GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,TEN,JAX
2024010702,2024-01-07,1,2,21,TEN,JAX,3,8,44,0,0,"(2:21) (SHOTGUN) PENALTY ON TEN-71-A.DILLARD, FALSE START, 5 YARDS, ENFORCED AT TEN 44 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,44,OWN,1,TEN,1,FALSE START,5,18,759,0,0
2024010702,2024-01-07,1,2,4,TEN,JAX,3,13,39,0,0,(2:04) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE SHORT MIDDLE TO 85-C.OKONKWO.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,18,776,0,0
2024010702,2024-01-07,1,2,1,TEN,JAX,4,13,39,0,0,"(2:01) 13-T.ZENTNER PUNTS 49 YARDS TO JAX 12, CENTER-46-M.COX, FAIR CATCH BY 11-P.WASHINGTON.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,18,779,0,0
2024010702,2024-01-07,1,1,54,TEN,JAX,0,0,100,1,0,TIMEOUT AT 01:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,786,0,0
2024010702,2024-01-07,1,1,54,JAX,TEN,1,10,12,0,0,(1:54) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 15-T.JONES TO JAX 19 FOR 7 YARDS (21-R.MCCREARY).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,18,786,0,0
2024010702,2024-01-07,1,1,27,JAX,TEN,2,3,19,0,0,"(1:27) (NO HUDDLE, SHOTGUN) 1-T.ETIENNE LEFT GUARD TO JAX 20 FOR 1 YARD (94-J.JOHNSON).",0,2023,1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,19,OWN,0,,0,,0,18,813,0,0
2024010702,2024-01-07,1,0,46,JAX,TEN,3,2,20,1,0,(:46) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 0-C.RIDLEY TO JAX 31 FOR 11 YARDS (33-E.GARROR).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,18,854,0,0
2024010702,2024-01-07,1,0,0,JAX,TEN,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,900,0,0
2024010702,2024-01-07,2,15,0,JAX,TEN,1,10,31,0,0,(15:00) (SHOTGUN) 1-T.ETIENNE UP THE MIDDLE TO JAX 36 FOR 5 YARDS (2-A.AL-SHAAIR).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OWN,0,,0,,0,18,900,0,0
2024010702,2024-01-07,2,14,20,JAX,TEN,2,5,36,0,0,(14:20) (SHOTGUN) 1-T.ETIENNE RIGHT END TO JAX 35 FOR -1 YARDS (0-S.MURPHY-BUNTING).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,36,OWN,0,,0,,0,18,940,0,0
2024010702,2024-01-07,2,13,39,JAX,TEN,3,6,35,1,0,(13:39) (SHOTGUN) 16-T.LAWRENCE PASS SHORT MIDDLE TO 7-Z.JONES TO JAX 46 FOR 11 YARDS (0-S.MURPHY-BUNTING).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,18,981,0,0
