GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CAR,TB
2024010705,2024-01-07,4,6,19,TB,CAR,1,10,43,0,0,(6:19) 1-R.WHITE RIGHT TACKLE TO TB 46 FOR 3 YARDS (95-DER.BROWN).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,43,OWN,0,,0,,0,3221,0,0
2024010705,2024-01-07,4,5,43,TB,CAR,2,7,46,0,0,(5:43) 1-R.WHITE LEFT GUARD TO CAR 48 FOR 6 YARDS (54-K.GRUGIER-HILL; 97-Y.GROSS-MATOS).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,46,OWN,0,,0,,0,3257,0,0
2024010705,2024-01-07,4,5,37,TB,CAR,0,0,100,1,0,TIMEOUT #1 BY CAR AT 05:37.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3263,0,0
2024010705,2024-01-07,4,5,37,TB,CAR,3,1,52,1,0,(5:37) 1-R.WHITE LEFT TACKLE TO CAR 41 FOR 7 YARDS (24-V.BELL).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,48,OPP,0,,0,,0,3263,0,0
2024010705,2024-01-07,4,5,31,TB,CAR,0,0,100,1,0,TIMEOUT #2 BY CAR AT 05:31.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3269,0,0
2024010705,2024-01-07,4,5,31,TB,CAR,1,10,59,0,0,(5:31) 77-J.SKULE REPORTED IN AS ELIGIBLE.  1-R.WHITE LEFT END TO CAR 40 FOR 1 YARD (0-B.BURNS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,41,OPP,0,,0,,0,3269,0,0
2024010705,2024-01-07,4,5,26,TB,CAR,0,0,100,1,0,TIMEOUT #3 BY CAR AT 05:26.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3274,0,0
2024010705,2024-01-07,4,5,26,TB,CAR,2,9,60,0,0,(5:26) 1-R.WHITE RIGHT TACKLE TO CAR 36 FOR 4 YARDS (49-F.LUVU; 23-C.HENDERSON).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,40,OPP,0,,0,,0,3274,0,0
2024010705,2024-01-07,4,4,42,TB,CAR,0,0,100,1,0,TIMEOUT #1 BY TB AT 04:42.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3318,0,0
2024010705,2024-01-07,4,4,42,TB,CAR,3,5,64,1,0,(4:42) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 14-C.GODWIN TO CAR 22 FOR 14 YARDS (26-D.JACKSON).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,3318,0,0
2024010705,2024-01-07,4,3,58,TB,CAR,1,10,78,0,0,(3:58) 77-J.SKULE REPORTED IN AS ELIGIBLE.  1-R.WHITE UP THE MIDDLE TO CAR 16 FOR 6 YARDS (93-L.RAY).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,22,OPP,0,,0,,0,3362,0,0
2024010705,2024-01-07,4,3,16,TB,CAR,2,4,84,0,0,(3:16) 1-R.WHITE LEFT GUARD TO CAR 14 FOR 2 YARDS (93-L.RAY).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,16,OPP,0,,0,,0,3404,0,0
2024010705,2024-01-07,4,2,33,TB,CAR,3,2,86,1,0,(2:33) 1-R.WHITE RIGHT TACKLE TO CAR 11 FOR 3 YARDS (23-C.HENDERSON; 99-S.TUTTLE).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,14,OPP,0,,0,,0,3447,0,0
2024010705,2024-01-07,4,2,0,TB,CAR,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2024010705,2024-01-07,4,2,0,TB,CAR,1,10,89,0,0,(2:00) 77-J.SKULE REPORTED IN AS ELIGIBLE.  6-B.MAYFIELD KNEELS TO CAR 11 FOR NO GAIN.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,3480,0,0
2024010705,2024-01-07,4,1,19,TB,CAR,2,10,89,0,0,(1:19) 6-B.MAYFIELD KNEELS TO CAR 12 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,3521,0,0
2024010705,2024-01-07,4,0,38,TB,CAR,3,11,88,0,0,(:38) 6-B.MAYFIELD KNEELS TO CAR 13 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,3562,0,0
2024010705,2024-01-07,4,0,0,TB,CAR,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
