GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,BAL,PIT
2024010600,2024-01-06,2,4,30,BAL,PIT,2,9,30,0,0,(4:30) (SHOTGUN) 2-T.HUNTLEY PASS INCOMPLETE SHORT RIGHT TO 43-J.HILL (25-E.ROWE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1530,0,0
2024010600,2024-01-06,2,4,25,BAL,PIT,3,9,30,1,0,(4:25) (SHOTGUN) 2-T.HUNTLEY PASS DEEP RIGHT TO 18-L.TREADWELL TO BAL 46 FOR 16 YARDS (34-C.SULLIVAN).,0,2023,16,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1535,0,0
2024010600,2024-01-06,2,3,43,BAL,PIT,1,10,46,1,0,(3:43) (SHOTGUN) 35-G.EDWARDS RIGHT GUARD TO PIT 25 FOR 29 YARDS (25-E.ROWE).,0,2023,29,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,46,OWN,0,,0,,0,1577,0,0
2024010600,2024-01-06,2,3,4,BAL,PIT,1,10,75,0,0,(3:04) (SHOTGUN) 35-G.EDWARDS UP THE MIDDLE TO PIT 27 FOR -2 YARDS (90-T.WATT).,0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OPP,0,,0,,0,1616,0,0
2024010600,2024-01-06,2,2,26,BAL,PIT,2,12,73,1,0,"(2:26) (SHOTGUN) 2-T.HUNTLEY PASS DEEP RIGHT TO 80-I.LIKELY FOR 27 YARDS, TOUCHDOWN.",0,2023,27,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,1654,0,0
2024010600,2024-01-06,2,2,19,BAL,PIT,0,0,85,1,0,"9-J.TUCKER EXTRA POINT IS GOOD, CENTER-69-T.OTT, HOLDER-11-J.STOUT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1661,0,0
2024010600,2024-01-06,2,2,19,PIT,BAL,0,0,65,1,0,"11-J.STOUT KICKS 60 YARDS FROM BAL 35 TO PIT 5, OUT OF BOUNDS.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1661,0,0
2024010600,2024-01-06,2,2,19,PIT,BAL,1,10,40,0,0,(2:19) 30-J.WARREN LEFT GUARD TO PIT 45 FOR 5 YARDS (92-J.MADUBUIKE; 58-M.PIERCE).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,40,OWN,0,,0,,0,1661,0,0
2024010600,2024-01-06,2,2,0,PIT,BAL,2,5,45,0,0,"(2:00) (SHOTGUN) 30-J.WARREN LEFT END TO PIT 44 FOR -1 YARDS (48-J.MOON, 6-P.QUEEN).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,45,OWN,0,,0,,0,1680,0,0
2024010600,2024-01-06,2,2,0,PIT,BAL,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2024010600,2024-01-06,2,1,16,PIT,BAL,3,6,44,1,0,(1:16) (SHOTGUN) 2-M.RUDOLPH PASS SHORT LEFT TO 88-P.FREIERMUTH PUSHED OB AT BAL 43 FOR 13 YARDS (32-M.WILLIAMS).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1724,0,0
2024010600,2024-01-06,2,1,10,PIT,BAL,1,10,57,0,0,(1:10) (SHOTGUN) 2-M.RUDOLPH PASS SHORT RIGHT TO 30-J.WARREN TO BAL 40 FOR 3 YARDS (53-D.PHILLIPS).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1730,0,0
2024010600,2024-01-06,2,0,51,PIT,BAL,2,7,60,1,0,"(:51) (NO HUDDLE, SHOTGUN) 2-M.RUDOLPH PASS SHORT MIDDLE TO 30-J.WARREN TO BAL 33 FOR 7 YARDS (6-P.QUEEN).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,1749,0,0
