GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CIN,CLE
2024010701,2024-01-07,1,0,48,CIN,CLE,0,0,85,1,0,"2-E.MCPHERSON EXTRA POINT IS GOOD, CENTER-48-C.ADOMITIS, HOLDER-10-B.ROBBINS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,852,0,0
2024010701,2024-01-07,1,0,48,CLE,CIN,1,10,25,0,0,(:48) (SHOTGUN) 12-J.DRISKEL SACKED AT CLE 18 FOR -7 YARDS (94-S.HUBBARD).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,852,0,0
2024010701,2024-01-07,1,0,3,CLE,CIN,2,17,18,0,0,(:03) (SHOTGUN) 20-P.STRONG LEFT TACKLE TO CLE 25 FOR 7 YARDS (23-D.HILL).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,18,OWN,0,,0,,0,897,0,0
2024010701,2024-01-07,1,0,3,CLE,CIN,0,0,100,1,0,TIMEOUT #1 BY CLE AT 00:03.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,897,0,0
2024010701,2024-01-07,1,0,0,CLE,CIN,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2024010701,2024-01-07,2,15,0,CLE,CIN,3,10,25,0,0,(15:00) (SHOTGUN) 12-J.DRISKEL PASS INCOMPLETE DEEP RIGHT TO 19-C.TILLMAN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,900,0,0
2024010701,2024-01-07,2,14,55,CLE,CIN,4,10,25,0,0,"(14:55) 13-C.BOJORQUEZ PUNTS 53 YARDS TO CIN 22, CENTER-47-C.HUGHLETT. 15-C.JONES TO CIN 25 FOR 3 YARDS (31-V.GRAY).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,905,0,0
2024010701,2024-01-07,2,14,44,CIN,CLE,1,10,25,0,0,(14:44) (SHOTGUN) 6-J.BROWNING PASS SHORT RIGHT TO 1-J.CHASE TO CIN 29 FOR 4 YARDS (51-J.KUNASZYK).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,916,0,0
2024010701,2024-01-07,2,13,59,CIN,CLE,2,6,29,1,0,(13:59) 6-J.BROWNING PASS SHORT LEFT TO 15-C.JONES PUSHED OB AT CIN 36 FOR 7 YARDS (25-K.HAILASSIE).,0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,961,0,0
2024010701,2024-01-07,2,13,23,CIN,CLE,1,10,36,1,0,(13:23) 30-C.BROWN RIGHT END TO CLE 48 FOR 16 YARDS (42-T.FIELDS).,0,2023,16,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,36,OWN,0,,0,,0,997,0,0
2024010701,2024-01-07,2,12,40,CIN,CLE,1,10,52,0,0,"(12:40) 61-C.FORD REPORTED IN AS ELIGIBLE.  PENALTY ON CLE, DEFENSIVE TOO MANY MEN ON FIELD, 5 YARDS, ENFORCED AT CLE 48 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,48,OPP,1,CLE,1,DEFENSIVE TOO MANY MEN ON FIELD,5,1040,0,0
2024010701,2024-01-07,2,12,26,CIN,CLE,1,5,57,1,0,(12:26) 61-C.FORD REPORTED IN AS ELIGIBLE.  6-J.BROWNING PASS SHORT RIGHT TO 89-D.SAMPLE PUSHED OB AT CLE 38 FOR 5 YARDS (40-M.ADAMS).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1054,0,0
2024010701,2024-01-07,2,11,43,CIN,CLE,1,10,62,1,0,(11:43) (SHOTGUN) 6-J.BROWNING SCRAMBLES LEFT END RAN OB AT CLE 27 FOR 11 YARDS (37-DA.BELL).,0,2023,11,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1097,0,0
2024010701,2024-01-07,2,11,0,CIN,CLE,1,10,73,0,0,"(11:00) PENALTY ON CLE-62-S.IKA, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT CLE 27 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,27,OPP,1,CLE,1,NEUTRAL ZONE INFRACTION,5,1140,0,0
2024010701,2024-01-07,2,10,47,CIN,CLE,1,5,78,1,0,(10:47) (SHOTGUN) 28-J.MIXON UP THE MIDDLE PUSHED OB AT CLE 10 FOR 12 YARDS (30-D.HARMON).,0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,22,OPP,0,,0,,0,1153,0,0
2024010701,2024-01-07,2,10,5,CIN,CLE,1,10,90,0,0,(10:05) (SHOTGUN) 6-J.BROWNING SCRAMBLES RIGHT END RAN OB AT CLE 3 FOR 7 YARDS (33-R.HICKMAN).,0,2023,7,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,1195,0,0
2024010701,2024-01-07,2,9,23,CIN,CLE,2,3,97,1,0,"(9:23) 6-J.BROWNING PASS SHORT MIDDLE TO 80-A.IOSIVAS FOR 3 YARDS, TOUCHDOWN.",0,2023,3,UNDER CENTER,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,1237,0,0
2024010701,2024-01-07,2,9,19,CIN,CLE,0,0,85,1,0,"2-E.MCPHERSON EXTRA POINT IS GOOD, CENTER-48-C.ADOMITIS, HOLDER-10-B.ROBBINS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1241,0,0
2024010701,2024-01-07,2,9,19,CIN,CLE,0,0,100,1,0,TIMEOUT AT 09:19.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1241,0,0
2024010701,2024-01-07,2,9,19,CLE,CIN,0,0,65,1,0,"2-E.MCPHERSON KICKS 63 YARDS FROM CIN 35 TO CLE 2, FAIR CATCH BY 11-J.PROCHE.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1241,0,0
2024010701,2024-01-07,2,9,19,CLE,CIN,1,10,25,1,0,(9:19) (SHOTGUN) 12-J.DRISKEL PASS DEEP RIGHT TO 19-C.TILLMAN RAN OB AT CLE 43 FOR 18 YARDS (29-C.TAYLOR-BRITT).,0,2023,18,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1241,0,0
2024010701,2024-01-07,2,8,34,CLE,CIN,1,10,43,0,0,"(8:34) 34-J.FORD LEFT END TO CLE 43 FOR NO GAIN (91-T.HENDRICKSON, 97-J.TUFELE).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,43,OWN,0,,0,,0,1286,0,0
2024010701,2024-01-07,2,7,51,CLE,CIN,2,10,43,0,0,(7:51) (SHOTGUN) 34-J.FORD LEFT GUARD TO CLE 45 FOR 2 YARDS (96-C.SAMPLE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,43,OWN,0,,0,,0,1329,0,0
2024010701,2024-01-07,2,7,4,CLE,CIN,3,8,45,0,0,(7:04) (SHOTGUN) 12-J.DRISKEL PASS INCOMPLETE DEEP RIGHT TO 11-J.PROCHE (21-M.HILTON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1376,0,0
