GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,PHI,NYG
2024010711,2024-01-07,1,0,0,PHI,NYG,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,900,0,0
2024010711,2024-01-07,2,15,0,PHI,NYG,1,10,41,0,0,(15:00) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,18,900,0,0
2024010711,2024-01-07,2,14,56,PHI,NYG,2,10,41,0,0,(14:56) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE DEEP RIGHT TO 16-Q.WATKINS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,18,904,0,0
2024010711,2024-01-07,2,14,51,PHI,NYG,3,15,36,0,0,(14:51) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 16-Q.WATKINS PUSHED OB AT PHI 48 FOR 12 YARDS (44-N.MCCLOUD).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,18,909,0,0
2024010711,2024-01-07,2,14,51,PHI,NYG,3,10,41,0,0,"(14:51) (SHOTGUN) PENALTY ON PHI-88-D.GOEDERT, FALSE START, 5 YARDS, ENFORCED AT PHI 41 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,41,OWN,1,PHI,1,FALSE START,5,18,909,0,0
2024010711,2024-01-07,2,14,11,PHI,NYG,4,3,48,0,0,(14:11) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT LEFT TO 88-D.GOEDERT (58-B.OKEREKE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,18,949,0,0
2024010711,2024-01-07,2,14,6,NYG,PHI,0,0,100,1,0,TIMEOUT AT 14:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,954,0,0
2024010711,2024-01-07,2,14,6,NYG,PHI,1,10,52,0,0,(14:06) 2-T.TAYLOR BACK IN AT QB. (SHOTGUN) 2-T.TAYLOR PASS SHORT LEFT TO 26-S.BARKLEY PUSHED OB AT PHI 43 FOR 5 YARDS (52-Z.CUNNINGHAM).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,18,954,0,0
2024010711,2024-01-07,2,13,37,NYG,PHI,2,5,57,0,0,(13:37) 26-S.BARKLEY LEFT END TO PHI 39 FOR 4 YARDS (52-Z.CUNNINGHAM).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,43,OPP,0,,0,,0,18,983,0,0
2024010711,2024-01-07,2,13,2,NYG,PHI,3,1,61,1,0,(13:02) 2-T.TAYLOR UP THE MIDDLE TO PHI 37 FOR 2 YARDS (98-J.CARTER).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,39,OPP,0,,0,,0,18,1018,0,0
2024010711,2024-01-07,2,12,37,NYG,PHI,1,10,63,0,0,(12:37) 26-S.BARKLEY UP THE MIDDLE TO PHI 31 FOR 6 YARDS (93-M.WILLIAMS; 41-N.MORROW).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OPP,0,,0,,0,18,1043,0,0
