GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,IND,HOU
2024010601,2024-01-06,2,14,51,IND,HOU,1,10,1,0,0,"(14:51) 65-J.SILLS REPORTED IN AS ELIGIBLE.  PENALTY ON HOU-97-T.TART, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT IND 1 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,1,OWN,1,HOU,1,NEUTRAL ZONE INFRACTION,5,18,909,0,0
2024010601,2024-01-06,2,14,51,IND,HOU,1,5,6,0,0,(14:51) (SHOTGUN) 28-J.TAYLOR RIGHT TACKLE TO IND 9 FOR 3 YARDS (53-B.CASHMAN).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,6,OWN,0,,0,,0,18,909,0,0
2024010601,2024-01-06,2,14,11,IND,HOU,2,2,9,1,0,(14:11) (SHOTGUN) 28-J.TAYLOR UP THE MIDDLE TO IND 15 FOR 6 YARDS (48-C.HARRIS).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,9,OWN,0,,0,,0,18,949,0,0
2024010601,2024-01-06,2,13,35,IND,HOU,1,10,15,0,0,(13:35) 28-J.TAYLOR UP THE MIDDLE TO IND 17 FOR 2 YARDS (55-J.HUGHES; 48-C.HARRIS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,15,OWN,0,,0,,0,18,985,0,0
2024010601,2024-01-06,2,12,53,IND,HOU,2,8,17,0,0,(12:53) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 28-J.TAYLOR TO IND 23 FOR 6 YARDS (6-D.PERRYMAN).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,18,1027,0,0
2024010601,2024-01-06,2,12,9,IND,HOU,3,2,23,0,0,(12:09) (SHOTGUN) 28-J.TAYLOR RIGHT TACKLE TO IND 22 FOR -1 YARDS (96-M.COLLINS).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,23,OWN,0,,0,,0,18,1071,0,0
2024010601,2024-01-06,2,11,25,IND,HOU,4,3,22,0,0,"(11:25) 8-R.SANCHEZ PUNTS 63 YARDS TO HOU 15, CENTER-46-L.RHODES. 25-D.KING TO HOU 30 FOR 15 YARDS (50-S.OLUBI).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,18,1115,0,0
2024010601,2024-01-06,2,11,11,IND,HOU,0,0,100,1,0,TIMEOUT AT 11:11.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,1129,0,0
2024010601,2024-01-06,2,11,11,HOU,IND,1,10,30,0,0,(11:11) 26-D.SINGLETARY LEFT GUARD TO HOU 31 FOR 1 YARD (50-S.OLUBI).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,30,OWN,0,,0,,0,18,1129,0,0
2024010601,2024-01-06,2,10,34,HOU,IND,2,9,31,0,0,(10:34) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 8-J.METCHIE TO HOU 36 FOR 5 YARDS (23-K.MOORE).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,18,1166,0,0
2024010601,2024-01-06,2,9,53,HOU,IND,3,4,36,1,0,(9:53) (SHOTGUN) 7-C.STROUD PASS SHORT MIDDLE TO 86-D.SCHULTZ TO HOU 41 FOR 5 YARDS (45-E.SPEED).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,18,1207,0,0
2024010601,2024-01-06,2,9,14,HOU,IND,1,10,41,0,0,(9:14) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT LEFT TO 86-D.SCHULTZ.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,18,1246,0,0
2024010601,2024-01-06,2,9,9,HOU,IND,2,10,41,0,0,(9:09) (SHOTGUN) 26-D.SINGLETARY UP THE MIDDLE TO HOU 44 FOR 3 YARDS (90-G.STEWART; 44-Z.FRANKLIN).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OWN,0,,0,,0,18,1251,0,0
