GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,LA,SF
2024010710,2024-01-07,2,1,29,SF,LA,1,10,23,0,0,(1:29) (SHOTGUN) 25-E.MITCHELL LEFT TACKLE TO SF 28 FOR 5 YARDS (37-Q.LAKE).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,23,OWN,0,,0,,0,18,1711,0,0
2024010710,2024-01-07,2,1,22,SF,LA,0,0,100,1,0,TIMEOUT #2 BY LAR AT 01:22.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,1718,0,0
2024010710,2024-01-07,2,1,22,SF,LA,2,5,28,1,0,(1:22) 14-S.DARNOLD PASS SHORT MIDDLE TO 25-E.MITCHELL TO SF 36 FOR 8 YARDS (2-R.YEAST; 56-C.ROZEBOOM).,0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,18,1718,0,0
2024010710,2024-01-07,2,1,3,SF,LA,1,10,36,0,0,"(1:03) (NO HUDDLE, SHOTGUN) 14-S.DARNOLD PASS SHORT RIGHT TO 3-R.MCCLOUD RAN OB AT SF 41 FOR 5 YARDS.",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,18,1737,0,0
2024010710,2024-01-07,2,0,59,SF,LA,2,5,41,1,0,(:59) (SHOTGUN) 14-S.DARNOLD PASS DEEP LEFT TO 84-C.CONLEY PUSHED OB AT LAR 11 FOR 48 YARDS (43-J.JOHNSON).,0,2023,48,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,18,1741,0,0
2024010710,2024-01-07,2,0,48,SF,LA,1,10,89,0,0,(:48) 25-E.MITCHELL LEFT TACKLE TO LAR 5 FOR 6 YARDS (97-M.HOECHT).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,11,OPP,0,,0,,0,18,1752,0,0
2024010710,2024-01-07,2,0,25,SF,LA,0,0,100,1,0,TIMEOUT #1 BY SF AT 00:25.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,1775,0,0
2024010710,2024-01-07,2,0,25,SF,LA,2,4,95,0,0,(:25) (SHOTGUN) 14-S.DARNOLD PASS INCOMPLETE SHORT LEFT TO 84-C.CONLEY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,18,1775,0,0
2024010710,2024-01-07,2,0,16,SF,LA,3,4,95,1,0,"(:16) (SHOTGUN) 14-S.DARNOLD PASS SHORT RIGHT TO 10-R.BELL FOR 5 YARDS, TOUCHDOWN.",0,2023,5,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,18,1784,0,0
2024010710,2024-01-07,2,0,11,LA,SF,0,0,65,1,0,"4-J.MOODY KICKS 58 YARDS FROM SF 35 TO LAR 7, FAIR CATCH BY 81-A.TRAMMELL.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,18,1789,0,0
2024010710,2024-01-07,2,0,11,SF,LA,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS NO GOOD, WIDE RIGHT, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,18,1789,0,0
2024010710,2024-01-07,2,0,11,LA,SF,1,10,75,0,0,(:11) (SHOTGUN) 11-C.WENTZ PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,18,1789,0,0
2024010710,2024-01-07,2,0,7,LA,SF,2,10,75,1,0,(:07) (SHOTGUN) 11-C.WENTZ PASS SHORT MIDDLE TO 88-B.HOPKINS TO LAR 43 FOR 18 YARDS (26-I.OLIVER).,0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,18,1793,0,0
2024010710,2024-01-07,2,0,2,LA,SF,1,10,57,0,0,"(:02) (SHOTGUN) 11-C.WENTZ PASS INCOMPLETE SHORT LEFT. PENALTY ON SF-5-R.GREGORY, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT LAR 43 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,43,OPP,1,SF,1,DEFENSIVE OFFSIDE,5,18,1798,0,0
2024010710,2024-01-07,2,0,2,LA,SF,0,0,100,1,0,TIMEOUT #3 BY LAR AT 00:02.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,1798,0,0
2024010710,2024-01-07,3,15,0,LA,SF,1,10,75,0,0,(15:00) (SHOTGUN) 11-C.WENTZ LEFT END TO LAR 27 FOR 2 YARDS (48-O.BURKS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OPP,0,,0,,0,18,1800,0,0
2024010710,2024-01-07,3,15,0,LA,SF,0,0,65,1,0,"4-J.MOODY KICKS 57 YARDS FROM SF 35 TO LAR 8, FAIR CATCH BY 81-A.TRAMMELL.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,18,1800,0,0
2024010710,2024-01-07,2,0,0,LA,SF,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,1800,0,0
2024010710,2024-01-07,2,0,0,LA,SF,1,5,52,0,0,(:00) 11-C.WENTZ SCRAMBLES RIGHT END TO 50 FOR 2 YARDS (45-D.FLANNIGAN-FOWLES).,0,2023,2,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,18,1800,0,0
2024010710,2024-01-07,3,14,24,LA,SF,2,8,73,0,0,"(14:24) (SHOTGUN) 20-R.RIVERS LEFT TACKLE TO LAR 34 FOR 7 YARDS (28-D.LUTER, 33-L.RYAN).",0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,27,OPP,0,,0,,0,18,1836,0,0
2024010710,2024-01-07,3,13,59,LA,SF,3,1,66,1,0,(13:59) (NO HUDDLE) 11-C.WENTZ SCRAMBLES RIGHT END TO LAR 36 FOR 2 YARDS (26-I.OLIVER).,0,2023,2,NO HUDDLE,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,18,1861,0,0
2024010710,2024-01-07,3,13,21,LA,SF,1,10,64,0,0,(13:21) (SHOTGUN) 20-R.RIVERS UP THE MIDDLE TO LAR 44 FOR 8 YARDS (45-D.FLANNIGAN-FOWLES; 48-O.BURKS).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,36,OPP,0,,0,,0,18,1899,0,0
2024010710,2024-01-07,3,12,43,LA,SF,2,2,56,1,0,"(12:43) (SHOTGUN) 11-C.WENTZ PASS SHORT RIGHT TO 17-P.NACUA TO SF 49 FOR 7 YARDS (0-S.WOMACK, 51-R.BEAL).",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,18,1937,0,0
2024010710,2024-01-07,3,11,59,LA,SF,1,10,51,0,0,(11:59) (SHOTGUN) 11-C.WENTZ PASS SHORT LEFT TO 17-P.NACUA TO SF 43 FOR 6 YARDS (26-I.OLIVER).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,18,1981,0,0
2024010710,2024-01-07,3,11,24,LA,SF,2,4,57,0,0,(11:24) (SHOTGUN) 20-R.RIVERS UP THE MIDDLE TO SF 40 FOR 3 YARDS (5-R.GREGORY).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,43,OPP,0,,0,,0,18,2016,0,0
2024010710,2024-01-07,3,10,44,LA,SF,3,1,60,1,0,(10:44) (SHOTGUN) 11-C.WENTZ LEFT GUARD TO SF 36 FOR 4 YARDS (90-K.GIVENS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,40,OPP,0,,0,,0,18,2056,0,0
2024010710,2024-01-07,3,10,8,LA,SF,1,10,64,0,0,(10:08) (SHOTGUN) 24-R.FREEMAN UP THE MIDDLE TO SF 32 FOR 4 YARDS (26-I.OLIVER).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,36,OPP,0,,0,,0,18,2092,0,0
2024010710,2024-01-07,3,9,33,LA,SF,2,6,68,0,0,(9:33) (SHOTGUN) 11-C.WENTZ LEFT END TO SF 27 FOR 5 YARDS (48-O.BURKS).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,32,OPP,0,,0,,0,18,2127,0,0
2024010710,2024-01-07,3,8,57,LA,SF,3,1,73,1,0,"(8:57) (SHOTGUN) 24-R.FREEMAN LEFT TACKLE TO SF 26 FOR 1 YARD (48-O.BURKS, 45-D.FLANNIGAN-FOWLES).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,27,OPP,0,,0,,0,18,2163,0,0
2024010710,2024-01-07,3,8,18,LA,SF,1,10,74,0,0,(8:18) 11-C.WENTZ PASS SHORT RIGHT TO 16-T.JOHNSON TO SF 26 FOR NO GAIN (26-I.OLIVER).,0,2023,0,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,18,2202,0,0
2024010710,2024-01-07,3,7,40,LA,SF,2,10,74,0,0,(7:40) 11-C.WENTZ SACKED AT SF 33 FOR -7 YARDS (51-R.BEAL).,0,2023,-7,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,18,2240,0,0
2024010710,2024-01-07,3,6,55,LA,SF,3,17,67,1,0,(6:55) (SHOTGUN) 11-C.WENTZ PASS DEEP LEFT TO 88-B.HOPKINS PUSHED OB AT SF 4 FOR 29 YARDS (41-T.HAWKINS).,0,2023,29,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,18,2285,0,0
2024010710,2024-01-07,3,6,17,LA,SF,1,4,96,0,0,"(6:17) 11-C.WENTZ PASS INCOMPLETE SHORT RIGHT TO 16-T.JOHNSON. PENALTY ON LAR-18-B.SKOWRONEK, ILLEGAL SHIFT, 5 YARDS, ENFORCED AT SF 4 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,4,OPP,1,LAR,1,ILLEGAL SHIFT,5,18,2323,0,0
2024010710,2024-01-07,3,6,13,LA,SF,1,9,91,0,0,(6:13) (SHOTGUN) 11-C.WENTZ UP THE MIDDLE TO SF 5 FOR 4 YARDS (28-D.LUTER; 90-K.GIVENS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,9,OPP,0,,0,,0,18,2327,0,0
2024010710,2024-01-07,3,5,31,LA,SF,2,5,95,0,0,(5:31) 24-R.FREEMAN RIGHT END TO SF 8 FOR -3 YARDS (45-D.FLANNIGAN-FOWLES).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,5,OPP,0,,0,,0,18,2369,0,0
2024010710,2024-01-07,3,4,50,LA,SF,3,8,92,1,0,"(4:50) (SHOTGUN) 11-C.WENTZ PASS SHORT RIGHT TO 16-T.JOHNSON FOR 8 YARDS, TOUCHDOWN.",0,2023,8,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,18,2410,0,0
2024010710,2024-01-07,3,4,45,SF,LA,1,10,25,0,0,(4:45) (SHOTGUN) 24-J.MASON UP THE MIDDLE TO SF 28 FOR 3 YARDS (56-C.ROZEBOOM; 92-J.WILLIAMS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,18,2415,0,0
2024010710,2024-01-07,3,4,45,LA,SF,0,0,85,1,0,"8-B.MAHER EXTRA POINT IS NO GOOD, WIDE LEFT, CENTER-46-C.TINKER, HOLDER-42-E.EVANS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,18,2415,0,0
2024010710,2024-01-07,3,4,45,SF,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,18,2415,0,0
2024010710,2024-01-07,3,4,45,SF,LA,0,0,100,1,0,TIMEOUT AT 04:45.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,2415,0,0
2024010710,2024-01-07,3,4,0,SF,LA,0,0,100,1,0,TIMEOUT #1 BY SF AT 04:00.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,2460,0,0
2024010710,2024-01-07,3,4,0,SF,LA,2,7,28,0,0,(4:00) (SHOTGUN) 24-J.MASON RIGHT TACKLE TO SF 33 FOR 5 YARDS (97-M.HOECHT).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,28,OWN,0,,0,,0,18,2460,0,0
2024010710,2024-01-07,3,3,17,SF,LA,3,2,33,1,0,(3:17) (SHOTGUN) 14-S.DARNOLD SCRAMBLES UP THE MIDDLE TO SF 38 FOR 5 YARDS (2-R.YEAST).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,18,2503,0,0
2024010710,2024-01-07,3,2,37,SF,LA,1,10,38,0,0,(2:37) 14-S.DARNOLD SACKED AT SF 31 FOR -7 YARDS (0-B.YOUNG).,0,2023,-7,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,18,2543,0,0
2024010710,2024-01-07,3,1,54,SF,LA,2,17,31,0,0,(1:54) (SHOTGUN) 14-S.DARNOLD PASS SHORT LEFT TO 84-C.CONLEY TO SF 34 FOR 3 YARDS (35-J.HUMMEL).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,18,2586,0,0
2024010710,2024-01-07,3,1,15,SF,LA,3,14,34,0,0,(1:15) (SHOTGUN) 14-S.DARNOLD PASS INCOMPLETE DEEP LEFT TO 10-R.BELL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,18,2625,0,0
2024010710,2024-01-07,3,1,10,SF,LA,4,14,34,0,0,"(1:10) 18-M.WISHNOWSKY PUNTS 47 YARDS TO LAR 19, CENTER-46-T.PEPPER, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,18,2630,0,0
2024010710,2024-01-07,3,1,2,SF,LA,0,0,100,1,0,TIMEOUT AT 01:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,2638,0,0
2024010710,2024-01-07,3,1,2,LA,SF,1,10,81,0,0,(1:02) (SHOTGUN) 20-R.RIVERS LEFT GUARD TO LAR 18 FOR -1 YARDS (33-L.RYAN).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,19,OPP,0,,0,,0,18,2638,0,0
2024010710,2024-01-07,3,0,24,LA,SF,2,11,82,0,0,(:24) (SHOTGUN) 11-C.WENTZ PASS INCOMPLETE SHORT LEFT TO 16-T.JOHNSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,18,2676,0,0
2024010710,2024-01-07,3,0,18,LA,SF,3,11,82,1,0,(:18) (SHOTGUN) 11-C.WENTZ PASS DEEP MIDDLE TO 18-B.SKOWRONEK TO LAR 35 FOR 17 YARDS (41-T.HAWKINS).,0,2023,17,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,18,2682,0,0
2024010710,2024-01-07,3,0,0,LA,SF,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,2700,0,0
2024010710,2024-01-07,4,15,0,LA,SF,1,10,65,1,0,(15:00) 11-C.WENTZ PASS SHORT LEFT TO 24-R.FREEMAN TO LAR 48 FOR 13 YARDS (90-K.GIVENS).,0,2023,13,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,18,2700,0,0
2024010710,2024-01-07,4,14,21,LA,SF,1,10,52,0,0,(14:21) (SHOTGUN) 20-R.RIVERS UP THE MIDDLE TO 50 FOR 2 YARDS (92-C.YOUNG).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OPP,0,,0,,0,18,2739,0,0
2024010710,2024-01-07,4,13,39,LA,SF,2,8,100,0,0,(13:39) (SHOTGUN) 11-C.WENTZ UP THE MIDDLE TO SF 44 FOR 6 YARDS (69-S.JOSEPH).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,0,OPP,0,,0,,0,18,2781,0,0
2024010710,2024-01-07,4,12,56,LA,SF,3,2,56,0,0,(12:56) (SHOTGUN) 11-C.WENTZ RIGHT TACKLE TO SF 43 FOR 1 YARD (69-S.JOSEPH).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,44,OPP,0,,0,,0,18,2824,0,0
2024010710,2024-01-07,4,12,14,LA,SF,4,1,57,1,0,(12:14) 11-C.WENTZ UP THE MIDDLE TO SF 41 FOR 2 YARDS (69-S.JOSEPH).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,43,OPP,0,,0,,0,18,2866,0,0
2024010710,2024-01-07,4,12,14,LA,SF,0,0,100,1,0,TIMEOUT #1 BY LAR AT 12:14.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,2866,0,0
2024010710,2024-01-07,4,11,34,LA,SF,1,10,59,0,0,(11:34) (SHOTGUN) 20-R.RIVERS RIGHT TACKLE TO SF 38 FOR 3 YARDS (69-S.JOSEPH).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,41,OPP,0,,0,,0,18,2906,0,0
2024010710,2024-01-07,4,10,52,LA,SF,2,7,62,0,0,(10:52) (SHOTGUN) 21-Z.EVANS LEFT END TO SF 35 FOR 3 YARDS (26-I.OLIVER).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,38,OPP,0,,0,,0,18,2948,0,0
2024010710,2024-01-07,4,10,8,LA,SF,3,4,65,0,0,(10:08) (SHOTGUN) 11-C.WENTZ PASS INCOMPLETE SHORT MIDDLE TO 5-T.ATWELL [90-K.GIVENS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,18,2992,0,0
2024010710,2024-01-07,4,10,2,LA,SF,4,4,65,1,0,"(10:02) (SHOTGUN) 24-R.FREEMAN LEFT END PUSHED OB AT SF 31 FOR 4 YARDS (5-R.GREGORY). SAN FRANCISCO CHALLENGED THE RUNNER WAS NOT DOWN BY CONTACT RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 11-C.WENTZ SACKED AT SF 42 FOR -7 YARDS (48-O.BURKS).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,1,1,,0,0,0,0,0,LEFT END,35,OPP,0,,0,,0,18,2998,0,0
2024010710,2024-01-07,4,9,59,SF,LA,1,10,42,0,0,"(9:59) 25-E.MITCHELL RIGHT GUARD TO SF 46 FOR 4 YARDS (25-J.TAYLOR, 56-C.ROZEBOOM).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,42,OWN,0,,0,,0,18,3001,0,0
2024010710,2024-01-07,4,9,22,SF,LA,2,6,46,0,0,(9:22) (SHOTGUN) 25-E.MITCHELL LEFT TACKLE TO SF 47 FOR 1 YARD (56-C.ROZEBOOM; 90-E.BROWN).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,46,OWN,0,,0,,0,18,3038,0,0
2024010710,2024-01-07,4,8,38,SF,LA,3,5,47,0,0,(8:38) (SHOTGUN) 14-S.DARNOLD SCRAMBLES UP THE MIDDLE TO SF 48 FOR 1 YARD (97-M.HOECHT).,0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,18,3082,0,0
2024010710,2024-01-07,4,7,56,SF,LA,4,4,48,0,0,"(7:56) 18-M.WISHNOWSKY PUNTS 36 YARDS TO LAR 16, CENTER-46-T.PEPPER. 81-A.TRAMMELL PUSHED OB AT LAR 29 FOR 13 YARDS (26-I.OLIVER).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,18,3124,0,0
2024010710,2024-01-07,4,7,49,LA,SF,1,10,71,0,0,"(7:49) (SHOTGUN) 11-C.WENTZ PASS INCOMPLETE DEEP MIDDLE TO 18-B.SKOWRONEK [92-C.YOUNG]. PENALTY ON SF-41-T.HAWKINS, DEFENSIVE PASS INTERFERENCE, 48 YARDS, ENFORCED AT LAR 29 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,1,0,0,,29,OPP,1,SF,1,DEFENSIVE PASS INTERFERENCE,48,18,3131,0,0
2024010710,2024-01-07,4,7,49,SF,LA,0,0,100,1,0,TIMEOUT AT 07:49.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,3131,0,0
2024010710,2024-01-07,4,7,40,LA,SF,1,10,77,0,0,(7:40) (SHOTGUN) 11-C.WENTZ SCRAMBLES UP THE MIDDLE TO SF 18 FOR 5 YARDS (45-D.FLANNIGAN-FOWLES).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,18,3140,0,0
2024010710,2024-01-07,4,7,0,LA,SF,2,5,82,0,0,(7:00) (SHOTGUN) 11-C.WENTZ RIGHT TACKLE TO SF 15 FOR 3 YARDS (69-S.JOSEPH; 33-L.RYAN).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,18,OPP,0,,0,,0,18,3180,0,0
2024010710,2024-01-07,4,6,22,LA,SF,3,2,85,0,0,(6:22) (SHOTGUN) 24-R.FREEMAN RIGHT GUARD TO SF 15 FOR NO GAIN (33-L.RYAN).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,15,OPP,0,,0,,0,18,3218,0,0
2024010710,2024-01-07,4,5,40,LA,SF,4,2,85,1,0,(5:40) (SHOTGUN) 11-C.WENTZ PASS SHORT RIGHT TO 5-T.ATWELL TO SF 12 FOR 3 YARDS (0-S.WOMACK).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,18,3260,0,0
2024010710,2024-01-07,4,5,2,LA,SF,1,10,88,1,0,"(5:02) (SHOTGUN) 11-C.WENTZ UP THE MIDDLE FOR 12 YARDS, TOUCHDOWN.",0,2023,12,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,12,OPP,0,,0,,0,18,3298,0,0
2024010710,2024-01-07,4,4,56,SF,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,18,3304,0,0
2024010710,2024-01-07,4,4,56,SF,LA,0,0,100,1,0,TIMEOUT AT 04:56.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,3304,0,0
2024010710,2024-01-07,4,4,56,LA,SF,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 11-C.WENTZ PASS TO 5-T.ATWELL IS COMPLETE. ATTEMPT SUCCEEDS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,1,,2,OPP,0,,0,,0,18,3304,0,0
2024010710,2024-01-07,4,4,56,SF,LA,1,10,25,0,0,(4:56) (SHOTGUN) 14-S.DARNOLD PASS INCOMPLETE DEEP LEFT TO 3-R.MCCLOUD (2-R.YEAST).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,18,3304,0,0
2024010710,2024-01-07,4,4,45,SF,LA,2,10,25,0,0,(4:45) (SHOTGUN) 14-S.DARNOLD PASS INCOMPLETE SHORT LEFT TO 84-C.CONLEY [92-J.WILLIAMS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,18,3315,0,0
