GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,GB,CHI
2023091008,2023-09-10,4,15,0,GB,CHI,3,8,41,1,0,(15:00) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 11-J.REED PUSHED OB AT CHI 41 FOR 18 YARDS (33-J.JOHNSON).,0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,1,2700,0,0
2023091008,2023-09-10,3,0,0,GB,CHI,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2700,0,0
2023091008,2023-09-10,4,15,0,GB,CHI,3,3,46,0,0,"(15:00) (SHOTGUN) PENALTY ON GB-13-D.WICKS, FALSE START, 5 YARDS, ENFORCED AT GB 46 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,46,OWN,1,GB,1,FALSE START,5,1,2700,0,0
2023091008,2023-09-10,4,14,21,GB,CHI,1,10,59,0,0,"(14:21) 10-J.LOVE TO CHI 44 FOR -3 YARDS. FUMBLES, AND RECOVERS AT CHI 46. 10-J.LOVE PASS DEEP LEFT TO 88-L.MUSGRAVE TO CHI 4 FOR 37 YARDS (29-T.STEVENSON) [95-D.WALKER].",0,2023,-3,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,1,0,0,0,,41,OPP,0,,0,,0,1,2739,0,0
2023091008,2023-09-10,4,13,34,GB,CHI,1,4,96,1,0,"(13:34) 10-J.LOVE PASS SHORT LEFT TO 87-R.DOUBS FOR 4 YARDS, TOUCHDOWN.",0,2023,4,UNDER CENTER,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,1,2786,0,0
2023091008,2023-09-10,4,13,30,GB,CHI,0,0,85,1,0,"17-A.CARLSON EXTRA POINT IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1,2790,0,0
2023091008,2023-09-10,4,13,30,CHI,GB,1,10,25,0,0,(13:30) (SHOTGUN) 1-J.FIELDS UP THE MIDDLE TO CHI 24 FOR -1 YARDS (95-D.WYATT).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,1,2790,0,0
2023091008,2023-09-10,4,13,30,CHI,GB,0,0,65,1,0,"17-A.CARLSON KICKS 65 YARDS FROM GB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,2790,0,0
2023091008,2023-09-10,4,13,30,CHI,GB,0,0,100,1,0,TIMEOUT AT 13:30.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2790,0,0
2023091008,2023-09-10,4,12,59,CHI,GB,2,11,24,0,0,"(12:59) (NO HUDDLE, SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT LEFT TO 10-C.CLAYPOOL (23-J.ALEXANDER).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,1,2821,0,0
2023091008,2023-09-10,4,12,53,CHI,GB,3,11,24,0,0,"(12:53) (SHOTGUN) 1-J.FIELDS PASS SHORT MIDDLE INTENDED FOR 11-D.MOONEY INTERCEPTED BY 7-Q.WALKER [97-K.CLARK] AT CHI 37. 7-Q.WALKER FOR 37 YARDS, TOUCHDOWN. PENALTY ON GB-29-R.DOUGLAS, UNSPORTSMANLIKE CONDUCT, 15 YARDS, ENFORCED BETWEEN DOWNS.",0,2023,37,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,1,0,1,0,0,,24,OWN,1,GB,0,UNSPORTSMANLIKE CONDUCT,15,1,2827,0,0
2023091008,2023-09-10,4,12,36,CHI,GB,0,0,15,1,0,"17-A.CARLSON EXTRA POINT IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1,2844,0,0
2023091008,2023-09-10,4,12,36,CHI,GB,0,0,80,1,0,17-A.CARLSON KICKS 68 YARDS FROM GB 20 TO CHI 12. 13-T.SCOTT TO CHI 30 FOR 18 YARDS (81-J.DEGUARA).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,1,2844,0,0
2023091008,2023-09-10,4,12,36,CHI,GB,0,0,100,1,0,TIMEOUT AT 12:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2844,0,0
2023091008,2023-09-10,4,12,29,CHI,GB,1,10,30,0,0,(12:29) (SHOTGUN) 1-J.FIELDS SCRAMBLES RIGHT END PUSHED OB AT CHI 39 FOR 9 YARDS (29-R.DOUGLAS).,0,2023,9,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1,2851,0,0
2023091008,2023-09-10,4,11,54,CHI,GB,2,1,39,1,0,(11:54) (SHOTGUN) 1-J.FIELDS PASS SHORT MIDDLE TO 24-K.HERBERT TO CHI 43 FOR 4 YARDS (58-I.MCDUFFIE).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,1,2886,0,0
2023091008,2023-09-10,4,11,23,CHI,GB,1,10,43,0,0,"(11:23) (NO HUDDLE, SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT MIDDLE TO 24-K.HERBERT (93-T.SLATON).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1,2917,0,0
2023091008,2023-09-10,4,11,19,CHI,GB,2,10,43,0,0,(11:19) (SHOTGUN) 24-K.HERBERT RIGHT GUARD TO CHI 48 FOR 5 YARDS (90-L.VAN NESS).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,43,OWN,0,,0,,0,1,2921,0,0
2023091008,2023-09-10,4,10,52,CHI,GB,3,5,48,0,0,"(10:52) (NO HUDDLE, SHOTGUN) 1-J.FIELDS SACKED AT CHI 39 FOR -9 YARDS (94-K.BROOKS).",0,2023,-9,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1,2948,0,0
2023091008,2023-09-10,4,10,21,CHI,GB,4,14,39,0,0,"(10:21) 16-T.GILL PUNTS 54 YARDS TO GB 7, CENTER-48-P.SCALES, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,1,2979,0,0
2023091008,2023-09-10,4,10,12,GB,CHI,1,10,7,0,0,(10:12) 28-A.DILLON RIGHT GUARD TO GB 10 FOR 3 YARDS (33-J.JOHNSON; 53-T.EDWARDS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,7,OWN,0,,0,,0,1,2988,0,0
2023091008,2023-09-10,4,9,28,GB,CHI,2,7,10,0,0,(9:28) 28-A.DILLON LEFT GUARD TO GB 12 FOR 2 YARDS (39-J.BLACKWELL; 53-T.EDWARDS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,10,OWN,0,,0,,0,1,3032,0,0
2023091008,2023-09-10,4,8,42,GB,CHI,3,5,12,1,0,(8:42) (SHOTGUN) 10-J.LOVE PASS SHORT MIDDLE TO 28-A.DILLON TO GB 24 FOR 12 YARDS (4-E.JACKSON).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,1,3078,0,0
2023091008,2023-09-10,4,7,56,GB,CHI,1,10,24,0,0,"(7:56) 28-A.DILLON LEFT END TO GB 35 FOR 11 YARDS (53-T.EDWARDS). CHI-97-A.BILLINGS WAS INJURED DURING THE PLAY.  PENALTY ON GB-13-D.WICKS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT GB 26.",0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,24,OWN,1,GB,0,OFFENSIVE HOLDING,10,1,3124,0,0
2023091008,2023-09-10,4,7,27,GB,CHI,1,18,16,0,0,(7:27) (SHOTGUN) 27-P.TAYLOR LEFT END TO GB 18 FOR 2 YARDS (53-T.EDWARDS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,16,OWN,0,,0,,0,1,3153,0,0
2023091008,2023-09-10,4,6,44,GB,CHI,2,16,18,0,0,"(6:44) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE DEEP LEFT TO 11-J.REED (9-J.BRISKER, 4-E.JACKSON). GB-11-J.REED WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,1,3196,0,0
2023091008,2023-09-10,4,6,35,GB,CHI,3,16,18,0,0,"(6:35) (SHOTGUN) 28-A.DILLON LEFT TACKLE TO GB 21 FOR 3 YARDS (90-D.ROBINSON, 9-J.BRISKER).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,18,OWN,0,,0,,0,1,3205,0,0
2023091008,2023-09-10,4,6,28,GB,CHI,0,0,100,1,0,TIMEOUT #1 BY CHI AT 06:28.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,3212,0,0
2023091008,2023-09-10,4,6,28,GB,CHI,4,13,21,0,0,"(6:28) 19-D.WHELAN PUNTS 56 YARDS TO CHI 23, CENTER-42-M.ORZECH. 15-T.TAYLOR TO CHI 31 FOR 8 YARDS (34-J.OWENS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,1,3212,0,0
2023091008,2023-09-10,4,6,18,CHI,GB,1,10,31,1,0,(6:18) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 85-C.KMET TO CHI 46 FOR 15 YARDS (59-D.CAMPBELL; 20-R.FORD).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1,3222,0,0
2023091008,2023-09-10,4,5,53,CHI,GB,1,10,46,0,0,"(5:53) (NO HUDDLE, SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT RIGHT TO 21-D.FOREMAN.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,1,3247,0,0
2023091008,2023-09-10,4,5,49,CHI,GB,2,10,46,0,0,(5:49) (SHOTGUN) 1-J.FIELDS SCRAMBLES LEFT END PUSHED OB AT GB 46 FOR 8 YARDS (37-C.VALENTINE).,0,2023,8,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,1,3251,0,0
2023091008,2023-09-10,4,5,24,CHI,GB,3,2,54,1,0,"(5:24) (NO HUDDLE, SHOTGUN) 21-D.FOREMAN LEFT GUARD TO GB 37 FOR 9 YARDS (59-D.CAMPBELL).",0,2023,9,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,46,OPP,0,,0,,0,1,3276,0,0
2023091008,2023-09-10,4,4,57,CHI,GB,1,10,63,0,0,"(4:57) (NO HUDDLE, SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 85-C.KMET TO GB 30 FOR 7 YARDS (59-D.CAMPBELL; 58-I.MCDUFFIE).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,1,3303,0,0
2023091008,2023-09-10,4,4,28,CHI,GB,2,3,70,1,0,"(4:28) (NO HUDDLE, SHOTGUN) 1-J.FIELDS SCRAMBLES RIGHT END PUSHED OB AT GB 23 FOR 7 YARDS (58-I.MCDUFFIE).",0,2023,7,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,1,3332,0,0
2023091008,2023-09-10,4,4,21,CHI,GB,1,10,77,0,0,(4:21) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT RIGHT TO 11-D.MOONEY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,1,3339,0,0
2023091008,2023-09-10,4,4,18,CHI,GB,2,10,77,0,0,(4:18) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT RIGHT TO 23-R.JOHNSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,1,3342,0,0
2023091008,2023-09-10,4,4,14,CHI,GB,3,10,77,0,0,(4:14) (SHOTGUN) 1-J.FIELDS PASS SHORT MIDDLE TO 23-R.JOHNSON PUSHED OB AT GB 18 FOR 5 YARDS (37-C.VALENTINE).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,1,3346,0,0
2023091008,2023-09-10,4,4,5,CHI,GB,4,5,82,1,0,(4:05) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 23-R.JOHNSON TO GB 12 FOR 6 YARDS (25-K.NIXON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,1,3355,0,0
2023091008,2023-09-10,4,4,5,CHI,GB,0,0,100,1,0,TIMEOUT #2 BY GB AT 04:05.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,3355,0,0
2023091008,2023-09-10,4,3,42,CHI,GB,1,10,88,0,0,"(3:42) (NO HUDDLE, SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 23-R.JOHNSON PUSHED OB AT GB 4 FOR 8 YARDS (34-J.OWENS). CHICAGO CHALLENGED THE RUNNER WAS OUT OF BOUNDS RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #2.)",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,1,0,,0,0,0,0,0,,12,OPP,0,,0,,0,1,3378,0,0
2023091008,2023-09-10,4,3,37,CHI,GB,2,2,96,1,0,(3:37) (SHOTGUN) 23-R.JOHNSON RIGHT GUARD TO GB 2 FOR 2 YARDS (45-ER.WILSON; 59-D.CAMPBELL).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,4,OPP,0,,0,,0,1,3383,0,0
2023091008,2023-09-10,4,3,4,CHI,GB,1,2,98,0,0,(3:04) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,2,OPP,0,,0,,0,1,3416,0,0
2023091008,2023-09-10,4,2,58,CHI,GB,2,2,98,1,0,"(2:58) 23-R.JOHNSON LEFT GUARD FOR 2 YARDS, TOUCHDOWN.",0,2023,2,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT GUARD,2,OPP,0,,0,,0,1,3422,0,0
2023091008,2023-09-10,4,2,54,GB,CHI,0,0,65,1,0,8-C.SANTOS KICKS ONSIDE 9 YARDS FROM CHI 35 TO CHI 44. 11-J.REED (DIDN'T TRY TO ADVANCE) TO CHI 44 FOR NO GAIN.,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,3426,0,0
2023091008,2023-09-10,4,2,54,CHI,GB,0,0,100,1,0,TIMEOUT #3 BY GB AT 02:54.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,3426,0,0
2023091008,2023-09-10,4,2,54,CHI,GB,0,0,98,0,0,"(PASS FORMATION) PENALTY ON CHI-58-D.WRIGHT, FALSE START, 5 YARDS, ENFORCED AT GB 2 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,2,OPP,1,CHI,1,FALSE START,5,1,3426,0,0
2023091008,2023-09-10,4,2,54,CHI,GB,0,0,93,1,0,TWO-POINT CONVERSION ATTEMPT. 1-J.FIELDS PASS TO 2-D.MOORE IS INCOMPLETE. ATTEMPT FAILS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,0,,7,OPP,0,,0,,0,1,3426,0,0
2023091008,2023-09-10,4,2,53,GB,CHI,1,10,56,1,0,(2:53) #8 S. CLIFFORD IN AT QB (SHOTGUN) 27-P.TAYLOR RIGHT TACKLE TO CHI 34 FOR 10 YARDS (53-T.EDWARDS).,0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,44,OPP,0,,0,,0,1,3427,0,0
2023091008,2023-09-10,4,2,8,GB,CHI,1,10,66,0,0,"(2:08) 8-S.CLIFFORD FUMBLES (ABORTED) AT CHI 35, AND RECOVERS AT CHI 35.",0,2023,0,UNDER CENTER,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,34,OPP,0,,0,,0,1,3472,0,0
2023091008,2023-09-10,4,2,0,GB,CHI,2,11,65,0,0,(2:00) (SHOTGUN) 27-P.TAYLOR RIGHT TACKLE TO CHI 32 FOR 3 YARDS (9-J.BRISKER).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,35,OPP,0,,0,,0,1,3480,0,0
2023091008,2023-09-10,4,2,0,GB,CHI,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,3480,0,0
2023091008,2023-09-10,4,1,16,GB,CHI,3,8,68,0,0,(1:16) (SHOTGUN) 27-P.TAYLOR RIGHT TACKLE TO CHI 30 FOR 2 YARDS (9-J.BRISKER; 29-T.STEVENSON).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,32,OPP,0,,0,,0,1,3524,0,0
2023091008,2023-09-10,4,1,10,GB,CHI,4,6,70,0,0,"(1:10) 27-P.TAYLOR LEFT END TO CHI 25 FOR 5 YARDS (57-J.SANBORN). PENALTY ON GB-81-J.DEGUARA, OFFENSIVE HOLDING, DECLINED.",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,30,OPP,0,GB,0,OFFENSIVE HOLDING,0,1,3530,0,0
2023091008,2023-09-10,4,1,10,GB,CHI,0,0,100,1,0,TIMEOUT #3 BY CHI AT 01:10.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,3530,0,0
2023091008,2023-09-10,4,1,3,CHI,GB,1,10,25,0,0,(1:03) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT LEFT TO 11-D.MOONEY. CHI-11-D.MOONEY WAS INJURED DURING THE PLAY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1,3537,0,0
2023091008,2023-09-10,4,1,0,CHI,GB,2,10,25,0,0,"(1:00) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 85-C.KMET TO CHI 38 FOR 13 YARDS (34-J.OWENS). PENALTY ON GB-38-I.GAINES, DEFENSIVE HOLDING, DECLINED.",0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,25,OWN,0,GB,0,DEFENSIVE HOLDING,0,1,3540,0,0
2023091008,2023-09-10,4,0,50,CHI,GB,1,10,38,0,0,(:50) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT RIGHT TO 85-C.KMET.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,1,3550,0,0
2023091008,2023-09-10,4,0,45,CHI,GB,2,10,38,0,0,"(:45) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 23-R.JOHNSON TO CHI 43 FOR 5 YARDS (38-I.GAINES, 45-ER.WILSON).",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,1,3555,0,0
2023091008,2023-09-10,4,0,19,CHI,GB,3,5,43,1,0,"(:19) (NO HUDDLE, SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 13-T.SCOTT TO GB 48 FOR 9 YARDS (6-D.LEAVITT).",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1,3581,0,0
2023091008,2023-09-10,4,0,0,CHI,GB,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,3600,0,0
