GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,CLE,CIN
2023091002,2023-09-10,2,12,13,CLE,CIN,0,0,100,1,0,TIMEOUT AT 12:13.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1067,0,0
2023091002,2023-09-10,2,12,13,CLE,CIN,3,11,43,0,0,(12:13) (SHOTGUN) 4-D.WATSON PASS INCOMPLETE DEEP RIGHT TO 3-M.GOODWIN (29-C.TAYLOR-BRITT).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1,1067,0,0
2023091002,2023-09-10,2,12,6,CLE,CIN,4,11,43,0,0,"(12:06) 13-C.BOJORQUEZ PUNTS 36 YARDS TO CIN 21, CENTER-47-C.HUGHLETT, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1,1074,0,0
2023091002,2023-09-10,2,11,59,CIN,CLE,1,10,21,1,0,(11:59) (SHOTGUN) 28-J.MIXON LEFT GUARD TO CIN 33 FOR 12 YARDS (0-G.NEWSOME; 26-R.MCLEOD).,0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,21,OWN,0,,0,,0,1,1081,0,0
2023091002,2023-09-10,2,11,17,CIN,CLE,1,10,33,1,0,(11:17) (SHOTGUN) 28-J.MIXON RIGHT GUARD RAN OB AT CLE 45 FOR 22 YARDS (22-G.DELPIT).,0,2023,22,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,33,OWN,0,,0,,0,1,1123,0,0
2023091002,2023-09-10,2,10,39,CIN,CLE,1,10,55,0,0,(10:39) (SHOTGUN) 32-T.WILLIAMS LEFT GUARD TO CLE 43 FOR 2 YARDS (23-M.EMERSON).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,45,OPP,0,,0,,0,1,1161,0,0
2023091002,2023-09-10,2,9,54,CIN,CLE,2,8,57,0,0,(9:54) (SHOTGUN) 32-T.WILLIAMS RIGHT GUARD TO CLE 38 FOR 5 YARDS (22-G.DELPIT).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,43,OPP,0,,0,,0,1,1206,0,0
2023091002,2023-09-10,2,8,52,CIN,CLE,3,3,62,0,0,(8:52) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE DEEP RIGHT TO 5-T.HIGGINS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1,1268,0,0
2023091002,2023-09-10,2,8,47,CIN,CLE,4,3,62,0,0,"(8:47) 10-B.ROBBINS PUNTS 38 YARDS TO END ZONE, CENTER-48-C.ADOMITIS, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1,1273,0,0
2023091002,2023-09-10,2,8,39,CLE,CIN,1,10,20,0,0,(8:39) 4-D.WATSON PASS SHORT LEFT TO 85-D.NJOKU TO CLE 29 FOR 9 YARDS (33-N.SCOTT).,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1,1281,0,0
