GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,NE,PHI
2023091011,2023-09-10,1,0,26,PHI,NE,3,10,16,0,0,(:26) (SHOTGUN) 1-J.HURTS PASS SHORT MIDDLE TO 11-A.BROWN TO PHI 18 FOR 2 YARDS (27-M.BRYANT).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,1,874,0,0
2023091011,2023-09-10,2,15,0,PHI,NE,4,8,18,0,0,"(15:00) 10-A.SIPOSS PUNTS 50 YARDS TO NE 32, CENTER-45-R.LOVATO. 25-MA.JONES PUSHED OB AT PHI 47 FOR 21 YARDS (32-R.BLANKENSHIP).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,1,900,0,0
2023091011,2023-09-10,1,0,0,PHI,NE,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,900,0,0
2023091011,2023-09-10,2,14,48,NE,PHI,1,10,53,0,0,(14:48) (SHOTGUN) 10-M.JONES PASS SHORT LEFT TO 15-E.ELLIOTT TO PHI 43 FOR 4 YARDS (24-J.BRADBERRY).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,1,912,0,0
2023091011,2023-09-10,2,14,8,NE,PHI,2,6,57,0,0,"(14:08) (SHOTGUN) 38-R.STEVENSON LEFT GUARD TO PHI 44 FOR -1 YARDS (90-J.DAVIS, 17-N.DEAN).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,43,OPP,0,,0,,0,1,952,0,0
2023091011,2023-09-10,2,13,33,NE,PHI,3,7,56,0,0,(13:33) (SHOTGUN) 10-M.JONES PASS INCOMPLETE SHORT LEFT TO 84-K.BOURNE (29-A.MADDOX).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,1,987,0,0
2023091011,2023-09-10,2,13,29,NE,PHI,4,7,56,0,0,"(13:29) 17-B.BARINGER PUNTS 36 YARDS TO PHI 8, CENTER-49-J.CARDONA, FAIR CATCH BY 18-B.COVEY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,1,991,0,0
2023091011,2023-09-10,2,13,29,NE,PHI,0,0,100,1,0,TIMEOUT #1 BY PHI AT 13:29.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,991,0,0
2023091011,2023-09-10,2,13,22,PHI,NE,1,10,8,0,0,"(13:22) (SHOTGUN) 14-K.GAINWELL UP THE MIDDLE TO PHI 9 FOR 1 YARD (21-A.PHILLIPS, 93-L.GUY).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,8,OWN,0,,0,,0,1,998,0,0
2023091011,2023-09-10,2,13,22,NE,PHI,0,0,100,1,0,TIMEOUT AT 13:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,998,0,0
2023091011,2023-09-10,2,12,41,PHI,NE,2,9,9,0,0,(12:41) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE DEEP RIGHT. THROWN AWAY FROM OUTSIDE THE POCKET,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,1,1039,0,0
2023091011,2023-09-10,2,12,33,PHI,NE,3,9,9,0,0,(12:33) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 6-D.SMITH TO PHI 11 FOR 2 YARDS (9-M.JUDON).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,1,1047,0,0
2023091011,2023-09-10,2,11,58,PHI,NE,4,7,11,0,0,"(11:58) 10-A.SIPOSS PUNTS 46 YARDS TO NE 43, CENTER-45-R.LOVATO. 25-MA.JONES TO NE 43 FOR NO GAIN (21-S.BROWN).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,1,1082,0,0
2023091011,2023-09-10,2,11,49,NE,PHI,1,10,43,0,0,(11:49) (SHOTGUN) 15-E.ELLIOTT LEFT END TO NE 42 FOR -1 YARDS (96-D.BARNETT).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,43,OWN,0,,0,,0,1,1091,0,0
2023091011,2023-09-10,2,11,49,NE,PHI,0,0,100,1,0,TIMEOUT AT 11:49.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1091,0,0
2023091011,2023-09-10,2,11,19,NE,PHI,2,11,42,0,0,(11:19) (SHOTGUN) 10-M.JONES PASS SHORT MIDDLE TO 84-K.BOURNE TO NE 48 FOR 6 YARDS (32-R.BLANKENSHIP).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1,1121,0,0
2023091011,2023-09-10,2,10,47,NE,PHI,3,5,48,0,0,(10:47) (SHOTGUN) 10-M.JONES PASS INCOMPLETE SHORT RIGHT TO 7-J.SMITH-SCHUSTER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1,1153,0,0
2023091011,2023-09-10,2,10,42,NE,PHI,4,5,48,0,0,"(10:42) 17-B.BARINGER PUNTS 43 YARDS TO PHI 9, CENTER-49-J.CARDONA. 18-B.COVEY TO PHI 14 FOR 5 YARDS (3-M.WILSON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1,1158,0,0
2023091011,2023-09-10,2,10,30,NE,PHI,0,0,100,1,0,TIMEOUT AT 10:30.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1170,0,0
