GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,ATL,CAR
2023091000,2023-09-10,2,11,47,CAR,ATL,2,7,28,0,0,(11:47) 5-L.SHENAULT LEFT END TO CAR 33 FOR 5 YARDS (3-J.BATES).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,28,OWN,0,,0,,0,1,1093,0,0
2023091000,2023-09-10,2,11,4,CAR,ATL,3,2,33,1,0,"(11:04) (SHOTGUN) 9-B.YOUNG PASS SHORT MIDDLE TO 81-H.HURST TO CAR 44 FOR 11 YARDS (33-T.FLOWERS, 3-J.BATES).",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1,1136,0,0
2023091000,2023-09-10,2,10,27,CAR,ATL,1,10,44,0,0,(10:27) (SHOTGUN) 6-M.SANDERS RIGHT END TO CAR 46 FOR 2 YARDS (48-B.DUPREE; 44-T.ANDERSEN).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,44,OWN,0,,0,,0,1,1173,0,0
2023091000,2023-09-10,2,9,46,CAR,ATL,2,8,46,1,0,"(9:46) (SHOTGUN) 9-B.YOUNG PASS SHORT MIDDLE TO 88-T.MARSHALL TO ATL 43 FOR 11 YARDS (20-D.ALFORD, 44-T.ANDERSEN).",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,1,1214,0,0
2023091000,2023-09-10,2,9,4,CAR,ATL,1,10,57,0,0,(9:04) (SHOTGUN) 6-M.SANDERS RIGHT END TO ATL 44 FOR -1 YARDS (24-A.TERRELL).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,43,OPP,0,,0,,0,1,1256,0,0
2023091000,2023-09-10,2,8,28,CAR,ATL,2,11,56,0,0,(8:28) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 19-A.THIELEN TO ATL 41 FOR 3 YARDS (20-D.ALFORD).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,1,1292,0,0
2023091000,2023-09-10,2,7,48,CAR,ATL,3,8,59,1,0,(7:48) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 15-J.MINGO PUSHED OB AT ATL 32 FOR 9 YARDS (33-T.FLOWERS).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,1,1332,0,0
2023091000,2023-09-10,2,7,6,CAR,ATL,1,10,68,1,0,(7:06) 30-C.HUBBARD LEFT TACKLE TO ATL 20 FOR 12 YARDS (27-R.GRANT; 33-T.FLOWERS).,0,2023,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,32,OPP,0,,0,,0,1,1374,0,0
2023091000,2023-09-10,2,6,23,CAR,ATL,1,10,80,1,0,(6:23) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 81-H.HURST TO ATL 6 FOR 14 YARDS (27-R.GRANT).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,1,1417,0,0
2023091000,2023-09-10,2,5,38,CAR,ATL,1,6,94,0,0,(5:38) 6-M.SANDERS RIGHT TACKLE TO ATL 4 FOR 2 YARDS (0-L.CARTER).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,6,OPP,0,,0,,0,1,1462,0,0
2023091000,2023-09-10,2,5,13,CAR,ATL,2,4,96,1,0,"(5:13) (NO HUDDLE, SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 81-H.HURST FOR 4 YARDS, TOUCHDOWN.",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,1,1487,0,0
2023091000,2023-09-10,2,5,9,ATL,CAR,1,10,25,1,0,(5:09) 7-B.ROBINSON RIGHT GUARD TO ATL 35 FOR 10 YARDS (21-J.CHINN; 25-X.WOODS).,0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,1,1491,0,0
2023091000,2023-09-10,2,5,9,ATL,CAR,0,0,100,1,0,TIMEOUT AT 05:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1491,0,0
2023091000,2023-09-10,2,5,9,ATL,CAR,0,0,65,1,0,"4-E.PINEIRO KICKS 65 YARDS FROM CAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,1491,0,0
2023091000,2023-09-10,2,5,9,CAR,ATL,0,0,85,1,0,"4-E.PINEIRO EXTRA POINT IS GOOD, CENTER-44-J.JANSEN, HOLDER-10-J.HEKKER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1,1491,0,0
2023091000,2023-09-10,2,4,24,ATL,CAR,1,10,35,0,0,(4:24) 7-B.ROBINSON RIGHT END TO ATL 37 FOR 2 YARDS (91-N.THURMAN).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,35,OWN,0,,0,,0,1,1536,0,0
2023091000,2023-09-10,2,3,42,ATL,CAR,2,8,37,0,0,"(3:42) PENALTY ON ATL-81-J.SMITH, FALSE START, 5 YARDS, ENFORCED AT ATL 37 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,37,OWN,1,ATL,1,FALSE START,5,1,1578,0,0
