GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,PIT,SF
2023091006,2023-09-10,2,8,32,SF,PIT,3,7,87,0,0,"(8:32) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT LEFT TO 85-G.KITTLE (92-I.LOUDERMILK). PENALTY ON SF-71-T.WILLIAMS, OFFENSIVE HOLDING, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,13,OPP,0,SF,0,OFFENSIVE HOLDING,0,1288,0,0
2023091006,2023-09-10,2,8,26,SF,PIT,4,7,87,0,0,"(8:26) 4-J.MOODY 32 YARD FIELD GOAL IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,1294,0,0
2023091006,2023-09-10,2,8,22,PIT,SF,0,0,65,1,0,18-M.WISHNOWSKY KICKS 63 YARDS FROM SF 35 TO PIT 2. 26-A.MCFARLAND PUSHED OB AT PIT 36 FOR 34 YARDS (26-I.OLIVER).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1298,0,0
2023091006,2023-09-10,2,8,22,PIT,SF,0,0,100,1,0,TIMEOUT AT 08:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1298,0,0
2023091006,2023-09-10,2,8,17,PIT,SF,1,10,36,0,0,(8:17) 30-J.WARREN LEFT TACKLE TO PIT 37 FOR 1 YARD (97-N.BOSA).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,36,OWN,0,,0,,0,1303,0,0
2023091006,2023-09-10,2,7,44,PIT,SF,2,9,37,0,0,(7:44) 30-J.WARREN LEFT END TO PIT 40 FOR 3 YARDS (54-F.WARNER).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,37,OWN,0,,0,,0,1336,0,0
2023091006,2023-09-10,2,7,5,PIT,SF,3,6,40,0,0,(7:05) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT RIGHT TO 88-P.FREIERMUTH.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1375,0,0
2023091006,2023-09-10,2,7,0,PIT,SF,4,6,40,0,0,"(7:00) 6-P.HARVIN PUNTS 36 YARDS TO SF 24, CENTER-46-C.KUNTZ, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1380,0,0
2023091006,2023-09-10,2,6,53,PIT,SF,0,0,100,1,0,TIMEOUT AT 06:53.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1387,0,0
2023091006,2023-09-10,2,6,53,SF,PIT,1,10,24,0,0,(6:53) 13-B.PURDY SCRAMBLES LEFT END TO SF 28 FOR 4 YARDS (54-K.ALEXANDER).,0,2023,4,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,1387,0,0
2023091006,2023-09-10,2,6,19,SF,PIT,2,6,28,0,0,(6:19) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT RIGHT TO 23-C.MCCAFFREY (90-T.WATT).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1421,0,0
2023091006,2023-09-10,2,6,13,SF,PIT,3,6,28,1,0,(6:13) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 23-C.MCCAFFREY TO SF 35 FOR 7 YARDS (54-K.ALEXANDER).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1427,0,0
2023091006,2023-09-10,2,5,27,SF,PIT,1,10,35,0,0,(5:27) (SHOTGUN) 19-D.SAMUEL LEFT END TO SF 40 FOR 5 YARDS (56-A.HIGHSMITH). PIT-97-CA.HEYWARD WAS INJURED DURING THE PLAY.,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,35,OWN,0,,0,,0,1473,0,0
2023091006,2023-09-10,2,5,8,SF,PIT,0,0,100,1,0,TIMEOUT AT 05:08.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1492,0,0
2023091006,2023-09-10,2,4,47,SF,PIT,2,5,40,0,0,(4:47) (SHOTGUN) 25-E.MITCHELL LEFT TACKLE TO SF 44 FOR 4 YARDS (99-L.OGUNJOBI).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,40,OWN,0,,0,,0,1513,0,0
2023091006,2023-09-10,2,4,1,SF,PIT,0,0,100,1,0,TIMEOUT #2 BY SF AT 04:01.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1559,0,0
2023091006,2023-09-10,2,4,1,SF,PIT,3,1,44,1,0,(4:01) 23-C.MCCAFFREY LEFT END PUSHED OB AT PIT 49 FOR 7 YARDS (50-E.ROBERTS).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,44,OWN,0,,0,,0,1559,0,0
2023091006,2023-09-10,2,3,25,SF,PIT,1,10,51,0,0,"(3:25) (SHOTGUN) 23-C.MCCAFFREY LEFT GUARD TO PIT 47 FOR 2 YARDS (50-E.ROBERTS, 95-K.BENTON).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,49,OPP,0,,0,,0,1595,0,0
2023091006,2023-09-10,2,2,43,SF,PIT,2,8,53,1,0,(2:43) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 19-D.SAMUEL TO PIT 37 FOR 10 YARDS (29-L.WALLACE).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,1637,0,0
2023091006,2023-09-10,2,2,0,SF,PIT,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023091006,2023-09-10,2,2,0,SF,PIT,1,10,63,0,0,(2:00) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT MIDDLE TO 85-G.KITTLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,1680,0,0
2023091006,2023-09-10,2,1,55,SF,PIT,2,10,63,0,0,(1:55) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE DEEP LEFT TO 19-D.SAMUEL (92-I.LOUDERMILK).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,1685,0,0
2023091006,2023-09-10,2,1,50,SF,PIT,3,10,63,0,0,"(1:50) (SHOTGUN) PENALTY ON SF-64-J.BRENDEL, FALSE START, 5 YARDS, ENFORCED AT PIT 37 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,37,OPP,1,SF,1,FALSE START,5,1690,0,0
2023091006,2023-09-10,2,1,50,SF,PIT,3,15,58,0,0,(1:50) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT LEFT [98-D.LEAL].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,1690,0,0
2023091006,2023-09-10,2,1,50,SF,PIT,0,0,100,1,0,TIMEOUT #3 BY PIT AT 01:50.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1690,0,0
2023091006,2023-09-10,2,1,43,SF,PIT,4,15,58,0,0,"(1:43) 18-M.WISHNOWSKY PUNTS 37 YARDS TO PIT 5, CENTER-46-T.PEPPER, DOWNED BY SF-48-O.BURKS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,1697,0,0
2023091006,2023-09-10,2,1,35,PIT,SF,1,10,5,1,0,"(1:35) (SHOTGUN) 8-K.PICKETT PASS SHORT LEFT TO 14-G.PICKENS TO PIT 15 FOR 10 YARDS (20-A.THOMAS). THE REPLAY OFFICIAL REVIEWED THE FIRST DOWN RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 8-K.PICKETT PASS SHORT LEFT TO 14-G.PICKENS TO PIT 14 FOR 9 YARDS (20-A.THOMAS).",0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OWN,0,,0,,0,1705,0,0
2023091006,2023-09-10,2,1,35,PIT,SF,0,0,100,1,0,TIMEOUT AT 01:35.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1705,0,0
2023091006,2023-09-10,2,1,31,PIT,SF,2,1,14,0,0,(1:31) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE DEEP RIGHT TO 14-G.PICKENS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,1709,0,0
2023091006,2023-09-10,2,1,24,PIT,SF,3,1,14,0,0,"(1:24) (SHOTGUN) 22-N.HARRIS RIGHT GUARD TO PIT 38 FOR 24 YARDS (29-T.HUFANGA). PENALTY ON SF-2-D.LENOIR, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT PIT 38.",0,2023,24,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT GUARD,14,OWN,1,SF,0,UNNECESSARY ROUGHNESS,15,1716,0,0
2023091006,2023-09-10,2,1,16,PIT,SF,1,10,53,0,0,(1:16) (SHOTGUN) 8-K.PICKETT PASS SHORT LEFT TO 11-A.ROBINSON TO SF 38 FOR 9 YARDS (2-D.LENOIR).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,1724,0,0
2023091006,2023-09-10,2,0,56,PIT,SF,2,1,62,1,0,"(:56) (NO HUDDLE, SHOTGUN) 8-K.PICKETT PASS SHORT LEFT TO 18-D.JOHNSON TO SF 23 FOR 15 YARDS (20-A.THOMAS).",0,2023,15,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1744,0,0
2023091006,2023-09-10,2,0,51,PIT,SF,1,10,77,0,0,(:51) (SHOTGUN) 8-K.PICKETT PASS SHORT LEFT TO 18-D.JOHNSON RAN OB AT SF 16 FOR 7 YARDS (2-D.LENOIR).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,1749,0,0
2023091006,2023-09-10,2,0,46,PIT,SF,2,3,84,0,0,(:46) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE DEEP MIDDLE TO 88-P.FREIERMUTH (20-A.THOMAS) [91-A.ARMSTEAD]. PIT-88-P.FREIERMUTH WAS INJURED DURING THE PLAY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,1754,0,0
2023091006,2023-09-10,2,0,42,PIT,SF,3,3,84,0,0,(:42) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT MIDDLE TO 18-D.JOHNSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,1758,0,0
2023091006,2023-09-10,2,0,42,PIT,SF,0,0,100,1,0,TIMEOUT #4 BY PIT AT 00:42.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1758,0,0
2023091006,2023-09-10,2,0,39,PIT,SF,0,0,100,1,0,TIMEOUT #3 BY SF AT 00:39.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1761,0,0
2023091006,2023-09-10,2,0,39,PIT,SF,4,3,84,1,0,(:39) (SHOTGUN) 8-K.PICKETT PASS SHORT LEFT TO 26-A.MCFARLAND TO SF 11 FOR 5 YARDS (20-A.THOMAS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,1761,0,0
2023091006,2023-09-10,2,0,24,PIT,SF,1,10,89,0,0,(:24) (NO HUDDLE) 8-K.PICKETT SPIKED THE BALL TO STOP THE CLOCK.,0,2023,0,NO HUDDLE,CLOCK STOP,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,1776,0,0
2023091006,2023-09-10,2,0,23,PIT,SF,2,10,89,0,0,(:23) (SHOTGUN) 8-K.PICKETT PASS SHORT LEFT TO 14-G.PICKENS PUSHED OB AT SF 7 FOR 4 YARDS (20-A.THOMAS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,1777,0,0
2023091006,2023-09-10,2,0,18,PIT,SF,3,6,93,0,0,"(:18) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT RIGHT TO 11-A.ROBINSON [91-A.ARMSTEAD]. PENALTY ON SF-2-D.LENOIR, ILLEGAL CONTACT, 4 YARDS, ENFORCED AT SF 7 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,7,OPP,1,SF,1,ILLEGAL CONTACT,4,1782,0,0
2023091006,2023-09-10,2,0,13,PIT,SF,1,3,97,1,0,"(:13) (SHOTGUN) 8-K.PICKETT PASS SHORT LEFT TO 88-P.FREIERMUTH FOR 3 YARDS, TOUCHDOWN.",0,2023,3,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,1787,0,0
2023091006,2023-09-10,2,0,10,SF,PIT,0,0,65,1,0,"9-C.BOSWELL KICKS 65 YARDS FROM PIT 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1790,0,0
2023091006,2023-09-10,2,0,10,PIT,SF,0,0,85,1,0,"9-C.BOSWELL EXTRA POINT IS GOOD, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1790,0,0
2023091006,2023-09-10,2,0,9,SF,PIT,1,10,25,0,0,(:09) 13-B.PURDY KNEELS TO SF 24 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1791,0,0
2023091006,2023-09-10,2,0,0,SF,PIT,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023091006,2023-09-10,3,15,0,SF,PIT,0,0,65,1,0,"9-C.BOSWELL KICKS 65 YARDS FROM PIT 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023091006,2023-09-10,3,15,0,SF,PIT,1,10,25,1,0,(15:00) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 19-D.SAMUEL TO SF 35 FOR 10 YARDS (54-K.ALEXANDER).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1800,0,0
2023091006,2023-09-10,3,14,15,SF,PIT,1,10,35,1,0,"(14:15) 23-C.MCCAFFREY LEFT TACKLE FOR 65 YARDS, TOUCHDOWN.",0,2023,65,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT TACKLE,35,OWN,0,,0,,0,1845,0,0
2023091006,2023-09-10,3,14,2,PIT,SF,1,10,25,1,0,(14:02) (SHOTGUN) 8-K.PICKETT PASS SHORT RIGHT TO 18-D.JOHNSON TO SF 49 FOR 26 YARDS (31-T.GIPSON). PIT-18-D.JOHNSON WAS INJURED DURING THE PLAY.,0,2023,26,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1858,0,0
2023091006,2023-09-10,3,14,2,SF,PIT,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1858,0,0
2023091006,2023-09-10,3,14,2,PIT,SF,0,0,65,1,0,"18-M.WISHNOWSKY KICKS 65 YARDS FROM SF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1858,0,0
2023091006,2023-09-10,3,13,50,PIT,SF,0,0,100,1,0,TIMEOUT AT 13:50.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1870,0,0
2023091006,2023-09-10,3,13,35,PIT,SF,1,10,51,0,0,(13:35) (SHOTGUN) 8-K.PICKETT PASS SHORT RIGHT TO 30-J.WARREN TO SF 47 FOR 2 YARDS (54-F.WARNER) [97-N.BOSA].,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,1885,0,0
2023091006,2023-09-10,3,12,54,PIT,SF,2,8,53,0,0,(12:54) (SHOTGUN) 30-J.WARREN UP THE MIDDLE TO SF 45 FOR 2 YARDS (98-J.HARGRAVE; 94-C.FERRELL).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OPP,0,,0,,0,1926,0,0
2023091006,2023-09-10,3,12,15,PIT,SF,3,6,55,0,0,(12:15) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT RIGHT TO 11-A.ROBINSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,1965,0,0
2023091006,2023-09-10,3,12,7,PIT,SF,4,6,55,0,0,"(12:07) 6-P.HARVIN PUNTS 28 YARDS TO SF 17, CENTER-46-C.KUNTZ, FAIR CATCH BY 3-R.MCCLOUD.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,1973,0,0
2023091006,2023-09-10,3,12,0,SF,PIT,1,10,17,1,0,(12:00) (SHOTGUN) 13-B.PURDY PASS DEEP MIDDLE TO 11-B.AIYUK TO SF 33 FOR 16 YARDS (23-D.KAZEE) [90-T.WATT].,0,2023,16,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,1980,0,0
2023091006,2023-09-10,3,11,19,SF,PIT,1,10,33,0,0,(11:19) (SHOTGUN) 23-C.MCCAFFREY UP THE MIDDLE TO SF 36 FOR 3 YARDS (56-A.HIGHSMITH).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,33,OWN,0,,0,,0,2021,0,0
2023091006,2023-09-10,3,10,34,SF,PIT,2,7,36,0,0,(10:34) 23-C.MCCAFFREY LEFT TACKLE TO SF 35 FOR -1 YARDS (56-A.HIGHSMITH).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,36,OWN,0,,0,,0,2066,0,0
2023091006,2023-09-10,3,9,52,SF,PIT,3,8,35,1,0,(9:52) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 11-B.AIYUK PUSHED OB AT 50 FOR 15 YARDS (23-D.KAZEE).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,2108,0,0
2023091006,2023-09-10,3,9,11,SF,PIT,1,10,100,0,0,"(9:11) 23-C.MCCAFFREY RIGHT TACKLE TO PIT 49 FOR 1 YARD (44-M.GOLDEN, 51-NI.HERBIG).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,0,OPP,0,,0,,0,2149,0,0
2023091006,2023-09-10,3,8,31,SF,PIT,2,9,51,0,0,(8:31) (SHOTGUN) 25-E.MITCHELL UP THE MIDDLE TO PIT 46 FOR 3 YARDS (98-D.LEAL).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,49,OPP,0,,0,,0,2189,0,0
2023091006,2023-09-10,3,7,51,SF,PIT,3,6,54,0,0,(7:51) (SHOTGUN) 13-B.PURDY SACKED AT SF 45 FOR -9 YARDS (90-T.WATT).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,2229,0,0
2023091006,2023-09-10,3,7,5,SF,PIT,4,20,40,0,0,"(7:05) 18-M.WISHNOWSKY PUNTS 56 YARDS TO PIT 4, CENTER-46-T.PEPPER. 19-C.AUSTIN TO PIT 6 FOR 2 YARDS (0-S.WOMACK).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,2275,0,0
2023091006,2023-09-10,3,6,54,PIT,SF,1,10,6,0,0,(6:54) (SHOTGUN) 8-K.PICKETT PASS SHORT LEFT TO 19-C.AUSTIN PUSHED OB AT PIT 10 FOR 4 YARDS (2-D.LENOIR).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,6,OWN,0,,0,,0,2286,0,0
2023091006,2023-09-10,3,6,54,PIT,SF,0,0,100,1,0,TIMEOUT AT 06:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2286,0,0
2023091006,2023-09-10,3,6,21,PIT,SF,2,6,10,0,0,(6:21) (SHOTGUN) 22-N.HARRIS LEFT END TO PIT 12 FOR 2 YARDS (99-J.KINLAW).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,10,OWN,0,,0,,0,2319,0,0
2023091006,2023-09-10,3,5,58,PIT,SF,3,4,12,0,0,"(5:58) (NO HUDDLE, SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT LEFT TO 11-A.ROBINSON.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,2342,0,0
2023091006,2023-09-10,3,5,54,PIT,SF,4,4,12,0,0,"(5:54) 6-P.HARVIN PUNTS 45 YARDS TO SF 43, CENTER-46-C.KUNTZ. 3-R.MCCLOUD TO PIT 38 FOR 19 YARDS (28-M.KILLEBREW).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,2346,0,0
2023091006,2023-09-10,3,5,42,PIT,SF,0,0,100,1,0,TIMEOUT AT 05:42.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2358,0,0
2023091006,2023-09-10,3,5,42,SF,PIT,1,10,62,0,0,"(5:42) (SHOTGUN) 13-B.PURDY SACKED AT PIT 46 FOR -8 YARDS (90-T.WATT). FUMBLES (90-T.WATT) [90-T.WATT], RECOVERED BY PIT-90-T.WATT AT PIT 46. PENALTY ON SF-74-S.BURFORD, FACE MASK, 15 YARDS, ENFORCED AT PIT 46.",0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,1,0,0,,38,OPP,1,SF,0,FACE MASK,15,2358,0,0
2023091006,2023-09-10,3,5,35,PIT,SF,1,10,61,0,0,(5:35) (SHOTGUN) 8-K.PICKETT PASS SHORT RIGHT TO 22-N.HARRIS TO SF 35 FOR 4 YARDS (57-D.GREENLAW; 26-I.OLIVER).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,2365,0,0
2023091006,2023-09-10,3,4,53,PIT,SF,2,6,65,0,0,"(4:53) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT RIGHT TO 19-C.AUSTIN. PENALTY ON SF-7-C.WARD, DEFENSIVE PASS INTERFERENCE, 11 YARDS, ENFORCED AT SF 35 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,35,OPP,1,SF,1,DEFENSIVE PASS INTERFERENCE,11,2407,0,0
2023091006,2023-09-10,3,4,48,PIT,SF,1,10,76,0,0,(4:48) (SHOTGUN) 8-K.PICKETT PASS SHORT RIGHT TO 83-CO.HEYWARD PUSHED OB AT SF 16 FOR 8 YARDS (7-C.WARD; 57-D.GREENLAW).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,2412,0,0
2023091006,2023-09-10,3,4,17,PIT,SF,2,2,84,0,0,(4:17) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE DEEP RIGHT TO 83-CO.HEYWARD. COVERAGE 57 -GREENLAW.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,2443,0,0
2023091006,2023-09-10,3,4,10,PIT,SF,0,0,100,1,0,TIMEOUT #1 BY PIT AT 04:10.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2450,0,0
2023091006,2023-09-10,3,4,10,PIT,SF,3,2,84,1,0,"(4:10) (SHOTGUN) 22-N.HARRIS UP THE MIDDLE TO SF 14 FOR 2 YARDS (29-T.HUFANGA, 54-F.WARNER).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,16,OPP,0,,0,,0,2450,0,0
