GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,BUF,NYJ
2023091100,2023-09-11,2,10,47,NYJ,BUF,3,5,92,0,0,"(10:47) (NO HUDDLE, SHOTGUN) 2-Z.WILSON PASS INCOMPLETE SHORT LEFT [58-M.MILANO].",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,1153,0,0
2023091100,2023-09-11,2,10,39,NYJ,BUF,4,5,92,0,0,"(10:39) 9-G.ZUERLEIN 26 YARD FIELD GOAL IS GOOD, CENTER-42-T.HENNESSY, HOLDER-5-T.MORSTEAD.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,1161,0,0
2023091100,2023-09-11,2,10,35,BUF,NYJ,1,10,25,0,0,(10:35) (SHOTGUN) 4-J.COOK LEFT END TO BUF 20 FOR -5 YARDS (95-Q.WILLIAMS).,0,2023,-5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,1165,0,0
2023091100,2023-09-11,2,10,35,NYJ,BUF,0,0,100,1,0,TIMEOUT AT 10:35.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1165,0,0
2023091100,2023-09-11,2,10,35,BUF,NYJ,0,0,65,1,0,"9-G.ZUERLEIN KICKS 65 YARDS FROM NYJ 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1165,0,0
2023091100,2023-09-11,2,9,58,BUF,NYJ,2,15,20,1,0,"(9:58) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 14-S.DIGGS PUSHED OB AT BUF 38 FOR 18 YARDS (57-C.MOSLEY, 30-M.CARTER).",0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1202,0,0
2023091100,2023-09-11,2,9,21,BUF,NYJ,1,10,38,0,0,"(9:21) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT MIDDLE TO 4-J.COOK [91-J.FRANKLIN-MYERS].",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,1239,0,0
2023091100,2023-09-11,2,9,16,BUF,NYJ,2,10,38,0,0,"(9:16) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 86-D.KINCAID TO BUF 46 FOR 8 YARDS (57-C.MOSLEY, 3-J.WHITEHEAD).",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,1244,0,0
2023091100,2023-09-11,2,8,40,BUF,NYJ,3,2,46,1,0,(8:40) (SHOTGUN) 17-J.ALLEN SCRAMBLES LEFT END PUSHED OB AT NYJ 48 FOR 6 YARDS (70-Q.JEFFERSON; 57-C.MOSLEY).,0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,1280,0,0
2023091100,2023-09-11,2,7,59,BUF,NYJ,1,10,52,1,0,(7:59) 4-J.COOK RIGHT END RAN OB AT NYJ 36 FOR 12 YARDS (44-J.SHERWOOD).,0,2023,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,48,OPP,0,,0,,0,1321,0,0
2023091100,2023-09-11,2,7,32,BUF,NYJ,1,10,64,0,0,"(7:32) (NO HUDDLE, SHOTGUN) 4-J.COOK UP THE MIDDLE TO NYJ 37 FOR -1 YARDS (56-QU.WILLIAMS, 1-A.GARDNER).",0,2023,-1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,36,OPP,0,,0,,0,1348,0,0
2023091100,2023-09-11,2,6,53,BUF,NYJ,2,11,63,1,0,(6:53) 17-J.ALLEN PASS DEEP RIGHT TO 13-G.DAVIS TO NYJ 11 FOR 26 YARDS (22-T.ADAMS).,0,2023,26,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,1387,0,0
2023091100,2023-09-11,2,6,13,BUF,NYJ,1,10,89,0,0,(6:13) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 14-S.DIGGS TO NYJ 8 FOR 3 YARDS (99-W.MCDONALD).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,1427,0,0
2023091100,2023-09-11,2,5,34,BUF,NYJ,2,7,92,0,0,(5:34) (SHOTGUN) 22-D.HARRIS UP THE MIDDLE TO NYJ 5 FOR 3 YARDS (56-QU.WILLIAMS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,8,OPP,0,,0,,0,1466,0,0
2023091100,2023-09-11,2,4,51,BUF,NYJ,3,4,95,1,0,"(4:51) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 14-S.DIGGS FOR 5 YARDS, TOUCHDOWN.",0,2023,5,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,1509,0,0
