GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,WAS,ARI
2023091007,2023-09-10,2,8,51,ARI,WAS,1,10,16,0,0,(8:51) (SHOTGUN) 6-J.CONNER LEFT TACKLE TO ARI 18 FOR 2 YARDS (52-J.DAVIS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,16,OWN,0,,0,,0,1,1269,0,0
2023091007,2023-09-10,2,8,14,ARI,WAS,2,8,18,0,0,"(8:14) 9-J.DOBBS PASS SHORT RIGHT TO 2-M.BROWN TO ARI 22 FOR 4 YARDS (94-D.PAYNE). PENALTY ON ARI-72-H.FROHOLDT, INELIGIBLE DOWNFIELD PASS, 5 YARDS, ENFORCED AT ARI 18 - NO PLAY.",0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,18,OWN,1,ARI,1,INELIGIBLE DOWNFIELD PASS,5,1,1306,0,0
2023091007,2023-09-10,2,7,43,ARI,WAS,2,13,13,0,0,(7:43) (SHOTGUN) 6-J.CONNER RIGHT GUARD TO ARI 19 FOR 6 YARDS (52-J.DAVIS; 57-C.BARTON).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,13,OWN,0,,0,,0,1,1337,0,0
2023091007,2023-09-10,2,7,2,ARI,WAS,3,7,19,0,0,(7:02) (SHOTGUN) 9-J.DOBBS SACKED AT ARI 15 FOR -4 YARDS (SACK SPLIT BY 90-M.SWEAT AND 92-A.ANDERSON).,0,2023,-4,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,1,1378,0,0
2023091007,2023-09-10,2,6,24,ARI,WAS,4,11,15,0,0,"(6:24) 16-N.COONEY PUNTS 34 YARDS TO ARI 49, CENTER-46-A.BREWER, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1,1416,0,0
2023091007,2023-09-10,2,6,17,WAS,ARI,1,10,51,1,0,"(6:17) (SHOTGUN) 14-S.HOWELL PASS SHORT LEFT TO 17-T.MCLAURIN PUSHED OB AT ARI 37 FOR 12 YARDS (45-D.GARDECK, 20-MA.WILSON).",0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,1,1423,0,0
2023091007,2023-09-10,2,6,17,WAS,ARI,0,0,100,1,0,TIMEOUT AT 06:17.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1423,0,0
2023091007,2023-09-10,2,5,49,WAS,ARI,1,10,63,0,0,(5:49) (SHOTGUN) 14-S.HOWELL SACKED AT ARI 37 FOR 0 YARDS (93-J.LEDBETTER).,0,2023,0,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,1,1451,0,0
2023091007,2023-09-10,2,5,11,WAS,ARI,2,10,63,0,0,(5:11) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE DEEP MIDDLE TO 17-T.MCLAURIN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,1,1489,0,0
2023091007,2023-09-10,2,5,6,WAS,ARI,3,10,63,0,0,(5:06) (SHOTGUN) 14-S.HOWELL SACKED AT ARI 45 FOR -8 YARDS (45-D.GARDECK).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,1,1494,0,0
2023091007,2023-09-10,2,4,34,WAS,ARI,4,18,55,0,0,"(4:34) 5-T.WAY PUNTS 33 YARDS TO ARI 12, CENTER-54-C.CHEESEMAN, FAIR CATCH BY 83-G.DORTCH.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,1,1526,0,0
2023091007,2023-09-10,2,4,27,ARI,WAS,1,10,12,0,0,(4:27) (SHOTGUN) 6-J.CONNER LEFT END TO ARI 16 FOR 4 YARDS (35-P.BUTLER; 29-K.FULLER).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,12,OWN,0,,0,,0,1,1533,0,0
2023091007,2023-09-10,2,3,47,ARI,WAS,2,6,16,1,0,(3:47) 9-J.DOBBS PASS SHORT MIDDLE TO 85-T.MCBRIDE PUSHED OB AT ARI 26 FOR 10 YARDS (35-P.BUTLER).,0,2023,10,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,1,1573,0,0
2023091007,2023-09-10,2,3,13,ARI,WAS,1,10,26,1,0,(3:13) 9-J.DOBBS PASS SHORT LEFT TO 85-T.MCBRIDE PUSHED OB AT ARI 39 FOR 13 YARDS (22-D.FORREST) [96-J.SMITH-WILLIAMS].,0,2023,13,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1,1607,0,0
2023091007,2023-09-10,2,2,36,ARI,WAS,1,10,39,0,0,(2:36) (SHOTGUN) DIRECT SNAP TO 30-K.INGRAM.  30-K.INGRAM UP THE MIDDLE TO ARI 36 FOR -3 YARDS (95-C.TOOHILL).,0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,39,OWN,0,,0,,0,1,1644,0,0
2023091007,2023-09-10,2,2,0,ARI,WAS,2,13,36,0,0,(2:00) (SHOTGUN) 9-J.DOBBS PASS SHORT LEFT TO 86-Z.ERTZ TO ARI 39 FOR 3 YARDS (31-K.CURL).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1,1680,0,0
2023091007,2023-09-10,2,2,0,ARI,WAS,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1680,0,0
2023091007,2023-09-10,2,1,55,ARI,WAS,3,10,39,0,0,"(1:55) (SHOTGUN) 9-J.DOBBS SCRAMBLES LEFT END PUSHED OB AT ARI 47 FOR 8 YARDS (22-D.FORREST). PENALTY ON ARI-74-D.HUMPHRIES, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT ARI 39 - NO PLAY.",0,2023,8,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,39,OWN,1,ARI,1,OFFENSIVE HOLDING,10,1,1685,0,0
2023091007,2023-09-10,2,1,55,ARI,WAS,0,0,100,1,0,TIMEOUT #1 BY WAS AT 01:55.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1685,0,0
2023091007,2023-09-10,2,1,46,ARI,WAS,3,20,29,0,0,(1:46) (SHOTGUN) 4-R.MOORE RIGHT END TO ARI 37 FOR 8 YARDS (29-K.FULLER).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,29,OWN,0,,0,,0,1,1694,0,0
2023091007,2023-09-10,2,1,41,ARI,WAS,0,0,100,1,0,TIMEOUT #2 BY WAS AT 01:41.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1699,0,0
2023091007,2023-09-10,2,1,41,ARI,WAS,4,12,37,0,0,"(1:41) 16-N.COONEY PUNTS 56 YARDS TO WAS 7, CENTER-46-A.BREWER. 83-J.CROWDER TO WAS 12 FOR 5 YARDS (35-C.MATTHEW).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1,1699,0,0
2023091007,2023-09-10,2,1,29,WAS,ARI,1,10,12,1,0,(1:29) (SHOTGUN) 14-S.HOWELL PASS SHORT MIDDLE TO 1-J.DOTSON TO WAS 26 FOR 14 YARDS (3-B.BAKER).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,1,1711,0,0
2023091007,2023-09-10,2,1,9,WAS,ARI,1,10,26,0,0,"(1:09) (NO HUDDLE, SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT LEFT TO 17-T.MCLAURIN (20-MA.WILSON).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1,1731,0,0
2023091007,2023-09-10,2,1,5,WAS,ARI,2,10,26,0,0,(1:05) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT MIDDLE TO 82-L.THOMAS (10-J.WOODS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1,1735,0,0
2023091007,2023-09-10,2,1,2,WAS,ARI,3,10,26,0,0,"(1:02) (SHOTGUN) 14-S.HOWELL SACKED AT WAS 12 FOR -14 YARDS (45-D.GARDECK). FUMBLES (45-D.GARDECK) [45-D.GARDECK], RECOVERED BY ARI-97-C.THOMAS AT WAS 2. 97-C.THOMAS FOR 2 YARDS, TOUCHDOWN.",0,2023,-14,SHOTGUN,SACK,0,0,0,1,,1,0,0,,0,1,0,0,0,,26,OWN,0,,0,,0,1,1738,0,0
2023091007,2023-09-10,2,0,55,WAS,ARI,0,0,15,1,0,"5-M.PRATER EXTRA POINT IS GOOD, CENTER-46-A.BREWER, HOLDER-16-N.COONEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1,1745,0,0
2023091007,2023-09-10,2,0,55,WAS,ARI,0,0,65,1,0,5-M.PRATER KICKS 67 YARDS FROM ARI 35 TO WAS -2. 24-A.GIBSON TO WAS 19 FOR 21 YARDS (33-A.HAMILTON; 29-K.BOYD).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,1745,0,0
2023091007,2023-09-10,2,0,49,WAS,ARI,1,10,19,1,0,"(:49) (SHOTGUN) 14-S.HOWELL PASS SHORT LEFT TO 4-C.SAMUEL TO WAS 37 FOR 18 YARDS (3-B.BAKER, 22-K.WALLACE).",0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,1,1751,0,0
2023091007,2023-09-10,2,0,30,WAS,ARI,1,10,37,0,0,"(:30) (NO HUDDLE, SHOTGUN) 14-S.HOWELL PASS INCOMPLETE DEEP RIGHT TO 1-J.DOTSON.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1,1770,0,0
2023091007,2023-09-10,2,0,25,WAS,ARI,2,10,37,1,0,(:25) (SHOTGUN) 14-S.HOWELL PASS SHORT LEFT TO 82-L.THOMAS TO ARI 44 FOR 19 YARDS (22-K.WALLACE).,0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1,1775,0,0
2023091007,2023-09-10,2,0,19,WAS,ARI,1,10,56,0,0,(:19) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT MIDDLE TO 85-C.TURNER (22-K.WALLACE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,1,1781,0,0
2023091007,2023-09-10,2,0,19,WAS,ARI,0,0,100,1,0,TIMEOUT #3 BY WAS AT 00:19.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1781,0,0
2023091007,2023-09-10,2,0,14,WAS,ARI,2,10,56,1,0,(:14) (SHOTGUN) 14-S.HOWELL PASS DEEP LEFT TO 4-C.SAMUEL PUSHED OB AT ARI 12 FOR 32 YARDS (34-J.THOMPSON).,0,2023,32,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,1,1786,0,0
2023091007,2023-09-10,2,0,8,WAS,ARI,1,10,88,0,0,(:08) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT RIGHT [45-D.GARDECK].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,1,1792,0,0
2023091007,2023-09-10,2,0,3,WAS,ARI,2,10,88,0,0,"(:03) 6-J.SLYE 30 YARD FIELD GOAL IS GOOD, CENTER-54-C.CHEESEMAN, HOLDER-5-T.WAY. PENALTY ON ARI-3-B.BAKER, DEFENSIVE OFFSIDE, DECLINED.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,1,0,0,,12,OPP,0,ARI,0,DEFENSIVE OFFSIDE,0,1,1797,0,0
2023091007,2023-09-10,2,0,0,WAS,ARI,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1800,0,0
2023091007,2023-09-10,3,15,0,ARI,WAS,0,0,65,1,0,"6-J.SLYE KICKS 65 YARDS FROM WAS 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,1800,0,0
2023091007,2023-09-10,3,15,0,ARI,WAS,1,10,25,1,0,(15:00) (SHOTGUN) 9-J.DOBBS PASS SHORT LEFT TO 2-M.BROWN RAN OB AT ARI 36 FOR 11 YARDS (25-B.ST-JUSTE).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1,1800,0,0
2023091007,2023-09-10,3,14,29,ARI,WAS,1,10,36,0,0,(14:29) (SHOTGUN) 6-J.CONNER LEFT TACKLE TO ARI 42 FOR 6 YARDS (52-J.DAVIS).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,36,OWN,0,,0,,0,1,1831,0,0
2023091007,2023-09-10,3,14,6,ARI,WAS,2,4,42,1,0,(14:06) (NO HUDDLE) 9-J.DOBBS PASS DEEP RIGHT TO 14-MI.WILSON TO WAS 43 FOR 15 YARDS (25-B.ST-JUSTE).,0,2023,15,NO HUDDLE,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1,1854,0,0
2023091007,2023-09-10,3,13,29,ARI,WAS,1,10,57,0,0,"(13:29) (NO HUDDLE, SHOTGUN) 9-J.DOBBS PASS SHORT MIDDLE TO 86-Z.ERTZ TO WAS 38 FOR 5 YARDS (57-C.BARTON).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1,1891,0,0
2023091007,2023-09-10,3,12,52,ARI,WAS,2,5,62,0,0,(12:52) (SHOTGUN) 9-J.DOBBS PASS INCOMPLETE SHORT MIDDLE TO 86-Z.ERTZ (35-P.BUTLER) [93-J.ALLEN].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1,1928,0,0
2023091007,2023-09-10,3,12,49,ARI,WAS,3,5,62,1,0,(12:49) (SHOTGUN) 9-J.DOBBS PASS SHORT RIGHT TO 2-M.BROWN TO WAS 29 FOR 9 YARDS (29-K.FULLER).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1,1931,0,0
2023091007,2023-09-10,3,12,19,ARI,WAS,1,10,71,1,0,(12:19) (SHOTGUN) 9-J.DOBBS PASS SHORT RIGHT TO 6-J.CONNER TO WAS 18 FOR 11 YARDS (31-K.CURL; 91-J.RIDGEWAY).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,1,1961,0,0
2023091007,2023-09-10,3,11,41,ARI,WAS,1,10,82,0,0,(11:41) (SHOTGUN) 9-J.DOBBS PASS SHORT LEFT TO 4-R.MOORE TO WAS 17 FOR 1 YARD (29-K.FULLER; 25-B.ST-JUSTE).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,1,1999,0,0
2023091007,2023-09-10,3,10,58,ARI,WAS,2,9,83,0,0,(10:58) 9-J.DOBBS PASS SHORT MIDDLE TO 6-J.CONNER TO WAS 19 FOR -2 YARDS (92-A.ANDERSON).,0,2023,-2,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,1,2042,0,0
2023091007,2023-09-10,3,10,16,ARI,WAS,3,11,81,0,0,(10:16) (SHOTGUN) 9-J.DOBBS PASS INCOMPLETE SHORT LEFT TO 2-M.BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,1,2084,0,0
2023091007,2023-09-10,3,10,12,ARI,WAS,4,11,81,0,0,"(10:12) 5-M.PRATER 37 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-16-N.COONEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,1,2088,0,0
2023091007,2023-09-10,3,10,9,WAS,ARI,1,10,25,0,0,(10:09) (SHOTGUN) 14-S.HOWELL PASS SHORT MIDDLE TO 82-L.THOMAS TO WAS 31 FOR 6 YARDS (22-K.WALLACE).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1,2091,0,0
2023091007,2023-09-10,3,10,9,WAS,ARI,0,0,100,1,0,TIMEOUT AT 10:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2091,0,0
2023091007,2023-09-10,3,10,9,WAS,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,2091,0,0
2023091007,2023-09-10,3,9,39,WAS,ARI,2,4,31,1,0,(9:39) (SHOTGUN) 8-B.ROBINSON RIGHT GUARD TO WAS 36 FOR 5 YARDS (7-K.WHITE; 34-J.THOMPSON).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,31,OWN,0,,0,,0,1,2121,0,0
2023091007,2023-09-10,3,9,4,WAS,ARI,1,10,36,0,0,(9:04) (SHOTGUN) 14-S.HOWELL PASS SHORT LEFT TO 1-J.DOTSON TO WAS 41 FOR 5 YARDS (13-K.CLARK).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1,2156,0,0
2023091007,2023-09-10,3,8,29,WAS,ARI,2,5,41,1,0,(8:29) (SHOTGUN) 8-B.ROBINSON LEFT GUARD TO WAS 47 FOR 6 YARDS (91-L.COLLIER).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,41,OWN,0,,0,,0,1,2191,0,0
2023091007,2023-09-10,3,7,57,WAS,ARI,1,10,47,0,0,(7:57) (SHOTGUN) 8-B.ROBINSON LEFT TACKLE TO WAS 48 FOR 1 YARD (43-J.LUKETA).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,47,OWN,0,,0,,0,1,2223,0,0
2023091007,2023-09-10,3,7,21,WAS,ARI,2,9,48,0,0,(7:21) (SHOTGUN) 14-S.HOWELL SACKED AT WAS 42 FOR -6 YARDS (94-C.WATKINS).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1,2259,0,0
2023091007,2023-09-10,3,6,37,WAS,ARI,3,15,42,0,0,"(6:37) (SHOTGUN) 14-S.HOWELL SCRAMBLES LEFT END TO ARI 49 FOR 9 YARDS (7-K.WHITE). PENALTY ON WAS-77-S.CHARLES, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT WAS 42 - NO PLAY.",0,2023,9,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,42,OWN,1,WAS,1,OFFENSIVE HOLDING,10,1,2303,0,0
2023091007,2023-09-10,3,6,12,WAS,ARI,3,25,32,0,0,(6:12) (SHOTGUN) 14-S.HOWELL SACKED AT WAS 25 FOR -7 YARDS (52-V.DIMUKEJE).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1,2328,0,0
2023091007,2023-09-10,3,5,35,WAS,ARI,4,32,25,0,0,"(5:35) 5-T.WAY PUNTS 58 YARDS TO ARI 17, CENTER-54-C.CHEESEMAN. 83-G.DORTCH TO ARI 25 FOR 8 YARDS (39-J.REAVES).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1,2365,0,0
2023091007,2023-09-10,3,5,22,WAS,ARI,0,0,100,1,0,TIMEOUT AT 05:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2378,0,0
2023091007,2023-09-10,3,5,22,ARI,WAS,1,10,25,1,0,(5:22) 6-J.CONNER LEFT END TO ARI 37 FOR 12 YARDS (35-P.BUTLER; 29-K.FULLER).,0,2023,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,1,2378,0,0
2023091007,2023-09-10,3,4,44,ARI,WAS,1,10,37,0,0,(4:44) 6-J.CONNER RIGHT TACKLE TO ARI 42 FOR 5 YARDS (31-K.CURL).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,37,OWN,0,,0,,0,1,2416,0,0
2023091007,2023-09-10,3,4,3,ARI,WAS,2,5,42,0,0,"(4:03) PENALTY ON ARI-85-T.MCBRIDE, FALSE START, 5 YARDS, ENFORCED AT ARI 42 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,42,OWN,1,ARI,1,FALSE START,5,1,2457,0,0
2023091007,2023-09-10,3,3,46,ARI,WAS,2,10,37,0,0,(3:46) 6-J.CONNER LEFT TACKLE TO ARI 39 FOR 2 YARDS (95-C.TOOHILL).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,37,OWN,0,,0,,0,1,2474,0,0
2023091007,2023-09-10,3,3,8,ARI,WAS,3,8,39,0,0,(3:08) (SHOTGUN) 9-J.DOBBS PASS INCOMPLETE SHORT RIGHT TO 86-Z.ERTZ [93-J.ALLEN].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,1,2512,0,0
2023091007,2023-09-10,3,3,3,ARI,WAS,4,8,39,0,0,"(3:03) 16-N.COONEY PUNTS 41 YARDS TO WAS 20, CENTER-46-A.BREWER. 83-J.CROWDER TO WAS 25 FOR 5 YARDS (0-Z.PASCAL).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,1,2517,0,0
2023091007,2023-09-10,3,2,54,WAS,ARI,0,0,100,1,0,TIMEOUT AT 02:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2526,0,0
2023091007,2023-09-10,3,2,54,WAS,ARI,1,10,25,0,0,"(2:54) (SHOTGUN) 14-S.HOWELL SCRAMBLES RIGHT END TO WAS 28 FOR 3 YARDS (3-B.BAKER). PENALTY ON WAS-71-A.WYLIE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT WAS 25 - NO PLAY.",0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,25,OWN,1,WAS,1,OFFENSIVE HOLDING,10,1,2526,0,0
2023091007,2023-09-10,3,2,27,WAS,ARI,1,20,15,0,0,(2:27) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT LEFT TO 8-B.ROBINSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1,2553,0,0
2023091007,2023-09-10,3,2,22,WAS,ARI,2,20,15,0,0,(2:22) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT RIGHT TO 82-L.THOMAS (97-C.THOMAS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1,2558,0,0
2023091007,2023-09-10,3,2,19,WAS,ARI,3,20,15,0,0,(2:19) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 82-L.THOMAS TO WAS 27 FOR 12 YARDS (20-MA.WILSON).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1,2561,0,0
2023091007,2023-09-10,3,1,39,WAS,ARI,4,8,27,0,0,"(1:39) 5-T.WAY PUNTS 41 YARDS TO ARI 32, CENTER-54-C.CHEESEMAN. 83-G.DORTCH TO ARI 40 FOR 8 YARDS (39-J.REAVES).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,1,2601,0,0
2023091007,2023-09-10,3,1,28,WAS,ARI,0,0,100,1,0,TIMEOUT AT 01:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2612,0,0
2023091007,2023-09-10,3,1,28,ARI,WAS,1,10,40,0,0,(1:28) 30-K.INGRAM RIGHT TACKLE TO ARI 39 FOR -1 YARDS (94-D.PAYNE).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,40,OWN,0,,0,,0,1,2612,0,0
