GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,NO,TEN
2023091005,2023-09-10,2,5,17,NO,TEN,3,15,36,0,0,(5:17) (SHOTGUN) 4-D.CARR SACKED AT NO 33 FOR -3 YARDS (98-J.SIMMONS).,0,2023,-3,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1,1483,0,0
2023091005,2023-09-10,2,4,41,NO,TEN,4,18,33,0,0,"(4:41) 39-L.HEDLEY PUNTS 49 YARDS TO TEN 18, CENTER-49-Z.WOOD. 5-K.JACKSON TO TEN 30 FOR 12 YARDS (52-D.JACKSON; 49-Z.WOOD).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1,1519,0,0
2023091005,2023-09-10,2,4,29,TEN,NO,1,10,30,1,0,(4:29) 17-R.TANNEHILL PASS SHORT LEFT TO 22-D.HENRY TO NO 24 FOR 46 YARDS (6-M.MAYE).,0,2023,46,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1,1531,0,0
2023091005,2023-09-10,2,3,43,TEN,NO,1,10,76,0,0,(3:43) 16-T.BURKS LEFT END TO NO 15 FOR 9 YARDS (6-M.MAYE).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,24,OPP,0,,0,,0,1,1577,0,0
2023091005,2023-09-10,2,3,1,TEN,NO,2,1,85,1,0,(3:01) 22-D.HENRY LEFT TACKLE TO NO 13 FOR 2 YARDS (20-P.WERNER; 6-M.MAYE).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,15,OPP,0,,0,,0,1,1619,0,0
2023091005,2023-09-10,2,2,16,TEN,NO,1,10,87,0,0,(2:16) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE SHORT RIGHT TO 10-D.HOPKINS (94-C.JORDAN).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,1,1664,0,0
2023091005,2023-09-10,2,2,12,TEN,NO,2,10,87,0,0,"(2:12) 22-D.HENRY LEFT END PUSHED OB AT NO 11 FOR 2 YARDS (32-T.MATHIEU; 56-D.DAVIS). PENALTY ON TEN-55-A.BREWER, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NO 13 - NO PLAY.",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,13,OPP,1,TEN,1,OFFENSIVE HOLDING,10,1,1668,0,0
2023091005,2023-09-10,2,2,0,TEN,NO,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1680,0,0
2023091005,2023-09-10,2,2,0,TEN,NO,2,20,77,0,0,(2:00) 17-R.TANNEHILL PASS SHORT RIGHT TO 22-D.HENRY TO NO 13 FOR 10 YARDS (1-A.TAYLOR; 20-P.WERNER).,0,2023,10,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,1,1680,0,0
2023091005,2023-09-10,2,1,49,TEN,NO,0,0,100,1,0,TIMEOUT #2 BY NO AT 01:49.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1691,0,0
2023091005,2023-09-10,2,1,49,TEN,NO,3,10,87,0,0,(1:49) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE SHORT LEFT [90-B.BRESEE].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,1,1691,0,0
2023091005,2023-09-10,2,1,43,TEN,NO,4,10,87,0,0,"(1:43) 6-N.FOLK 31 YARD FIELD GOAL IS GOOD, CENTER-46-M.COX, HOLDER-4-R.STONEHOUSE. PENALTY ON NO, ILLEGAL FORMATION, DECLINED.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,1,0,0,,13,OPP,0,NO,0,ILLEGAL FORMATION,0,1,1697,0,0
2023091005,2023-09-10,2,1,40,NO,TEN,0,0,65,1,0,"6-N.FOLK KICKS 65 YARDS FROM TEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,1700,0,0
2023091005,2023-09-10,2,1,40,NO,TEN,1,10,25,1,0,"(1:40) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 83-J.JOHNSON TO TEN 48 FOR 27 YARDS (24-E.MOLDEN, 31-K.BYARD) [58-H.LANDRY].",0,2023,27,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1,1700,0,0
2023091005,2023-09-10,2,1,21,NO,TEN,1,10,52,0,0,"(1:21) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 22-R.SHAHEED TO TEN 40 FOR 8 YARDS (31-K.BYARD).",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1,1719,0,0
2023091005,2023-09-10,2,1,6,NO,TEN,2,2,60,1,0,"(1:06) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 12-C.OLAVE PUSHED OB AT TEN 33 FOR 7 YARDS (20-K.VILDOR). THE REPLAY OFFICIAL REVIEWED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,1,1734,0,0
2023091005,2023-09-10,2,1,0,NO,TEN,1,10,67,0,0,(1:00) (SHOTGUN) 4-D.CARR SACKED AT TEN 40 FOR -7 YARDS (96-D.AUTRY).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,1,1740,0,0
2023091005,2023-09-10,2,0,55,NO,TEN,2,17,60,0,0,(:55) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 13-M.THOMAS TO TEN 31 FOR 9 YARDS (31-K.BYARD).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,1,1745,0,0
2023091005,2023-09-10,2,0,55,NO,TEN,0,0,100,1,0,TIMEOUT #3 BY NO AT 00:55.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1745,0,0
2023091005,2023-09-10,2,0,37,NO,TEN,3,8,69,1,0,"(:37) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS DEEP MIDDLE INTENDED FOR 83-J.JOHNSON INTERCEPTED BY 37-A.HOOKER AT TEN 12. 37-A.HOOKER TO TEN 22 FOR 10 YARDS (83-J.JOHNSON).",0,2023,10,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,1,0,0,0,0,,31,OPP,0,,0,,0,1,1763,0,0
2023091005,2023-09-10,2,0,30,TEN,NO,1,10,22,0,0,(:30) (SHOTGUN) 17-R.TANNEHILL SACKED AT TEN 14 FOR -8 YARDS (SACK SPLIT BY 90-B.BRESEE AND 20-P.WERNER).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,1,1770,0,0
2023091005,2023-09-10,3,15,0,TEN,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,1800,0,0
2023091005,2023-09-10,3,15,0,TEN,NO,1,10,25,0,0,(15:00) (SHOTGUN) 17-R.TANNEHILL PASS SHORT LEFT TO 10-D.HOPKINS TO TEN 29 FOR 4 YARDS (20-P.WERNER).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1,1800,0,0
2023091005,2023-09-10,2,0,0,TEN,NO,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1800,0,0
2023091005,2023-09-10,3,14,26,TEN,NO,2,6,29,1,0,(14:26) 22-D.HENRY LEFT TACKLE TO TEN 36 FOR 7 YARDS (94-C.JORDAN).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,29,OWN,0,,0,,0,1,1834,0,0
2023091005,2023-09-10,3,13,48,TEN,NO,1,10,36,1,0,(13:48) (SHOTGUN) 32-T.SPEARS LEFT END PUSHED OB AT NO 47 FOR 17 YARDS (56-D.DAVIS).,0,2023,17,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,36,OWN,0,,0,,0,1,1872,0,0
2023091005,2023-09-10,3,13,6,TEN,NO,1,10,53,0,0,(13:06) 17-R.TANNEHILL PASS DEEP LEFT INTENDED FOR 11-C.MOORE INTERCEPTED BY 6-M.MAYE (27-I.YIADOM) AT NO 1. 6-M.MAYE TO NO 6 FOR 5 YARDS (11-C.MOORE).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,47,OPP,0,,0,,0,1,1914,0,0
2023091005,2023-09-10,3,12,55,NO,TEN,0,0,100,1,0,TIMEOUT AT 12:55.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1925,0,0
2023091005,2023-09-10,3,12,55,NO,TEN,1,10,6,0,0,(12:55) 21-J.WILLIAMS RIGHT TACKLE TO NO 10 FOR 4 YARDS (90-N.JONES; 2-A.AL-SHAAIR).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,6,OWN,0,,0,,0,1,1925,0,0
2023091005,2023-09-10,3,12,23,NO,TEN,2,6,10,0,0,(12:23) (SHOTGUN) 21-J.WILLIAMS LEFT GUARD TO NO 13 FOR 3 YARDS (24-E.MOLDEN; 93-T.TART).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,10,OWN,0,,0,,0,1,1957,0,0
2023091005,2023-09-10,3,11,44,NO,TEN,3,3,13,1,0,(11:44) (SHOTGUN) 4-D.CARR PASS DEEP LEFT TO 12-C.OLAVE PUSHED OB AT TEN 42 FOR 45 YARDS (31-K.BYARD).,0,2023,45,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,1,1996,0,0
2023091005,2023-09-10,3,11,4,NO,TEN,1,10,58,0,0,(11:04) (SHOTGUN) DIRECT SNAP TO 7-T.HILL.  7-T.HILL RIGHT GUARD TO TEN 38 FOR 4 YARDS (50-J.GIBBENS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,1,2036,0,0
2023091005,2023-09-10,3,10,28,NO,TEN,2,6,62,0,0,(10:28) 34-T.JONES RIGHT END TO TEN 33 FOR 5 YARDS (0-S.MURPHY-BUNTING).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,38,OPP,0,,0,,0,1,2072,0,0
2023091005,2023-09-10,3,9,47,NO,TEN,3,1,67,0,0,"(9:47) 21-J.WILLIAMS RIGHT TACKLE TO TEN 34 FOR -1 YARDS (50-J.GIBBENS, 2-A.AL-SHAAIR). PENALTY ON NO-78-E.MCCOY, OFFENSIVE HOLDING, DECLINED.",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,33,OPP,0,NO,0,OFFENSIVE HOLDING,0,1,2113,0,0
2023091005,2023-09-10,3,9,30,NO,TEN,4,2,66,0,0,"(9:30) 19-B.GRUPE 52 YARD FIELD GOAL IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,1,2130,0,0
2023091005,2023-09-10,3,9,25,TEN,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,2135,0,0
2023091005,2023-09-10,3,9,25,TEN,NO,1,10,25,1,0,(9:25) (SHOTGUN) 17-R.TANNEHILL PASS SHORT MIDDLE TO 16-T.BURKS TO TEN 39 FOR 14 YARDS (29-P.ADEBO).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1,2135,0,0
2023091005,2023-09-10,3,9,25,NO,TEN,0,0,100,1,0,TIMEOUT AT 09:25.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2135,0,0
2023091005,2023-09-10,3,8,48,TEN,NO,1,10,39,0,0,(8:48) (SHOTGUN) 17-R.TANNEHILL PASS SHORT LEFT TO 16-T.BURKS TO TEN 43 FOR 4 YARDS (6-M.MAYE).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,1,2172,0,0
2023091005,2023-09-10,3,8,8,TEN,NO,2,6,43,0,0,(8:08) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE SHORT MIDDLE TO 16-T.BURKS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1,2212,0,0
2023091005,2023-09-10,3,8,4,TEN,NO,3,6,43,0,0,(8:04) (SHOTGUN) 17-R.TANNEHILL SACKED AT TEN 34 FOR -9 YARDS (96-C.GRANDERSON).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1,2216,0,0
2023091005,2023-09-10,3,7,27,TEN,NO,4,15,34,0,0,"(7:27) 4-R.STONEHOUSE PUNTS 44 YARDS TO NO 22, CENTER-46-M.COX. 22-R.SHAHEED RAN OB AT NO 45 FOR 23 YARDS (56-M.RICE). PENALTY ON NO-28-L.JOHNSON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NO 28.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,34,OWN,1,NO,0,OFFENSIVE HOLDING,10,1,2253,0,0
2023091005,2023-09-10,3,7,15,NO,TEN,1,10,18,0,0,(7:15) (SHOTGUN) 21-J.WILLIAMS RIGHT GUARD TO NO 19 FOR 1 YARD (96-D.AUTRY).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,18,OWN,0,,0,,0,1,2265,0,0
2023091005,2023-09-10,3,7,15,NO,TEN,0,0,100,1,0,TIMEOUT AT 07:15.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2265,0,0
2023091005,2023-09-10,3,6,43,NO,TEN,2,9,19,0,0,(6:43) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 13-M.THOMAS TO NO 26 FOR 7 YARDS (2-A.AL-SHAAIR).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,1,2297,0,0
2023091005,2023-09-10,3,6,6,NO,TEN,3,2,26,0,0,"(6:06) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT LEFT TO 83-J.JOHNSON (21-R.MCCREARY). PENALTY ON TEN-2-A.AL-SHAAIR, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT NO 26 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,26,OWN,1,TEN,1,ROUGHING THE PASSER,15,1,2334,0,0
2023091005,2023-09-10,3,5,58,NO,TEN,1,10,41,0,0,(5:58) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 12-C.OLAVE PUSHED OB AT NO 47 FOR 6 YARDS (31-K.BYARD).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,1,2342,0,0
2023091005,2023-09-10,3,5,27,NO,TEN,2,4,47,0,0,(5:27) 21-J.WILLIAMS LEFT GUARD TO NO 44 FOR -3 YARDS (93-T.TART).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,47,OWN,0,,0,,0,1,2373,0,0
2023091005,2023-09-10,3,4,50,NO,TEN,3,7,44,0,0,(4:50) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT LEFT TO 83-J.JOHNSON (37-A.HOOKER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1,2410,0,0
2023091005,2023-09-10,3,4,46,NO,TEN,4,7,44,0,0,"(4:46) 39-L.HEDLEY PUNTS 45 YARDS TO TEN 11, CENTER-49-Z.WOOD. 5-K.JACKSON TO TEN 11 FOR NO GAIN (28-L.JOHNSON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1,2414,0,0
2023091005,2023-09-10,3,4,38,TEN,NO,1,10,11,0,0,(4:38) (SHOTGUN) 32-T.SPEARS RIGHT GUARD TO TEN 13 FOR 2 YARDS (96-C.GRANDERSON; 32-T.MATHIEU).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,11,OWN,0,,0,,0,1,2422,0,0
2023091005,2023-09-10,3,4,38,NO,TEN,0,0,100,1,0,TIMEOUT AT 04:38.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2422,0,0
2023091005,2023-09-10,3,3,57,TEN,NO,2,8,13,0,0,(3:57) (SHOTGUN) 17-R.TANNEHILL PASS SHORT RIGHT TO 10-D.HOPKINS TO TEN 16 FOR 3 YARDS (1-A.TAYLOR).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,1,2463,0,0
2023091005,2023-09-10,3,3,14,TEN,NO,3,5,16,0,0,(3:14) (SHOTGUN) 17-R.TANNEHILL PASS DEEP RIGHT INTENDED FOR 10-D.HOPKINS INTERCEPTED BY 29-P.ADEBO AT TEN 33. 29-P.ADEBO PUSHED OB AT TEN 33 FOR NO GAIN (10-D.HOPKINS).,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,1,0,0,0,0,,16,OWN,0,,0,,0,1,2506,0,0
2023091005,2023-09-10,3,3,8,NO,TEN,1,10,67,0,0,(3:08) (SHOTGUN) DIRECT SNAP TO 7-T.HILL.  7-T.HILL LEFT END PUSHED OB AT TEN 29 FOR 4 YARDS (93-T.TART).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,1,2512,0,0
2023091005,2023-09-10,3,2,41,NO,TEN,2,6,71,1,0,(2:41) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 12-C.OLAVE PUSHED OB AT TEN 22 FOR 7 YARDS (24-E.MOLDEN).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,1,2539,0,0
2023091005,2023-09-10,3,2,10,NO,TEN,1,10,78,0,0,(2:10) 21-J.WILLIAMS RIGHT GUARD TO TEN 19 FOR 3 YARDS (0-S.MURPHY-BUNTING).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,22,OPP,0,,0,,0,1,2570,0,0
2023091005,2023-09-10,3,1,33,NO,TEN,2,7,81,0,0,(1:33) 4-D.CARR PASS INCOMPLETE DEEP RIGHT TO 18-K.KIRKWOOD.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,1,2607,0,0
2023091005,2023-09-10,3,1,28,NO,TEN,3,7,81,1,0,"(1:28) (SHOTGUN) 4-D.CARR PASS DEEP RIGHT TO 22-R.SHAHEED FOR 19 YARDS, TOUCHDOWN.",0,2023,19,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,1,2612,0,0
2023091005,2023-09-10,3,1,23,NO,TEN,0,0,85,1,0,"19-B.GRUPE EXTRA POINT IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1,2617,0,0
2023091005,2023-09-10,3,1,23,TEN,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,2617,0,0
2023091005,2023-09-10,3,1,23,TEN,NO,1,10,25,0,0,(1:23) 22-D.HENRY LEFT TACKLE TO TEN 28 FOR 3 YARDS (92-T.KPASSAGNON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,1,2617,0,0
2023091005,2023-09-10,3,0,45,TEN,NO,2,7,28,0,0,"(:45) (SHOTGUN) PENALTY ON TEN-16-T.BURKS, FALSE START, 5 YARDS, ENFORCED AT TEN 28 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,28,OWN,1,TEN,1,FALSE START,5,1,2655,0,0
2023091005,2023-09-10,3,0,25,TEN,NO,2,12,23,0,0,(:25) (SHOTGUN) 17-R.TANNEHILL SCRAMBLES UP THE MIDDLE TO TEN 25 FOR 2 YARDS (97-M.ROACH; 56-D.DAVIS).,0,2023,2,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,1,2675,0,0
2023091005,2023-09-10,3,0,0,TEN,NO,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2700,0,0
2023091005,2023-09-10,4,15,0,TEN,NO,3,10,25,1,0,(15:00) (SHOTGUN) 17-R.TANNEHILL PASS DEEP MIDDLE TO 10-D.HOPKINS TO TEN 41 FOR 16 YARDS (29-P.ADEBO).,0,2023,16,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1,2700,0,0
2023091005,2023-09-10,4,14,20,TEN,NO,1,10,41,1,0,(14:20) (SHOTGUN) 17-R.TANNEHILL PASS SHORT RIGHT TO 10-D.HOPKINS PUSHED OB AT NO 47 FOR 12 YARDS.,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,1,2740,0,0
2023091005,2023-09-10,4,13,43,TEN,NO,1,10,53,0,0,(13:43) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE DEEP RIGHT TO 85-C.OKONKWO.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,1,2777,0,0
2023091005,2023-09-10,4,13,37,TEN,NO,2,10,53,1,0,(13:37) (SHOTGUN) 17-R.TANNEHILL PASS SHORT MIDDLE TO 15-N.WESTBROOK-IKHINE TO NO 37 FOR 10 YARDS (20-P.WERNER).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,1,2783,0,0
2023091005,2023-09-10,4,13,0,TEN,NO,1,10,63,0,0,(13:00) 22-D.HENRY LEFT GUARD TO NO 33 FOR 4 YARDS (94-C.JORDAN).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,37,OPP,0,,0,,0,1,2820,0,0
2023091005,2023-09-10,4,12,17,TEN,NO,2,6,67,0,0,(12:17) 17-R.TANNEHILL PASS INCOMPLETE SHORT RIGHT TO 10-D.HOPKINS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,1,2863,0,0
2023091005,2023-09-10,4,12,11,TEN,NO,3,6,67,0,0,"(12:11) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE SHORT MIDDLE TO 15-N.WESTBROOK-IKHINE (94-C.JORDAN). NO-1-A.TAYLOR WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.  PENALTY ON NO-29-P.ADEBO, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT NO 33 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,33,OPP,1,NO,1,DEFENSIVE HOLDING,5,1,2869,0,0
2023091005,2023-09-10,4,12,6,TEN,NO,1,10,72,0,0,(12:06) 17-R.TANNEHILL PASS INCOMPLETE SHORT RIGHT TO 22-D.HENRY (94-C.JORDAN).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,1,2874,0,0
2023091005,2023-09-10,4,12,6,TEN,NO,0,0,100,1,0,TIMEOUT AT 12:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2874,0,0
2023091005,2023-09-10,4,12,1,TEN,NO,2,10,72,0,0,(12:01) (SHOTGUN) 17-R.TANNEHILL PASS SHORT LEFT TO 32-T.SPEARS TO NO 27 FOR 1 YARD (32-T.MATHIEU).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,1,2879,0,0
