GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,DAL,NYG
2023091013,2023-09-10,2,10,3,DAL,NYG,1,10,78,0,0,(10:03) (SHOTGUN) 9-K.TURPIN LEFT END TO NYG 16 FOR 6 YARDS (27-J.PINNOCK).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,22,OPP,0,,0,,0,1,1197,0,0
2023091013,2023-09-10,2,9,25,DAL,NYG,2,4,84,0,0,"(9:25) 4-D.PRESCOTT PASS INCOMPLETE DEEP RIGHT TO 88-C.LAMB. PENALTY ON NYG-25-D.BANKS, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT NYG 16 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,16,OPP,1,NYG,1,ILLEGAL CONTACT,5,1,1235,0,0
2023091013,2023-09-10,2,9,21,DAL,NYG,1,10,89,0,0,(9:21) (SHOTGUN) 4-D.PRESCOTT LEFT END TO NYG 5 FOR 6 YARDS (29-X.MCKINNEY; 25-D.BANKS).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,11,OPP,0,,0,,0,1,1239,0,0
2023091013,2023-09-10,2,8,45,DAL,NYG,2,4,95,0,0,"(8:45) 20-T.POLLARD LEFT GUARD TO NYG 2 FOR 3 YARDS (99-L.WILLIAMS, 41-M.MCFADDEN).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,5,OPP,0,,0,,0,1,1275,0,0
2023091013,2023-09-10,2,8,7,DAL,NYG,3,1,98,1,0,"(8:07) 20-T.POLLARD RIGHT END FOR 2 YARDS, TOUCHDOWN.",0,2023,2,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT END,2,OPP,0,,0,,0,1,1313,0,0
2023091013,2023-09-10,2,8,3,NYG,DAL,1,10,25,0,0,(8:03) 26-S.BARKLEY LEFT GUARD TO NYG 25 FOR NO GAIN (55-L.VANDER ESCH).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,1,1317,0,0
2023091013,2023-09-10,2,8,3,NYG,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,1317,0,0
2023091013,2023-09-10,2,8,3,DAL,NYG,0,0,85,1,0,"17-B.AUBREY EXTRA POINT IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1,1317,0,0
2023091013,2023-09-10,2,8,3,NYG,DAL,0,0,100,1,0,TIMEOUT AT 08:03.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1317,0,0
2023091013,2023-09-10,2,7,23,NYG,DAL,2,10,25,0,0,"(7:23) (SHOTGUN) 8-D.JONES PASS SHORT MIDDLE TO 0-P.CAMPBELL TO NYG 28 FOR 3 YARDS (14-M.BELL) [54-S.WILLIAMS]. PENALTY ON DAL-7-T.DIGGS, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT NYG 25 - NO PLAY.",0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,25,OWN,1,DAL,1,DEFENSIVE HOLDING,5,1,1357,0,0
2023091013,2023-09-10,2,7,0,NYG,DAL,1,10,30,0,0,(7:00) (SHOTGUN) 8-D.JONES PASS SHORT RIGHT TO 12-D.WALLER TO NYG 36 FOR 6 YARDS (21-S.GILMORE).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1,1380,0,0
2023091013,2023-09-10,2,6,27,NYG,DAL,2,4,36,0,0,(6:27) 26-S.BARKLEY RIGHT TACKLE TO NYG 39 FOR 3 YARDS (97-O.ODIGHIZUWA; 1-J.KEARSE).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,36,OWN,0,,0,,0,1,1413,0,0
2023091013,2023-09-10,2,5,52,NYG,DAL,3,1,39,1,0,(5:52) (SHOTGUN) 8-D.JONES PASS SHORT LEFT TO 12-D.WALLER RAN OB AT NYG 47 FOR 8 YARDS (28-M.HOOKER) [26-D.BLAND].,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,1,1448,0,0
2023091013,2023-09-10,2,5,24,NYG,DAL,1,10,47,0,0,"(5:24) 26-S.BARKLEY LEFT END TO NYG 45 FOR -2 YARDS (92-D.ARMSTRONG, 95-J.HANKINS).",0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,47,OWN,0,,0,,0,1,1476,0,0
2023091013,2023-09-10,2,4,48,NYG,DAL,2,12,45,0,0,(4:48) (SHOTGUN) 8-D.JONES PASS INCOMPLETE DEEP MIDDLE TO 18-I.HODGINS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1,1512,0,0
2023091013,2023-09-10,2,4,44,NYG,DAL,3,12,45,0,0,(4:44) (SHOTGUN) 8-D.JONES SCRAMBLES LEFT END PUSHED OB AT DAL 48 FOR 7 YARDS (55-L.VANDER ESCH).,0,2023,7,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1,1516,0,0
2023091013,2023-09-10,2,4,31,NYG,DAL,0,0,100,1,0,TIMEOUT #1 BY DAL AT 04:31.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1529,0,0
2023091013,2023-09-10,2,4,31,NYG,DAL,4,5,52,1,0,(4:31) (SHOTGUN) 8-D.JONES PASS SHORT LEFT TO 12-D.WALLER TO DAL 26 FOR 22 YARDS (21-S.GILMORE).,0,2023,22,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1,1529,0,0
2023091013,2023-09-10,2,3,46,NYG,DAL,1,10,74,0,0,(3:46) 26-S.BARKLEY UP THE MIDDLE TO DAL 24 FOR 2 YARDS (14-M.BELL).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,26,OPP,0,,0,,0,1,1574,0,0
2023091013,2023-09-10,2,3,12,NYG,DAL,2,8,76,0,0,(3:12) 26-S.BARKLEY LEFT GUARD TO DAL 21 FOR 3 YARDS (97-O.ODIGHIZUWA; 14-M.BELL).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,24,OPP,0,,0,,0,1,1608,0,0
2023091013,2023-09-10,2,2,32,NYG,DAL,3,5,79,1,0,(2:32) (SHOTGUN) 8-D.JONES PASS SHORT RIGHT TO 26-S.BARKLEY PUSHED OB AT DAL 14 FOR 7 YARDS (55-L.VANDER ESCH).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,1,1648,0,0
2023091013,2023-09-10,2,2,0,NYG,DAL,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1680,0,0
2023091013,2023-09-10,2,2,0,NYG,DAL,1,10,86,0,0,(2:00) 8-D.JONES SACKED AT DAL 19 FOR -5 YARDS (92-D.ARMSTRONG).,0,2023,-5,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,1,1680,0,0
2023091013,2023-09-10,2,1,20,NYG,DAL,2,15,81,0,0,(1:20) 8-D.JONES PASS INCOMPLETE SHORT RIGHT TO 0-P.CAMPBELL.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,1,1720,0,0
2023091013,2023-09-10,2,1,16,NYG,DAL,3,15,81,0,0,(1:16) (SHOTGUN) 8-D.JONES SCRAMBLES UP THE MIDDLE TO DAL 18 FOR 1 YARD (54-S.WILLIAMS; 30-J.THOMAS).,0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,1,1724,0,0
2023091013,2023-09-10,2,1,10,NYG,DAL,0,0,100,1,0,TIMEOUT #2 BY DAL AT 01:10.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1730,0,0
2023091013,2023-09-10,2,1,10,NYG,DAL,4,14,82,0,0,"(1:10) 9-G.GANO 36 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-59-C.KREITER, HOLDER-6-J.GILLAN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,1,1730,0,0
2023091013,2023-09-10,2,1,5,DAL,NYG,1,10,26,0,0,(1:05) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE DEEP LEFT TO 13-M.GALLUP (25-D.BANKS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1,1735,0,0
2023091013,2023-09-10,2,1,5,NYG,DAL,0,0,100,1,0,TIMEOUT AT 01:05.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1735,0,0
2023091013,2023-09-10,2,1,0,DAL,NYG,2,10,26,0,0,(1:00) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT RIGHT TO 20-T.POLLARD [97-D.LAWRENCE].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1,1740,0,0
2023091013,2023-09-10,2,0,56,DAL,NYG,0,0,100,1,0,TIMEOUT #3 BY DAL AT 00:56.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1744,0,0
2023091013,2023-09-10,2,0,56,DAL,NYG,3,10,26,0,0,(:56) (SHOTGUN) 20-T.POLLARD RIGHT GUARD TO DAL 30 FOR 4 YARDS (97-D.LAWRENCE).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,26,OWN,0,,0,,0,1,1744,0,0
2023091013,2023-09-10,2,0,52,DAL,NYG,4,6,30,0,0,"(:52) 5-B.ANGER PUNTS 48 YARDS TO NYG 22, CENTER-44-T.SIEG. 20-E.GRAY TO NYG 29 FOR 7 YARDS (18-J.TOLBERT).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1,1748,0,0
2023091013,2023-09-10,2,0,52,DAL,NYG,0,0,100,1,0,TIMEOUT #3 BY NYG AT 00:52.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1748,0,0
2023091013,2023-09-10,2,0,42,NYG,DAL,1,10,29,0,0,(:42) (SHOTGUN) 8-D.JONES PASS INCOMPLETE SHORT MIDDLE TO 13-J.HYATT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,1,1758,0,0
2023091013,2023-09-10,2,0,42,NYG,DAL,0,0,100,1,0,TIMEOUT AT 00:42.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1758,0,0
2023091013,2023-09-10,2,0,37,NYG,DAL,2,10,29,0,0,(:37) (SHOTGUN) 8-D.JONES SACKED AT NYG 22 FOR -7 YARDS (97-O.ODIGHIZUWA).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,1,1763,0,0
2023091013,2023-09-10,2,0,0,NYG,DAL,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1800,0,0
2023091013,2023-09-10,3,15,0,DAL,NYG,0,0,65,1,0,"9-G.GANO KICKS 65 YARDS FROM NYG 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,1800,0,0
2023091013,2023-09-10,3,15,0,DAL,NYG,1,10,25,1,0,(15:00) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 13-M.GALLUP TO DAL 35 FOR 10 YARDS (44-N.MCCLOUD).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1,1800,0,0
2023091013,2023-09-10,3,14,29,DAL,NYG,1,10,35,0,0,(14:29) (SHOTGUN) 20-T.POLLARD UP THE MIDDLE TO DAL 42 FOR 7 YARDS (41-M.MCFADDEN).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,35,OWN,0,,0,,0,1,1831,0,0
2023091013,2023-09-10,3,14,1,DAL,NYG,2,3,42,0,0,(14:01) 9-K.TURPIN LEFT TACKLE TO DAL 43 FOR 1 YARD (97-D.LAWRENCE; 5-K.THIBODEAUX).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,42,OWN,0,,0,,0,1,1859,0,0
2023091013,2023-09-10,3,13,22,DAL,NYG,3,2,43,1,0,(13:22) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 88-C.LAMB TO NYG 48 FOR 9 YARDS (27-J.PINNOCK).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1,1898,0,0
2023091013,2023-09-10,3,12,50,DAL,NYG,1,10,52,1,0,(12:50) 20-T.POLLARD RIGHT TACKLE TO NYG 23 FOR 25 YARDS (37-T.HAWKINS).,0,2023,25,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,48,OPP,0,,0,,0,1,1930,0,0
2023091013,2023-09-10,3,12,9,DAL,NYG,1,10,77,0,0,"(12:09) 23-R.DOWDLE RIGHT TACKLE TO NYG 19 FOR 4 YARDS (91-AS.ROBINSON, 29-X.MCKINNEY).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,23,OPP,0,,0,,0,1,1971,0,0
2023091013,2023-09-10,3,11,31,DAL,NYG,2,6,81,0,0,(11:31) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE DEEP LEFT TO 89-P.HENDERSHOT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,1,2009,0,0
2023091013,2023-09-10,3,11,26,DAL,NYG,3,6,81,1,0,"(11:26) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 20-T.POLLARD TO NYG 12 FOR 7 YARDS (58-B.OKEREKE). FUMBLES (58-B.OKEREKE), RECOVERED BY DAL-63-T.BIADASZ AT NYG 4.",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,1,0,0,0,,19,OPP,0,,0,,0,1,2014,0,0
2023091013,2023-09-10,3,10,38,DAL,NYG,1,4,96,0,0,(10:38) 20-T.POLLARD RIGHT TACKLE TO NYG 1 FOR 3 YARDS (37-T.HAWKINS; 41-M.MCFADDEN).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,4,OPP,0,,0,,0,1,2062,0,0
2023091013,2023-09-10,3,10,5,DAL,NYG,2,1,99,1,0,"(10:05) 20-T.POLLARD RIGHT END FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT END,1,OPP,0,,0,,0,1,2095,0,0
2023091013,2023-09-10,3,10,1,DAL,NYG,0,0,85,1,0,"17-B.AUBREY EXTRA POINT IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1,2099,0,0
2023091013,2023-09-10,3,10,1,NYG,DAL,0,0,100,1,0,TIMEOUT AT 10:01.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2099,0,0
2023091013,2023-09-10,3,10,1,NYG,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,2099,0,0
2023091013,2023-09-10,3,10,1,NYG,DAL,1,10,25,0,0,(10:01) 8-D.JONES SCRAMBLES RIGHT END RAN OB AT NYG 34 FOR 9 YARDS (1-J.KEARSE).,0,2023,9,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1,2099,0,0
2023091013,2023-09-10,3,9,27,NYG,DAL,2,1,34,0,0,"(9:27) (SHOTGUN) 8-D.JONES FUMBLES (ABORTED) AT NYG 30, AND RECOVERS AT NYG 30. 8-D.JONES TO NYG 32 FOR 2 YARDS (58-M.SMITH).",0,2023,0,SHOTGUN,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,34,OWN,0,,0,,0,1,2133,0,0
2023091013,2023-09-10,3,8,49,NYG,DAL,3,3,32,0,0,(8:49) (SHOTGUN) 8-D.JONES UP THE MIDDLE TO NYG 32 FOR NO GAIN (11-M.PARSONS).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,32,OWN,0,,0,,0,1,2171,0,0
2023091013,2023-09-10,3,8,3,NYG,DAL,4,3,32,1,0,(8:03) (SHOTGUN) 8-D.JONES PASS SHORT LEFT TO 26-S.BARKLEY PUSHED OB AT NYG 37 FOR 5 YARDS (7-T.DIGGS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1,2217,0,0
2023091013,2023-09-10,3,7,32,NYG,DAL,1,10,37,0,0,(7:32) (SHOTGUN) 8-D.JONES SACKED AT NYG 33 FOR -4 YARDS (97-O.ODIGHIZUWA).,0,2023,-4,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1,2248,0,0
2023091013,2023-09-10,3,6,52,NYG,DAL,2,14,33,0,0,(6:52) (SHOTGUN) 8-D.JONES PASS SHORT LEFT TO 86-D.SLAYTON PUSHED OB AT NYG 35 FOR 2 YARDS (7-T.DIGGS).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1,2288,0,0
2023091013,2023-09-10,3,6,9,NYG,DAL,3,12,35,0,0,(6:09) (SHOTGUN) 8-D.JONES SACKED AT NYG 32 FOR -3 YARDS (92-D.ARMSTRONG).,0,2023,-3,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,1,2331,0,0
2023091013,2023-09-10,3,5,28,NYG,DAL,4,15,32,0,0,"(5:28) 6-J.GILLAN PUNTS 39 YARDS TO DAL 29, CENTER-59-C.KREITER. 9-K.TURPIN RAN OB AT DAL 36 FOR 7 YARDS (59-C.KREITER).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1,2372,0,0
2023091013,2023-09-10,3,5,18,DAL,NYG,1,10,36,0,0,(5:18) 23-R.DOWDLE UP THE MIDDLE TO DAL 39 FOR 3 YARDS (93-R.NUNEZ-ROCHES; 41-M.MCFADDEN).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,36,OWN,0,,0,,0,1,2382,0,0
2023091013,2023-09-10,3,5,18,NYG,DAL,0,0,100,1,0,TIMEOUT AT 05:18.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2382,0,0
2023091013,2023-09-10,3,4,41,DAL,NYG,2,7,39,0,0,"(4:41) 4-D.PRESCOTT PASS INCOMPLETE SHORT LEFT TO 88-C.LAMB (5-K.THIBODEAUX) [5-K.THIBODEAUX]. PENALTY ON NYG-37-T.HAWKINS, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT DAL 39 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,39,OWN,1,NYG,1,DEFENSIVE HOLDING,5,1,2419,0,0
2023091013,2023-09-10,3,4,36,DAL,NYG,1,10,44,0,0,(4:36) 23-R.DOWDLE RIGHT TACKLE TO DAL 49 FOR 5 YARDS (93-R.NUNEZ-ROCHES; 97-D.LAWRENCE). DAL-71-C.EDOGA WAS INJURED DURING THE PLAY.,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,44,OWN,0,,0,,0,1,2424,0,0
2023091013,2023-09-10,3,4,8,DAL,NYG,0,0,100,1,0,TIMEOUT AT 04:08.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2452,0,0
2023091013,2023-09-10,3,4,8,DAL,NYG,2,5,49,0,0,(4:08) 4-D.PRESCOTT PASS SHORT RIGHT TO 88-C.LAMB TO DAL 49 FOR NO GAIN (41-M.MCFADDEN).,0,2023,0,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,1,2452,0,0
2023091013,2023-09-10,3,3,20,DAL,NYG,3,5,49,0,0,"(3:20) (SHOTGUN) PENALTY ON DAL-78-T.STEELE, FALSE START, 5 YARDS, ENFORCED AT DAL 49 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,49,OWN,1,DAL,1,FALSE START,5,1,2500,0,0
2023091013,2023-09-10,3,3,1,DAL,NYG,3,10,44,0,0,(3:01) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT MIDDLE TO 3-B.COOKS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1,2519,0,0
2023091013,2023-09-10,3,2,57,DAL,NYG,4,10,44,0,0,"(2:57) 5-B.ANGER PUNTS 56 YARDS TO END ZONE, CENTER-44-T.SIEG, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1,2523,0,0
2023091013,2023-09-10,3,2,48,NYG,DAL,1,10,20,1,0,"(2:48) 26-S.BARKLEY LEFT TACKLE TO NYG 38 FOR 18 YARDS (55-L.VANDER ESCH, 1-J.KEARSE).",0,2023,18,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,20,OWN,0,,0,,0,1,2532,0,0
2023091013,2023-09-10,3,2,48,NYG,DAL,0,0,100,1,0,TIMEOUT AT 02:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2532,0,0
2023091013,2023-09-10,3,2,16,NYG,DAL,1,10,38,0,0,"(2:16) (NO HUDDLE, SHOTGUN) 8-D.JONES PASS SHORT RIGHT TO 82-D.BELLINGER TO NYG 39 FOR 1 YARD (33-D.CLARK).",0,2023,1,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,1,2564,0,0
2023091013,2023-09-10,3,1,49,NYG,DAL,2,9,39,0,0,"(1:49) (NO HUDDLE, SHOTGUN) 8-D.JONES PASS INCOMPLETE SHORT RIGHT TO 0-P.CAMPBELL.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,1,2591,0,0
2023091013,2023-09-10,3,1,45,NYG,DAL,3,9,39,0,0,(1:45) (SHOTGUN) 8-D.JONES PASS SHORT RIGHT TO 86-D.SLAYTON TO NYG 47 FOR 8 YARDS (21-S.GILMORE).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,1,2595,0,0
2023091013,2023-09-10,3,1,15,NYG,DAL,4,1,47,1,0,(1:15) 8-D.JONES UP THE MIDDLE TO NYG 48 FOR 1 YARD (1-J.KEARSE; 58-M.SMITH).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OWN,0,,0,,0,1,2625,0,0
2023091013,2023-09-10,3,0,46,NYG,DAL,1,10,48,0,0,"(:46) (NO HUDDLE, SHOTGUN) 8-D.JONES RIGHT END TO 50 FOR 2 YARDS (1-J.KEARSE; 33-D.CLARK).",0,2023,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,48,OWN,0,,0,,0,1,2654,0,0
2023091013,2023-09-10,3,0,11,NYG,DAL,2,8,100,0,0,"(:11) (NO HUDDLE, SHOTGUN) 8-D.JONES PASS INCOMPLETE SHORT LEFT TO 3-S.SHEPARD (21-S.GILMORE).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2689,0,0
2023091013,2023-09-10,3,0,7,NYG,DAL,3,8,100,0,0,(:07) (SHOTGUN) 8-D.JONES PASS INCOMPLETE SHORT MIDDLE TO 0-P.CAMPBELL (56-D.FOWLER) [56-D.FOWLER].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2693,0,0
