GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,KC,DET
2023090700,2023-09-07,2,0,34,KC,DET,0,0,85,1,0,"7-H.BUTKER EXTRA POINT IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1,1766,0,0
2023090700,2023-09-07,2,0,34,DET,KC,1,10,25,0,0,(:34) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 87-S.LAPORTA TO DET 30 FOR 5 YARDS (97-F.ANUDIKE-UZOMAH).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1,1766,0,0
2023090700,2023-09-07,2,0,34,KC,DET,0,0,100,1,0,TIMEOUT #3 BY KC AT 00:34.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1766,0,0
2023090700,2023-09-07,2,0,34,KC,DET,0,0,100,1,0,TIMEOUT AT 00:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1766,0,0
2023090700,2023-09-07,2,0,34,DET,KC,0,0,65,1,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,1766,0,0
2023090700,2023-09-07,2,0,29,DET,KC,2,5,30,0,0,(:29) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 87-S.LAPORTA TO DET 34 FOR 4 YARDS (22-T.MCDUFFIE).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1,1771,0,0
2023090700,2023-09-07,2,0,29,DET,KC,0,0,100,1,0,TIMEOUT #2 BY DET AT 00:29.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1771,0,0
2023090700,2023-09-07,2,0,22,DET,KC,3,1,34,1,0,"(:22) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 8-J.REYNOLDS TO DET 42 FOR 8 YARDS (21-M.EDWARDS, 6-B.COOK).",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,1,1778,0,0
2023090700,2023-09-07,2,0,22,DET,KC,0,0,100,1,0,TIMEOUT #3 BY DET AT 00:22.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1778,0,0
2023090700,2023-09-07,2,0,10,DET,KC,1,10,42,0,0,(:10) (NO HUDDLE) 16-J.GOFF SPIKED THE BALL TO STOP THE CLOCK.,0,2023,0,NO HUDDLE,CLOCK STOP,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1,1790,0,0
2023090700,2023-09-07,2,0,9,DET,KC,2,10,42,0,0,(:09) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE DEEP RIGHT TO 0-M.JONES.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1,1791,0,0
2023090700,2023-09-07,2,0,5,DET,KC,3,10,42,0,0,(:05) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 14-A.ST. BROWN (56-G.KARLAFTIS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1,1795,0,0
2023090700,2023-09-07,2,0,3,DET,KC,4,10,42,0,0,(:03) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE DEEP RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1,1797,0,0
2023090700,2023-09-07,3,15,0,KC,DET,1,10,25,0,0,(15:00) 10-I.PACHECO LEFT END TO KC 27 FOR 2 YARDS (79-J.COMINSKY; 55-D.BARNES).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,1,1800,0,0
2023090700,2023-09-07,3,15,0,KC,DET,0,0,65,1,0,"3-J.FOX KICKS 65 YARDS FROM DET 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,1800,0,0
2023090700,2023-09-07,2,0,0,KC,DET,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1800,0,0
2023090700,2023-09-07,3,14,24,KC,DET,2,8,27,1,0,(14:24) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 10-I.PACHECO TO KC 37 FOR 10 YARDS (94-B.JONES). KC-10-I.PACHECO WAS INJURED DURING THE PLAY.,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,1,1836,0,0
2023090700,2023-09-07,3,13,48,KC,DET,1,10,37,0,0,(13:48) 15-P.MAHOMES PASS INCOMPLETE SHORT LEFT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1,1872,0,0
2023090700,2023-09-07,3,13,42,KC,DET,2,10,37,0,0,(13:42) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT LEFT TO 81-B.BELL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1,1878,0,0
2023090700,2023-09-07,3,13,38,KC,DET,3,10,37,0,0,(13:38) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 83-N.GRAY TO KC 39 FOR 2 YARDS (23-J.JACOBS) [97-A.HUTCHINSON].,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1,1882,0,0
2023090700,2023-09-07,3,13,1,KC,DET,4,8,39,0,0,"(13:01) 5-T.TOWNSEND PUNTS 54 YARDS TO DET 7, CENTER-41-J.WINCHESTER, FAIR CATCH BY 11-K.RAYMOND.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,1,1919,0,0
2023090700,2023-09-07,3,12,54,KC,DET,0,0,100,1,0,TIMEOUT AT 12:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1926,0,0
2023090700,2023-09-07,3,12,54,DET,KC,1,10,7,0,0,(12:54) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 0-M.JONES.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,7,OWN,0,,0,,0,1,1926,0,0
2023090700,2023-09-07,3,12,50,DET,KC,2,10,7,0,0,"(12:50) 5-D.MONTGOMERY RIGHT GUARD TO DET 7 FOR NO GAIN (56-G.KARLAFTIS). PENALTY ON DET-72-H.VAITAI, UNNECESSARY ROUGHNESS, OFFSETTING. PENALTY ON KC-93-M.DICKERSON, UNNECESSARY ROUGHNESS, OFFSETTING.",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT GUARD,7,OWN,1,DET,0,UNNECESSARY ROUGHNESS,0,1,1930,0,0
2023090700,2023-09-07,3,12,31,DET,KC,3,10,7,0,0,(12:31) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 87-S.LAPORTA TO DET 11 FOR 4 YARDS (20-J.REID) [97-F.ANUDIKE-UZOMAH].,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,7,OWN,0,,0,,0,1,1949,0,0
2023090700,2023-09-07,3,11,52,DET,KC,4,6,11,0,0,"(11:52) 3-J.FOX PUNTS 47 YARDS TO KC 42, CENTER-47-S.DALY, FAIR CATCH BY 17-R.JAMES.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,1,1988,0,0
2023090700,2023-09-07,3,11,44,KC,DET,1,10,42,0,0,(11:44) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP MIDDLE TO 19-K.TONEY (46-J.CAMPBELL).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1,1996,0,0
2023090700,2023-09-07,3,11,44,KC,DET,0,0,100,1,0,TIMEOUT AT 11:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1996,0,0
2023090700,2023-09-07,3,11,39,KC,DET,2,10,42,0,0,(11:39) (SHOTGUN) 25-C.EDWARDS-HELAIRE RIGHT GUARD TO KC 46 FOR 4 YARDS (32-B.BRANCH; 94-B.JONES).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,42,OWN,0,,0,,0,1,2001,0,0
2023090700,2023-09-07,3,11,4,KC,DET,3,6,46,1,0,"(11:04) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT INTENDED FOR 19-K.TONEY INTERCEPTED BY 32-B.BRANCH AT 50. 32-B.BRANCH FOR 50 YARDS, TOUCHDOWN.",0,2023,50,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,1,0,0,0,0,,46,OWN,0,,0,,0,1,2036,0,0
2023090700,2023-09-07,3,10,54,KC,DET,1,10,25,0,0,(10:54) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 10-I.PACHECO PUSHED OB AT KC 32 FOR 7 YARDS (55-D.BARNES) [53-C.HARRIS].,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1,2046,0,0
2023090700,2023-09-07,3,10,54,KC,DET,0,0,100,1,0,TIMEOUT AT 10:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2046,0,0
2023090700,2023-09-07,3,10,54,KC,DET,0,0,15,1,0,"36-R.PATTERSON EXTRA POINT IS GOOD, CENTER-47-S.DALY, HOLDER-3-J.FOX.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1,2046,0,0
2023090700,2023-09-07,3,10,54,KC,DET,0,0,65,1,0,"3-J.FOX KICKS 65 YARDS FROM DET 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,2046,0,0
2023090700,2023-09-07,3,10,20,KC,DET,2,3,32,1,0,(10:20) (SHOTGUN) 10-I.PACHECO LEFT GUARD TO KC 35 FOR 3 YARDS (93-J.PASCHAL).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,32,OWN,0,,0,,0,1,2080,0,0
2023090700,2023-09-07,3,9,37,KC,DET,1,10,35,0,0,(9:37) 15-P.MAHOMES PASS INCOMPLETE DEEP MIDDLE TO 84-JU.WATSON.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,1,2123,0,0
2023090700,2023-09-07,3,9,30,KC,DET,2,10,35,0,0,(9:30) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 17-R.JAMES TO KC 41 FOR 6 YARDS (31-K.JOSEPH).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,1,2130,0,0
2023090700,2023-09-07,3,8,56,KC,DET,3,4,41,0,0,(8:56) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP RIGHT TO 24-S.MOORE [97-A.HUTCHINSON].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,1,2164,0,0
2023090700,2023-09-07,3,8,48,KC,DET,4,4,41,0,0,"(8:48) 5-T.TOWNSEND PUNTS 58 YARDS TO DET 1, CENTER-41-J.WINCHESTER. 11-K.RAYMOND TO DET 17 FOR 16 YARDS (27-C.CONNER).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,1,2172,0,0
2023090700,2023-09-07,3,8,36,DET,KC,1,10,17,0,0,(8:36) 26-J.GIBBS RIGHT END TO DET 23 FOR 6 YARDS (38-L.SNEED).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,17,OWN,0,,0,,0,1,2184,0,0
2023090700,2023-09-07,3,8,36,KC,DET,0,0,100,1,0,TIMEOUT AT 08:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2184,0,0
2023090700,2023-09-07,3,8,8,DET,KC,2,4,23,1,0,(8:08) 16-J.GOFF PASS DEEP LEFT TO 14-A.ST. BROWN TO DET 41 FOR 18 YARDS (22-T.MCDUFFIE).,0,2023,18,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,1,2212,0,0
2023090700,2023-09-07,3,7,31,DET,KC,1,10,41,0,0,"(7:31) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 87-S.LAPORTA TO KC 47 FOR 12 YARDS (2-J.WILLIAMS). PENALTY ON KC-38-L.SNEED, DEFENSIVE HOLDING, DECLINED.",0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,41,OWN,0,KC,0,DEFENSIVE HOLDING,0,1,2249,0,0
2023090700,2023-09-07,3,7,6,DET,KC,1,10,53,0,0,(7:06) 26-J.GIBBS RIGHT TACKLE TO KC 45 FOR 2 YARDS (91-D.NNADI; 23-D.TRANQUILL).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,47,OPP,0,,0,,0,1,2274,0,0
2023090700,2023-09-07,3,6,25,DET,KC,2,8,55,0,0,(6:25) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 14-A.ST. BROWN PUSHED OB AT KC 40 FOR 5 YARDS (6-B.COOK).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,1,2315,0,0
2023090700,2023-09-07,3,5,59,DET,KC,3,3,60,0,0,"(5:59) (NO HUDDLE, SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 8-J.REYNOLDS.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,1,2341,0,0
2023090700,2023-09-07,3,5,56,DET,KC,4,3,60,0,0,"(5:56) 3-J.FOX PUNTS 30 YARDS TO KC 10, CENTER-47-S.DALY, DOWNED BY DET-25-W.HARRIS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,1,2344,0,0
2023090700,2023-09-07,3,5,44,KC,DET,0,0,100,1,0,TIMEOUT AT 05:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2356,0,0
2023090700,2023-09-07,3,5,44,KC,DET,1,10,10,0,0,(5:44) 10-I.PACHECO RIGHT GUARD TO KC 13 FOR 3 YARDS (55-D.BARNES).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,10,OWN,0,,0,,0,1,2356,0,0
2023090700,2023-09-07,3,5,10,KC,DET,2,7,13,1,0,(5:10) (SHOTGUN) 15-P.MAHOMES SCRAMBLES RIGHT END TO KC 22 FOR 9 YARDS (94-B.JONES).,0,2023,9,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,1,2390,0,0
2023090700,2023-09-07,3,4,28,KC,DET,1,10,22,0,0,(4:28) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 10-I.PACHECO TO KC 31 FOR 9 YARDS (53-C.HARRIS).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,1,2432,0,0
2023090700,2023-09-07,3,3,45,KC,DET,2,1,31,1,0,(3:45) 10-I.PACHECO LEFT TACKLE TO KC 34 FOR 3 YARDS (55-D.BARNES).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,31,OWN,0,,0,,0,1,2475,0,0
2023090700,2023-09-07,3,3,7,KC,DET,1,10,34,0,0,"(3:07) 15-P.MAHOMES PASS INCOMPLETE DEEP MIDDLE TO 84-JU.WATSON. PENALTY ON DET-1-C.SUTTON, DEFENSIVE PASS INTERFERENCE, 41 YARDS, ENFORCED AT KC 34 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,1,0,0,,34,OWN,1,DET,1,DEFENSIVE PASS INTERFERENCE,41,1,2513,0,0
2023090700,2023-09-07,3,3,0,KC,DET,1,10,75,0,0,(3:00) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 81-B.BELL PUSHED OB AT DET 17 FOR 8 YARDS (34-A.ANZALONE).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,1,2520,0,0
2023090700,2023-09-07,3,2,21,KC,DET,2,2,83,0,0,(2:21) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT LEFT TO 24-S.MOORE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,1,2559,0,0
2023090700,2023-09-07,3,2,18,KC,DET,3,2,83,0,0,(2:18) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT MIDDLE TO 19-K.TONEY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,1,2562,0,0
2023090700,2023-09-07,3,2,14,KC,DET,4,2,83,0,0,"(2:14) 7-H.BUTKER 35 YARD FIELD GOAL IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,1,2566,0,0
2023090700,2023-09-07,3,2,10,KC,DET,0,0,100,1,0,TIMEOUT AT 02:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2570,0,0
2023090700,2023-09-07,3,2,10,DET,KC,0,0,65,1,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,2570,0,0
2023090700,2023-09-07,3,2,10,DET,KC,1,10,25,0,0,(2:10) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 14-A.ST. BROWN (20-J.REID).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1,2570,0,0
2023090700,2023-09-07,3,2,6,DET,KC,2,10,25,0,0,"(2:06) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT. PENALTY ON DET-5-D.MONTGOMERY, TRIPPING, 12 YARDS, ENFORCED AT DET 25 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,25,OWN,1,DET,1,TRIPPING,12,1,2574,0,0
2023090700,2023-09-07,3,2,1,DET,KC,2,22,13,0,0,(2:01) (SHOTGUN) 16-J.GOFF PASS DEEP MIDDLE TO 11-K.RAYMOND TO DET 33 FOR 20 YARDS (6-B.COOK).,0,2023,20,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,1,2579,0,0
2023090700,2023-09-07,3,1,21,DET,KC,3,2,33,0,0,(1:21) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 14-A.ST. BROWN.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1,2619,0,0
2023090700,2023-09-07,3,1,17,DET,KC,4,2,33,0,0,"(1:17) 3-J.FOX PUNTS 44 YARDS TO KC 23, CENTER-47-S.DALY. 17-R.JAMES TO KC 32 FOR 9 YARDS (30-K.DORSEY).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1,2623,0,0
2023090700,2023-09-07,3,1,6,KC,DET,1,10,32,0,0,"(1:06) (SHOTGUN) 25-C.EDWARDS-HELAIRE RIGHT TACKLE TO KC 36 FOR 4 YARDS (34-A.ANZALONE, 55-D.BARNES).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,32,OWN,0,,0,,0,1,2634,0,0
2023090700,2023-09-07,3,0,31,KC,DET,2,6,36,1,0,(:31) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 83-N.GRAY TO DET 40 FOR 24 YARDS (2-C.GARDNER-JOHNSON). DET-32-B.BRANCH WAS INJURED DURING THE PLAY.,0,2023,24,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1,2669,0,0
2023090700,2023-09-07,3,0,0,KC,DET,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2700,0,0
2023090700,2023-09-07,4,15,0,KC,DET,1,10,60,0,0,(15:00) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 25-C.EDWARDS-HELAIRE TO DET 33 FOR 7 YARDS (46-J.CAMPBELL; 31-K.JOSEPH).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,1,2700,0,0
2023090700,2023-09-07,4,14,22,KC,DET,2,3,67,1,0,(14:22) (SHOTGUN) 25-C.EDWARDS-HELAIRE LEFT END TO DET 29 FOR 4 YARDS (97-A.HUTCHINSON).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,33,OPP,0,,0,,0,1,2738,0,0
2023090700,2023-09-07,4,13,41,KC,DET,1,10,71,0,0,(13:41) (SHOTGUN) 15-P.MAHOMES SCRAMBLES LEFT END TO DET 20 FOR 9 YARDS (23-J.JACOBS).,0,2023,9,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,1,2779,0,0
2023090700,2023-09-07,4,13,4,KC,DET,2,1,80,0,0,"(13:04) 19-K.TONEY LEFT END TO DET 21 FOR -1 YARDS (55-D.BARNES, 53-C.HARRIS).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,20,OPP,0,,0,,0,1,2816,0,0
2023090700,2023-09-07,4,12,23,KC,DET,3,2,79,0,0,(12:23) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT TO 1-J.MCKINNON [41-J.HOUSTON]. DET-91-L.ONWUZURIKE WAS INJURED DURING THE PLAY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,1,2857,0,0
2023090700,2023-09-07,4,12,16,KC,DET,4,2,79,0,0,"(12:16) 7-H.BUTKER 39 YARD FIELD GOAL IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,1,2864,0,0
2023090700,2023-09-07,4,12,11,KC,DET,0,0,100,1,0,TIMEOUT AT 12:11.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2869,0,0
2023090700,2023-09-07,4,12,11,DET,KC,0,0,65,1,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,2869,0,0
2023090700,2023-09-07,4,12,11,DET,KC,1,10,25,0,0,(12:11) 5-D.MONTGOMERY RIGHT END TO DET 30 FOR 5 YARDS (32-N.BOLTON; 38-L.SNEED).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,1,2869,0,0
2023090700,2023-09-07,4,11,32,DET,KC,2,5,30,0,0,"(11:32) 26-J.GIBBS RIGHT GUARD TO DET 28 FOR -2 YARDS (38-L.SNEED, 54-L.CHENAL).",0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,30,OWN,0,,0,,0,1,2908,0,0
2023090700,2023-09-07,4,10,46,DET,KC,3,7,28,0,0,"(10:46) (SHOTGUN) PENALTY ON DET, DELAY OF GAME, 5 YARDS, ENFORCED AT DET 28 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,28,OWN,1,DET,1,DELAY OF GAME,5,1,2954,0,0
2023090700,2023-09-07,4,10,46,DET,KC,3,12,23,1,0,(10:46) (SHOTGUN) 16-J.GOFF PASS DEEP LEFT TO 8-J.REYNOLDS TO DET 41 FOR 18 YARDS (2-J.WILLIAMS) [38-L.SNEED].,0,2023,18,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,1,2954,0,0
