GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,MIN,TB
2023091004,2023-09-10,2,5,14,TB,MIN,2,5,30,0,0,"(5:14) (NO HUDDLE, SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT LEFT TO 10-T.PALMER.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1,1486,0,0
2023091004,2023-09-10,2,5,10,TB,MIN,3,5,30,0,0,"(5:10) (NO HUDDLE, SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT RIGHT.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1,1490,0,0
2023091004,2023-09-10,2,5,4,TB,MIN,4,5,30,0,0,"(5:04) 5-J.CAMARDA PUNTS 59 YARDS TO MIN 11, CENTER-97-Z.TRINER. 4-B.POWELL TO MIN 14 FOR 3 YARDS (32-J.HAYES).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1,1496,0,0
2023091004,2023-09-10,2,4,55,MIN,TB,1,10,14,0,0,(4:55) 32-T.CHANDLER LEFT TACKLE TO MIN 15 FOR 1 YARD (7-S.BARRETT; 45-D.WHITE).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,14,OWN,0,,0,,0,1,1505,0,0
2023091004,2023-09-10,2,4,19,MIN,TB,2,9,15,0,0,(4:19) 8-K.COUSINS PASS SHORT RIGHT TO 87-T.HOCKENSON TO MIN 17 FOR 2 YARDS (7-S.BARRETT).,0,2023,2,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1,1541,0,0
2023091004,2023-09-10,2,3,32,MIN,TB,3,7,17,0,0,(3:32) (SHOTGUN) 8-K.COUSINS PASS SHORT LEFT TO 17-K.OSBORN TO MIN 23 FOR 6 YARDS (23-R.NEAL).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,1,1588,0,0
2023091004,2023-09-10,2,2,46,MIN,TB,4,1,23,0,0,"(2:46) 14-R.WRIGHT PUNTS 38 YARDS TO TB 39, CENTER-42-A.DEPAOLA, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,1,1634,0,0
2023091004,2023-09-10,2,2,39,TB,MIN,1,10,39,0,0,"(2:39) 1-R.WHITE LEFT END TO TB 38 FOR -1 YARDS (99-D.HUNTER, 58-J.HICKS).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,39,OWN,0,,0,,0,1,1641,0,0
2023091004,2023-09-10,2,2,13,TB,MIN,2,11,38,0,0,"(2:13) (NO HUDDLE, SHOTGUN) 1-R.WHITE UP THE MIDDLE TO TB 42 FOR 4 YARDS (94-D.LOWRY, 99-D.HUNTER).",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OWN,0,,0,,0,1,1667,0,0
2023091004,2023-09-10,2,2,0,TB,MIN,3,7,42,0,0,"(2:00) (SHOTGUN) PENALTY ON MIN-91-P.JONES, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT TB 42 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,42,OWN,1,MIN,1,NEUTRAL ZONE INFRACTION,5,1,1680,0,0
2023091004,2023-09-10,2,2,0,TB,MIN,3,2,47,1,0,(2:00) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 14-C.GODWIN TO MIN 39 FOR 14 YARDS (44-J.METELLUS).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,1,1680,0,0
2023091004,2023-09-10,2,2,0,TB,MIN,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1680,0,0
2023091004,2023-09-10,2,1,41,TB,MIN,1,10,61,0,0,"(1:41) (NO HUDDLE, SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 13-M.EVANS PUSHED OB AT MIN 30 FOR 9 YARDS (44-J.METELLUS).",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,1,1699,0,0
2023091004,2023-09-10,2,1,37,TB,MIN,2,1,70,1,0,"(1:37) (NO HUDDLE, SHOTGUN) 1-R.WHITE RIGHT GUARD TO MIN 28 FOR 2 YARDS (40-I.PACE, 99-D.HUNTER).",0,2023,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,30,OPP,0,,0,,0,1,1703,0,0
2023091004,2023-09-10,2,1,19,TB,MIN,1,10,72,0,0,"(1:19) (NO HUDDLE, SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE DEEP RIGHT TO 83-D.THOMPKINS (44-J.METELLUS).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,1,1721,0,0
2023091004,2023-09-10,2,1,14,TB,MIN,2,10,72,1,0,"(1:14) (SHOTGUN) 6-B.MAYFIELD PASS DEEP MIDDLE TO 13-M.EVANS FOR 28 YARDS, TOUCHDOWN.",0,2023,28,SHOTGUN,PASS,0,1,0,1,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,1,1726,0,0
2023091004,2023-09-10,2,1,9,TB,MIN,0,0,85,1,0,"4-C.MCLAUGHLIN EXTRA POINT IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1,1731,0,0
2023091004,2023-09-10,2,1,9,MIN,TB,1,10,25,0,0,(1:09) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE DEEP RIGHT TO 18-J.JEFFERSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1,1731,0,0
2023091004,2023-09-10,2,1,9,MIN,TB,0,0,65,1,0,"5-J.CAMARDA KICKS 65 YARDS FROM TB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,1731,0,0
2023091004,2023-09-10,2,1,4,MIN,TB,2,10,25,0,0,(1:04) (SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 18-J.JEFFERSON PUSHED OB AT MIN 31 FOR 6 YARDS (24-C.DAVIS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1,1736,0,0
2023091004,2023-09-10,2,1,0,MIN,TB,3,4,31,1,0,(1:00) (SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 87-T.HOCKENSON TO MIN 36 FOR 5 YARDS (35-J.DEAN).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1,1740,0,0
2023091004,2023-09-10,2,0,54,MIN,TB,1,10,36,1,0,(:54) (SHOTGUN) 8-K.COUSINS PASS DEEP MIDDLE TO 18-J.JEFFERSON TO TB 22 FOR 42 YARDS (31-A.WINFIELD).,0,2023,42,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1,1746,0,0
2023091004,2023-09-10,2,0,54,MIN,TB,0,0,100,1,0,TIMEOUT #1 BY MIN AT 00:54.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1746,0,0
2023091004,2023-09-10,2,0,27,MIN,TB,1,10,78,0,0,(:27) (NO HUDDLE) 8-K.COUSINS PASS SHORT RIGHT TO 3-J.ADDISON TO TB 13 FOR 9 YARDS (23-R.NEAL).,0,2023,9,NO HUDDLE,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,1,1773,0,0
2023091004,2023-09-10,2,0,23,MIN,TB,0,0,100,1,0,TIMEOUT #2 BY MIN AT 00:23.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1777,0,0
2023091004,2023-09-10,2,0,23,MIN,TB,2,1,87,1,0,(:23) (SHOTGUN) 8-K.COUSINS PASS SHORT LEFT INTENDED FOR 17-K.OSBORN INTERCEPTED BY 29-C.IZIEN AT TB 2. 29-C.IZIEN TO TB 16 FOR 14 YARDS (18-J.JEFFERSON).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,1,0,0,0,0,,13,OPP,0,,0,,0,1,1777,0,0
2023091004,2023-09-10,2,0,16,TB,MIN,1,10,16,0,0,(:16) (SHOTGUN) 22-C.EDMONDS RIGHT GUARD TO TB 21 FOR 5 YARDS (98-D.WONNUM; 97-H.PHILLIPS).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,16,OWN,0,,0,,0,1,1784,0,0
2023091004,2023-09-10,3,15,0,TB,MIN,1,10,25,0,0,(15:00) 1-R.WHITE LEFT TACKLE TO TB 27 FOR 2 YARDS (97-H.PHILLIPS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,1,1800,0,0
2023091004,2023-09-10,2,0,0,TB,MIN,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1800,0,0
2023091004,2023-09-10,3,15,0,TB,MIN,0,0,65,1,0,"1-G.JOSEPH KICKS 65 YARDS FROM MIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,1800,0,0
2023091004,2023-09-10,3,14,19,TB,MIN,2,8,27,0,0,(14:19) 1-R.WHITE RIGHT GUARD TO TB 29 FOR 2 YARDS (97-H.PHILLIPS; 98-D.WONNUM).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,27,OWN,0,,0,,0,1,1841,0,0
2023091004,2023-09-10,3,13,40,TB,MIN,3,6,29,1,0,"(13:40) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 13-M.EVANS TO TB 40 FOR 11 YARDS (22-H.SMITH, 24-C.BYNUM).",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,1,1880,0,0
2023091004,2023-09-10,3,12,58,TB,MIN,1,10,40,0,0,(12:58) 6-B.MAYFIELD PASS SHORT MIDDLE TO 1-R.WHITE PUSHED OB AT TB 48 FOR 8 YARDS (24-C.BYNUM).,0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1,1922,0,0
2023091004,2023-09-10,3,12,20,TB,MIN,2,2,48,1,0,"(12:20) (NO HUDDLE) 22-C.EDMONDS UP THE MIDDLE TO MIN 49 FOR 3 YARDS (22-H.SMITH, 24-C.BYNUM).",0,2023,3,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OWN,0,,0,,0,1,1960,0,0
2023091004,2023-09-10,3,11,36,TB,MIN,1,10,51,0,0,(11:36) 6-B.MAYFIELD PASS SHORT LEFT TO 44-S.TUCKER TO MIN 46 FOR 3 YARDS (40-I.PACE).,0,2023,3,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,1,2004,0,0
2023091004,2023-09-10,3,10,56,TB,MIN,2,7,54,1,0,"(10:56) 6-B.MAYFIELD PASS SHORT LEFT TO 88-C.OTTON TO MIN 33 FOR 13 YARDS (97-H.PHILLIPS, 24-C.BYNUM) [40-I.PACE].",0,2023,13,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,1,2044,0,0
2023091004,2023-09-10,3,10,12,TB,MIN,1,10,67,0,0,(10:12) (SHOTGUN) 44-S.TUCKER RIGHT TACKLE TO MIN 32 FOR 1 YARD (99-D.HUNTER).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,33,OPP,0,,0,,0,1,2088,0,0
2023091004,2023-09-10,3,9,30,TB,MIN,2,9,68,0,0,"(9:30) 44-S.TUCKER UP THE MIDDLE TO MIN 29 FOR 3 YARDS (40-I.PACE, 99-D.HUNTER).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,32,OPP,0,,0,,0,1,2130,0,0
2023091004,2023-09-10,3,8,55,TB,MIN,3,6,71,1,0,"(8:55) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 83-D.THOMPKINS TO MIN 21 FOR 8 YARDS (21-A.EVANS, 7-B.MURPHY).",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,1,2165,0,0
2023091004,2023-09-10,3,8,18,TB,MIN,1,10,79,0,0,(8:18) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT LEFT TO 13-M.EVANS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,1,2202,0,0
2023091004,2023-09-10,3,8,16,TB,MIN,2,10,79,0,0,(8:16) (SHOTGUN) 6-B.MAYFIELD PASS SHORT MIDDLE TO 83-D.THOMPKINS TO MIN 19 FOR 2 YARDS (44-J.METELLUS).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,1,2204,0,0
2023091004,2023-09-10,3,7,33,TB,MIN,3,8,81,0,0,(7:33) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 88-C.OTTON TO MIN 13 FOR 6 YARDS (24-C.BYNUM).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,1,2247,0,0
2023091004,2023-09-10,3,6,44,TB,MIN,1,8,92,0,0,"(6:44) 1-R.WHITE RIGHT TACKLE TO MIN 7 FOR 1 YARD (90-J.BULLARD, 94-D.LOWRY).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,8,OPP,0,,0,,0,1,2296,0,0
2023091004,2023-09-10,3,6,9,TB,MIN,2,7,93,0,0,(6:09) 6-B.MAYFIELD PASS INCOMPLETE SHORT RIGHT TO 14-C.GODWIN.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,1,2331,0,0
2023091004,2023-09-10,3,6,6,TB,MIN,3,7,93,1,0,"(6:06) (SHOTGUN) 6-B.MAYFIELD PASS SHORT MIDDLE TO 10-T.PALMER FOR 7 YARDS, TOUCHDOWN.",0,2023,7,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,1,2334,0,0
2023091004,2023-09-10,3,6,1,MIN,TB,0,0,100,1,0,TIMEOUT AT 06:01.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2339,0,0
2023091004,2023-09-10,3,6,1,TB,MIN,0,0,85,1,0,"4-C.MCLAUGHLIN EXTRA POINT IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1,2339,0,0
2023091004,2023-09-10,3,6,1,MIN,TB,1,10,25,0,0,(6:01) 2-A.MATTISON LEFT GUARD TO MIN 27 FOR 2 YARDS (50-V.VEA).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,1,2339,0,0
2023091004,2023-09-10,3,6,1,MIN,TB,0,0,65,1,0,"5-J.CAMARDA KICKS 65 YARDS FROM TB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,2339,0,0
2023091004,2023-09-10,3,5,20,MIN,TB,2,8,27,0,0,"(5:20) (SHOTGUN) 8-K.COUSINS PASS SHORT LEFT TO 18-J.JEFFERSON TO MIN 32 FOR 5 YARDS (23-R.NEAL, 54-L.DAVID).",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,1,2380,0,0
2023091004,2023-09-10,3,4,40,MIN,TB,3,3,32,1,0,(4:40) (SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 87-T.HOCKENSON TO MIN 40 FOR 8 YARDS (29-C.IZIEN).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1,2420,0,0
2023091004,2023-09-10,3,4,11,MIN,TB,1,10,40,0,0,"(4:11) (NO HUDDLE, SHOTGUN) 2-A.MATTISON UP THE MIDDLE TO MIN 49 FOR 9 YARDS (31-A.WINFIELD, 23-R.NEAL).",0,2023,9,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OWN,0,,0,,0,1,2449,0,0
2023091004,2023-09-10,3,3,50,MIN,TB,2,1,49,1,0,(3:50) (NO HUDDLE) 8-K.COUSINS UP THE MIDDLE TO TB 48 FOR 3 YARDS (45-D.WHITE).,0,2023,3,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,49,OWN,0,,0,,0,1,2470,0,0
2023091004,2023-09-10,3,3,17,MIN,TB,1,10,52,1,0,(3:17) 8-K.COUSINS PASS SHORT RIGHT TO 84-J.OLIVER PUSHED OB AT TB 30 FOR 18 YARDS (35-J.DEAN).,0,2023,18,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1,2503,0,0
2023091004,2023-09-10,3,2,37,MIN,TB,1,10,70,0,0,(2:37) (SHOTGUN) 8-K.COUSINS SACKED AT TB 36 FOR -6 YARDS (98-A.NELSON).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,1,2543,0,0
2023091004,2023-09-10,3,1,54,MIN,TB,2,16,64,0,0,(1:54) (SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 2-A.MATTISON TO TB 33 FOR 3 YARDS (91-M.GREENE).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,1,2586,0,0
2023091004,2023-09-10,3,1,29,MIN,TB,3,13,67,1,0,"(1:29) (NO HUDDLE, SHOTGUN) 8-K.COUSINS PASS SHORT LEFT TO 3-J.ADDISON TO TB 20 FOR 13 YARDS (24-C.DAVIS).",0,2023,13,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,1,2611,0,0
2023091004,2023-09-10,3,0,56,MIN,TB,1,10,80,0,0,(:56) (NO HUDDLE) 8-K.COUSINS PASS INCOMPLETE SHORT MIDDLE TO 87-T.HOCKENSON [7-S.BARRETT].,0,2023,0,NO HUDDLE,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,1,2644,0,0
2023091004,2023-09-10,3,0,52,MIN,TB,2,10,80,0,0,"(:52) (SHOTGUN) PENALTY ON MIN-71-C.DARRISAW, FALSE START, 5 YARDS, ENFORCED AT TB 20 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,20,OPP,1,MIN,1,FALSE START,5,1,2648,0,0
2023091004,2023-09-10,3,0,52,MIN,TB,2,15,75,0,0,(:52) (SHOTGUN) 8-K.COUSINS PASS SHORT MIDDLE TO 87-T.HOCKENSON TO TB 11 FOR 14 YARDS (31-A.WINFIELD; 54-L.DAVID) [7-S.BARRETT].,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,1,2648,0,0
2023091004,2023-09-10,3,0,9,MIN,TB,3,1,89,1,0,(:09) 2-A.MATTISON UP THE MIDDLE TO TB 9 FOR 2 YARDS (7-S.BARRETT).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,11,OPP,0,,0,,0,1,2691,0,0
2023091004,2023-09-10,4,15,0,MIN,TB,1,9,91,0,0,(15:00) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE SHORT RIGHT TO 2-A.MATTISON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,1,2700,0,0
2023091004,2023-09-10,3,0,0,MIN,TB,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2700,0,0
2023091004,2023-09-10,4,14,53,MIN,TB,2,9,91,0,0,(14:53) 8-K.COUSINS SCRAMBLES LEFT TACKLE TO TB 5 FOR 4 YARDS (45-D.WHITE). TB-54-L.DAVID WAS INJURED DURING THE PLAY.,0,2023,4,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,1,2707,0,0
2023091004,2023-09-10,4,14,37,MIN,TB,0,0,100,1,0,TIMEOUT AT 14:37.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2723,0,0
2023091004,2023-09-10,4,14,27,MIN,TB,3,5,95,0,0,"(14:27) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE SHORT RIGHT TO 17-K.OSBORN. PENALTY ON TB-29-C.IZIEN, DEFENSIVE PASS INTERFERENCE, 4 YARDS, ENFORCED AT TB 5 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,5,OPP,1,TB,1,DEFENSIVE PASS INTERFERENCE,4,1,2733,0,0
2023091004,2023-09-10,4,14,23,MIN,TB,1,1,99,0,0,(14:23) 2-A.MATTISON UP THE MIDDLE TO TB 4 FOR -3 YARDS (50-V.VEA).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,1,2737,0,0
2023091004,2023-09-10,4,13,43,MIN,TB,2,4,96,1,0,"(13:43) (SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 2-A.MATTISON FOR 4 YARDS, TOUCHDOWN.",0,2023,4,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,1,2777,0,0
2023091004,2023-09-10,4,13,37,TB,MIN,1,10,25,0,0,(13:37) 6-B.MAYFIELD PASS SHORT MIDDLE TO 44-S.TUCKER TO TB 31 FOR 6 YARDS (22-H.SMITH).,0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1,2783,0,0
2023091004,2023-09-10,4,13,37,TB,MIN,0,0,65,1,0,"1-G.JOSEPH KICKS 65 YARDS FROM MIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,2783,0,0
2023091004,2023-09-10,4,13,37,MIN,TB,0,0,100,1,0,TIMEOUT AT 13:37.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2783,0,0
2023091004,2023-09-10,4,13,37,MIN,TB,0,0,85,1,0,"1-G.JOSEPH EXTRA POINT IS GOOD, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1,2783,0,0
2023091004,2023-09-10,4,12,58,TB,MIN,2,4,31,1,0,(12:58) 44-S.TUCKER LEFT END TO TB 35 FOR 4 YARDS (44-J.METELLUS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,31,OWN,0,,0,,0,1,2822,0,0
2023091004,2023-09-10,4,12,17,TB,MIN,1,10,35,0,0,(12:17) (SHOTGUN) 44-S.TUCKER LEFT TACKLE TO TB 37 FOR 2 YARDS (97-H.PHILLIPS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,35,OWN,0,,0,,0,1,2863,0,0
2023091004,2023-09-10,4,11,38,TB,MIN,2,8,37,0,0,(11:38) 6-B.MAYFIELD PASS INCOMPLETE SHORT MIDDLE TO 13-M.EVANS (97-H.PHILLIPS).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1,2902,0,0
2023091004,2023-09-10,4,11,34,TB,MIN,0,0,100,1,0,TIMEOUT #1 BY TB AT 11:34.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,2906,0,0
