GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,BAL,HOU
2023091001,2023-09-10,1,1,0,HOU,BAL,1,10,25,0,0,"(1:00) 26-D.SINGLETARY LEFT GUARD TO HOU 28 FOR 3 YARDS (90-D.OJABO, 58-M.PIERCE).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,840,0,0
2023091001,2023-09-10,1,1,0,HOU,BAL,0,0,65,1,0,"9-J.TUCKER KICKS 65 YARDS FROM BAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,840,0,0
2023091001,2023-09-10,1,1,0,BAL,HOU,0,0,100,1,0,TIMEOUT AT 01:00.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,840,0,0
2023091001,2023-09-10,1,1,0,BAL,HOU,0,0,85,1,0,"9-J.TUCKER EXTRA POINT IS GOOD, CENTER-69-T.OTT, HOLDER-11-J.STOUT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,840,0,0
2023091001,2023-09-10,1,0,15,HOU,BAL,2,7,28,0,0,(:15) 7-C.STROUD PASS INCOMPLETE DEEP LEFT TO 12-N.COLLINS [99-O.OWEH].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,885,0,0
2023091001,2023-09-10,1,0,11,HOU,BAL,3,7,28,0,0,"(:11) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 86-D.SCHULTZ TO HOU 27 FOR -1 YARDS (0-R.SMITH, 29-A.WASHINGTON).",0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,889,0,0
2023091001,2023-09-10,1,0,0,HOU,BAL,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023091001,2023-09-10,2,15,0,HOU,BAL,4,8,27,0,0,"(15:00) 16-T.ZENTNER PUNTS 41 YARDS TO BAL 32, CENTER-46-J.WEEKS, FAIR CATCH BY 13-D.DUVERNAY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,900,0,0
2023091001,2023-09-10,2,14,53,BAL,HOU,1,10,32,0,0,"(14:53) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE DEEP LEFT TO 3-O.BECKHAM. PENALTY ON HOU-21-S.NELSON, DEFENSIVE PASS INTERFERENCE, 26 YARDS, ENFORCED AT BAL 32 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,32,OWN,1,HOU,1,DEFENSIVE PASS INTERFERENCE,26,907,0,0
2023091001,2023-09-10,2,14,47,BAL,HOU,1,10,58,0,0,(14:47) (SHOTGUN) 27-J.DOBBINS RIGHT TACKLE TO HOU 40 FOR 2 YARDS (91-H.RIDGEWAY; 6-D.PERRYMAN).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,42,OPP,0,,0,,0,913,0,0
