GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,SEA,SF
2023121008,2023-12-10,2,5,23,SEA,SF,4,2,53,0,0,"(5:23) (RUN FORMATION) PENALTY ON SEA, DELAY OF GAME, 5 YARDS, ENFORCED AT SF 47 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,47,OPP,1,SEA,1,DELAY OF GAME,5,1477,0,0
2023121008,2023-12-10,2,5,16,SF,SEA,0,0,100,1,0,TIMEOUT AT 05:16.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1484,0,0
2023121008,2023-12-10,2,5,16,SF,SEA,1,10,15,0,0,(5:16) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT MIDDLE TO 11-B.AIYUK (99-L.WILLIAMS) [99-L.WILLIAMS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1484,0,0
2023121008,2023-12-10,2,5,12,SF,SEA,2,10,15,0,0,(5:12) (SHOTGUN) 13-B.PURDY SCRAMBLES RIGHT GUARD TO SF 23 FOR 8 YARDS (53-B.MAFE).,0,2023,8,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1488,0,0
2023121008,2023-12-10,2,4,28,SF,SEA,3,2,23,1,0,(4:28) (SHOTGUN) 13-B.PURDY PASS SHORT MIDDLE TO 11-B.AIYUK TO SF 28 FOR 5 YARDS (56-J.BROOKS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,1532,0,0
2023121008,2023-12-10,2,3,50,SF,SEA,1,10,28,1,0,(3:50) (SHOTGUN) 13-B.PURDY PASS SHORT MIDDLE TO 19-D.SAMUEL PUSHED OB AT SEA 47 FOR 25 YARDS (6-Q.DIGGS).,0,2023,25,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1570,0,0
2023121008,2023-12-10,2,3,7,SF,SEA,1,10,53,0,0,"(3:07) PENALTY ON SF-55-J.FELICIANO, FALSE START, 5 YARDS, ENFORCED AT SEA 47 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,47,OPP,1,SF,1,FALSE START,5,1613,0,0
2023121008,2023-12-10,2,2,45,SF,SEA,1,15,48,0,0,(2:45) 23-C.MCCAFFREY LEFT TACKLE TO 50 FOR 2 YARDS (99-L.WILLIAMS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,48,OWN,0,,0,,0,1635,0,0
2023121008,2023-12-10,2,2,0,SF,SEA,2,13,100,0,0,"(2:00) (SHOTGUN) 13-B.PURDY PASS SHORT MIDDLE TO 85-G.KITTLE TO SEA 45 FOR 5 YARDS (54-B.WAGNER, 20-J.LOVE).",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023121008,2023-12-10,2,2,0,SF,SEA,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023121008,2023-12-10,2,1,17,SF,SEA,3,8,55,0,0,(1:17) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT LEFT TO 19-D.SAMUEL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,1723,0,0
2023121008,2023-12-10,2,1,14,SF,SEA,4,8,55,0,0,"(1:14) 18-M.WISHNOWSKY PUNTS 37 YARDS TO SEA 8, CENTER-46-T.PEPPER, DOWNED BY SF-45-D.FLANNIGAN-FOWLES.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,1726,0,0
2023121008,2023-12-10,2,1,3,SEA,SF,1,10,8,0,0,"(1:03) (SHOTGUN) 2-D.LOCK RIGHT END TO SEA 9 FOR 1 YARD. 2-D.LOCK PASS INCOMPLETE SHORT RIGHT TO 11-J.SMITH-NJIGBA. PENALTY ON SEA-2-D.LOCK, ILLEGAL FORWARD PASS, 4 YARDS, ENFORCED AT SEA 9.",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,8,OWN,1,SEA,0,ILLEGAL FORWARD PASS,4,1737,0,0
2023121008,2023-12-10,2,0,28,SEA,SF,2,13,5,0,0,(:28) (SHOTGUN) 26-Z.CHARBONNET UP THE MIDDLE TO SEA 7 FOR 2 YARDS (97-N.BOSA).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,5,OWN,0,,0,,0,1772,0,0
2023121008,2023-12-10,3,15,0,SEA,SF,0,0,65,1,0,4-J.MOODY KICKS 66 YARDS FROM SF 35 TO SEA -1. 31-D.DALLAS PUSHED OB AT SEA 31 FOR 32 YARDS (53-D.WINTERS; 26-I.OLIVER).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023121008,2023-12-10,2,0,0,SEA,SF,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023121008,2023-12-10,3,14,54,SEA,SF,1,10,31,0,0,(14:54) 2-D.LOCK PASS INCOMPLETE SHORT RIGHT TO 87-N.FANT (97-N.BOSA).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1806,0,0
2023121008,2023-12-10,3,14,51,SEA,SF,2,10,31,0,0,(14:51) (SHOTGUN) 2-D.LOCK PASS INCOMPLETE SHORT RIGHT TO 87-N.FANT (2-D.LENOIR).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1809,0,0
2023121008,2023-12-10,3,14,45,SEA,SF,3,10,31,0,0,"(14:45) (SHOTGUN) 2-D.LOCK PASS SHORT RIGHT TO 87-N.FANT TO SEA 40 FOR 9 YARDS (26-I.OLIVER, 54-F.WARNER).",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1815,0,0
2023121008,2023-12-10,3,14,8,SEA,SF,4,1,40,0,0,"(14:08) 4-M.DICKSON PUNTS 60 YARDS TO END ZONE, CENTER-41-C.STOLL, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1852,0,0
2023121008,2023-12-10,3,13,59,SF,SEA,0,0,100,1,0,TIMEOUT AT 13:59.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1861,0,0
2023121008,2023-12-10,3,13,59,SF,SEA,1,10,20,1,0,(13:59) (SHOTGUN) 23-C.MCCAFFREY LEFT TACKLE TO SF 43 FOR 23 YARDS (56-J.BROOKS).,0,2023,23,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,20,OWN,0,,0,,0,1861,0,0
2023121008,2023-12-10,3,13,13,SF,SEA,1,10,43,0,0,"(13:13) 23-C.MCCAFFREY RIGHT TACKLE TO SF 49 FOR 6 YARDS (99-L.WILLIAMS, 55-D.JONES). PENALTY ON SF-71-T.WILLIAMS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT SF 43 - NO PLAY. PENALTY ON SF-65-A.BANKS, ILLEGAL BLOCK ABOVE THE WAIST, DECLINED.",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,43,OWN,0,SF,1,OFFENSIVE HOLDING,0,1907,0,0
2023121008,2023-12-10,3,12,43,SF,SEA,1,20,33,0,0,(12:43) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 23-C.MCCAFFREY TO SF 41 FOR 8 YARDS (27-T.WOOLEN).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1937,0,0
2023121008,2023-12-10,3,11,59,SF,SEA,2,12,41,0,0,(11:59) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 24-J.MASON PUSHED OB AT SF 47 FOR 6 YARDS (55-D.JONES) [99-L.WILLIAMS].,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,1981,0,0
2023121008,2023-12-10,3,11,16,SF,SEA,3,6,47,0,0,(11:16) (SHOTGUN) 13-B.PURDY SACKED AT SF 41 FOR -6 YARDS (99-L.WILLIAMS).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,2024,0,0
2023121008,2023-12-10,3,10,37,SF,SEA,4,12,41,0,0,"(10:37) (PUNT FORMATION) 18-M.WISHNOWSKY RIGHT END RAN OB AT SEA 29 FOR 30 YARDS (31-D.DALLAS). PENALTY ON SF-10-R.BELL, LOW BLOCK, OFFSETTING, ENFORCED AT SF 41 - NO PLAY. PENALTY ON SEA-31-D.DALLAS, UNNECESSARY ROUGHNESS, OFFSETTING.",0,2023,0,UNDER CENTER,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,41,OWN,1,SF,1,LOW BLOCK,0,2063,0,0
2023121008,2023-12-10,3,10,11,SF,SEA,4,12,41,0,0,"(10:11) 18-M.WISHNOWSKY PUNTS 46 YARDS TO SEA 13, CENTER-46-T.PEPPER, FAIR CATCH BY 31-D.DALLAS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,2089,0,0
2023121008,2023-12-10,3,10,3,SEA,SF,1,10,13,0,0,(10:03) 9-K.WALKER RIGHT END PUSHED OB AT SEA 15 FOR 2 YARDS (2-D.LENOIR).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,13,OWN,0,,0,,0,2097,0,0
2023121008,2023-12-10,3,10,3,SF,SEA,0,0,100,1,0,TIMEOUT AT 10:03.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2097,0,0
2023121008,2023-12-10,3,9,24,SEA,SF,2,8,15,0,0,(9:24) (SHOTGUN) 2-D.LOCK SACKED AT SEA 15 FOR 0 YARDS (94-C.FERRELL).,0,2023,0,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,2136,0,0
2023121008,2023-12-10,3,8,42,SEA,SF,3,8,15,1,0,(8:42) (SHOTGUN) 2-D.LOCK PASS SHORT RIGHT TO 16-T.LOCKETT RAN OB AT SEA 31 FOR 16 YARDS (31-T.GIPSON).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,2178,0,0
2023121008,2023-12-10,3,8,4,SEA,SF,1,10,31,0,0,(8:04) (NO HUDDLE) 26-Z.CHARBONNET UP THE MIDDLE TO SEA 32 FOR 1 YARD (90-K.GIVENS; 26-I.OLIVER).,0,2023,1,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OWN,0,,0,,0,2216,0,0
2023121008,2023-12-10,3,7,31,SEA,SF,2,9,32,0,0,(7:31) (SHOTGUN) 26-Z.CHARBONNET RIGHT TACKLE TO SEA 28 FOR -4 YARDS (94-C.FERRELL).,0,2023,-4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,32,OWN,0,,0,,0,2249,0,0
2023121008,2023-12-10,3,6,48,SEA,SF,3,13,28,0,0,(6:48) (SHOTGUN) 2-D.LOCK SCRAMBLES UP THE MIDDLE TO SEA 29 FOR 1 YARD (57-D.GREENLAW).,0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,2292,0,0
2023121008,2023-12-10,3,6,9,SEA,SF,4,12,29,0,0,"(6:09) 4-M.DICKSON PUNTS 62 YARDS TO SF 9, CENTER-41-C.STOLL. 10-R.BELL TO SF 25 FOR 16 YARDS (59-J.RHATTIGAN).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,2331,0,0
2023121008,2023-12-10,3,5,58,SF,SEA,0,0,100,1,0,TIMEOUT AT 05:58.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2342,0,0
2023121008,2023-12-10,3,5,58,SF,SEA,1,10,25,1,0,(5:58) 13-B.PURDY PASS DEEP LEFT TO 11-B.AIYUK TO SEA 30 FOR 45 YARDS (20-J.LOVE).,0,2023,45,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2342,0,0
2023121008,2023-12-10,3,5,8,SF,SEA,1,10,70,0,0,(5:08) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT LEFT TO 11-B.AIYUK.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,2392,0,0
2023121008,2023-12-10,3,5,4,SF,SEA,2,10,70,1,0,(5:04) (SHOTGUN) 23-C.MCCAFFREY LEFT TACKLE TO SEA 18 FOR 12 YARDS (55-D.JONES).,0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,30,OPP,0,,0,,0,2396,0,0
2023121008,2023-12-10,3,4,23,SF,SEA,1,10,82,0,0,(4:23) (SHOTGUN) 23-C.MCCAFFREY LEFT END TO SEA 17 FOR 1 YARD (56-J.BROOKS).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,18,OPP,0,,0,,0,2437,0,0
2023121008,2023-12-10,3,3,42,SF,SEA,2,9,83,0,0,"(3:42) 13-B.PURDY PASS SHORT MIDDLE TO 89-C.WOERNER TO SEA 14 FOR 3 YARDS (55-D.JONES, 56-J.BROOKS) [33-J.ADAMS].",0,2023,3,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,2478,0,0
2023121008,2023-12-10,3,2,58,SF,SEA,3,6,86,1,0,(2:58) (SHOTGUN) 13-B.PURDY PASS SHORT MIDDLE TO 19-D.SAMUEL TO SEA 1 FOR 13 YARDS (27-T.WOOLEN).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,2522,0,0
2023121008,2023-12-10,3,2,1,SF,SEA,1,1,99,1,0,"(2:01) 19-D.SAMUEL LEFT END FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT END,1,OPP,0,,0,,0,2579,0,0
2023121008,2023-12-10,3,1,58,SF,SEA,0,0,100,1,0,TIMEOUT AT 01:58.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2582,0,0
2023121008,2023-12-10,3,1,58,SEA,SF,0,0,65,1,0,4-J.MOODY KICKS 64 YARDS FROM SF 35 TO SEA 1. 31-D.DALLAS TO SEA 22 FOR 21 YARDS (50-J.GRAHAM).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2582,0,0
2023121008,2023-12-10,3,1,58,SF,SEA,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2582,0,0
2023121008,2023-12-10,3,1,53,SEA,SF,1,10,22,1,0,(1:53) 2-D.LOCK PASS SHORT RIGHT TO 9-K.WALKER PUSHED OB AT SEA 49 FOR 27 YARDS (31-T.GIPSON; 94-C.FERRELL). SF-57-D.GREENLAW WAS INJURED DURING THE PLAY.,0,2023,27,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,2587,0,0
2023121008,2023-12-10,3,1,14,SEA,SF,1,10,49,1,0,(1:14) 2-D.LOCK PASS DEEP LEFT TO 87-N.FANT PUSHED OB AT SF 25 FOR 26 YARDS (54-F.WARNER).,0,2023,26,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2626,0,0
2023121008,2023-12-10,3,0,32,SEA,SF,1,10,75,1,0,"(:32) (SHOTGUN) 2-D.LOCK PASS SHORT MIDDLE TO 84-C.PARKINSON FOR 25 YARDS, TOUCHDOWN.",0,2023,25,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,2668,0,0
2023121008,2023-12-10,3,0,24,SF,SEA,0,0,65,1,0,5-J.MYERS KICKS 64 YARDS FROM SEA 35 TO SF 1. 19-D.SAMUEL TO SF 25 FOR 24 YARDS (38-B.RUSSELL).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2676,0,0
2023121008,2023-12-10,3,0,24,SEA,SF,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 2-D.LOCK IS SACKED. ATTEMPT FAILS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,0,,2,OPP,0,,0,,0,2676,0,0
2023121008,2023-12-10,3,0,19,SF,SEA,1,10,25,1,0,(:19) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 19-D.SAMUEL TO SEA 45 FOR 30 YARDS (6-Q.DIGGS).,0,2023,30,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2681,0,0
2023121008,2023-12-10,4,15,0,SF,SEA,1,10,55,0,0,(15:00) (SHOTGUN) 23-C.MCCAFFREY LEFT END TO SEA 44 FOR 1 YARD (33-J.ADAMS).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,45,OPP,0,,0,,0,2700,0,0
2023121008,2023-12-10,3,0,0,SF,SEA,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023121008,2023-12-10,4,14,16,SF,SEA,2,9,56,0,0,"(14:16) (SHOTGUN) 13-B.PURDY PASS DEEP LEFT TO 85-G.KITTLE FOR 44 YARDS, TOUCHDOWN. PENALTY ON SEA-20-J.LOVE, DEFENSIVE HOLDING, DECLINED.",0,2023,44,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,1,0,0,,44,OPP,0,SEA,0,DEFENSIVE HOLDING,0,2744,0,0
2023121008,2023-12-10,4,14,8,SF,SEA,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2752,0,0
2023121008,2023-12-10,4,14,8,SF,SEA,0,0,100,1,0,TIMEOUT AT 14:08.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2752,0,0
2023121008,2023-12-10,4,14,8,SEA,SF,0,0,65,1,0,"4-J.MOODY KICKS 65 YARDS FROM SF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2752,0,0
2023121008,2023-12-10,4,14,8,SEA,SF,1,10,25,0,0,(14:08) 2-D.LOCK PASS DEEP LEFT INTENDED FOR 14-D.METCALF INTERCEPTED BY 27-J.BROWN AT SF 38. 27-J.BROWN TO SF 38 FOR NO GAIN (14-D.METCALF).,0,2023,0,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,25,OWN,0,,0,,0,2752,0,0
2023121008,2023-12-10,4,13,59,SF,SEA,1,10,38,0,0,(13:59) (SHOTGUN) 23-C.MCCAFFREY LEFT TACKLE TO SF 44 FOR 6 YARDS (27-T.WOOLEN; 6-Q.DIGGS).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,38,OWN,0,,0,,0,2761,0,0
2023121008,2023-12-10,4,13,16,SF,SEA,2,4,44,1,0,"(13:16) 13-B.PURDY PASS DEEP RIGHT TO 11-B.AIYUK TO SEA 26 FOR 30 YARDS (20-J.LOVE). FUMBLES (20-J.LOVE), RECOVERED BY SEA-27-T.WOOLEN AT SEA 19. 27-T.WOOLEN TO SEA 20 FOR 1 YARD (11-B.AIYUK).",0,2023,30,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,1,0,0,0,,44,OWN,0,,0,,0,2804,0,0
2023121008,2023-12-10,4,13,4,SEA,SF,1,10,20,0,0,"(13:04) 9-K.WALKER LEFT END TO SEA 21 FOR 1 YARD (99-J.KINLAW). PENALTY ON SEA-75-A.BRADFORD, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT SEA 21.",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,20,OWN,1,SEA,0,OFFENSIVE HOLDING,10,2816,0,0
2023121008,2023-12-10,4,12,45,SEA,SF,1,19,11,1,0,(12:45) (SHOTGUN) 2-D.LOCK PASS DEEP MIDDLE TO 16-T.LOCKETT TO SEA 35 FOR 24 YARDS (27-J.BROWN).,0,2023,24,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,2835,0,0
2023121008,2023-12-10,4,12,20,SEA,SF,1,10,35,0,0,"(12:20) (NO HUDDLE, SHOTGUN) 9-K.WALKER UP THE MIDDLE TO SEA 39 FOR 4 YARDS (97-N.BOSA; 54-F.WARNER).",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,35,OWN,0,,0,,0,2860,0,0
2023121008,2023-12-10,4,11,52,SEA,SF,2,6,39,0,0,"(11:52) (NO HUDDLE, SHOTGUN) 2-D.LOCK PASS INCOMPLETE SHORT LEFT TO 14-D.METCALF.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,2888,0,0
2023121008,2023-12-10,4,11,49,SEA,SF,3,6,39,0,0,"(11:49) (SHOTGUN) 2-D.LOCK SACKED AT SEA 39 FOR 0 YARDS (97-N.BOSA). PENALTY ON SEA-11-J.SMITH-NJIGBA, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT SEA 39.",0,2023,0,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,39,OWN,1,SEA,0,UNNECESSARY ROUGHNESS,15,2891,0,0
2023121008,2023-12-10,4,11,26,SEA,SF,4,21,24,0,0,"(11:26) 4-M.DICKSON PUNTS 57 YARDS TO SF 19, CENTER-41-C.STOLL. 10-R.BELL TO SF 30 FOR 11 YARDS (8-C.BRYANT, 20-J.LOVE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,2914,0,0
2023121008,2023-12-10,4,11,15,SF,SEA,0,0,100,1,0,TIMEOUT AT 11:15.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2925,0,0
2023121008,2023-12-10,4,11,15,SF,SEA,1,10,30,0,0,"(11:15) 23-C.MCCAFFREY RIGHT TACKLE TO SF 29 FOR -1 YARDS (54-B.WAGNER, 52-D.TAYLOR).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,30,OWN,0,,0,,0,2925,0,0
2023121008,2023-12-10,4,10,33,SF,SEA,2,11,29,0,0,(10:33) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT LEFT TO 19-D.SAMUEL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,2967,0,0
2023121008,2023-12-10,4,10,30,SF,SEA,3,11,29,1,0,(10:30) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 19-D.SAMUEL TO SF 41 FOR 12 YARDS (27-T.WOOLEN).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,2970,0,0
2023121008,2023-12-10,4,9,57,SF,SEA,1,10,41,0,0,"(9:57) (SHOTGUN) 23-C.MCCAFFREY LEFT END TO SF 44 FOR 3 YARDS (27-T.WOOLEN, 90-JA.REED).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,41,OWN,0,,0,,0,3003,0,0
2023121008,2023-12-10,4,9,14,SF,SEA,2,7,44,0,0,(9:14) (SHOTGUN) 23-C.MCCAFFREY RIGHT END TO SF 44 FOR NO GAIN (33-J.ADAMS; 90-JA.REED).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,44,OWN,0,,0,,0,3046,0,0
2023121008,2023-12-10,4,8,22,SF,SEA,3,7,44,0,0,(8:22) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT RIGHT TO 15-J.JENNINGS (30-M.JACKSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,3098,0,0
2023121008,2023-12-10,4,8,22,SF,SEA,0,0,100,1,0,TIMEOUT #1 BY SF AT 08:22.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3098,0,0
