GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,DET,CHI
2023121002,2023-12-10,2,14,12,DET,CHI,4,10,65,0,0,"(14:12) (SHOTGUN) 16-J.GOFF PASS DEEP RIGHT INTENDED FOR 87-S.LAPORTA INTERCEPTED BY 33-J.JOHNSON AT CHI 15. 33-J.JOHNSON TO CHI 39 FOR 24 YARDS (14-A.ST. BROWN). FUMBLES (14-A.ST. BROWN), TOUCHED AT CHI 40, BALL OUT OF BOUNDS AT 50. PENALTY ON CHI-4-E.JACKSON, ILLEGAL BLOCK ABOVE THE WAIST, 10 YARDS, ENFORCED AT CHI 22.",0,2023,24,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,1,1,1,0,0,,35,OPP,1,CHI,0,ILLEGAL BLOCK ABOVE THE WAIST,10,948,0,0
2023121002,2023-12-10,2,14,0,CHI,DET,0,0,100,1,0,TIMEOUT AT 14:00.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,960,0,0
2023121002,2023-12-10,2,14,0,CHI,DET,1,10,12,1,0,(14:00) (SHOTGUN) 1-J.FIELDS PASS DEEP LEFT TO 85-C.KMET PUSHED OB AT DET 47 FOR 41 YARDS (31-K.JOSEPH).,0,2023,41,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,960,0,0
2023121002,2023-12-10,2,13,23,CHI,DET,1,10,53,0,0,(13:23) (SHOTGUN) 24-K.HERBERT LEFT END TO DET 43 FOR 4 YARDS (79-J.COMINSKY; 94-B.JONES).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,47,OPP,0,,0,,0,997,0,0
2023121002,2023-12-10,2,12,49,CHI,DET,2,6,57,0,0,(12:49) 21-D.FOREMAN LEFT TACKLE TO DET 40 FOR 3 YARDS (79-J.COMINSKY).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,43,OPP,0,,0,,0,1031,0,0
2023121002,2023-12-10,2,12,10,CHI,DET,3,3,60,0,0,(12:10) (SHOTGUN) 1-J.FIELDS LEFT GUARD TO DET 38 FOR 2 YARDS (34-A.ANZALONE; 94-B.JONES).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,40,OPP,0,,0,,0,1070,0,0
2023121002,2023-12-10,2,11,43,CHI,DET,4,1,62,0,0,"(11:43) (NO HUDDLE) 2-D.MOORE LEFT END TO DET 38 FOR NO GAIN (6-I.MELIFONWU, 93-J.PASCHAL).",0,2023,0,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,38,OPP,0,,0,,0,1097,0,0
2023121002,2023-12-10,2,11,39,CHI,DET,0,0,100,1,0,TIMEOUT AT 11:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1101,0,0
2023121002,2023-12-10,2,11,39,DET,CHI,1,10,39,0,0,(11:39) 5-D.MONTGOMERY LEFT GUARD TO DET 42 FOR 3 YARDS (93-JU.JONES; 9-J.BRISKER).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,39,OWN,0,,0,,0,1101,0,0
2023121002,2023-12-10,2,11,5,DET,CHI,2,7,42,1,0,(11:05) 5-D.MONTGOMERY LEFT TACKLE TO CHI 45 FOR 13 YARDS (32-T.SMITH).,0,2023,13,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,42,OWN,0,,0,,0,1135,0,0
2023121002,2023-12-10,2,10,23,DET,CHI,1,10,55,0,0,(10:23) 70-D.SKIPPER REPORTED IN AS ELIGIBLE.  5-D.MONTGOMERY LEFT TACKLE TO CHI 38 FOR 7 YARDS (53-T.EDWARDS).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,45,OPP,0,,0,,0,1177,0,0
2023121002,2023-12-10,2,9,49,DET,CHI,2,3,62,0,0,(9:49) 16-J.GOFF PASS INCOMPLETE SHORT LEFT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1211,0,0
2023121002,2023-12-10,2,9,44,DET,CHI,3,3,62,0,0,"(9:44) (SHOTGUN) PENALTY ON DET-73-J.JACKSON, FALSE START, 5 YARDS, ENFORCED AT CHI 38 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,38,OPP,1,DET,1,FALSE START,5,1216,0,0
2023121002,2023-12-10,2,9,44,DET,CHI,3,8,57,0,0,"(9:44) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 14-A.ST. BROWN TO CHI 38 FOR 5 YARDS (9-J.BRISKER, 49-T.EDMUNDS).",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1216,0,0
2023121002,2023-12-10,2,9,1,DET,CHI,4,3,62,1,0,(9:01) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 19-D.PEOPLES-JONES TO CHI 21 FOR 17 YARDS (32-T.SMITH).,0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1259,0,0
2023121002,2023-12-10,2,8,12,DET,CHI,1,10,79,0,0,(8:12) 9-J.WILLIAMS LEFT END TO CHI 17 FOR 4 YARDS (49-T.EDMUNDS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,21,OPP,0,,0,,0,1308,0,0
