GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,DEN,LAC
2023121010,2023-12-10,2,12,13,LAC,DEN,3,10,27,0,0,(12:13) (SHOTGUN) 10-J.HERBERT SACKED AT LAC 17 FOR -10 YARDS (99-Z.ALLEN).,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,14,1067,0,0
2023121010,2023-12-10,2,11,32,LAC,DEN,4,20,17,0,0,"(11:32) 16-J.SCOTT PUNTS 83 YARDS TO END ZONE, CENTER-47-J.HARRIS, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,14,1108,0,0
2023121010,2023-12-10,2,11,22,LAC,DEN,0,0,100,1,0,TIMEOUT AT 11:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,1118,0,0
2023121010,2023-12-10,2,11,22,DEN,LAC,1,10,20,1,0,(11:22) 3-R.WILSON PASS SHORT LEFT TO 33-J.WILLIAMS TO DEN 34 FOR 14 YARDS (6-E.KENDRICKS).,0,2023,14,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,14,1118,0,0
2023121010,2023-12-10,2,10,46,DEN,LAC,1,10,34,0,0,(10:46) (SHOTGUN) 38-J.MCLAUGHLIN LEFT TACKLE TO DEN 43 FOR 9 YARDS (99-S.MATLOCK).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,34,OWN,0,,0,,0,14,1154,0,0
2023121010,2023-12-10,2,10,9,DEN,LAC,2,1,43,1,0,"(10:09) 20-M.BURTON RIGHT GUARD TO DEN 45 FOR 2 YARDS (9-K.MURRAY, 6-E.KENDRICKS).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,43,OWN,0,,0,,0,14,1191,0,0
2023121010,2023-12-10,2,9,29,DEN,LAC,1,10,45,0,0,(9:29) (NO HUDDLE) 3-R.WILSON PASS INCOMPLETE DEEP RIGHT TO 10-J.JEUDY.,0,2023,0,NO HUDDLE,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,14,1231,0,0
2023121010,2023-12-10,2,9,21,DEN,LAC,2,10,45,0,0,(9:21) (SHOTGUN) 33-J.WILLIAMS RIGHT GUARD TO DEN 49 FOR 4 YARDS (52-K.MACK).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,45,OWN,0,,0,,0,14,1239,0,0
2023121010,2023-12-10,2,8,57,DEN,LAC,0,0,100,1,0,TIMEOUT #1 BY DEN AT 08:57.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,1263,0,0
2023121010,2023-12-10,2,8,57,DEN,LAC,3,6,49,0,0,(8:57) (SHOTGUN) 3-R.WILSON SACKED AT DEN 41 FOR -8 YARDS (6-E.KENDRICKS).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,14,1263,0,0
2023121010,2023-12-10,2,8,18,DEN,LAC,4,14,41,0,0,"(8:18) 9-R.DIXON PUNTS 41 YARDS TO LAC 18, CENTER-48-M.FRABONI, FAIR CATCH BY 12-D.DAVIS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,14,1302,0,0
2023121010,2023-12-10,2,8,10,LAC,DEN,0,0,100,1,0,TIMEOUT AT 08:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,1310,0,0
2023121010,2023-12-10,2,8,10,LAC,DEN,1,10,18,0,0,"(8:10) 28-I.SPILLER RIGHT GUARD TO LAC 24 FOR 6 YARDS (47-J.JEWELL, 31-J.SIMMONS).",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,18,OWN,0,,0,,0,14,1310,0,0
2023121010,2023-12-10,2,7,35,LAC,DEN,2,4,24,1,0,(7:35) 10-J.HERBERT PASS SHORT MIDDLE TO 15-J.GUYTON TO LAC 32 FOR 8 YARDS (49-A.SINGLETON).,0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,14,1345,0,0
2023121010,2023-12-10,2,7,5,LAC,DEN,1,10,32,0,0,"(7:05) 28-I.SPILLER UP THE MIDDLE TO LAC 31 FOR -1 YARDS (56-B.BROWNING, 31-J.SIMMONS).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,32,OWN,0,,0,,0,14,1375,0,0
2023121010,2023-12-10,2,6,26,LAC,DEN,2,11,31,1,0,(6:26) (SHOTGUN) 10-J.HERBERT PASS SHORT MIDDLE TO 30-A.EKELER TO LAC 49 FOR 18 YARDS (49-A.SINGLETON).,0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,14,1414,0,0
2023121010,2023-12-10,2,6,2,LAC,DEN,1,10,49,0,0,"(6:02) (NO HUDDLE) 10-J.HERBERT PASS SHORT RIGHT TO 7-G.EVERETT TO DEN 48 FOR 3 YARDS (91-M.HENNINGSEN, 49-A.SINGLETON).",0,2023,3,NO HUDDLE,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,14,1438,0,0
