GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,MIA,TEN
2023121100,2023-12-11,4,8,44,MIA,TEN,0,0,100,1,0,TIMEOUT #2 BY MIA AT 08:44.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,3076,0,0
2023121100,2023-12-11,4,8,4,MIA,TEN,1,10,47,0,0,"(8:04) (SHOTGUN) 28-D.ACHANE LEFT TACKLE TO MIA 45 FOR -2 YARDS (96-D.AUTRY). PENALTY ON MIA-66-L.COTTON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT MIA 47 - NO PLAY.",0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT TACKLE,47,OWN,1,MIA,1,OFFENSIVE HOLDING,10,14,3116,0,0
2023121100,2023-12-11,4,7,36,MIA,TEN,1,20,37,0,0,(7:36) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT RIGHT TO 28-D.ACHANE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,14,3144,0,0
2023121100,2023-12-11,4,7,32,MIA,TEN,2,20,37,0,0,(7:32) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 17-J.WADDLE TO TEN 49 FOR 14 YARDS (23-T.AVERY).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,14,3148,0,0
2023121100,2023-12-11,4,6,47,MIA,TEN,3,6,51,0,0,(6:47) (SHOTGUN) 1-T.TAGOVAILOA SACKED AT MIA 42 FOR -9 YARDS (58-H.LANDRY).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,14,3193,0,0
2023121100,2023-12-11,4,6,16,MIA,TEN,4,15,42,0,0,"(6:16) 16-J.BAILEY PUNTS 47 YARDS TO TEN 11, CENTER-44-B.FERGUSON. 33-E.GARROR MUFFS CATCH, RECOVERED BY MIA-22-E.CAMPBELL AT TEN 7.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,14,3224,0,0
2023121100,2023-12-11,4,6,7,MIA,TEN,1,7,93,0,0,(6:07) 31-R.MOSTERT LEFT END PUSHED OB AT TEN 3 FOR 4 YARDS (35-K.WALLACE).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,7,OPP,0,,0,,0,14,3233,0,0
2023121100,2023-12-11,4,5,38,MIA,TEN,2,3,97,1,0,"(5:38) (NO HUDDLE) 31-R.MOSTERT UP THE MIDDLE FOR 3 YARDS, TOUCHDOWN.",0,2023,3,NO HUDDLE,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,3,OPP,0,,0,,0,14,3262,0,0
2023121100,2023-12-11,4,5,34,TEN,MIA,1,10,25,0,0,"(5:34) (SHOTGUN) 8-W.LEVIS FUMBLES (ABORTED) AT TEN 18, TOUCHED AT TEN 14, RECOVERED BY MIA-2-B.CHUBB AT TEN 12.",0,2023,0,SHOTGUN,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,25,OWN,0,,0,,0,14,3266,0,0
2023121100,2023-12-11,4,5,34,TEN,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,14,3266,0,0
2023121100,2023-12-11,4,5,34,MIA,TEN,0,0,85,1,0,"7-J.SANDERS EXTRA POINT IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,14,3266,0,0
2023121100,2023-12-11,4,5,28,MIA,TEN,1,10,88,0,0,(5:28) (SHOTGUN) 31-R.MOSTERT UP THE MIDDLE TO TEN 9 FOR 3 YARDS (58-H.LANDRY; 2-A.AL-SHAAIR).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,12,OPP,0,,0,,0,14,3272,0,0
2023121100,2023-12-11,4,4,43,MIA,TEN,2,7,91,0,0,"(4:43) 31-R.MOSTERT RIGHT TACKLE TO TEN 10 FOR -1 YARDS (58-H.LANDRY; 93-T.TART). PENALTY ON TEN-49-A.KEY, DEFENSIVE OFFSIDE, 4 YARDS, ENFORCED AT TEN 9 - NO PLAY.",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,9,OPP,1,TEN,1,DEFENSIVE OFFSIDE,4,14,3317,0,0
2023121100,2023-12-11,4,4,39,MIA,TEN,2,3,95,1,0,"(4:39) (SHOTGUN) 31-R.MOSTERT LEFT END FOR 5 YARDS, TOUCHDOWN.",0,2023,5,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT END,5,OPP,0,,0,,0,14,3321,0,0
2023121100,2023-12-11,4,4,34,MIA,TEN,0,0,85,1,0,"7-J.SANDERS EXTRA POINT IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,14,3326,0,0
2023121100,2023-12-11,4,4,34,TEN,MIA,1,10,25,0,0,(4:34) (SHOTGUN) 8-W.LEVIS PASS SHORT RIGHT TO 10-D.HOPKINS TO TEN 31 FOR 6 YARDS (25-X.HOWARD).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,14,3326,0,0
2023121100,2023-12-11,4,4,34,TEN,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,14,3326,0,0
2023121100,2023-12-11,4,3,59,TEN,MIA,2,4,31,0,0,"(3:59) (SHOTGUN) 8-W.LEVIS PASS INCOMPLETE SHORT LEFT TO 15-N.WESTBROOK-IKHINE (4-K.KOHOU, 2-B.CHUBB).",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,14,3361,0,0
2023121100,2023-12-11,4,3,53,TEN,MIA,3,4,31,1,0,(3:53) (SHOTGUN) 8-W.LEVIS PASS SHORT MIDDLE TO 85-C.OKONKWO TO TEN 38 FOR 7 YARDS (51-D.LONG).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,14,3367,0,0
2023121100,2023-12-11,4,3,33,TEN,MIA,1,10,38,1,0,"(3:33) (NO HUDDLE, SHOTGUN) 8-W.LEVIS PASS SHORT MIDDLE TO 32-T.SPEARS TO 50 FOR 12 YARDS (45-D.RILEY, 5-J.RAMSEY) [98-R.DAVIS].",0,2023,12,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,14,3387,0,0
2023121100,2023-12-11,4,3,11,TEN,MIA,1,10,100,0,0,"(3:11) (NO HUDDLE, SHOTGUN) 8-W.LEVIS PASS INCOMPLETE SHORT LEFT TO 85-C.OKONKWO.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,3409,0,0
2023121100,2023-12-11,4,3,8,TEN,MIA,2,10,100,0,0,"(3:08) (SHOTGUN) PENALTY ON TEN-75-D.RADUNZ, FALSE START, 5 YARDS, ENFORCED AT 50 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,0,OPP,1,TEN,1,FALSE START,5,14,3412,0,0
2023121100,2023-12-11,4,3,8,TEN,MIA,2,15,45,1,0,(3:08) (SHOTGUN) 8-W.LEVIS PASS SHORT MIDDLE TO 32-T.SPEARS RAN OB AT MIA 34 FOR 21 YARDS (22-E.CAMPBELL).,0,2023,21,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,14,3412,0,0
2023121100,2023-12-11,4,3,0,TEN,MIA,1,10,66,0,0,(3:00) (SHOTGUN) 8-W.LEVIS PASS SHORT RIGHT TO 32-T.SPEARS RAN OB AT MIA 26 FOR 8 YARDS (45-D.RILEY).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,14,3420,0,0
2023121100,2023-12-11,4,2,53,TEN,MIA,2,2,74,1,0,(2:53) (SHOTGUN) 8-W.LEVIS PASS DEEP LEFT TO 15-N.WESTBROOK-IKHINE PUSHED OB AT MIA 3 FOR 23 YARDS (22-E.CAMPBELL).,0,2023,23,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,14,3427,0,0
2023121100,2023-12-11,4,2,46,TEN,MIA,1,3,97,1,0,"(2:46) (NO HUDDLE, SHOTGUN) 8-W.LEVIS PASS SHORT MIDDLE TO 10-D.HOPKINS FOR 3 YARDS, TOUCHDOWN [91-E.OGBAH].",0,2023,3,NO HUDDLE SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,14,3434,0,0
2023121100,2023-12-11,4,2,40,TEN,MIA,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 8-W.LEVIS PASS TO 15-N.WESTBROOK-IKHINE IS COMPLETE. ATTEMPT SUCCEEDS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,1,,2,OPP,0,,0,,0,14,3440,0,0
2023121100,2023-12-11,4,2,40,MIA,TEN,0,0,65,1,0,"6-N.FOLK KICKS 65 YARDS FROM TEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,14,3440,0,0
2023121100,2023-12-11,4,2,40,MIA,TEN,1,10,25,0,0,(2:40) (SHOTGUN) 31-R.MOSTERT RIGHT END TO MIA 28 FOR 3 YARDS (92-M.DAVIDSON; 94-J.JOHNSON).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,14,3440,0,0
2023121100,2023-12-11,4,2,34,MIA,TEN,0,0,100,1,0,TIMEOUT #1 BY TEN AT 02:34.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,3446,0,0
2023121100,2023-12-11,4,2,34,MIA,TEN,2,7,28,0,0,(2:34) 31-R.MOSTERT LEFT GUARD TO MIA 29 FOR 1 YARD (58-H.LANDRY).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,28,OWN,0,,0,,0,14,3446,0,0
2023121100,2023-12-11,4,2,29,MIA,TEN,0,0,100,1,0,TIMEOUT #2 BY TEN AT 02:29.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,3451,0,0
2023121100,2023-12-11,4,2,29,MIA,TEN,3,6,29,0,0,"(2:29) (SHOTGUN) 1-T.TAGOVAILOA SCRAMBLES UP THE MIDDLE TO MIA 33 FOR 4 YARDS (49-A.KEY). PENALTY ON MIA-74-L.EICHENBERG, OFFENSIVE HOLDING, DECLINED.",0,2023,4,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,29,OWN,0,MIA,0,OFFENSIVE HOLDING,0,14,3451,0,0
2023121100,2023-12-11,4,2,24,MIA,TEN,4,2,33,0,0,"(2:24) 16-J.BAILEY PUNTS 45 YARDS TO TEN 22, CENTER-44-B.FERGUSON. 33-E.GARROR TO TEN 36 FOR 14 YARDS (20-J.BETHEL).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,14,3456,0,0
2023121100,2023-12-11,4,2,15,TEN,MIA,1,10,36,1,0,(2:15) (SHOTGUN) 8-W.LEVIS PASS DEEP RIGHT TO 10-D.HOPKINS RAN OB AT MIA 28 FOR 36 YARDS (4-K.KOHOU).,0,2023,36,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,14,3465,0,0
2023121100,2023-12-11,4,2,7,TEN,MIA,1,10,72,1,0,(2:07) (SHOTGUN) 8-W.LEVIS PASS SHORT RIGHT TO 85-C.OKONKWO PUSHED OB AT MIA 12 FOR 16 YARDS (29-B.JONES).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,14,3473,0,0
2023121100,2023-12-11,4,2,0,TEN,MIA,1,10,88,0,0,(2:00) 32-T.SPEARS RIGHT END TO MIA 6 FOR 6 YARDS (94-C.WILKINS).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,12,OPP,0,,0,,0,14,3480,0,0
2023121100,2023-12-11,4,2,0,TEN,MIA,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,3480,0,0
2023121100,2023-12-11,4,1,53,TEN,MIA,2,1,97,1,0,"(1:53) (SHOTGUN) 22-D.HENRY LEFT TACKLE FOR 3 YARDS, TOUCHDOWN.",0,2023,3,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT TACKLE,3,OPP,0,,0,,0,14,3487,0,0
2023121100,2023-12-11,4,1,53,TEN,MIA,2,4,94,0,0,"(1:53) (SHOTGUN) PENALTY ON MIA-92-Z.SIELER, DEFENSIVE DELAY OF GAME, 3 YARDS, ENFORCED AT MIA 6 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,6,OPP,1,MIA,1,DEFENSIVE DELAY OF GAME,3,14,3487,0,0
2023121100,2023-12-11,4,1,53,TEN,MIA,0,0,100,1,0,TIMEOUT #3 BY MIA AT 01:53.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,3487,0,0
2023121100,2023-12-11,4,1,49,MIA,TEN,0,0,65,1,0,6-N.FOLK KICKS 64 YARDS FROM TEN 35 TO MIA 1. 0-B.BERRIOS TO MIA 26 FOR 25 YARDS (11-C.MOORE; 50-J.GIBBENS).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,14,3491,0,0
2023121100,2023-12-11,4,1,49,TEN,MIA,0,0,85,1,0,"6-N.FOLK EXTRA POINT IS GOOD, CENTER-46-M.COX, HOLDER-13-T.ZENTNER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,14,3491,0,0
2023121100,2023-12-11,4,1,45,MIA,TEN,1,10,26,0,0,(1:45) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 0-B.BERRIOS TO MIA 33 FOR 7 YARDS (0-S.MURPHY-BUNTING).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,14,3495,0,0
2023121100,2023-12-11,4,1,26,MIA,TEN,2,3,33,1,0,"(1:26) (NO HUDDLE, SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 28-D.ACHANE PUSHED OB AT MIA 37 FOR 4 YARDS (23-T.AVERY).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,14,3514,0,0
2023121100,2023-12-11,4,1,19,MIA,TEN,1,10,37,0,0,(1:19) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT RIGHT TO 28-D.ACHANE [58-H.LANDRY].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,14,3521,0,0
2023121100,2023-12-11,4,1,15,MIA,TEN,2,10,37,0,0,"(1:15) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT MIDDLE TO 81-D.SMYTHE TO MIA 44 FOR 7 YARDS (35-K.WALLACE). THE REPLAY OFFICIAL REVIEWED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,14,3525,0,0
2023121100,2023-12-11,4,0,48,MIA,TEN,3,3,44,0,0,(:48) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 28-D.ACHANE TO MIA 45 FOR 1 YARD (96-D.AUTRY).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,14,3552,0,0
2023121100,2023-12-11,4,0,26,MIA,TEN,4,2,45,0,0,"(:26) (NO HUDDLE, SHOTGUN) 1-T.TAGOVAILOA SACKED AT MIA 42 FOR -3 YARDS (58-H.LANDRY).",0,2023,-3,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,14,3574,0,0
2023121100,2023-12-11,4,0,20,TEN,MIA,1,10,58,0,0,(:20) 8-W.LEVIS KNEELS TO MIA 43 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,14,3580,0,0
2023121100,2023-12-11,4,0,0,TEN,MIA,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,3600,0,0
