GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,IND,CIN
2023121003,2023-12-10,2,1,56,CIN,IND,0,0,65,1,0,"7-M.GAY KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,14,1684,0,0
2023121003,2023-12-10,2,1,56,CIN,IND,1,10,25,0,0,(1:56) (SHOTGUN) 28-J.MIXON UP THE MIDDLE TO CIN 31 FOR 6 YARDS (44-Z.FRANKLIN).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,14,1684,0,0
2023121003,2023-12-10,2,1,56,IND,CIN,0,0,85,1,0,"7-M.GAY EXTRA POINT IS NO GOOD, WIDE LEFT, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,14,1684,0,0
2023121003,2023-12-10,2,1,40,CIN,IND,2,4,31,1,0,"(1:40) (NO HUDDLE, SHOTGUN) 6-J.BROWNING PASS SHORT RIGHT INTENDED FOR 87-T.HUDSON INTERCEPTED BY 48-R.HARRISON AT CIN 36. 48-R.HARRISON FOR 36 YARDS, TOUCHDOWN.",0,2023,36,NO HUDDLE SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,1,0,0,0,0,,31,OWN,0,,0,,0,14,1700,0,0
2023121003,2023-12-10,2,1,31,CIN,IND,0,0,2,1,0,TWO-POINT CONVERSION ATTEMPT. 10-G.MINSHEW PASS TO 11-M.PITTMAN IS COMPLETE. ATTEMPT SUCCEEDS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,1,,2,OWN,0,,0,,0,14,1709,0,0
2023121003,2023-12-10,2,1,31,CIN,IND,0,0,100,1,0,TIMEOUT AT 01:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,1709,0,0
2023121003,2023-12-10,2,1,31,CIN,IND,0,0,65,1,0,"7-M.GAY KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,14,1709,0,0
2023121003,2023-12-10,2,1,31,CIN,IND,1,10,25,0,0,(1:31) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE SHORT RIGHT TO 5-T.HIGGINS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,14,1709,0,0
2023121003,2023-12-10,2,1,28,CIN,IND,2,10,25,0,0,"(1:28) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE SHORT RIGHT TO 1-J.CHASE. PENALTY ON IND-40-J.JONES, DEFENSIVE PASS INTERFERENCE, 15 YARDS, ENFORCED AT CIN 25 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,25,OWN,1,IND,1,DEFENSIVE PASS INTERFERENCE,15,14,1712,0,0
2023121003,2023-12-10,2,1,24,CIN,IND,1,10,40,0,0,(1:24) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE SHORT LEFT TO 28-J.MIXON (23-K.MOORE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,14,1716,0,0
2023121003,2023-12-10,2,1,19,CIN,IND,2,10,40,0,0,"(1:19) (SHOTGUN) 6-J.BROWNING PASS SHORT RIGHT TO 28-J.MIXON TO CIN 37 FOR -3 YARDS (51-K.PAYE, 44-Z.FRANKLIN).",0,2023,-3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,14,1721,0,0
2023121003,2023-12-10,2,1,8,CIN,IND,0,0,100,1,0,TIMEOUT #3 BY IND AT 01:08.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,1732,0,0
2023121003,2023-12-10,2,1,8,CIN,IND,3,13,37,0,0,(1:08) (SHOTGUN) 30-C.BROWN RIGHT GUARD TO CIN 45 FOR 8 YARDS (99-D.BUCKNER).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,37,OWN,0,,0,,0,14,1732,0,0
2023121003,2023-12-10,2,0,24,CIN,IND,4,10,40,0,0,"(:24) 10-B.ROBBINS PUNTS 19 YARDS TO IND 41, CENTER-48-C.ADOMITIS, DOWNED BY CIN-32-T.WILLIAMS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,14,1776,0,0
2023121003,2023-12-10,2,0,24,CIN,IND,0,0,100,1,0,TIMEOUT #1 BY CIN AT 00:24.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,1776,0,0
2023121003,2023-12-10,2,0,11,IND,CIN,1,10,41,0,0,(:11) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,14,1789,0,0
2023121003,2023-12-10,2,0,5,IND,CIN,2,10,41,0,0,(:05) 10-G.MINSHEW KNEELS TO IND 40 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,14,1795,0,0
2023121003,2023-12-10,2,0,0,IND,CIN,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,1800,0,0
2023121003,2023-12-10,3,15,0,CIN,IND,0,0,65,1,0,"7-M.GAY KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,14,1800,0,0
2023121003,2023-12-10,3,15,0,CIN,IND,1,10,25,0,0,(15:00) 30-C.BROWN LEFT END TO CIN 29 FOR 4 YARDS (90-G.STEWART).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,14,1800,0,0
2023121003,2023-12-10,3,14,24,CIN,IND,2,6,29,1,0,(14:24) (SHOTGUN) 6-J.BROWNING PASS SHORT MIDDLE TO 5-T.HIGGINS TO IND 45 FOR 26 YARDS (39-D.BAKER).,0,2023,26,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,14,1836,0,0
2023121003,2023-12-10,3,13,44,CIN,IND,1,10,55,1,0,(13:44) 6-J.BROWNING PASS SHORT RIGHT TO 1-J.CHASE TO IND 31 FOR 14 YARDS (40-J.JONES).,0,2023,14,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,14,1876,0,0
2023121003,2023-12-10,3,13,6,CIN,IND,1,10,69,1,0,(13:06) 28-J.MIXON LEFT GUARD TO IND 13 FOR 18 YARDS (39-D.BAKER).,0,2023,18,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,31,OPP,0,,0,,0,14,1914,0,0
2023121003,2023-12-10,3,12,21,CIN,IND,1,10,87,0,0,(12:21) 6-J.BROWNING SCRAMBLES RIGHT END RAN OB AT IND 11 FOR 2 YARDS (48-R.HARRISON).,0,2023,2,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,14,1959,0,0
2023121003,2023-12-10,3,11,44,CIN,IND,2,8,89,1,0,"(11:44) (SHOTGUN) 6-J.BROWNING PASS SHORT LEFT TO 87-T.HUDSON FOR 11 YARDS, TOUCHDOWN.",0,2023,11,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,14,1996,0,0
2023121003,2023-12-10,3,11,38,CIN,IND,0,0,85,1,0,"2-E.MCPHERSON EXTRA POINT IS GOOD, CENTER-48-C.ADOMITIS, HOLDER-10-B.ROBBINS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,14,2002,0,0
2023121003,2023-12-10,3,11,38,CIN,IND,0,0,100,1,0,TIMEOUT AT 11:38.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,2002,0,0
2023121003,2023-12-10,3,11,38,IND,CIN,1,10,25,0,0,(11:38) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 31-T.GOODSON TO IND 23 FOR -2 YARDS (21-M.HILTON).,0,2023,-2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,14,2002,0,0
2023121003,2023-12-10,3,11,38,IND,CIN,0,0,65,1,0,"2-E.MCPHERSON KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,14,2002,0,0
2023121003,2023-12-10,3,10,56,IND,CIN,2,12,23,1,0,(10:56) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 21-Z.MOSS TO IND 38 FOR 15 YARDS (92-B.HILL). CIN-92-B.HILL WAS INJURED DURING THE PLAY.,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,14,2044,0,0
2023121003,2023-12-10,3,10,42,IND,CIN,0,0,100,1,0,TIMEOUT AT 10:42.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,2058,0,0
2023121003,2023-12-10,3,10,29,IND,CIN,1,10,38,0,0,(10:29) (SHOTGUN) 21-Z.MOSS LEFT GUARD TO IND 38 FOR NO GAIN (94-S.HUBBARD).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,38,OWN,0,,0,,0,14,2071,0,0
2023121003,2023-12-10,3,9,49,IND,CIN,2,10,38,0,0,(9:49) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT MIDDLE TO 11-M.PITTMAN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,14,2111,0,0
2023121003,2023-12-10,3,9,45,IND,CIN,3,10,38,0,0,(9:45) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT TO 11-M.PITTMAN (22-C.AWUZIE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,14,2115,0,0
2023121003,2023-12-10,3,9,41,IND,CIN,4,10,38,0,0,"(9:41) 8-R.SANCHEZ PUNTS 39 YARDS TO CIN 23, CENTER-46-L.RHODES. 15-C.JONES PUSHED OB AT CIN 29 FOR 6 YARDS (43-T.DENBOW).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,14,2119,0,0
2023121003,2023-12-10,3,9,32,CIN,IND,0,0,100,1,0,TIMEOUT AT 09:32.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,2128,0,0
2023121003,2023-12-10,3,9,32,CIN,IND,1,10,29,0,0,(9:32) (SHOTGUN) 6-J.BROWNING PASS SHORT MIDDLE TO 1-J.CHASE PUSHED OB AT CIN 30 FOR 1 YARD (95-A.ADEBAWORE).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,14,2128,0,0
2023121003,2023-12-10,3,8,56,CIN,IND,2,9,30,1,0,(8:56) (SHOTGUN) 6-J.BROWNING PASS DEEP LEFT TO 5-T.HIGGINS TO IND 24 FOR 46 YARDS (39-D.BAKER).,0,2023,46,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,14,2164,0,0
2023121003,2023-12-10,3,8,14,CIN,IND,1,10,76,0,0,"(8:14) 6-J.BROWNING PASS SHORT RIGHT TO 84-M.WILCOX TO IND 24 FOR NO GAIN (23-K.MOORE, 44-Z.FRANKLIN).",0,2023,0,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,14,2206,0,0
2023121003,2023-12-10,3,7,35,CIN,IND,2,10,76,0,0,"(7:35) (SHOTGUN) 28-J.MIXON RIGHT GUARD TO IND 23 FOR 1 YARD (20-N.CROSS, 39-D.BAKER).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,24,OPP,0,,0,,0,14,2245,0,0
2023121003,2023-12-10,3,6,53,CIN,IND,3,9,77,1,0,(6:53) (SHOTGUN) 6-J.BROWNING PASS SHORT LEFT TO 87-T.HUDSON TO IND 13 FOR 10 YARDS (32-J.BLACKMON).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,14,2287,0,0
2023121003,2023-12-10,3,6,10,CIN,IND,1,10,87,0,0,(6:10) 28-J.MIXON LEFT GUARD TO IND 6 FOR 7 YARDS (99-D.BUCKNER; 32-J.BLACKMON).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,13,OPP,0,,0,,0,14,2330,0,0
2023121003,2023-12-10,3,5,31,CIN,IND,2,3,94,0,0,"(5:31) 30-C.BROWN RIGHT GUARD TO IND 10 FOR -4 YARDS (44-Z.FRANKLIN). PENALTY ON CIN-80-A.IOSIVAS, ILLEGAL BLINDSIDE BLOCK, DECLINED.",0,2023,-4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT GUARD,6,OPP,0,CIN,0,ILLEGAL BLINDSIDE BLOCK,0,14,2369,0,0
2023121003,2023-12-10,3,5,6,CIN,IND,3,7,90,0,0,"(5:06) (SHOTGUN) 6-J.BROWNING PASS SHORT RIGHT TO 83-T.BOYD TO IND 4 FOR 6 YARDS (39-D.BAKER, 20-N.CROSS).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,14,2394,0,0
2023121003,2023-12-10,3,4,21,CIN,IND,4,1,96,1,0,"(4:21) 28-J.MIXON LEFT GUARD TO IND 1 FOR 3 YARDS (20-N.CROSS, 44-Z.FRANKLIN).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,4,OPP,0,,0,,0,14,2439,0,0
2023121003,2023-12-10,3,3,55,CIN,IND,1,1,99,0,0,"(3:55) (NO HUDDLE) PENALTY ON IND-44-Z.FRANKLIN, NEUTRAL ZONE INFRACTION, 0 YARDS, ENFORCED AT IND 1 - NO PLAY.",0,2023,0,NO HUDDLE,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,1,OPP,1,IND,1,NEUTRAL ZONE INFRACTION,0,14,2465,0,0
2023121003,2023-12-10,3,3,41,CIN,IND,1,1,99,0,0,(3:41) (SHOTGUN) 28-J.MIXON LEFT GUARD TO IND 1 FOR NO GAIN (44-Z.FRANKLIN; 32-J.BLACKMON).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,1,OPP,0,,0,,0,14,2479,0,0
2023121003,2023-12-10,3,3,1,CIN,IND,2,1,99,1,0,"(3:01) 6-J.BROWNING LEFT GUARD FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT GUARD,1,OPP,0,,0,,0,14,2519,0,0
2023121003,2023-12-10,3,2,59,CIN,IND,0,0,85,1,0,"2-E.MCPHERSON EXTRA POINT IS GOOD, CENTER-48-C.ADOMITIS, HOLDER-10-B.ROBBINS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,14,2521,0,0
2023121003,2023-12-10,3,2,59,CIN,IND,0,0,100,1,0,TIMEOUT AT 02:59.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,2521,0,0
2023121003,2023-12-10,3,2,59,IND,CIN,0,0,65,1,0,"2-E.MCPHERSON KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,14,2521,0,0
2023121003,2023-12-10,3,2,59,IND,CIN,1,10,25,0,0,(2:59) (SHOTGUN) 21-Z.MOSS RIGHT GUARD TO IND 25 FOR NO GAIN (98-D.READER; 21-M.HILTON).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,14,2521,0,0
2023121003,2023-12-10,3,2,18,IND,CIN,2,10,25,0,0,(2:18) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 21-Z.MOSS TO IND 29 FOR 4 YARDS (55-L.WILSON; 57-G.PRATT).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,14,2562,0,0
2023121003,2023-12-10,3,1,29,IND,CIN,3,6,29,0,0,(1:29) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT TO 11-M.PITTMAN (22-C.AWUZIE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,14,2611,0,0
2023121003,2023-12-10,3,1,24,IND,CIN,4,6,29,0,0,"(1:24) 8-R.SANCHEZ PUNTS 53 YARDS TO CIN 18, CENTER-46-L.RHODES. 15-C.JONES TO CIN 23 FOR 5 YARDS (41-G.STUARD).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,14,2616,0,0
2023121003,2023-12-10,3,1,14,CIN,IND,1,10,23,0,0,(1:14) 30-C.BROWN RIGHT GUARD TO CIN 27 FOR 4 YARDS (90-G.STEWART).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,23,OWN,0,,0,,0,14,2626,0,0
2023121003,2023-12-10,3,1,14,CIN,IND,0,0,100,1,0,TIMEOUT AT 01:14.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,2626,0,0
2023121003,2023-12-10,3,0,39,CIN,IND,2,6,27,1,0,(:39) (SHOTGUN) 6-J.BROWNING PASS SHORT RIGHT TO 30-C.BROWN TO IND 48 FOR 25 YARDS (48-R.HARRISON).,0,2023,25,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,14,2661,0,0
2023121003,2023-12-10,3,0,0,CIN,IND,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,2700,0,0
2023121003,2023-12-10,4,15,0,CIN,IND,1,10,52,0,0,(15:00) 6-J.BROWNING PASS INCOMPLETE SHORT LEFT TO 5-T.HIGGINS [51-K.PAYE].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,14,2700,0,0
2023121003,2023-12-10,4,14,55,CIN,IND,2,10,52,0,0,(14:55) (SHOTGUN) 6-J.BROWNING SCRAMBLES LEFT END RAN OB AT IND 44 FOR 4 YARDS (44-Z.FRANKLIN). CIN-6-J.BROWNING WAS INJURED DURING THE PLAY.,0,2023,4,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,14,2705,0,0
2023121003,2023-12-10,4,14,13,CIN,IND,3,6,56,0,0,(14:13) (SHOTGUN) 4-A.MCCARRON PASS SHORT RIGHT TO 32-T.WILLIAMS PUSHED OB AT IND 45 FOR -1 YARDS (23-K.MOORE).,0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,14,2747,0,0
2023121003,2023-12-10,4,13,41,CIN,IND,4,7,55,0,0,"(13:41) 10-B.ROBBINS PUNTS 31 YARDS TO IND 14, CENTER-48-C.ADOMITIS. 6-I.MCKENZIE MUFFS CATCH, RECOVERED BY CIN-38-D.IVEY AT IND 12.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,14,2779,0,0
2023121003,2023-12-10,4,13,32,CIN,IND,1,10,88,0,0,(13:32) 30-C.BROWN RIGHT END TO IND 20 FOR -8 YARDS (94-TY.LEWIS).,0,2023,-8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,12,OPP,0,,0,,0,14,2788,0,0
2023121003,2023-12-10,4,12,48,CIN,IND,2,18,80,0,0,(12:48) (SHOTGUN) 30-C.BROWN RIGHT GUARD PUSHED OB AT IND 10 FOR 10 YARDS (32-J.BLACKMON).,0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,20,OPP,0,,0,,0,14,2832,0,0
2023121003,2023-12-10,4,12,6,CIN,IND,3,8,90,0,0,"(12:06) (SHOTGUN) 4-A.MCCARRON PASS SHORT LEFT TO 5-T.HIGGINS FOR 10 YARDS, TOUCHDOWN NULLIFIED BY PENALTY. PENALTY ON CIN-5-T.HIGGINS, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT IND 10 - NO PLAY.",0,2023,10,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,1,0,0,,10,OPP,1,CIN,1,OFFENSIVE PASS INTERFERENCE,10,14,2874,0,0
2023121003,2023-12-10,4,12,1,CIN,IND,3,18,80,0,0,(12:01) (SHOTGUN) 30-C.BROWN RIGHT GUARD TO IND 14 FOR 6 YARDS (44-Z.FRANKLIN).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,20,OPP,0,,0,,0,14,2879,0,0
2023121003,2023-12-10,4,11,18,CIN,IND,4,12,86,0,0,"(11:18) 2-E.MCPHERSON 32 YARD FIELD GOAL IS GOOD, CENTER-48-C.ADOMITIS, HOLDER-10-B.ROBBINS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,14,2922,0,0
2023121003,2023-12-10,4,11,14,CIN,IND,0,0,100,1,0,TIMEOUT AT 11:14.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,2926,0,0
2023121003,2023-12-10,4,11,14,IND,CIN,1,10,25,1,0,(11:14) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 1-J.DOWNS TO IND 37 FOR 12 YARDS (58-J.OSSAI).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,14,2926,0,0
2023121003,2023-12-10,4,11,14,IND,CIN,0,0,65,1,0,"2-E.MCPHERSON KICKS 64 YARDS FROM CIN 35 TO IND 1, FAIR CATCH BY 6-I.MCKENZIE.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,14,2926,0,0
2023121003,2023-12-10,4,10,51,IND,CIN,1,10,37,0,0,"(10:51) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW PASS SHORT MIDDLE TO 83-K.GRANSON TO IND 45 FOR 8 YARDS (23-D.HILL).",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,14,2949,0,0
2023121003,2023-12-10,4,10,29,IND,CIN,2,2,45,1,0,"(10:29) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW PASS DEEP LEFT TO 11-M.PITTMAN TO CIN 24 FOR 31 YARDS (57-G.PRATT).",0,2023,31,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,14,2971,0,0
2023121003,2023-12-10,4,10,1,IND,CIN,1,10,76,1,0,"(10:01) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 11-M.PITTMAN TO CIN 10 FOR 14 YARDS (20-D.TURNER).",0,2023,14,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,14,2999,0,0
2023121003,2023-12-10,4,9,37,IND,CIN,1,10,90,0,0,"(9:37) (NO HUDDLE, SHOTGUN) 21-Z.MOSS RIGHT TACKLE FOR 10 YARDS, TOUCHDOWN NULLIFIED BY PENALTY. PENALTY ON IND-56-Q.NELSON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CIN 10 - NO PLAY.",0,2023,10,NO HUDDLE SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,10,OPP,1,IND,1,OFFENSIVE HOLDING,10,14,3023,0,0
2023121003,2023-12-10,4,9,33,IND,CIN,1,20,80,0,0,(9:33) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT TO 21-Z.MOSS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,14,3027,0,0
