GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,NE,PIT
2023120700,2023-12-07,1,2,20,NE,PIT,3,10,55,0,0,(2:20) (SHOTGUN) 4-B.ZAPPE PASS INCOMPLETE DEEP RIGHT TO 7-J.SMITH-SCHUSTER (24-J.PORTER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,760,0,0
2023120700,2023-12-07,1,2,14,NE,PIT,4,10,55,0,0,"(2:14) 17-B.BARINGER PUNTS 35 YARDS TO PIT 10, CENTER-49-J.CARDONA. 19-C.AUSTIN TO PIT 15 FOR 5 YARDS (18-M.SLATER; 45-C.BOARD).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,766,0,0
2023120700,2023-12-07,1,2,5,PIT,NE,0,0,100,1,0,TIMEOUT AT 02:05.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,775,0,0
2023120700,2023-12-07,1,2,5,PIT,NE,1,10,15,0,0,(2:05) (SHOTGUN) 22-N.HARRIS RIGHT END TO PIT 19 FOR 4 YARDS (23-K.DUGGER).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,15,OWN,0,,0,,0,775,0,0
2023120700,2023-12-07,1,1,24,PIT,NE,2,6,19,1,0,(1:24) (SHOTGUN) 10-M.TRUBISKY PASS SHORT LEFT TO 30-J.WARREN PUSHED OB AT PIT 27 FOR 8 YARDS (48-JA.TAVAI).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,816,0,0
2023120700,2023-12-07,1,0,46,PIT,NE,1,10,27,0,0,"(:46) 22-N.HARRIS RIGHT GUARD TO PIT 26 FOR -1 YARDS (2-J.MILLS, 93-L.GUY).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,27,OWN,0,,0,,0,854,0,0
2023120700,2023-12-07,1,0,7,PIT,NE,2,11,26,0,0,(:07) (SHOTGUN) 10-M.TRUBISKY SCRAMBLES LEFT TACKLE TO PIT 27 FOR 1 YARD (48-JA.TAVAI).,0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,893,0,0
2023120700,2023-12-07,1,0,0,PIT,NE,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023120700,2023-12-07,2,15,0,PIT,NE,3,10,27,1,0,"(15:00) (SHOTGUN) 10-M.TRUBISKY PASS DEEP LEFT INTENDED FOR 88-P.FREIERMUTH INTERCEPTED BY 5-J.PEPPERS [23-K.DUGGER] AT PIT 43. 5-J.PEPPERS TO PIT 11 FOR 32 YARDS (78-J.DANIELS, 77-B.JONES).",0,2023,32,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,27,OWN,0,,0,,0,900,0,0
2023120700,2023-12-07,2,14,47,NE,PIT,1,10,89,0,0,"(14:47) 15-E.ELLIOTT RIGHT TACKLE TO PIT 8 FOR 3 YARDS (56-A.HIGHSMITH, 95-K.BENTON). PIT-56-A.HIGHSMITH WAS INJURED DURING THE PLAY.",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,11,OPP,0,,0,,0,913,0,0
2023120700,2023-12-07,2,14,34,NE,PIT,0,0,100,1,0,TIMEOUT AT 14:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,926,0,0
2023120700,2023-12-07,2,14,19,NE,PIT,2,7,92,1,0,"(14:19) (SHOTGUN) 4-B.ZAPPE PASS SHORT MIDDLE TO 85-H.HENRY FOR 8 YARDS, TOUCHDOWN.",0,2023,8,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,941,0,0
2023120700,2023-12-07,2,14,14,PIT,NE,0,0,65,1,0,"37-C.RYLAND KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,946,0,0
2023120700,2023-12-07,2,14,14,PIT,NE,1,10,25,0,0,(14:14) 22-N.HARRIS LEFT TACKLE TO PIT 20 FOR -5 YARDS (33-A.JENNINGS).,0,2023,-5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,946,0,0
2023120700,2023-12-07,2,14,14,NE,PIT,0,0,85,1,0,"37-C.RYLAND EXTRA POINT IS GOOD, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,946,0,0
2023120700,2023-12-07,2,13,36,PIT,NE,2,15,20,0,0,(13:36) (SHOTGUN) 10-M.TRUBISKY PASS SHORT MIDDLE TO 88-P.FREIERMUTH TO PIT 27 FOR 7 YARDS (3-M.WILSON).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,984,0,0
2023120700,2023-12-07,2,12,57,PIT,NE,3,8,27,0,0,(12:57) (SHOTGUN) 10-M.TRUBISKY PASS INCOMPLETE SHORT LEFT TO 18-D.JOHNSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,1023,0,0
2023120700,2023-12-07,2,12,53,PIT,NE,4,8,27,0,0,"(12:53) 6-P.HARVIN PUNTS 45 YARDS TO NE 28, CENTER-46-C.KUNTZ, FAIR CATCH BY 27-M.BRYANT.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,1027,0,0
2023120700,2023-12-07,2,12,45,NE,PIT,1,10,28,0,0,(12:45) 15-E.ELLIOTT RIGHT TACKLE TO NE 27 FOR -1 YARDS (51-NI.HERBIG).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,28,OWN,0,,0,,0,1035,0,0
2023120700,2023-12-07,2,12,45,PIT,NE,0,0,100,1,0,TIMEOUT AT 12:45.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1035,0,0
2023120700,2023-12-07,2,12,4,NE,PIT,2,11,27,0,0,(12:04) (SHOTGUN) 4-B.ZAPPE PASS INCOMPLETE SHORT MIDDLE TO 15-E.ELLIOTT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,1076,0,0
2023120700,2023-12-07,2,12,0,NE,PIT,3,11,27,0,0,(12:00) (SHOTGUN) 4-B.ZAPPE PASS SHORT LEFT TO 15-E.ELLIOTT TO NE 34 FOR 7 YARDS (20-P.PETERSON).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,1080,0,0
2023120700,2023-12-07,2,11,21,NE,PIT,4,4,34,0,0,"(11:21) 17-B.BARINGER PUNTS 66 YARDS TO END ZONE, CENTER-49-J.CARDONA, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,1119,0,0
2023120700,2023-12-07,2,11,13,PIT,NE,1,10,20,0,0,(11:13) (SHOTGUN) 10-M.TRUBISKY SCRAMBLES RIGHT END TO PIT 23 FOR 3 YARDS (23-K.DUGGER).,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1127,0,0
2023120700,2023-12-07,2,10,27,PIT,NE,2,7,23,0,0,"(10:27) 76-C.OKORAFOR REPORTED IN AS ELIGIBLE.  30-J.WARREN RIGHT END TO PIT 25 FOR 2 YARDS (48-JA.TAVAI, 92-D.GODCHAUX). PENALTY ON PIT-76-C.OKORAFOR, ILLEGAL FORMATION, DECLINED.",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,23,OWN,0,PIT,0,ILLEGAL FORMATION,0,1173,0,0
2023120700,2023-12-07,2,10,2,PIT,NE,3,5,25,0,0,(10:02) (SHOTGUN) 10-M.TRUBISKY PASS INCOMPLETE DEEP RIGHT TO 18-D.JOHNSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1198,0,0
2023120700,2023-12-07,2,9,56,PIT,NE,4,5,25,0,0,"(9:56) 6-P.HARVIN PUNTS 34 YARDS TO NE 41, CENTER-46-C.KUNTZ, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1204,0,0
2023120700,2023-12-07,2,9,48,NE,PIT,1,10,41,0,0,(9:48) 15-E.ELLIOTT UP THE MIDDLE TO NE 44 FOR 3 YARDS (90-T.WATT; 94-A.WATTS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OWN,0,,0,,0,1212,0,0
2023120700,2023-12-07,2,9,48,PIT,NE,0,0,100,1,0,TIMEOUT AT 09:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1212,0,0
2023120700,2023-12-07,2,9,10,NE,PIT,2,7,44,0,0,(9:10) 4-B.ZAPPE PASS SHORT RIGHT TO 86-P.BROWN TO NE 48 FOR 4 YARDS (51-NI.HERBIG).,0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1250,0,0
