GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,PHI,DAL
2023121011,2023-12-10,1,2,22,DAL,PHI,1,20,100,0,0,(2:22) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT RIGHT TO 18-J.TOLBERT (91-F.COX).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,758,0,0
2023121011,2023-12-10,1,2,18,DAL,PHI,2,20,100,0,0,(2:18) (SHOTGUN) 23-R.DOWDLE LEFT END TO PHI 47 FOR 3 YARDS (32-R.BLANKENSHIP).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,0,OPP,0,,0,,0,14,762,0,0
2023121011,2023-12-10,1,1,39,DAL,PHI,3,17,53,0,0,"(1:39) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT LEFT TO 13-M.GALLUP. PENALTY ON PHI-2-D.SLAY, DEFENSIVE PASS INTERFERENCE, 15 YARDS, ENFORCED AT PHI 47 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,47,OPP,1,PHI,1,DEFENSIVE PASS INTERFERENCE,15,14,801,0,0
2023121011,2023-12-10,1,1,34,DAL,PHI,1,10,68,0,0,"(1:34) (SHOTGUN) 4-D.PRESCOTT SCRAMBLES LEFT END TO PHI 17 FOR 15 YARDS (31-K.BYARD). PENALTY ON DAL-73-TYL.SMITH, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT PHI 32 - NO PLAY.",0,2023,15,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,32,OPP,1,DAL,1,OFFENSIVE HOLDING,10,14,806,0,0
2023121011,2023-12-10,1,1,9,DAL,PHI,1,20,58,0,0,(1:09) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT LEFT TO 87-J.FERGUSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,14,831,0,0
2023121011,2023-12-10,1,1,4,DAL,PHI,2,20,58,0,0,(1:04) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT MIDDLE TO 88-C.LAMB (41-N.MORROW).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,14,836,0,0
2023121011,2023-12-10,1,1,0,DAL,PHI,3,20,58,0,0,(1:00) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT MIDDLE TO 9-K.TURPIN (31-K.BYARD).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,14,840,0,0
2023121011,2023-12-10,1,0,55,DAL,PHI,4,20,58,0,0,"(:55) 99-C.GOLSTON REPORTED IN AS ELIGIBLE.  17-B.AUBREY 60 YARD FIELD GOAL IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,14,845,0,0
2023121011,2023-12-10,1,0,50,PHI,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,14,850,0,0
2023121011,2023-12-10,1,0,50,PHI,DAL,1,10,25,0,0,(:50) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 88-D.GOEDERT TO PHI 31 FOR 6 YARDS (54-S.WILLIAMS; 28-M.HOOKER).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,14,850,0,0
