GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,BAL,LA
2023121001,2023-12-10,2,5,0,BAL,LA,1,15,20,1,0,(5:00) (SHOTGUN) 8-L.JACKSON PASS DEEP LEFT INTENDED FOR 7-R.BATEMAN INTERCEPTED BY 44-A.WITHERSPOON AT LAR 32. 44-A.WITHERSPOON TO LAR 49 FOR 17 YARDS (88-C.KOLAR).,0,2023,17,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,20,OWN,0,,0,,0,1500,0,0
2023121001,2023-12-10,2,4,46,LA,BAL,1,10,51,0,0,(4:46) 23-K.WILLIAMS RIGHT END PUSHED OB AT BAL 43 FOR 8 YARDS (14-K.HAMILTON).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,49,OPP,0,,0,,0,1514,0,0
2023121001,2023-12-10,2,4,1,LA,BAL,2,2,57,0,0,"(4:01) 23-K.WILLIAMS LEFT GUARD TO BAL 42 FOR 1 YARD (99-O.OWEH, 92-J.MADUBUIKE).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,43,OPP,0,,0,,0,1559,0,0
2023121001,2023-12-10,2,3,15,LA,BAL,3,1,58,0,0,"(3:15) 9-M.STAFFORD PASS SHORT RIGHT TO 87-D.ALLEN TO BAL 38 FOR 4 YARDS (26-G.STONE). PENALTY ON LAR-23-K.WILLIAMS, LOW BLOCK, 14 YARDS, ENFORCED AT BAL 42 - NO PLAY.",0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,42,OPP,1,LAR,1,LOW BLOCK,14,1605,0,0
2023121001,2023-12-10,2,2,54,LA,BAL,3,15,56,1,0,(2:54) (SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 87-D.ALLEN TO BAL 38 FOR 18 YARDS (44-M.HUMPHREY).,0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,1626,0,0
2023121001,2023-12-10,2,2,12,LA,BAL,1,10,62,0,0,(2:12) 9-M.STAFFORD PASS SHORT LEFT TO 10-C.KUPP PUSHED OB AT BAL 36 FOR 2 YARDS (6-P.QUEEN) [44-M.HUMPHREY].,0,2023,2,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1668,0,0
2023121001,2023-12-10,2,2,0,LA,BAL,2,8,64,0,0,"(2:00) (SHOTGUN) 23-K.WILLIAMS UP THE MIDDLE TO BAL 33 FOR 3 YARDS (6-P.QUEEN, 24-J.CLOWNEY).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,36,OPP,0,,0,,0,1680,0,0
2023121001,2023-12-10,2,2,0,LA,BAL,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023121001,2023-12-10,2,1,55,LA,BAL,3,5,67,0,0,(1:55) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP LEFT TO 15-D.ROBINSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,1685,0,0
2023121001,2023-12-10,2,1,55,LA,BAL,0,0,100,1,0,TIMEOUT #1 BY BAL AT 01:55.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1685,0,0
2023121001,2023-12-10,2,1,50,LA,BAL,4,5,67,0,0,"(1:50) 8-L.HAVRISIK 51 YARD FIELD GOAL IS GOOD, CENTER-47-A.WARD, HOLDER-42-E.EVANS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,1690,0,0
2023121001,2023-12-10,2,1,45,BAL,LA,1,10,25,0,0,(1:45) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT RIGHT TO 3-O.BECKHAM (53-E.JONES).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1695,0,0
2023121001,2023-12-10,2,1,45,BAL,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1695,0,0
2023121001,2023-12-10,2,1,41,BAL,LA,2,10,25,1,0,(1:41) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 15-N.AGHOLOR RAN OB AT BAL 37 FOR 12 YARDS (43-J.JOHNSON).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1699,0,0
2023121001,2023-12-10,2,1,35,BAL,LA,1,10,37,0,0,(1:35) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 15-N.AGHOLOR PUSHED OB AT BAL 45 FOR 8 YARDS (4-J.FULLER).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1705,0,0
2023121001,2023-12-10,2,1,30,BAL,LA,2,2,45,1,0,(1:30) (SHOTGUN) 8-L.JACKSON SCRAMBLES LEFT END RAN OB AT LAR 49 FOR 6 YARDS (14-C.DURANT).,0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1710,0,0
2023121001,2023-12-10,2,1,23,BAL,LA,1,10,51,0,0,(1:23) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 80-I.LIKELY PUSHED OB AT LAR 42 FOR 7 YARDS (44-A.WITHERSPOON).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,1717,0,0
2023121001,2023-12-10,2,1,16,BAL,LA,2,3,58,1,0,(1:16) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 7-R.BATEMAN RAN OB AT LAR 28 FOR 14 YARDS.,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,1724,0,0
2023121001,2023-12-10,2,1,12,BAL,LA,1,10,72,0,0,(1:12) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT LEFT TO 4-Z.FLOWERS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,1728,0,0
2023121001,2023-12-10,2,1,5,BAL,LA,0,0,100,1,0,TIMEOUT #2 BY LAR AT 01:05.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1735,0,0
2023121001,2023-12-10,2,1,5,BAL,LA,2,10,72,1,0,(1:05) (SHOTGUN) 8-L.JACKSON PASS SHORT MIDDLE TO 7-R.BATEMAN TO LAR 18 FOR 10 YARDS (2-R.YEAST).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,1735,0,0
2023121001,2023-12-10,2,0,45,BAL,LA,1,10,82,0,0,"(:45) (NO HUDDLE, SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT RIGHT.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,1755,0,0
2023121001,2023-12-10,2,0,40,BAL,LA,2,10,82,0,0,(:40) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 15-N.AGHOLOR TO LAR 17 FOR 1 YARD (56-C.ROZEBOOM; 97-M.HOECHT).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,1760,0,0
2023121001,2023-12-10,2,0,18,BAL,LA,3,9,83,0,0,"(:18) (NO HUDDLE, SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 80-I.LIKELY TO LAR 13 FOR 4 YARDS (43-J.JOHNSON).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,1782,0,0
2023121001,2023-12-10,2,0,12,BAL,LA,0,0,100,1,0,TIMEOUT #2 BY BAL AT 00:12.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1788,0,0
2023121001,2023-12-10,2,0,12,BAL,LA,4,5,87,0,0,"(:12) 9-J.TUCKER 31 YARD FIELD GOAL IS GOOD, CENTER-69-T.OTT, HOLDER-11-J.STOUT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,1788,0,0
2023121001,2023-12-10,2,0,9,LA,BAL,1,10,75,0,0,(:09) 9-M.STAFFORD KNEELS TO LAR 24 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,1791,0,0
2023121001,2023-12-10,2,0,9,LA,BAL,0,0,65,1,0,"9-J.TUCKER KICKS 65 YARDS FROM BAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1791,0,0
2023121001,2023-12-10,3,15,0,LA,BAL,0,0,65,1,0,"9-J.TUCKER KICKS 65 YARDS FROM BAL 35 TO END ZONE, TOUCHBACK. BAL-10-A.MAULET WAS INJURED DURING THE PLAY.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023121001,2023-12-10,2,0,0,LA,BAL,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023121001,2023-12-10,3,15,0,LA,BAL,1,10,75,0,0,(15:00) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 23-K.WILLIAMS TO LAR 23 FOR -2 YARDS (21-B.STEPHENS).,0,2023,-2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,1800,0,0
2023121001,2023-12-10,3,14,29,LA,BAL,2,12,77,0,0,(14:29) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP RIGHT TO 15-D.ROBINSON [92-J.MADUBUIKE].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,1831,0,0
2023121001,2023-12-10,3,14,23,LA,BAL,3,12,77,0,0,"(14:23) (SHOTGUN) PENALTY ON LAR-69-K.DOTSON, FALSE START, 5 YARDS, ENFORCED AT LAR 23 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,23,OPP,1,LAR,1,FALSE START,5,1837,0,0
2023121001,2023-12-10,3,14,23,LA,BAL,3,17,82,0,0,(14:23) (SHOTGUN) 23-K.WILLIAMS UP THE MIDDLE TO LAR 29 FOR 11 YARDS (14-K.HAMILTON).,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,18,OPP,0,,0,,0,1837,0,0
2023121001,2023-12-10,3,13,46,LA,BAL,4,6,71,0,0,"(13:46) 42-E.EVANS PUNTS 58 YARDS TO BAL 13, CENTER-47-A.WARD. 16-T.WALLACE TO BAL 23 FOR 10 YARDS (6-T.TOMLINSON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,1874,0,0
2023121001,2023-12-10,3,13,34,BAL,LA,1,10,23,0,0,(13:34) (SHOTGUN) 35-G.EDWARDS UP THE MIDDLE TO BAL 26 FOR 3 YARDS (4-J.FULLER).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,23,OWN,0,,0,,0,1886,0,0
2023121001,2023-12-10,3,13,34,BAL,LA,0,0,100,1,0,TIMEOUT AT 13:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1886,0,0
2023121001,2023-12-10,3,12,53,BAL,LA,2,7,26,1,0,(12:53) (SHOTGUN) 34-K.MITCHELL LEFT END RAN OB AT LAR 47 FOR 27 YARDS (4-J.FULLER).,0,2023,27,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,26,OWN,0,,0,,0,1927,0,0
2023121001,2023-12-10,3,12,12,BAL,LA,1,10,53,0,0,(12:12) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE DEEP RIGHT TO 4-Z.FLOWERS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,1968,0,0
2023121001,2023-12-10,3,12,5,BAL,LA,2,10,53,1,0,(12:05) (SHOTGUN) 8-L.JACKSON SCRAMBLES RIGHT END TO LAR 36 FOR 11 YARDS (53-E.JONES).,0,2023,11,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,1975,0,0
2023121001,2023-12-10,3,11,24,BAL,LA,1,10,64,0,0,(11:24) (SHOTGUN) 35-G.EDWARDS RIGHT GUARD TO LAR 31 FOR 5 YARDS (53-E.JONES). LAR-95-B.BROWN WAS INJURED DURING THE PLAY.,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,36,OPP,0,,0,,0,2016,0,0
2023121001,2023-12-10,3,10,51,BAL,LA,2,5,69,0,0,(10:51) (SHOTGUN) 34-K.MITCHELL LEFT TACKLE TO LAR 28 FOR 3 YARDS (31-N.HAMPTON; 91-K.TURNER).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,31,OPP,0,,0,,0,2049,0,0
2023121001,2023-12-10,3,10,12,BAL,LA,3,2,72,0,0,(10:12) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT MIDDLE TO 3-O.BECKHAM (99-A.DONALD).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,2088,0,0
2023121001,2023-12-10,3,10,7,BAL,LA,4,2,72,0,0,"(10:07) 9-J.TUCKER 47 YARD FIELD GOAL IS GOOD, CENTER-69-T.OTT, HOLDER-11-J.STOUT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,2093,0,0
2023121001,2023-12-10,3,10,2,BAL,LA,0,0,100,1,0,TIMEOUT AT 10:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2098,0,0
2023121001,2023-12-10,3,10,2,LA,BAL,0,0,65,1,0,"9-J.TUCKER KICKS 65 YARDS FROM BAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2098,0,0
2023121001,2023-12-10,3,10,2,LA,BAL,1,10,75,0,0,(10:02) 23-K.WILLIAMS RIGHT TACKLE TO LAR 23 FOR -2 YARDS (14-K.HAMILTON).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OPP,0,,0,,0,2098,0,0
2023121001,2023-12-10,3,9,33,LA,BAL,2,12,77,0,0,(9:33) (SHOTGUN) 9-M.STAFFORD SACKED AT LAR 19 FOR -4 YARDS (98-T.JONES).,0,2023,-4,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,2127,0,0
2023121001,2023-12-10,3,9,0,LA,BAL,3,16,81,0,0,"(9:00) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP RIGHT TO 17-P.NACUA. PENALTY ON BAL-44-M.HUMPHREY, DEFENSIVE PASS INTERFERENCE, 16 YARDS, ENFORCED AT LAR 19 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,19,OPP,1,BAL,1,DEFENSIVE PASS INTERFERENCE,16,2160,0,0
2023121001,2023-12-10,3,8,55,LA,BAL,1,10,65,0,0,(8:55) 23-K.WILLIAMS RIGHT END TO LAR 37 FOR 2 YARDS (6-P.QUEEN).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,35,OPP,0,,0,,0,2165,0,0
2023121001,2023-12-10,3,8,9,LA,BAL,2,8,63,0,0,(8:09) 23-K.WILLIAMS LEFT END TO LAR 34 FOR -3 YARDS (0-R.SMITH).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,37,OPP,0,,0,,0,2211,0,0
2023121001,2023-12-10,3,7,26,LA,BAL,3,11,66,0,0,(7:26) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 23-K.WILLIAMS TO LAR 43 FOR 9 YARDS (21-B.STEPHENS; 0-R.SMITH).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,2254,0,0
2023121001,2023-12-10,3,6,45,LA,BAL,4,2,57,0,0,"(6:45) 42-E.EVANS PUNTS 47 YARDS TO BAL 10, CENTER-47-A.WARD, FAIR CATCH BY 16-T.WALLACE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,2295,0,0
2023121001,2023-12-10,3,6,39,BAL,LA,0,0,100,1,0,TIMEOUT AT 06:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2301,0,0
2023121001,2023-12-10,3,6,39,BAL,LA,1,10,10,0,0,(6:39) (SHOTGUN) 8-L.JACKSON SCRAMBLES UP THE MIDDLE TO BAL 15 FOR 5 YARDS (4-J.FULLER).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,2301,0,0
2023121001,2023-12-10,3,6,1,BAL,LA,2,5,15,0,0,(6:01) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT LEFT TO 80-I.LIKELY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,2339,0,0
2023121001,2023-12-10,3,5,58,BAL,LA,3,5,15,0,0,"(5:58) (SHOTGUN) 8-L.JACKSON ABORTED. 64-T.LINDERBAUM FUMBLES AT BAL 3, BALL OUT OF BOUNDS IN END ZONE, SAFETY. PENALTY ON BAL-8-L.JACKSON, ILLEGAL KICK/KICKING LOOSE BALL, DECLINED.",0,2023,0,SHOTGUN,KICK OFF,0,0,0,0,,0,0,0,,0,1,1,0,0,,15,OWN,0,BAL,0,ILLEGAL KICK/KICKING LOOSE BALL,0,2342,0,0
2023121001,2023-12-10,3,5,54,LA,BAL,0,0,80,1,0,11-J.STOUT KICKS 73 YARDS FROM BAL 20 TO LAR 7. 81-A.TRAMMELL TO LAR 29 FOR 22 YARDS (41-D.WORLEY; 53-D.PHILLIPS). LAR-18-B.SKOWRONEK WAS INJURED DURING THE PLAY.,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,2346,0,0
2023121001,2023-12-10,3,5,52,LA,BAL,1,10,71,0,0,(5:52) 9-M.STAFFORD PASS INCOMPLETE SHORT LEFT [98-T.JONES].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,2348,0,0
2023121001,2023-12-10,3,5,46,LA,BAL,2,10,71,0,0,(5:46) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 17-P.NACUA TO LAR 35 FOR 6 YARDS (32-M.WILLIAMS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,2354,0,0
2023121001,2023-12-10,3,5,5,LA,BAL,3,4,65,1,0,(5:05) (SHOTGUN) 9-M.STAFFORD PASS DEEP RIGHT TO 10-C.KUPP TO BAL 33 FOR 32 YARDS (32-M.WILLIAMS).,0,2023,32,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2395,0,0
2023121001,2023-12-10,3,4,14,LA,BAL,1,10,67,0,0,"(4:14) 23-K.WILLIAMS LEFT GUARD TO BAL 29 FOR 4 YARDS (50-K.VAN NOY, 6-P.QUEEN).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,33,OPP,0,,0,,0,2446,0,0
2023121001,2023-12-10,3,3,35,LA,BAL,2,6,71,0,0,(3:35) 23-K.WILLIAMS RIGHT END TO BAL 30 FOR -1 YARDS (0-R.SMITH).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,29,OPP,0,,0,,0,2485,0,0
2023121001,2023-12-10,3,3,6,LA,BAL,3,7,70,0,0,"(3:06) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 23-K.WILLIAMS TO BAL 38 FOR -8 YARDS (50-K.VAN NOY).",0,2023,-8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,2514,0,0
2023121001,2023-12-10,3,2,17,LA,BAL,4,20,57,0,0,"(2:17) 42-E.EVANS PUNTS 43 YARDS TO END ZONE, CENTER-47-A.WARD, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,2563,0,0
2023121001,2023-12-10,3,2,5,BAL,LA,0,0,100,1,0,TIMEOUT AT 02:05.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2575,0,0
2023121001,2023-12-10,3,2,5,BAL,LA,1,10,20,1,0,(2:05) (SHOTGUN) 8-L.JACKSON SCRAMBLES UP THE MIDDLE TO BAL 36 FOR 16 YARDS (53-E.JONES).,0,2023,16,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,2575,0,0
2023121001,2023-12-10,3,1,23,BAL,LA,1,10,36,0,0,(1:23) 34-K.MITCHELL RIGHT TACKLE TO BAL 41 FOR 5 YARDS (53-E.JONES).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,36,OWN,0,,0,,0,2617,0,0
2023121001,2023-12-10,3,0,44,BAL,LA,2,5,41,0,0,(:44) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT RIGHT [96-K.THOMAS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,2656,0,0
2023121001,2023-12-10,3,0,39,BAL,LA,3,5,41,1,0,(:39) (SHOTGUN) 8-L.JACKSON PASS SHORT MIDDLE TO 4-Z.FLOWERS TO BAL 47 FOR 6 YARDS (4-J.FULLER).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,2661,0,0
2023121001,2023-12-10,3,0,0,BAL,LA,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023121001,2023-12-10,4,15,0,BAL,LA,1,10,47,0,0,(15:00) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE DEEP LEFT TO 3-O.BECKHAM.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,2700,0,0
2023121001,2023-12-10,4,14,53,BAL,LA,2,10,47,1,0,(14:53) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 80-I.LIKELY TO LAR 42 FOR 11 YARDS (2-R.YEAST).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,2707,0,0
2023121001,2023-12-10,4,14,10,BAL,LA,1,10,58,0,0,(14:10) (SHOTGUN) 35-G.EDWARDS LEFT TACKLE TO LAR 40 FOR 2 YARDS (53-E.JONES; 92-J.WILLIAMS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,42,OPP,0,,0,,0,2750,0,0
2023121001,2023-12-10,4,13,33,BAL,LA,2,8,60,1,0,(13:33) (SHOTGUN) 8-L.JACKSON PASS DEEP RIGHT TO 3-O.BECKHAM TO LAR 23 FOR 17 YARDS (2-R.YEAST).,0,2023,17,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,2787,0,0
2023121001,2023-12-10,4,12,54,BAL,LA,1,10,77,0,0,"(12:54) 34-K.MITCHELL LEFT END TO LAR 20 FOR 3 YARDS (59-T.REEDER, 53-E.JONES).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,23,OPP,0,,0,,0,2826,0,0
2023121001,2023-12-10,4,12,12,BAL,LA,2,7,80,0,0,(12:12) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT MIDDLE TO 4-Z.FLOWERS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,2868,0,0
2023121001,2023-12-10,4,12,8,BAL,LA,3,7,80,0,0,(12:08) (SHOTGUN) 8-L.JACKSON SCRAMBLES RIGHT END TO LAR 15 FOR 5 YARDS (97-M.HOECHT).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,2872,0,0
