GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,NO,CAR
2023121005,2023-12-10,2,9,16,NO,CAR,1,10,25,0,0,(9:16) 67-L.YOUNG REPORTED IN AS ELIGIBLE.  4-D.CARR PASS SHORT MIDDLE TO 87-F.MOREAU TO NO 32 FOR 7 YARDS (8-J.HORN).,0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,14,1244,0,0
2023121005,2023-12-10,2,9,16,NO,CAR,0,0,65,1,0,"4-E.PINEIRO KICKS 65 YARDS FROM CAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,14,1244,0,0
2023121005,2023-12-10,2,8,38,NO,CAR,2,3,32,0,0,(8:38) 41-A.KAMARA RIGHT GUARD TO NO 34 FOR 2 YARDS (95-DER.BROWN).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,32,OWN,0,,0,,0,14,1282,0,0
2023121005,2023-12-10,2,8,4,NO,CAR,3,1,34,1,0,(8:04) 21-J.WILLIAMS LEFT GUARD TO NO 36 FOR 2 YARDS (95-DER.BROWN).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,34,OWN,0,,0,,0,14,1316,0,0
2023121005,2023-12-10,2,7,28,NO,CAR,1,10,36,0,0,(7:28) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 5-L.BOWDEN TO NO 43 FOR 7 YARDS (8-J.HORN).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,14,1352,0,0
2023121005,2023-12-10,2,6,52,NO,CAR,2,3,43,0,0,"(6:52) 21-J.WILLIAMS RIGHT GUARD TO NO 41 FOR -2 YARDS (99-S.TUTTLE, 25-X.WOODS).",0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,43,OWN,0,,0,,0,14,1388,0,0
2023121005,2023-12-10,2,6,18,NO,CAR,3,5,41,0,0,(6:18) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT RIGHT TO 21-J.WILLIAMS [49-F.LUVU].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,14,1422,0,0
2023121005,2023-12-10,2,6,14,NO,CAR,4,5,41,0,0,"(6:14) 39-L.HEDLEY PUNTS 42 YARDS TO CAR 17, CENTER-49-Z.WOOD. 11-I.SMITH-MARSETTE TO CAR 18 FOR 1 YARD (28-L.JOHNSON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,14,1426,0,0
2023121005,2023-12-10,2,6,6,NO,CAR,0,0,100,1,0,TIMEOUT AT 06:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,1434,0,0
2023121005,2023-12-10,2,6,6,CAR,NO,1,10,18,0,0,(6:06) 30-C.HUBBARD RIGHT TACKLE TO CAR 26 FOR 8 YARDS (56-D.DAVIS; 1-A.TAYLOR).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,18,OWN,0,,0,,0,14,1434,0,0
