GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,LV,NYJ
2023111211,2023-11-12,2,4,6,LV,NYJ,1,10,43,1,0,"(4:06) (NO HUDDLE, SHOTGUN) 4-A.O'CONNELL PASS SHORT LEFT TO 16-J.MEYERS TO NYJ 44 FOR 13 YARDS (4-D.REED).",0,2023,13,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,10,1554,0,0
2023111211,2023-11-12,2,3,24,LV,NYJ,1,10,56,1,0,(3:24) (SHOTGUN) 4-A.O'CONNELL PASS DEEP RIGHT TO 17-D.ADAMS TO NYJ 26 FOR 18 YARDS (1-A.GARDNER).,0,2023,18,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,10,1596,0,0
2023111211,2023-11-12,2,2,56,LV,NYJ,1,10,74,0,0,"(2:56) (NO HUDDLE, SHOTGUN) 4-A.O'CONNELL SACKED AT NYJ 34 FOR -8 YARDS (94-S.THOMAS).",0,2023,-8,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,10,1624,0,0
2023111211,2023-11-12,2,2,13,LV,NYJ,2,18,66,0,0,(2:13) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,10,1667,0,0
2023111211,2023-11-12,2,2,7,LV,NYJ,3,18,66,0,0,(2:07) (SHOTGUN) 4-A.O'CONNELL SACKED AT NYJ 45 FOR -11 YARDS (91-J.FRANKLIN-MYERS).,0,2023,-11,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,10,1673,0,0
2023111211,2023-11-12,2,2,0,LV,NYJ,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1680,0,0
2023111211,2023-11-12,2,2,0,LV,NYJ,4,29,55,0,0,"(2:00) 6-A.COLE PUNTS 31 YARDS TO NYJ 14, CENTER-50-J.BOBENMOYER, FAIR CATCH BY 82-X.GIPSON.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,10,1680,0,0
2023111211,2023-11-12,2,1,52,NYJ,LV,1,10,14,0,0,(1:52) (SHOTGUN) 20-BRE.HALL LEFT TACKLE PUSHED OB AT NYJ 21 FOR 7 YARDS (25-T.MOEHRIG).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,14,OWN,0,,0,,0,10,1688,0,0
2023111211,2023-11-12,2,1,46,NYJ,LV,2,3,21,0,0,(1:46) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE SHORT LEFT TO 17-G.WILSON (95-J.JENKINS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,10,1694,0,0
2023111211,2023-11-12,2,1,42,NYJ,LV,3,3,21,1,0,(1:42) (SHOTGUN) 2-Z.WILSON SCRAMBLES LEFT TACKLE RAN OB AT NYJ 41 FOR 20 YARDS (0-J.BENNETT).,0,2023,20,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,10,1698,0,0
2023111211,2023-11-12,2,1,33,NYJ,LV,1,10,41,0,0,(1:33) (SHOTGUN) 2-Z.WILSON PASS SHORT MIDDLE TO 83-T.CONKLIN TO NYJ 49 FOR 8 YARDS (5-D.DEABLO; 41-R.SPILLANE).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,10,1707,0,0
2023111211,2023-11-12,2,1,14,NYJ,LV,2,2,49,0,0,"(1:14) (NO HUDDLE, SHOTGUN) 2-Z.WILSON SACKED OB AT NYJ 48 FOR -1 YARDS (41-R.SPILLANE).",0,2023,-1,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,10,1726,0,0
2023111211,2023-11-12,2,1,8,NYJ,LV,3,3,48,0,0,(1:08) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE DEEP LEFT TO 10-A.LAZARD.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,10,1732,0,0
2023111211,2023-11-12,2,1,2,NYJ,LV,4,3,48,0,0,"(1:02) 5-T.MORSTEAD PUNTS 52 YARDS TO END ZONE, CENTER-42-T.HENNESSY, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,10,1738,0,0
2023111211,2023-11-12,2,0,52,LV,NYJ,1,10,20,0,0,(:52) (SHOTGUN) 8-J.JACOBS RIGHT GUARD TO LV 26 FOR 6 YARDS (70-Q.JEFFERSON; 57-C.MOSLEY).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,20,OWN,0,,0,,0,10,1748,0,0
2023111211,2023-11-12,2,0,35,LV,NYJ,2,4,26,1,0,"(:35) (NO HUDDLE, SHOTGUN) 4-A.O'CONNELL PASS SHORT LEFT TO 17-D.ADAMS PUSHED OB AT LV 35 FOR 9 YARDS (4-D.REED).",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,10,1765,0,0
2023111211,2023-11-12,2,0,32,LV,NYJ,1,10,35,0,0,(:32) (SHOTGUN) 4-A.O'CONNELL PASS SHORT RIGHT TO 8-J.JACOBS RAN OB AT LV 43 FOR 8 YARDS (3-J.WHITEHEAD).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,10,1768,0,0
2023111211,2023-11-12,2,0,26,LV,NYJ,2,2,43,0,0,"(:26) (SHOTGUN) 4-A.O'CONNELL PASS SHORT RIGHT TO 87-M.MAYER PUSHED OB AT LV 48 FOR 5 YARDS (56-QU.WILLIAMS). PENALTY ON NYJ-47-B.HUFF, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT LV 48.",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,43,OWN,1,NYJ,0,ROUGHING THE PASSER,15,10,1774,0,0
2023111211,2023-11-12,2,0,21,LV,NYJ,1,10,63,0,0,(:21) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE SHORT RIGHT TO 17-D.ADAMS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,10,1779,0,0
2023111211,2023-11-12,2,0,17,LV,NYJ,2,10,63,0,0,(:17) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE SHORT MIDDLE TO 17-D.ADAMS (95-Q.WILLIAMS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,10,1783,0,0
2023111211,2023-11-12,2,0,13,LV,NYJ,3,10,63,0,0,(:13) (SHOTGUN) 8-J.JACOBS LEFT GUARD TO NYJ 36 FOR 1 YARD (95-Q.WILLIAMS).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,37,OPP,0,,0,,0,10,1787,0,0
2023111211,2023-11-12,2,0,3,LV,NYJ,0,0,100,1,0,TIMEOUT #2 BY LV AT 00:03.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1797,0,0
2023111211,2023-11-12,2,0,3,LV,NYJ,4,9,64,0,0,"(:03) 2-D.CARLSON 54 YARD FIELD GOAL IS GOOD, CENTER-50-J.BOBENMOYER, HOLDER-6-A.COLE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,10,1797,0,0
2023111211,2023-11-12,2,0,0,LV,NYJ,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1800,0,0
2023111211,2023-11-12,3,15,0,NYJ,LV,0,0,65,1,0,"2-D.CARLSON KICKS 65 YARDS FROM LV 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,1800,0,0
2023111211,2023-11-12,3,15,0,NYJ,LV,1,10,25,0,0,(15:00) 2-Z.WILSON PASS INCOMPLETE SHORT LEFT TO 17-G.WILSON.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,10,1800,0,0
2023111211,2023-11-12,3,14,56,NYJ,LV,2,10,25,0,0,(14:56) (SHOTGUN) 20-BRE.HALL UP THE MIDDLE TO NYJ 27 FOR 2 YARDS (51-M.KOONCE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,10,1804,0,0
2023111211,2023-11-12,3,14,15,NYJ,LV,3,8,27,0,0,"(14:15) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 82-X.GIPSON TO NYJ 39 FOR 12 YARDS (41-R.SPILLANE; 24-M.PETERS). PENALTY ON NYJ-32-MI.CARTER, CHOP BLOCK, 13 YARDS, ENFORCED AT NYJ 27 - NO PLAY.",0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,27,OWN,1,NYJ,1,CHOP BLOCK,13,10,1845,0,0
2023111211,2023-11-12,3,13,53,NYJ,LV,3,21,14,0,0,"(13:53) (SHOTGUN) 2-Z.WILSON PASS SHORT MIDDLE TO 83-T.CONKLIN TO NYJ 31 FOR 17 YARDS (25-T.MOEHRIG). PENALTY ON NYJ-82-X.GIPSON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NYJ 23.",0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,14,OWN,1,NYJ,0,OFFENSIVE HOLDING,10,10,1867,0,0
2023111211,2023-11-12,3,13,38,NYJ,LV,3,22,13,0,0,(13:38) (SHOTGUN) 2-Z.WILSON PASS SHORT LEFT TO 86-M.TAYLOR PUSHED OB AT NYJ 19 FOR 6 YARDS (41-R.SPILLANE).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,10,1882,0,0
2023111211,2023-11-12,3,13,8,NYJ,LV,4,16,19,0,0,"(13:08) 5-T.MORSTEAD PUNTS 56 YARDS TO LV 25, CENTER-42-T.HENNESSY. 3-D.CARTER TO LV 31 FOR 6 YARDS (21-A.DAVIS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,10,1912,0,0
2023111211,2023-11-12,3,12,56,LV,NYJ,1,10,31,0,0,(12:56) (SHOTGUN) 8-J.JACOBS UP THE MIDDLE TO LV 28 FOR -3 YARDS (95-Q.WILLIAMS).,0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OWN,0,,0,,0,10,1924,0,0
2023111211,2023-11-12,3,12,56,LV,NYJ,0,0,100,1,0,TIMEOUT AT 12:56.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1924,0,0
2023111211,2023-11-12,3,12,17,LV,NYJ,2,13,28,0,0,(12:17) 11-T.TUCKER RIGHT END TO LV 37 FOR 9 YARDS (57-C.MOSLEY).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,28,OWN,0,,0,,0,10,1963,0,0
2023111211,2023-11-12,3,11,31,LV,NYJ,3,4,37,0,0,"(11:31) (SHOTGUN) 4-A.O'CONNELL SCRAMBLES LEFT GUARD TO LV 42 FOR 5 YARDS (57-C.MOSLEY). PENALTY ON LV-68-A.JAMES, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT LV 37 - NO PLAY.",0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,37,OWN,1,LV,1,OFFENSIVE HOLDING,10,10,2009,0,0
2023111211,2023-11-12,3,11,0,LV,NYJ,3,14,27,0,0,(11:00) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,10,2040,0,0
2023111211,2023-11-12,3,11,0,LV,NYJ,0,0,100,1,0,TIMEOUT #1 BY LV AT 11:00.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,2040,0,0
2023111211,2023-11-12,3,10,56,LV,NYJ,4,14,27,0,0,"(10:56) 6-A.COLE PUNTS 63 YARDS TO NYJ 10, CENTER-50-J.BOBENMOYER. 82-X.GIPSON TO NYJ 15 FOR 5 YARDS (22-A.ABDULLAH).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,10,2044,0,0
2023111211,2023-11-12,3,10,45,LV,NYJ,0,0,100,1,0,TIMEOUT AT 10:45.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,2055,0,0
2023111211,2023-11-12,3,10,45,NYJ,LV,1,10,15,0,0,(10:45) 2-Z.WILSON PASS INCOMPLETE DEEP LEFT TO 17-G.WILSON.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,10,2055,0,0
2023111211,2023-11-12,3,10,40,NYJ,LV,2,10,15,0,0,"(10:40) 20-BRE.HALL LEFT TACKLE TO NYJ 14 FOR -1 YARDS (69-A.BUTLER, 59-L.MASTERSON).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,15,OWN,0,,0,,0,10,2060,0,0
2023111211,2023-11-12,3,9,55,NYJ,LV,3,11,14,0,0,"(9:55) (SHOTGUN) PENALTY ON NYJ-66-J.TIPPMANN, FALSE START, 5 YARDS, ENFORCED AT NYJ 14 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,14,OWN,1,NYJ,1,FALSE START,5,10,2105,0,0
2023111211,2023-11-12,3,9,46,NYJ,LV,3,16,9,0,0,(9:46) (SHOTGUN) 2-Z.WILSON SCRAMBLES RIGHT END TO NYJ 22 FOR 13 YARDS (39-N.HOBBS).,0,2023,13,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,10,2114,0,0
2023111211,2023-11-12,3,9,0,NYJ,LV,4,3,22,0,0,"(9:00) 5-T.MORSTEAD PUNTS 55 YARDS TO LV 23, CENTER-42-T.HENNESSY. 3-D.CARTER PUSHED OB AT NYJ 45 FOR 32 YARDS (44-J.SHERWOOD).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,10,2160,0,0
2023111211,2023-11-12,3,8,48,LV,NYJ,1,10,55,0,0,"(8:48) 8-J.JACOBS UP THE MIDDLE TO NYJ 45 FOR NO GAIN (30-M.CARTER, 58-C.LAWSON).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OPP,0,,0,,0,10,2172,0,0
2023111211,2023-11-12,3,8,48,LV,NYJ,0,0,100,1,0,TIMEOUT AT 08:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,2172,0,0
2023111211,2023-11-12,3,8,11,LV,NYJ,2,10,55,0,0,(8:11) (SHOTGUN) 4-A.O'CONNELL PASS SHORT LEFT TO 16-J.MEYERS TO NYJ 37 FOR 8 YARDS (57-C.MOSLEY).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,10,2209,0,0
2023111211,2023-11-12,3,7,29,LV,NYJ,3,2,63,1,0,(7:29) (SHOTGUN) 4-A.O'CONNELL PASS SHORT MIDDLE TO 8-J.JACOBS TO NYJ 34 FOR 3 YARDS (57-C.MOSLEY).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,10,2251,0,0
2023111211,2023-11-12,3,7,0,LV,NYJ,1,10,66,0,0,"(7:00) (NO HUDDLE, SHOTGUN) 4-A.O'CONNELL SACKED AT NYJ 42 FOR -8 YARDS (SACK SPLIT BY 11-J.JOHNSON AND 95-Q.WILLIAMS).",0,2023,-8,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,10,2280,0,0
2023111211,2023-11-12,3,6,16,LV,NYJ,2,18,58,0,0,"(6:16) (SHOTGUN) 8-J.JACOBS LEFT END TO NYJ 30 FOR 12 YARDS (30-M.CARTER, 22-T.ADAMS).",0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,42,OPP,0,,0,,0,10,2324,0,0
2023111211,2023-11-12,3,5,35,LV,NYJ,3,6,70,0,0,(5:35) (SHOTGUN) 4-A.O'CONNELL PASS SHORT RIGHT TO 13-H.RENFROW TO NYJ 25 FOR 5 YARDS (3-J.WHITEHEAD).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,10,2365,0,0
2023111211,2023-11-12,3,4,43,LV,NYJ,4,1,75,1,0,(4:43) 8-J.JACOBS RIGHT GUARD TO NYJ 23 FOR 2 YARDS (1-A.GARDNER; 57-C.MOSLEY).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OPP,0,,0,,0,10,2417,0,0
2023111211,2023-11-12,3,4,11,LV,NYJ,1,10,77,0,0,(4:11) (NO HUDDLE) 8-J.JACOBS RIGHT END TO NYJ 27 FOR -4 YARDS (56-QU.WILLIAMS).,0,2023,-4,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,23,OPP,0,,0,,0,10,2449,0,0
2023111211,2023-11-12,3,3,28,LV,NYJ,2,14,73,0,0,"(3:28) (SHOTGUN) 8-J.JACOBS RIGHT END TO NYJ 22 FOR 5 YARDS (56-QU.WILLIAMS, 57-C.MOSLEY).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,27,OPP,0,,0,,0,10,2492,0,0
2023111211,2023-11-12,3,2,45,LV,NYJ,3,9,78,0,0,(2:45) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE SHORT LEFT TO 17-D.ADAMS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,10,2535,0,0
2023111211,2023-11-12,3,2,40,LV,NYJ,4,9,78,0,0,"(2:40) 2-D.CARLSON 40 YARD FIELD GOAL IS GOOD, CENTER-50-J.BOBENMOYER, HOLDER-6-A.COLE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,10,2540,0,0
2023111211,2023-11-12,3,2,36,LV,NYJ,0,0,100,1,0,TIMEOUT AT 02:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,2544,0,0
2023111211,2023-11-12,3,2,36,NYJ,LV,0,0,65,1,0,"2-D.CARLSON KICKS 66 YARDS FROM LV 35 TO NYJ -1. 82-X.GIPSON TO NYJ 13 FOR 14 YARDS (22-A.ABDULLAH, 36-C.BOLTON).",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,2544,0,0
2023111211,2023-11-12,3,2,28,NYJ,LV,1,10,13,0,0,(2:28) 2-Z.WILSON PASS SHORT LEFT TO 17-G.WILSON PUSHED OB AT NYJ 18 FOR 5 YARDS (0-J.BENNETT).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,10,2552,0,0
2023111211,2023-11-12,3,1,49,NYJ,LV,2,5,18,0,0,"(1:49) 2-Z.WILSON SACKED AT NYJ 11 FOR -7 YARDS (51-M.KOONCE). FUMBLES (51-M.KOONCE) [51-M.KOONCE], TOUCHED AT NYJ 13, RECOVERED BY NYJ-77-M.BECTON AT NYJ 13.",0,2023,-7,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,18,OWN,0,,0,,0,10,2591,0,0
2023111211,2023-11-12,3,1,3,NYJ,LV,3,10,13,0,0,(1:03) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE DEEP MIDDLE TO 86-M.TAYLOR.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,10,2637,0,0
2023111211,2023-11-12,3,0,56,NYJ,LV,4,10,13,0,0,"(:56) 5-T.MORSTEAD PUNTS 51 YARDS TO LV 36, CENTER-42-T.HENNESSY. 3-D.CARTER TO LV 47 FOR 11 YARDS (52-S.EGUAVOEN).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,10,2644,0,0
2023111211,2023-11-12,3,0,46,LV,NYJ,0,0,100,1,0,TIMEOUT AT 00:46.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,2654,0,0
2023111211,2023-11-12,3,0,46,LV,NYJ,1,10,47,0,0,(:46) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE SHORT LEFT TO 87-M.MAYER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,10,2654,0,0
2023111211,2023-11-12,3,0,42,LV,NYJ,2,10,47,1,0,"(:42) 8-J.JACOBS UP THE MIDDLE TO NYJ 13 FOR 40 YARDS (30-M.CARTER). FUMBLES (30-M.CARTER), TOUCHED AT NYJ 10, BALL OUT OF BOUNDS AT NYJ 6.",0,2023,40,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,CENTER,47,OWN,0,,0,,0,10,2658,0,0
2023111211,2023-11-12,3,0,13,LV,NYJ,1,10,87,0,0,(:13) (NO HUDDLE) 8-J.JACOBS UP THE MIDDLE TO NYJ 8 FOR 5 YARDS (22-T.ADAMS; 3-J.WHITEHEAD).,0,2023,5,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,13,OPP,0,,0,,0,10,2687,0,0
2023111211,2023-11-12,3,0,0,LV,NYJ,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,2700,0,0
2023111211,2023-11-12,4,15,0,LV,NYJ,2,5,92,0,0,"(15:00) 8-J.JACOBS UP THE MIDDLE TO NYJ 7 FOR 1 YARD (3-J.WHITEHEAD, 95-Q.WILLIAMS).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,8,OPP,0,,0,,0,10,2700,0,0
2023111211,2023-11-12,4,14,17,LV,NYJ,3,4,93,1,0,"(14:17) (SHOTGUN) 4-A.O'CONNELL PASS SHORT RIGHT TO 87-M.MAYER FOR 7 YARDS, TOUCHDOWN.",0,2023,7,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,10,2743,0,0
2023111211,2023-11-12,4,14,10,LV,NYJ,0,0,85,1,0,"2-D.CARLSON EXTRA POINT IS GOOD, CENTER-50-J.BOBENMOYER, HOLDER-6-A.COLE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,10,2750,0,0
2023111211,2023-11-12,4,14,10,NYJ,LV,0,0,65,1,0,"2-D.CARLSON KICKS 65 YARDS FROM LV 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,2750,0,0
2023111211,2023-11-12,4,14,10,NYJ,LV,1,10,25,1,0,(14:10) 2-Z.WILSON PASS SHORT LEFT TO 20-BRE.HALL RAN OB AT LV 40 FOR 35 YARDS (0-J.BENNETT).,0,2023,35,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,10,2750,0,0
2023111211,2023-11-12,4,13,27,NYJ,LV,1,10,60,1,0,(13:27) (SHOTGUN) 2-Z.WILSON PASS SHORT LEFT TO 17-G.WILSON TO LV 28 FOR 12 YARDS (5-D.DEABLO).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,10,2793,0,0
2023111211,2023-11-12,4,12,48,NYJ,LV,1,10,72,0,0,(12:48) (SHOTGUN) 17-G.WILSON PASS INCOMPLETE SHORT RIGHT TO 10-A.LAZARD.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,10,2832,0,0
2023111211,2023-11-12,4,12,44,NYJ,LV,2,10,72,0,0,(12:44) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE SHORT RIGHT TO 33-D.COOK.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,10,2836,0,0
2023111211,2023-11-12,4,12,40,NYJ,LV,3,10,72,0,0,(12:40) (SHOTGUN) 2-Z.WILSON SCRAMBLES LEFT END RAN OB AT LV 27 FOR 1 YARD (90-J.TILLERY).,0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,10,2840,0,0
