GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,NYG,DAL
2023111209,2023-11-12,1,3,38,NYG,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,682,0,0
2023111209,2023-11-12,1,3,38,DAL,NYG,0,0,100,1,0,TIMEOUT AT 03:38.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,682,0,0
2023111209,2023-11-12,1,3,38,DAL,NYG,0,0,85,1,0,"17-B.AUBREY EXTRA POINT IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,682,0,0
2023111209,2023-11-12,1,3,8,NYG,DAL,2,4,31,1,0,(3:08) (SHOTGUN) 15-T.DEVITO PASS SHORT RIGHT TO 86-D.SLAYTON TO NYG 39 FOR 8 YARDS (21-S.GILMORE).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,712,0,0
2023111209,2023-11-12,1,2,36,NYG,DAL,1,10,39,0,0,(2:36) (SHOTGUN) DIRECT SNAP TO 26-S.BARKLEY.  31-M.BREIDA UP THE MIDDLE TO NYG 42 FOR 3 YARDS (54-S.WILLIAMS; 33-D.CLARK).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,39,OWN,0,,0,,0,744,0,0
2023111209,2023-11-12,1,1,53,NYG,DAL,2,7,42,0,0,(1:53) (SHOTGUN) 15-T.DEVITO PASS INCOMPLETE SHORT RIGHT TO 82-D.BELLINGER (21-S.GILMORE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,787,0,0
2023111209,2023-11-12,1,1,49,NYG,DAL,3,7,42,0,0,(1:49) (SHOTGUN) 15-T.DEVITO PASS INCOMPLETE SHORT RIGHT TO 26-S.BARKLEY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,791,0,0
2023111209,2023-11-12,1,1,45,NYG,DAL,4,7,42,0,0,"(1:45) 6-J.GILLAN PUNTS 58 YARDS TO END ZONE, CENTER-59-C.KREITER, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,795,0,0
2023111209,2023-11-12,1,1,36,DAL,NYG,1,10,20,0,0,(1:36) (SHOTGUN) 20-T.POLLARD RIGHT GUARD TO DAL 23 FOR 3 YARDS (93-R.NUNEZ-ROCHES).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,20,OWN,0,,0,,0,804,0,0
2023111209,2023-11-12,1,0,51,DAL,NYG,2,7,23,0,0,(:51) 20-T.POLLARD RIGHT TACKLE TO DAL 25 FOR 2 YARDS (45-C.BASHAM; 91-AS.ROBINSON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,23,OWN,0,,0,,0,849,0,0
