GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,MIN,NO
2023111204,2023-11-12,2,3,30,NO,MIN,0,0,65,1,0,1-G.JOSEPH KICKS 62 YARDS FROM MIN 35 TO NO 3. 22-R.SHAHEED TO NO 29 FOR 26 YARDS (25-TH.JACKSON).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,1590,0,0
2023111204,2023-11-12,2,3,30,MIN,NO,0,0,85,1,0,"1-G.JOSEPH EXTRA POINT IS GOOD, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,10,1590,0,0
2023111204,2023-11-12,2,3,24,NO,MIN,1,10,29,0,0,(3:24) 41-A.KAMARA LEFT TACKLE TO NO 32 FOR 3 YARDS (90-J.BULLARD; 40-I.PACE).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,29,OWN,0,,0,,0,10,1596,0,0
2023111204,2023-11-12,2,2,51,NO,MIN,2,7,32,0,0,(2:51) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 41-A.KAMARA TO NO 33 FOR 1 YARD (40-I.PACE; 21-A.EVANS).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,10,1629,0,0
2023111204,2023-11-12,2,2,10,NO,MIN,3,6,33,0,0,"(2:10) (SHOTGUN) PENALTY ON NO-22-R.SHAHEED, FALSE START, 5 YARDS, ENFORCED AT NO 33 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,33,OWN,1,NO,1,FALSE START,5,10,1670,0,0
2023111204,2023-11-12,2,2,0,NO,MIN,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1680,0,0
2023111204,2023-11-12,2,2,0,NO,MIN,3,11,28,0,0,(2:00) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT RIGHT [99-D.HUNTER].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,10,1680,0,0
2023111204,2023-11-12,2,1,53,NO,MIN,4,11,28,0,0,"(1:53) 39-L.HEDLEY PUNTS 48 YARDS TO MIN 24, CENTER-49-Z.WOOD, FAIR CATCH BY 4-B.POWELL.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,10,1687,0,0
2023111204,2023-11-12,2,1,47,MIN,NO,1,10,24,1,0,"(1:47) (SHOTGUN) 32-T.CHANDLER RIGHT GUARD TO MIN 37 FOR 13 YARDS (32-T.MATHIEU, 56-D.DAVIS).",0,2023,13,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,24,OWN,0,,0,,0,10,1693,0,0
2023111204,2023-11-12,2,1,23,MIN,NO,1,10,37,1,0,"(1:23) (NO HUDDLE, SHOTGUN) 15-J.DOBBS PASS SHORT RIGHT TO 87-T.HOCKENSON TO 50 FOR 13 YARDS (20-P.WERNER, 29-P.ADEBO).",0,2023,13,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,10,1717,0,0
2023111204,2023-11-12,2,1,1,MIN,NO,1,10,100,0,0,"(1:01) (NO HUDDLE, SHOTGUN) 15-J.DOBBS PASS SHORT RIGHT TO 87-T.HOCKENSON PUSHED OB AT NO 48 FOR 2 YARDS (29-P.ADEBO).",0,2023,2,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1739,0,0
2023111204,2023-11-12,2,0,41,MIN,NO,2,8,52,1,0,"(:41) (NO HUDDLE, SHOTGUN) 15-J.DOBBS SCRAMBLES LEFT END RAN OB AT NO 38 FOR 10 YARDS (23-M.LATTIMORE).",0,2023,10,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,10,1759,0,0
2023111204,2023-11-12,2,0,34,MIN,NO,1,10,62,0,0,(:34) (SHOTGUN) 15-J.DOBBS PASS SHORT MIDDLE TO 87-T.HOCKENSON TO NO 29 FOR 9 YARDS (32-T.MATHIEU).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,10,1766,0,0
2023111204,2023-11-12,2,0,28,MIN,NO,0,0,100,1,0,TIMEOUT #2 BY MIN AT 00:28.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1772,0,0
2023111204,2023-11-12,2,0,28,MIN,NO,2,1,71,1,0,"(:28) (SHOTGUN) 15-J.DOBBS PASS SHORT LEFT TO 87-T.HOCKENSON PUSHED OB AT NO 23 FOR 6 YARDS (23-M.LATTIMORE). THE REPLAY OFFICIAL REVIEWED THE RUNNER WAS OUT OF BOUNDS RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,10,1772,0,0
2023111204,2023-11-12,2,0,22,MIN,NO,1,10,77,0,0,"(:22) (SHOTGUN) PENALTY ON MIN-87-T.HOCKENSON, FALSE START, 5 YARDS, ENFORCED AT NO 23 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,23,OPP,1,MIN,1,FALSE START,5,10,1778,0,0
2023111204,2023-11-12,2,0,22,MIN,NO,1,15,72,1,0,"(:22) (SHOTGUN) 15-J.DOBBS PASS DEEP MIDDLE TO 87-T.HOCKENSON FOR 28 YARDS, TOUCHDOWN.",0,2023,28,SHOTGUN,PASS,0,1,0,1,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,10,1778,0,0
2023111204,2023-11-12,2,0,16,MIN,NO,0,0,85,1,0,"1-G.JOSEPH EXTRA POINT IS GOOD, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,10,1784,0,0
2023111204,2023-11-12,2,0,16,NO,MIN,0,0,65,1,0,1-G.JOSEPH KICKS 66 YARDS FROM MIN 35 TO NO -1. 22-R.SHAHEED PUSHED OB AT NO 27 FOR 28 YARDS (44-J.METELLUS).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,1784,0,0
2023111204,2023-11-12,2,0,13,NO,MIN,1,10,27,0,0,(:13) (SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 41-A.KAMARA TO NO 34 FOR 7 YARDS (25-TH.JACKSON; 58-J.HICKS).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,10,1787,0,0
2023111204,2023-11-12,2,0,5,NO,MIN,2,3,34,1,0,(:05) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 22-R.SHAHEED TO NO 40 FOR 6 YARDS (91-P.JONES).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,10,1795,0,0
2023111204,2023-11-12,2,0,5,NO,MIN,0,0,100,1,0,TIMEOUT #1 BY NO AT 00:05.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1795,0,0
2023111204,2023-11-12,2,0,0,NO,MIN,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1800,0,0
2023111204,2023-11-12,3,15,0,NO,MIN,0,0,65,1,0,"1-G.JOSEPH KICKS 65 YARDS FROM MIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,1800,0,0
2023111204,2023-11-12,3,15,0,NO,MIN,1,10,25,0,0,(15:00) 41-A.KAMARA LEFT TACKLE TO NO 32 FOR 7 YARDS (44-J.METELLUS).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,10,1800,0,0
2023111204,2023-11-12,3,14,28,NO,MIN,2,3,32,0,0,(14:28) 21-J.WILLIAMS RIGHT GUARD TO NO 34 FOR 2 YARDS (24-C.BYNUM).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,32,OWN,0,,0,,0,10,1832,0,0
2023111204,2023-11-12,3,13,54,NO,MIN,3,1,34,0,0,"(13:54) 21-J.WILLIAMS UP THE MIDDLE TO NO 34 FOR NO GAIN (97-H.PHILLIPS, 58-J.HICKS).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OWN,0,,0,,0,10,1866,0,0
2023111204,2023-11-12,3,13,14,NO,MIN,4,1,34,0,0,"(13:14) (SHOTGUN) 67-L.YOUNG REPORTED IN AS ELIGIBLE.  PENALTY ON NO-70-T.PENNING, FALSE START, 4 YARDS, ENFORCED AT NO 34 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,34,OWN,1,NO,1,FALSE START,4,10,1906,0,0
2023111204,2023-11-12,3,13,3,NO,MIN,4,5,30,0,0,"(13:03) 39-L.HEDLEY PUNTS 44 YARDS TO MIN 26, CENTER-49-Z.WOOD, FAIR CATCH BY 4-B.POWELL. PENALTY ON NO-49-Z.WOOD, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT MIN 26.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,30,OWN,1,NO,0,OFFENSIVE HOLDING,10,10,1917,0,0
2023111204,2023-11-12,3,12,56,MIN,NO,0,0,100,1,0,TIMEOUT AT 12:56.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1924,0,0
2023111204,2023-11-12,3,12,56,MIN,NO,1,10,36,0,0,(12:56) 2-A.MATTISON LEFT GUARD TO MIN 45 FOR 9 YARDS (23-M.LATTIMORE).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,36,OWN,0,,0,,0,10,1924,0,0
2023111204,2023-11-12,3,12,22,MIN,NO,2,1,45,1,0,"(12:22) (NO HUDDLE) 2-A.MATTISON LEFT GUARD TO NO 49 FOR 6 YARDS (6-M.MAYE, 29-P.ADEBO).",0,2023,6,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,45,OWN,0,,0,,0,10,1958,0,0
2023111204,2023-11-12,3,11,46,MIN,NO,1,10,51,0,0,"(11:46) (NO HUDDLE) 15-J.DOBBS PASS INCOMPLETE SHORT LEFT TO 3-J.ADDISON. PENALTY ON NO-96-C.GRANDERSON, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT NO 49 - NO PLAY.",0,2023,0,NO HUDDLE,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,49,OPP,1,NO,1,ROUGHING THE PASSER,15,10,1994,0,0
2023111204,2023-11-12,3,11,41,MIN,NO,1,10,66,1,0,(11:41) (SHOTGUN) 15-J.DOBBS PASS SHORT LEFT TO 83-J.NAILOR RAN OB AT NO 18 FOR 16 YARDS (32-T.MATHIEU).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,10,1999,0,0
2023111204,2023-11-12,3,11,2,MIN,NO,1,10,82,0,0,"(11:02) (NO HUDDLE) 2-A.MATTISON LEFT GUARD TO NO 15 FOR 3 YARDS (94-C.JORDAN, 96-C.GRANDERSON).",0,2023,3,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,18,OPP,0,,0,,0,10,2038,0,0
2023111204,2023-11-12,3,10,25,MIN,NO,2,7,85,0,0,(10:25) 15-J.DOBBS PASS INCOMPLETE SHORT RIGHT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,10,2075,0,0
2023111204,2023-11-12,3,10,19,MIN,NO,3,7,85,0,0,(10:19) (SHOTGUN) 15-J.DOBBS PASS INCOMPLETE SHORT LEFT TO 2-A.MATTISON (92-T.KPASSAGNON) [92-T.KPASSAGNON].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,10,2081,0,0
2023111204,2023-11-12,3,10,13,MIN,NO,4,7,85,0,0,"(10:13) 1-G.JOSEPH 33 YARD FIELD GOAL IS GOOD, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,10,2087,0,0
2023111204,2023-11-12,3,10,9,NO,MIN,0,0,65,1,0,"1-G.JOSEPH KICKS 65 YARDS FROM MIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,2091,0,0
2023111204,2023-11-12,3,10,9,NO,MIN,1,10,25,1,0,(10:09) (SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 22-R.SHAHEED TO NO 40 FOR 15 YARDS (40-I.PACE).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,10,2091,0,0
2023111204,2023-11-12,3,10,9,MIN,NO,0,0,100,1,0,TIMEOUT AT 10:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,2091,0,0
2023111204,2023-11-12,3,9,49,NO,MIN,1,10,40,0,0,"(9:49) (NO HUDDLE, SHOTGUN) 41-A.KAMARA UP THE MIDDLE TO NO 38 FOR -2 YARDS (58-J.HICKS).",0,2023,-2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OWN,0,,0,,0,10,2111,0,0
2023111204,2023-11-12,3,9,22,NO,MIN,2,12,38,0,0,"(9:22) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 22-R.SHAHEED TO NO 44 FOR 6 YARDS (58-J.HICKS).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,10,2138,0,0
2023111204,2023-11-12,3,8,53,NO,MIN,3,6,44,1,0,"(8:53) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 41-A.KAMARA TO MIN 45 FOR 11 YARDS (44-J.METELLUS, 58-J.HICKS).",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,10,2167,0,0
2023111204,2023-11-12,3,8,19,NO,MIN,1,10,55,0,0,"(8:19) (NO HUDDLE, SHOTGUN) 4-D.CARR SACKED AT NO 49 FOR -6 YARDS (90-J.BULLARD). FUMBLES (90-J.BULLARD) [90-J.BULLARD], RECOVERED BY NO-51-C.RUIZ AT NO 49.",0,2023,-6,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,45,OPP,0,,0,,0,10,2201,0,0
2023111204,2023-11-12,3,7,43,NO,MIN,2,16,49,0,0,"(7:43) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 12-C.OLAVE TO MIN 36 FOR 15 YARDS (22-H.SMITH) [99-D.HUNTER]. NO-4-D.CARR WAS INJURED DURING THE PLAY.",0,2023,15,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,10,2237,0,0
2023111204,2023-11-12,3,7,32,NO,MIN,0,0,100,1,0,TIMEOUT AT 07:32.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,2248,0,0
2023111204,2023-11-12,3,7,17,NO,MIN,3,1,64,0,0,(7:17) (SHOTGUN) 2-J.WINSTON PASS SHORT RIGHT TO 22-R.SHAHEED TO MIN 36 FOR NO GAIN (22-H.SMITH).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,10,2263,0,0
2023111204,2023-11-12,3,6,33,NO,MIN,4,1,64,1,0,(6:33) 41-A.KAMARA UP THE MIDDLE TO MIN 34 FOR 2 YARDS (97-H.PHILLIPS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,36,OPP,0,,0,,0,10,2307,0,0
2023111204,2023-11-12,3,6,5,NO,MIN,1,10,66,1,0,"(6:05) (NO HUDDLE, SHOTGUN) 2-J.WINSTON PASS SHORT RIGHT TO 12-C.OLAVE TO MIN 14 FOR 20 YARDS (24-C.BYNUM; 22-H.SMITH).",0,2023,20,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,10,2335,0,0
2023111204,2023-11-12,3,5,31,NO,MIN,1,10,86,1,0,"(5:31) (NO HUDDLE, SHOTGUN) 2-J.WINSTON PASS SHORT RIGHT TO 12-C.OLAVE FOR 14 YARDS, TOUCHDOWN.",0,2023,14,NO HUDDLE SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,10,2369,0,0
2023111204,2023-11-12,3,5,26,MIN,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,2374,0,0
2023111204,2023-11-12,3,5,26,NO,MIN,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 41-A.KAMARA RUSHES UP THE MIDDLE. ATTEMPT SUCCEEDS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,1,,2,OPP,0,,0,,0,10,2374,0,0
2023111204,2023-11-12,3,5,26,MIN,NO,1,10,25,0,0,(5:26) 32-T.CHANDLER LEFT END TO MIN 27 FOR 2 YARDS (92-T.KPASSAGNON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,10,2374,0,0
2023111204,2023-11-12,3,5,26,MIN,NO,0,0,100,1,0,TIMEOUT AT 05:26.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,2374,0,0
2023111204,2023-11-12,3,4,49,MIN,NO,2,8,27,0,0,(4:49) (SHOTGUN) 32-T.CHANDLER LEFT TACKLE TO MIN 30 FOR 3 YARDS (93-N.SHEPHERD; 97-M.ROACH).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,27,OWN,0,,0,,0,10,2411,0,0
2023111204,2023-11-12,3,4,6,MIN,NO,3,5,30,0,0,(4:06) (SHOTGUN) 15-J.DOBBS SCRAMBLES LEFT END TO MIN 34 FOR 4 YARDS (56-D.DAVIS).,0,2023,4,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,10,2454,0,0
2023111204,2023-11-12,3,3,6,MIN,NO,4,1,34,0,0,"(3:06) 14-R.WRIGHT PUNTS 50 YARDS TO NO 16, CENTER-42-A.DEPAOLA, FAIR CATCH BY 22-R.SHAHEED.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,10,2514,0,0
2023111204,2023-11-12,3,2,59,NO,MIN,1,10,16,0,0,(2:59) (SHOTGUN) 2-J.WINSTON PASS INCOMPLETE SHORT LEFT TO 7-T.HILL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,10,2521,0,0
2023111204,2023-11-12,3,2,56,NO,MIN,2,10,16,0,0,(2:56) (SHOTGUN) 2-J.WINSTON PASS INCOMPLETE SHORT RIGHT TO 7-T.HILL (5-M.BLACKMON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,10,2524,0,0
2023111204,2023-11-12,3,2,51,NO,MIN,3,10,16,0,0,(2:51) (SHOTGUN) 2-J.WINSTON PASS INCOMPLETE DEEP LEFT TO 12-C.OLAVE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,10,2529,0,0
2023111204,2023-11-12,3,2,46,NO,MIN,4,10,16,0,0,"(2:46) 39-L.HEDLEY PUNTS 46 YARDS TO MIN 38, CENTER-49-Z.WOOD. 4-B.POWELL PUSHED OB AT MIN 47 FOR 9 YARDS (52-D.JACKSON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,10,2534,0,0
2023111204,2023-11-12,3,2,37,MIN,NO,1,10,47,0,0,(2:37) (SHOTGUN) 15-J.DOBBS PASS INCOMPLETE SHORT LEFT TO 87-T.HOCKENSON (97-M.ROACH).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,10,2543,0,0
2023111204,2023-11-12,3,2,34,MIN,NO,2,10,47,0,0,"(2:34) (SHOTGUN) 32-T.CHANDLER RIGHT GUARD TO NO 49 FOR 4 YARDS (97-M.ROACH, 91-K.PHILLIPS).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,47,OWN,0,,0,,0,10,2546,0,0
2023111204,2023-11-12,3,1,55,MIN,NO,3,6,51,1,0,(1:55) (SHOTGUN) 15-J.DOBBS PASS SHORT LEFT TO 87-T.HOCKENSON TO NO 43 FOR 6 YARDS (6-M.MAYE).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,10,2585,0,0
2023111204,2023-11-12,3,1,18,MIN,NO,1,10,57,0,0,(1:18) 2-A.MATTISON RIGHT END TO NO 40 FOR 3 YARDS (20-P.WERNER; 56-D.DAVIS). MIN-2-A.MATTISON WAS INJURED DURING THE PLAY.,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,43,OPP,0,,0,,0,10,2622,0,0
2023111204,2023-11-12,3,1,5,MIN,NO,0,0,100,1,0,TIMEOUT AT 01:05.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,2635,0,0
2023111204,2023-11-12,3,0,42,MIN,NO,2,7,60,0,0,(:42) 15-J.DOBBS PASS INCOMPLETE SHORT RIGHT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,10,2658,0,0
2023111204,2023-11-12,3,0,35,MIN,NO,3,7,60,0,0,(:35) (SHOTGUN) 15-J.DOBBS PASS SHORT LEFT TO 4-B.POWELL TO NO 36 FOR 4 YARDS (23-M.LATTIMORE; 1-A.TAYLOR). NO-1-A.TAYLOR WAS INJURED DURING THE PLAY.,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,10,2665,0,0
2023111204,2023-11-12,4,15,0,MIN,NO,4,3,64,0,0,"(15:00) 1-G.JOSEPH 54 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,10,2700,0,0
2023111204,2023-11-12,3,0,0,MIN,NO,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,2700,0,0
2023111204,2023-11-12,4,14,55,NO,MIN,1,10,44,0,0,(14:55) (SHOTGUN) 2-J.WINSTON PASS INCOMPLETE DEEP MIDDLE TO 83-J.JOHNSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,10,2705,0,0
2023111204,2023-11-12,4,14,51,NO,MIN,2,10,44,0,0,"(14:51) (SHOTGUN) 2-J.WINSTON PASS SHORT LEFT INTENDED FOR 22-R.SHAHEED INTERCEPTED BY 24-C.BYNUM (7-B.MURPHY) AT NO 47. 24-C.BYNUM TO NO 47 FOR NO GAIN (22-R.SHAHEED). THE REPLAY OFFICIAL REVIEWED THE INTERCEPTION RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 2-J.WINSTON PASS INCOMPLETE SHORT LEFT TO 22-R.SHAHEED (7-B.MURPHY).",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,1,0,0,0,0,,44,OWN,0,,0,,0,10,2709,0,0
2023111204,2023-11-12,4,14,48,NO,MIN,3,10,44,0,0,"(14:48) (SHOTGUN) 2-J.WINSTON PASS INCOMPLETE SHORT RIGHT TO 83-J.JOHNSON [22-H.SMITH]. PENALTY ON MIN-99-D.HUNTER, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT NO 44 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,44,OWN,1,MIN,1,ILLEGAL USE OF HANDS,5,10,2712,0,0
