GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,TB,TEN
2023111206,2023-11-12,2,2,0,TB,TEN,1,10,54,0,0,(2:00) (SHOTGUN) 1-R.WHITE UP THE MIDDLE TO TEN 43 FOR 3 YARDS (33-E.GARROR).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OPP,0,,0,,0,1680,0,0
2023111206,2023-11-12,2,2,0,TB,TEN,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023111206,2023-11-12,2,1,22,TB,TEN,2,7,57,0,0,"(1:22) (SHOTGUN) 6-B.MAYFIELD SCRAMBLES UP THE MIDDLE TO TEN 41 FOR 2 YARDS. FUMBLES, RECOVERED BY TB-78-T.WIRFS AT TEN 41. THE REPLAY OFFICIAL REVIEWED THE FUMBLE RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2023,2,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,1,0,0,0,,43,OPP,0,,0,,0,1718,0,0
2023111206,2023-11-12,2,0,46,TB,TEN,3,5,59,0,0,(:46) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT RIGHT TO 13-M.EVANS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,1754,0,0
2023111206,2023-11-12,2,0,42,TB,TEN,4,5,59,0,0,"(:42) 5-J.CAMARDA PUNTS 34 YARDS TO TEN 7, CENTER-97-Z.TRINER, FAIR CATCH BY 33-E.GARROR.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,1758,0,0
2023111206,2023-11-12,2,0,36,TEN,TB,1,10,7,0,0,(:36) (SHOTGUN) 32-T.SPEARS RIGHT TACKLE TO TEN 9 FOR 2 YARDS (94-C.KANCEY).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,7,OWN,0,,0,,0,1764,0,0
2023111206,2023-11-12,3,15,0,TB,TEN,0,0,65,1,0,"6-N.FOLK KICKS 65 YARDS FROM TEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023111206,2023-11-12,2,0,0,TEN,TB,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023111206,2023-11-12,3,15,0,TB,TEN,1,10,25,0,0,"(15:00) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 1-R.WHITE PUSHED OB AT TB 29 FOR 4 YARDS (21-R.MCCREARY, 58-H.LANDRY).",0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1800,0,0
2023111206,2023-11-12,3,14,30,TB,TEN,2,6,29,0,0,(14:30) (SHOTGUN) 1-R.WHITE RIGHT TACKLE TO TB 32 FOR 3 YARDS (2-A.AL-SHAAIR; 21-R.MCCREARY).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,29,OWN,0,,0,,0,1830,0,0
2023111206,2023-11-12,3,13,53,TB,TEN,3,3,32,1,0,(13:53) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 88-C.OTTON TO TB 38 FOR 6 YARDS (24-E.MOLDEN).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1867,0,0
2023111206,2023-11-12,3,13,14,TB,TEN,1,10,38,1,0,"(13:14) 1-R.WHITE RIGHT END RAN OB AT TB 49 FOR 11 YARDS (24-E.MOLDEN, 37-A.HOOKER).",0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,38,OWN,0,,0,,0,1906,0,0
2023111206,2023-11-12,3,12,27,TB,TEN,1,10,49,0,0,(12:27) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT RIGHT TO 14-C.GODWIN (98-J.SIMMONS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,1953,0,0
2023111206,2023-11-12,3,12,21,TB,TEN,2,10,49,1,0,"(12:21) (SHOTGUN) 6-B.MAYFIELD PASS DEEP RIGHT TO 10-T.PALMER TO TEN 19 FOR 32 YARDS (21-R.MCCREARY). TENNESSEE CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE DEEP RIGHT TO 10-T.PALMER.",0,2023,32,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,1,1,,0,0,0,0,0,,49,OWN,0,,0,,0,1959,0,0
2023111206,2023-11-12,3,12,17,TB,TEN,3,10,49,1,0,(12:17) (SHOTGUN) 6-B.MAYFIELD PASS DEEP RIGHT TO 13-M.EVANS TO TEN 8 FOR 43 YARDS (21-R.MCCREARY).,0,2023,43,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,1963,0,0
2023111206,2023-11-12,3,11,31,TB,TEN,1,8,92,0,0,(11:31) (SHOTGUN) 1-R.WHITE RIGHT GUARD TO TEN 7 FOR 1 YARD (58-H.LANDRY; 24-E.MOLDEN).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,8,OPP,0,,0,,0,2009,0,0
2023111206,2023-11-12,3,10,55,TB,TEN,2,7,93,0,0,(10:55) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT MIDDLE TO 13-M.EVANS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,2045,0,0
2023111206,2023-11-12,3,10,48,TB,TEN,3,7,93,0,0,(10:48) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT LEFT TO 1-R.WHITE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,2052,0,0
2023111206,2023-11-12,3,10,45,TB,TEN,4,7,93,0,0,"(10:45) 4-C.MCLAUGHLIN 25 YARD FIELD GOAL IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,2055,0,0
2023111206,2023-11-12,3,10,42,TEN,TB,1,10,25,0,0,(10:42) 8-W.LEVIS PASS INCOMPLETE DEEP RIGHT TO 15-N.WESTBROOK-IKHINE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2058,0,0
2023111206,2023-11-12,3,10,42,TB,TEN,0,0,100,1,0,TIMEOUT AT 10:42.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2058,0,0
2023111206,2023-11-12,3,10,42,TEN,TB,0,0,65,1,0,"5-J.CAMARDA KICKS 65 YARDS FROM TB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2058,0,0
2023111206,2023-11-12,3,10,36,TEN,TB,2,10,25,0,0,(10:36) 22-D.HENRY UP THE MIDDLE TO TEN 31 FOR 6 YARDS (9-J.TRYON).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,2064,0,0
2023111206,2023-11-12,3,9,52,TEN,TB,3,4,31,1,0,(9:52) (SHOTGUN) 8-W.LEVIS PASS SHORT RIGHT TO 32-T.SPEARS TO TEN 46 FOR 15 YARDS (31-A.WINFIELD).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,2108,0,0
2023111206,2023-11-12,3,9,13,TEN,TB,1,10,46,0,0,(9:13) 8-W.LEVIS PASS SHORT LEFT TO 22-D.HENRY TO TEN 42 FOR -4 YARDS (54-L.DAVID).,0,2023,-4,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,2147,0,0
2023111206,2023-11-12,3,8,28,TEN,TB,2,14,42,0,0,"(8:28) (SHOTGUN) 8-W.LEVIS PASS INCOMPLETE SHORT MIDDLE TO 85-C.OKONKWO. PENALTY ON TB-9-J.TRYON, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT TEN 42 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,42,OWN,1,TB,1,DEFENSIVE OFFSIDE,5,2192,0,0
2023111206,2023-11-12,3,8,23,TEN,TB,2,9,47,0,0,"(8:23) (SHOTGUN) 32-T.SPEARS UP THE MIDDLE TO TEN 45 FOR -2 YARDS (94-C.KANCEY, 35-J.DEAN).",0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OWN,0,,0,,0,2197,0,0
2023111206,2023-11-12,3,7,44,TEN,TB,3,11,45,0,0,(7:44) (SHOTGUN) 8-W.LEVIS PASS INCOMPLETE SHORT MIDDLE TO 11-C.MOORE (54-L.DAVID).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,2236,0,0
2023111206,2023-11-12,3,7,39,TEN,TB,4,11,45,0,0,"(7:39) 4-R.STONEHOUSE PUNTS 55 YARDS TO END ZONE, CENTER-46-M.COX, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,2241,0,0
2023111206,2023-11-12,3,7,31,TB,TEN,1,10,20,0,0,(7:31) (SHOTGUN) 1-R.WHITE UP THE MIDDLE TO TB 23 FOR 3 YARDS (58-H.LANDRY; 95-K.PEKO).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OWN,0,,0,,0,2249,0,0
2023111206,2023-11-12,3,7,31,TB,TEN,0,0,100,1,0,TIMEOUT AT 07:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2249,0,0
2023111206,2023-11-12,3,6,48,TB,TEN,2,7,23,0,0,(6:48) (SHOTGUN) 1-R.WHITE UP THE MIDDLE TO TB 25 FOR 2 YARDS (2-A.AL-SHAAIR; 58-H.LANDRY).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,23,OWN,0,,0,,0,2292,0,0
2023111206,2023-11-12,3,6,13,TB,TEN,3,5,25,1,0,(6:13) (SHOTGUN) 6-B.MAYFIELD PASS SHORT MIDDLE TO 13-M.EVANS TO TEN 48 FOR 27 YARDS (24-E.MOLDEN).,0,2023,27,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2327,0,0
2023111206,2023-11-12,3,5,33,TB,TEN,1,10,52,0,0,(5:33) 1-R.WHITE UP THE MIDDLE TO TEN 46 FOR 2 YARDS (98-J.SIMMONS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OPP,0,,0,,0,2367,0,0
2023111206,2023-11-12,3,4,57,TB,TEN,2,8,54,1,0,(4:57) 6-B.MAYFIELD PASS DEEP RIGHT TO 14-C.GODWIN TO TEN 29 FOR 17 YARDS (21-R.MCCREARY).,0,2023,17,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,2403,0,0
2023111206,2023-11-12,3,4,15,TB,TEN,1,10,71,0,0,(4:15) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 10-T.PALMER RAN OB AT TEN 23 FOR 6 YARDS.,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,2445,0,0
2023111206,2023-11-12,3,3,32,TB,TEN,2,4,77,0,0,(3:32) (SHOTGUN) 22-C.EDMONDS RIGHT GUARD TO TEN 22 FOR 1 YARD (24-E.MOLDEN).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,23,OPP,0,,0,,0,2488,0,0
2023111206,2023-11-12,3,2,53,TB,TEN,3,3,78,1,0,"(2:53) (SHOTGUN) 6-B.MAYFIELD PASS DEEP MIDDLE TO 13-M.EVANS FOR 22 YARDS, TOUCHDOWN.",0,2023,22,SHOTGUN,PASS,0,1,0,1,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,2527,0,0
2023111206,2023-11-12,3,2,46,TEN,TB,1,10,25,0,0,(2:46) (SHOTGUN) 8-W.LEVIS PASS SHORT LEFT TO 10-D.HOPKINS RAN OB AT TEN 32 FOR 7 YARDS.,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2534,0,0
2023111206,2023-11-12,3,2,46,TEN,TB,0,0,65,1,0,"5-J.CAMARDA KICKS 65 YARDS FROM TB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2534,0,0
2023111206,2023-11-12,3,2,46,TB,TEN,0,0,100,1,0,TIMEOUT AT 02:46.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2534,0,0
2023111206,2023-11-12,3,2,46,TB,TEN,0,0,85,1,0,"4-C.MCLAUGHLIN EXTRA POINT IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2534,0,0
2023111206,2023-11-12,3,2,13,TEN,TB,2,3,32,0,0,"(2:13) 8-W.LEVIS SACKED AT TEN 32 FOR 0 YARDS (98-A.NELSON). PENALTY ON TB-92-W.GHOLSTON, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT TEN 32 - NO PLAY.",0,2023,0,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,32,OWN,1,TB,1,UNNECESSARY ROUGHNESS,15,2567,0,0
2023111206,2023-11-12,3,1,47,TEN,TB,1,10,47,0,0,"(1:47) 8-W.LEVIS PASS INCOMPLETE SHORT LEFT TO 22-D.HENRY. PENALTY ON TB-35-J.DEAN, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT TEN 47 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,47,OWN,1,TB,1,DEFENSIVE HOLDING,5,2593,0,0
2023111206,2023-11-12,3,1,43,TEN,TB,1,10,52,0,0,(1:43) (SHOTGUN) 22-D.HENRY UP THE MIDDLE TO TB 40 FOR 8 YARDS (98-A.NELSON).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OPP,0,,0,,0,2597,0,0
2023111206,2023-11-12,3,1,4,TEN,TB,2,2,60,0,0,(1:04) 8-W.LEVIS PASS INCOMPLETE DEEP LEFT TO 10-D.HOPKINS [45-D.WHITE].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,2636,0,0
2023111206,2023-11-12,3,0,58,TEN,TB,3,2,60,1,0,(:58) (SHOTGUN) 8-W.LEVIS PASS SHORT LEFT TO 32-T.SPEARS TO TB 27 FOR 13 YARDS (31-A.WINFIELD).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,2642,0,0
2023111206,2023-11-12,3,0,17,TEN,TB,1,10,73,0,0,(:17) (SHOTGUN) 22-D.HENRY UP THE MIDDLE TO TB 26 FOR 1 YARD (27-Z.MCCOLLUM; 23-R.NEAL).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,27,OPP,0,,0,,0,2683,0,0
2023111206,2023-11-12,4,15,0,TEN,TB,2,9,74,0,0,(15:00) (SHOTGUN) 8-W.LEVIS PASS SHORT RIGHT TO 10-D.HOPKINS RAN OB AT TB 21 FOR 5 YARDS.,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,2700,0,0
2023111206,2023-11-12,3,0,0,TEN,TB,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023111206,2023-11-12,4,14,32,TEN,TB,3,4,79,1,0,(14:32) (SHOTGUN) 8-W.LEVIS PASS SHORT LEFT TO 85-C.OKONKWO PUSHED OB AT TB 6 FOR 15 YARDS (35-J.DEAN).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,2728,0,0
2023111206,2023-11-12,4,13,51,TEN,TB,1,6,94,0,0,(13:51) (SHOTGUN) 8-W.LEVIS PASS INCOMPLETE SHORT MIDDLE TO 85-C.OKONKWO.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,2769,0,0
2023111206,2023-11-12,4,13,46,TEN,TB,2,6,94,0,0,(13:46) 22-D.HENRY UP THE MIDDLE TO TB 9 FOR -3 YARDS (94-C.KANCEY).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,6,OPP,0,,0,,0,2774,0,0
2023111206,2023-11-12,4,13,3,TEN,TB,3,9,91,0,0,(13:03) (SHOTGUN) 8-W.LEVIS PASS INCOMPLETE SHORT RIGHT TO 18-K.PHILIPS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,2817,0,0
2023111206,2023-11-12,4,12,57,TEN,TB,4,9,91,0,0,"(12:57) 6-N.FOLK 27 YARD FIELD GOAL IS GOOD, CENTER-46-M.COX, HOLDER-4-R.STONEHOUSE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,2823,0,0
2023111206,2023-11-12,4,12,54,TB,TEN,0,0,100,1,0,TIMEOUT AT 12:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2826,0,0
2023111206,2023-11-12,4,12,54,TB,TEN,0,0,65,1,0,"6-N.FOLK KICKS 65 YARDS FROM TEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2826,0,0
2023111206,2023-11-12,4,12,54,TB,TEN,1,10,25,1,0,(12:54) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 10-T.PALMER PUSHED OB AT TB 40 FOR 15 YARDS (37-A.HOOKER).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2826,0,0
2023111206,2023-11-12,4,12,12,TB,TEN,1,10,40,0,0,(12:12) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE DEEP MIDDLE TO 13-M.EVANS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,2868,0,0
2023111206,2023-11-12,4,12,7,TB,TEN,2,10,40,0,0,"(12:07) (SHOTGUN) 22-C.EDMONDS RIGHT GUARD TO TB 45 FOR 5 YARDS (21-R.MCCREARY). PENALTY ON TB-67-L.GOEDEKE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT TB 40 - NO PLAY.",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT GUARD,40,OWN,1,TB,1,OFFENSIVE HOLDING,10,2873,0,0
2023111206,2023-11-12,4,11,51,TB,TEN,2,20,30,0,0,"(11:51) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT RIGHT TO 22-C.EDMONDS (24-E.MOLDEN). PENALTY ON TEN-24-E.MOLDEN, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT TB 30 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,30,OWN,1,TEN,1,DEFENSIVE HOLDING,5,2889,0,0
2023111206,2023-11-12,4,11,47,TB,TEN,1,10,35,0,0,"(11:47) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE DEEP RIGHT TO 13-M.EVANS. PENALTY ON TEN-21-R.MCCREARY, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT TB 35 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,35,OWN,1,TEN,1,ILLEGAL CONTACT,5,2893,0,0
2023111206,2023-11-12,4,11,43,TB,TEN,1,10,40,0,0,"(11:43) (SHOTGUN) 1-R.WHITE UP THE MIDDLE TO TB 42 FOR 2 YARDS (95-K.PEKO, 58-H.LANDRY).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OWN,0,,0,,0,2897,0,0
2023111206,2023-11-12,4,11,3,TB,TEN,2,8,42,0,0,(11:03) (SHOTGUN) 1-R.WHITE UP THE MIDDLE TO TB 44 FOR 2 YARDS (24-E.MOLDEN; 98-J.SIMMONS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,42,OWN,0,,0,,0,2937,0,0
2023111206,2023-11-12,4,10,26,TB,TEN,3,6,44,1,0,(10:26) (SHOTGUN) 6-B.MAYFIELD SCRAMBLES LEFT END RAN OB AT TEN 47 FOR 9 YARDS (58-H.LANDRY).,0,2023,9,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,2974,0,0
2023111206,2023-11-12,4,9,49,TB,TEN,1,10,53,0,0,(9:49) (SHOTGUN) 6-B.MAYFIELD PASS SHORT MIDDLE TO 83-D.THOMPKINS TO TEN 42 FOR 5 YARDS (95-K.PEKO).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,3011,0,0
2023111206,2023-11-12,4,9,4,TB,TEN,2,5,58,0,0,"(9:04) (SHOTGUN) 22-C.EDMONDS RIGHT TACKLE TO TEN 33 FOR 9 YARDS (37-A.HOOKER). PENALTY ON TEN-2-A.AL-SHAAIR, FACE MASK, 15 YARDS, ENFORCED AT TEN 33.",0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,42,OPP,1,TEN,0,FACE MASK,15,3056,0,0
2023111206,2023-11-12,4,8,32,TB,TEN,1,10,82,0,0,(8:32) 22-C.EDMONDS LEFT GUARD TO TEN 22 FOR -4 YARDS (93-T.TART).,0,2023,-4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,18,OPP,0,,0,,0,3088,0,0
2023111206,2023-11-12,4,7,53,TB,TEN,2,14,78,0,0,(7:53) (SHOTGUN) 1-R.WHITE LEFT END TO TEN 17 FOR 5 YARDS (2-A.AL-SHAAIR; 56-M.RICE).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,22,OPP,0,,0,,0,3127,0,0
2023111206,2023-11-12,4,7,9,TB,TEN,3,9,83,0,0,(7:09) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE DEEP LEFT TO 88-C.OTTON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,3171,0,0
2023111206,2023-11-12,4,7,5,TB,TEN,4,9,83,0,0,"(7:05) 4-C.MCLAUGHLIN 35 YARD FIELD GOAL IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,3175,0,0
2023111206,2023-11-12,4,7,1,TEN,TB,1,10,25,0,0,(7:01) (SHOTGUN) 8-W.LEVIS PASS INCOMPLETE DEEP LEFT TO 10-D.HOPKINS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3179,0,0
2023111206,2023-11-12,4,7,1,TB,TEN,0,0,100,1,0,TIMEOUT AT 07:01.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3179,0,0
2023111206,2023-11-12,4,7,1,TEN,TB,0,0,65,1,0,"5-J.CAMARDA KICKS 65 YARDS FROM TB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3179,0,0
2023111206,2023-11-12,4,6,56,TEN,TB,2,10,25,1,0,(6:56) (SHOTGUN) 8-W.LEVIS PASS DEEP RIGHT TO 18-K.PHILIPS RAN OB AT TEN 48 FOR 23 YARDS.,0,2023,23,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3184,0,0
2023111206,2023-11-12,4,6,35,TEN,TB,1,10,48,0,0,"(6:35) (NO HUDDLE, SHOTGUN) 8-W.LEVIS PASS INCOMPLETE DEEP MIDDLE TO 15-N.WESTBROOK-IKHINE [94-C.KANCEY].",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,3205,0,0
