GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,HOU,CIN
2023111202,2023-11-12,2,4,52,CIN,HOU,2,8,30,0,0,(4:52) (SHOTGUN) 9-J.BURROW SACKED AT CIN 24 FOR -6 YARDS (98-S.RANKINS).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1508,0,0
2023111202,2023-11-12,2,3,59,CIN,HOU,3,14,24,0,0,(3:59) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 1-J.CHASE TO CIN 37 FOR 13 YARDS (0-S.GRIFFIN).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,1561,0,0
2023111202,2023-11-12,2,3,11,CIN,HOU,4,1,37,0,0,"(3:11) (SHOTGUN) PENALTY ON CIN, DELAY OF GAME, 5 YARDS, ENFORCED AT CIN 37 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,37,OWN,1,CIN,1,DELAY OF GAME,5,1609,0,0
2023111202,2023-11-12,2,2,50,CIN,HOU,4,6,32,0,0,"(2:50) 10-B.ROBBINS PUNTS 56 YARDS TO HOU 12, CENTER-48-C.ADOMITIS. 2-R.WOODS PUSHED OB AT HOU 18 FOR 6 YARDS (51-M.BAILEY). PENALTY ON HOU-92-D.HORTON, ILLEGAL BLOCK ABOVE THE WAIST, OFFSETTING, ENFORCED AT HOU 12. PENALTY ON CIN-17-S.MORGAN, LOWERING THE HEAD TO MAKE FORCIBLE CONTACT, OFFSETTING.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,32,OWN,1,HOU,0,ILLEGAL BLOCK ABOVE THE WAIST,0,1630,0,0
2023111202,2023-11-12,2,2,40,HOU,CIN,1,10,12,0,0,"(2:40) 26-D.SINGLETARY RIGHT GUARD TO HOU 17 FOR 5 YARDS (57-G.PRATT, 55-L.WILSON).",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,12,OWN,0,,0,,0,1640,0,0
2023111202,2023-11-12,2,2,1,HOU,CIN,2,5,17,1,0,(2:01) (NO HUDDLE) 7-C.STROUD PASS DEEP RIGHT TO 85-N.BROWN TO HOU 45 FOR 28 YARDS (23-D.HILL).,0,2023,28,NO HUDDLE,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,1679,0,0
2023111202,2023-11-12,2,1,50,HOU,CIN,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1690,0,0
2023111202,2023-11-12,2,1,50,HOU,CIN,1,10,45,0,0,"(1:50) (SHOTGUN) 26-D.SINGLETARY RIGHT GUARD TO HOU 42 FOR -3 YARDS (57-G.PRATT, 21-M.HILTON).",0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,45,OWN,0,,0,,0,1690,0,0
2023111202,2023-11-12,2,1,6,HOU,CIN,2,13,42,0,0,(1:06) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT TO 26-D.SINGLETARY [92-B.HILL].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1734,0,0
2023111202,2023-11-12,2,1,0,HOU,CIN,3,13,42,1,0,(1:00) (SHOTGUN) 7-C.STROUD PASS DEEP RIGHT TO 85-N.BROWN TO CIN 29 FOR 29 YARDS (27-J.BATTLE).,0,2023,29,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1740,0,0
2023111202,2023-11-12,2,0,53,HOU,CIN,1,10,71,0,0,(:53) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT TO 22-M.BOONE [91-T.HENDRICKSON].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,1747,0,0
2023111202,2023-11-12,2,0,53,HOU,CIN,0,0,100,1,0,TIMEOUT #1 BY HOU AT 00:53.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1747,0,0
2023111202,2023-11-12,2,0,49,HOU,CIN,2,10,71,0,0,(:49) (SHOTGUN) 7-C.STROUD PASS SHORT LEFT TO 22-M.BOONE TO CIN 27 FOR 2 YARDS (55-L.WILSON) [98-D.READER].,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,1751,0,0
2023111202,2023-11-12,2,0,19,HOU,CIN,3,8,73,0,0,(:19) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE DEEP LEFT TO 86-D.SCHULTZ (23-D.HILL).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,1781,0,0
2023111202,2023-11-12,2,0,19,HOU,CIN,0,0,100,1,0,TIMEOUT #2 BY HOU AT 00:19.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1781,0,0
2023111202,2023-11-12,2,0,15,HOU,CIN,4,8,73,0,0,"(:15) 16-M.AMMENDOLA 45 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,1785,0,0
2023111202,2023-11-12,2,0,10,CIN,HOU,0,0,65,1,0,16-M.AMMENDOLA KICKS 64 YARDS FROM HOU 35 TO CIN 1. 16-T.IRWIN TO CIN 9 FOR 8 YARDS (33-D.OGUNBOWALE).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1790,0,0
2023111202,2023-11-12,2,0,8,CIN,HOU,1,10,9,0,0,(:08) 9-J.BURROW KNEELS TO CIN 8 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,1792,0,0
2023111202,2023-11-12,2,0,0,CIN,HOU,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023111202,2023-11-12,3,15,0,HOU,CIN,1,10,25,1,0,(15:00) 26-D.SINGLETARY LEFT END TO HOU 37 FOR 12 YARDS (29-C.TAYLOR-BRITT; 57-G.PRATT).,0,2023,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,1800,0,0
2023111202,2023-11-12,3,15,0,HOU,CIN,0,0,65,1,0,"2-E.MCPHERSON KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023111202,2023-11-12,3,14,23,HOU,CIN,1,10,37,0,0,(14:23) 26-D.SINGLETARY LEFT GUARD TO HOU 40 FOR 3 YARDS (91-T.HENDRICKSON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,37,OWN,0,,0,,0,1837,0,0
2023111202,2023-11-12,3,13,46,HOU,CIN,2,7,40,1,0,(13:46) 7-C.STROUD PASS DEEP RIGHT TO 85-N.BROWN TO CIN 40 FOR 20 YARDS (21-M.HILTON).,0,2023,20,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1874,0,0
2023111202,2023-11-12,3,13,5,HOU,CIN,1,10,60,0,0,"(13:05) (SHOTGUN) 26-D.SINGLETARY LEFT TACKLE TO CIN 37 FOR 3 YARDS (92-B.HILL, 33-N.SCOTT).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,40,OPP,0,,0,,0,1915,0,0
2023111202,2023-11-12,3,12,21,HOU,CIN,2,7,63,1,0,(12:21) 26-D.SINGLETARY RIGHT TACKLE TO CIN 30 FOR 7 YARDS (21-M.HILTON).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,37,OPP,0,,0,,0,1959,0,0
2023111202,2023-11-12,3,11,41,HOU,CIN,1,10,70,0,0,"(11:41) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 3-N.DELL TO CIN 24 FOR 6 YARDS (57-G.PRATT, 99-M.MURPHY).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,1999,0,0
2023111202,2023-11-12,3,11,3,HOU,CIN,2,4,76,1,0,(11:03) (SHOTGUN) 7-C.STROUD PASS DEEP LEFT TO 8-J.METCHIE RAN OB AT CIN 5 FOR 19 YARDS.,0,2023,19,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,2037,0,0
2023111202,2023-11-12,3,10,25,HOU,CIN,1,5,95,0,0,(10:25) 26-D.SINGLETARY LEFT GUARD TO CIN 3 FOR 2 YARDS (21-M.HILTON; 55-L.WILSON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,5,OPP,0,,0,,0,2075,0,0
2023111202,2023-11-12,3,9,44,HOU,CIN,2,3,97,0,0,(9:44) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT TO 3-N.DELL (22-C.AWUZIE).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,2116,0,0
2023111202,2023-11-12,3,9,39,HOU,CIN,3,3,97,0,0,"(9:39) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT TO 2-R.WOODS. PENALTY ON HOU-2-R.WOODS, ILLEGAL TOUCH PASS, 0 YARDS, ENFORCED AT CIN 3. THE REPLAY OFFICIAL REVIEWED THE PASS WAS NOT TIPPED RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,3,OPP,1,HOU,0,ILLEGAL TOUCH PASS,0,2121,0,0
2023111202,2023-11-12,3,9,30,HOU,CIN,4,3,97,0,0,"(9:30) 16-M.AMMENDOLA 22 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,2130,0,0
2023111202,2023-11-12,3,9,27,CIN,HOU,1,10,25,0,0,(9:27) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 83-T.BOYD TO CIN 26 FOR 1 YARD (21-S.NELSON).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2133,0,0
2023111202,2023-11-12,3,9,27,CIN,HOU,0,0,65,1,0,"16-M.AMMENDOLA KICKS 65 YARDS FROM HOU 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2133,0,0
2023111202,2023-11-12,3,8,54,CIN,HOU,2,9,26,0,0,(8:54) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT MIDDLE TO 83-T.BOYD.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,2166,0,0
2023111202,2023-11-12,3,8,50,CIN,HOU,3,9,26,0,0,"(8:50) (SHOTGUN) 9-J.BURROW SACKED AT CIN 14 FOR -12 YARDS (98-S.RANKINS). FUMBLES (98-S.RANKINS) [98-S.RANKINS], TOUCHED AT CIN 14, RECOVERED BY CIN-75-O.BROWN AT CIN 13.",0,2023,-12,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,26,OWN,0,,0,,0,2170,0,0
2023111202,2023-11-12,3,8,6,CIN,HOU,4,22,13,0,0,"(8:06) 10-B.ROBBINS PUNTS 46 YARDS TO HOU 41, CENTER-48-C.ADOMITIS, FAIR CATCH BY 3-N.DELL.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,2214,0,0
2023111202,2023-11-12,3,7,59,CIN,HOU,0,0,100,1,0,TIMEOUT AT 07:59.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2221,0,0
2023111202,2023-11-12,3,7,59,HOU,CIN,1,10,41,0,0,"(7:59) 7-C.STROUD PASS INCOMPLETE DEEP LEFT TO 3-N.DELL. PENALTY ON CIN-20-D.TURNER, DEFENSIVE PASS INTERFERENCE, 42 YARDS, ENFORCED AT HOU 41 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,41,OWN,1,CIN,1,DEFENSIVE PASS INTERFERENCE,42,2221,0,0
2023111202,2023-11-12,3,7,52,HOU,CIN,1,10,83,1,0,(7:52) (SHOTGUN) 7-C.STROUD PASS SHORT LEFT TO 26-D.SINGLETARY TO CIN 6 FOR 11 YARDS (29-C.TAYLOR-BRITT).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,2228,0,0
2023111202,2023-11-12,3,7,12,HOU,CIN,1,6,94,1,0,"(7:12) 26-D.SINGLETARY RIGHT END FOR 6 YARDS, TOUCHDOWN.",0,2023,6,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT END,6,OPP,0,,0,,0,2268,0,0
2023111202,2023-11-12,3,7,8,CIN,HOU,1,10,25,1,0,(7:08) (SHOTGUN) 9-J.BURROW SCRAMBLES LEFT TACKLE TO CIN 42 FOR 17 YARDS (92-D.HORTON).,0,2023,17,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2272,0,0
2023111202,2023-11-12,3,7,8,CIN,HOU,0,0,65,1,0,"16-M.AMMENDOLA KICKS 65 YARDS FROM HOU 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2272,0,0
2023111202,2023-11-12,3,7,8,CIN,HOU,0,0,100,1,0,TIMEOUT AT 07:08.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2272,0,0
2023111202,2023-11-12,3,7,8,HOU,CIN,0,0,85,1,0,"16-M.AMMENDOLA EXTRA POINT IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2272,0,0
2023111202,2023-11-12,3,6,27,CIN,HOU,1,10,42,1,0,(6:27) 9-J.BURROW PASS SHORT MIDDLE TO 83-T.BOYD TO HOU 44 FOR 14 YARDS (30-D.HOUSTON-CARSON).,0,2023,14,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,2313,0,0
2023111202,2023-11-12,3,5,50,CIN,HOU,1,10,56,1,0,(5:50) (SHOTGUN) 28-J.MIXON LEFT TACKLE TO HOU 29 FOR 15 YARDS (94-K.DAVIS; 48-C.HARRIS).,0,2023,15,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,44,OPP,0,,0,,0,2350,0,0
2023111202,2023-11-12,3,5,5,CIN,HOU,1,10,71,0,0,"(5:05) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT RIGHT [98-S.RANKINS]. PENALTY ON CIN-73-J.WILLIAMS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT HOU 29 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,29,OPP,1,CIN,1,OFFENSIVE HOLDING,10,2395,0,0
2023111202,2023-11-12,3,4,58,CIN,HOU,1,20,61,0,0,(4:58) (SHOTGUN) 9-J.BURROW PASS SHORT RIGHT TO 87-T.HUDSON TO HOU 34 FOR 5 YARDS (4-T.THOMAS; 48-C.HARRIS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,2402,0,0
2023111202,2023-11-12,3,4,24,CIN,HOU,2,15,66,0,0,(4:24) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 83-T.BOYD TO HOU 24 FOR 10 YARDS (4-T.THOMAS; 21-S.NELSON).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,2436,0,0
2023111202,2023-11-12,3,3,50,CIN,HOU,3,5,76,0,0,(3:50) (SHOTGUN) 9-J.BURROW SACKED AT HOU 32 FOR -8 YARDS (52-J.GREENARD).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,2470,0,0
2023111202,2023-11-12,3,3,5,CIN,HOU,4,13,68,0,0,"(3:05) 2-E.MCPHERSON 50 YARD FIELD GOAL IS GOOD, CENTER-48-C.ADOMITIS, HOLDER-10-B.ROBBINS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,2515,0,0
2023111202,2023-11-12,3,3,0,CIN,HOU,0,0,100,1,0,TIMEOUT AT 03:00.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2520,0,0
2023111202,2023-11-12,3,3,0,HOU,CIN,0,0,65,1,0,"2-E.MCPHERSON KICKS 63 YARDS FROM CIN 35 TO HOU 2, FAIR CATCH BY 3-N.DELL.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2520,0,0
2023111202,2023-11-12,3,3,0,HOU,CIN,1,10,25,0,0,(3:00) 26-D.SINGLETARY RIGHT GUARD TO HOU 26 FOR 1 YARD (95-Z.CARTER; 33-N.SCOTT).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,2520,0,0
2023111202,2023-11-12,3,2,25,HOU,CIN,2,9,26,0,0,(2:25) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 8-J.METCHIE TO HOU 32 FOR 6 YARDS (29-C.TAYLOR-BRITT).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,2555,0,0
2023111202,2023-11-12,3,1,50,HOU,CIN,3,3,32,0,0,(1:50) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE DEEP LEFT TO 3-N.DELL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,2590,0,0
2023111202,2023-11-12,3,1,43,HOU,CIN,4,3,32,0,0,"(1:43) 11-C.JOHNSTON PUNTS 41 YARDS TO CIN 27, CENTER-46-J.WEEKS, DOWNED BY HOU-43-N.HEWITT.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,2597,0,0
2023111202,2023-11-12,3,1,33,CIN,HOU,1,10,27,0,0,(1:33) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 83-T.BOYD TO CIN 30 FOR 3 YARDS (96-M.COLLINS).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2607,0,0
2023111202,2023-11-12,3,1,2,CIN,HOU,2,7,30,0,0,"(1:02) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE DEEP MIDDLE TO 83-T.BOYD. PENALTY ON HOU-4-T.THOMAS, DEFENSIVE PASS INTERFERENCE, 8 YARDS, ENFORCED AT CIN 30 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,1,0,0,,30,OWN,1,HOU,1,DEFENSIVE PASS INTERFERENCE,8,2638,0,0
2023111202,2023-11-12,3,0,58,CIN,HOU,1,10,38,0,0,"(:58) 61-C.FORD REPORTED IN AS ELIGIBLE.  28-J.MIXON UP THE MIDDLE TO CIN 36 FOR -2 YARDS (52-J.GREENARD, 93-K.HINISH).",0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OWN,0,,0,,0,2642,0,0
2023111202,2023-11-12,3,0,21,CIN,HOU,2,12,36,1,0,"(:21) (SHOTGUN) 9-J.BURROW PASS DEEP LEFT TO 1-J.CHASE FOR 64 YARDS, TOUCHDOWN.",0,2023,64,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,2679,0,0
2023111202,2023-11-12,3,0,10,HOU,CIN,0,0,65,1,0,"2-E.MCPHERSON KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2690,0,0
2023111202,2023-11-12,3,0,10,CIN,HOU,0,0,85,1,0,"2-E.MCPHERSON EXTRA POINT IS GOOD, CENTER-48-C.ADOMITIS, HOLDER-10-B.ROBBINS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2690,0,0
2023111202,2023-11-12,3,0,10,HOU,CIN,1,10,25,0,0,"(:10) 26-D.SINGLETARY LEFT TACKLE TO HOU 30 FOR 5 YARDS (21-M.HILTON, 23-D.HILL).",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,2690,0,0
2023111202,2023-11-12,4,15,0,HOU,CIN,2,5,30,1,0,(15:00) 7-C.STROUD PASS DEEP RIGHT TO 85-N.BROWN TO CIN 36 FOR 34 YARDS (22-C.AWUZIE).,0,2023,34,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,2700,0,0
2023111202,2023-11-12,3,0,0,HOU,CIN,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023111202,2023-11-12,4,14,19,HOU,CIN,1,10,64,1,0,(14:19) 19-X.HUTCHINSON LEFT END TO CIN 19 FOR 17 YARDS (23-D.HILL).,0,2023,17,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,36,OPP,0,,0,,0,2741,0,0
2023111202,2023-11-12,4,13,37,HOU,CIN,1,10,81,0,0,(13:37) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT TO 3-N.DELL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,2783,0,0
2023111202,2023-11-12,4,13,33,HOU,CIN,2,10,81,1,0,(13:33) 26-D.SINGLETARY LEFT TACKLE TO CIN 8 FOR 11 YARDS (96-C.SAMPLE).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,19,OPP,0,,0,,0,2787,0,0
2023111202,2023-11-12,4,12,52,HOU,CIN,1,8,92,1,0,"(12:52) (SHOTGUN) 7-C.STROUD SCRAMBLES RIGHT TACKLE FOR 8 YARDS, TOUCHDOWN.",0,2023,8,SHOTGUN,SCRAMBLE,1,0,0,1,,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,2828,0,0
2023111202,2023-11-12,4,12,47,CIN,HOU,0,0,65,1,0,16-M.AMMENDOLA KICKS 58 YARDS FROM HOU 35 TO CIN 7. 32-T.WILLIAMS TO CIN 24 FOR 17 YARDS (33-D.OGUNBOWALE).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2833,0,0
2023111202,2023-11-12,4,12,47,CIN,HOU,0,0,100,1,0,TIMEOUT AT 12:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2833,0,0
2023111202,2023-11-12,4,12,47,HOU,CIN,0,0,85,1,0,"16-M.AMMENDOLA EXTRA POINT IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2833,0,0
2023111202,2023-11-12,4,12,44,CIN,HOU,1,10,24,0,0,(12:44) (SHOTGUN) 9-J.BURROW SCRAMBLES UP THE MIDDLE TO CIN 26 FOR 2 YARDS (98-S.RANKINS).,0,2023,2,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,2836,0,0
2023111202,2023-11-12,4,12,9,CIN,HOU,2,8,26,0,0,(12:09) (SHOTGUN) 28-J.MIXON LEFT TACKLE TO CIN 28 FOR 2 YARDS (96-M.COLLINS; 51-W.ANDERSON).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,26,OWN,0,,0,,0,2871,0,0
2023111202,2023-11-12,4,11,28,CIN,HOU,3,6,28,1,0,(11:28) (SHOTGUN) 9-J.BURROW PASS SHORT RIGHT TO 83-T.BOYD PUSHED OB AT CIN 47 FOR 19 YARDS (21-S.NELSON).,0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,2912,0,0
