GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,DEN,BUF
2023111300,2023-11-13,2,11,26,BUF,DEN,3,5,25,0,0,(11:26) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT MIDDLE TO 86-D.KINCAID.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,10,1114,0,0
2023111300,2023-11-13,2,11,22,BUF,DEN,4,5,25,0,0,"(11:22) 8-S.MARTIN PUNTS 44 YARDS TO DEN 31, CENTER-69-R.FERGUSON. 19-M.MIMS PUSHED OB AT DEN 48 FOR 17 YARDS (69-R.FERGUSON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,10,1118,0,0
2023111300,2023-11-13,2,11,10,BUF,DEN,0,0,100,1,0,TIMEOUT AT 11:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1130,0,0
2023111300,2023-11-13,2,11,10,DEN,BUF,1,10,48,0,0,(11:10) 33-J.WILLIAMS LEFT GUARD TO BUF 47 FOR 5 YARDS (91-E.OLIVER).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,48,OWN,0,,0,,0,10,1130,0,0
2023111300,2023-11-13,2,10,33,DEN,BUF,2,5,53,0,0,"(10:33) 75-Q.BAILEY REPORTED IN AS ELIGIBLE.  3-R.WILSON PASS SHORT LEFT TO 14-C.SUTTON TO BUF 41 FOR 6 YARDS (31-R.DOUGLAS). PENALTY ON BUF-42-D.WILLIAMS, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT BUF 41.",0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,47,OPP,1,BUF,0,UNNECESSARY ROUGHNESS,15,10,1167,0,0
2023111300,2023-11-13,2,10,14,DEN,BUF,1,10,74,1,0,(10:14) (SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 10-J.JEUDY TO BUF 15 FOR 11 YARDS (21-J.POYER).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,10,1186,0,0
2023111300,2023-11-13,2,9,33,DEN,BUF,1,10,85,0,0,"(9:33) (NO HUDDLE) 33-J.WILLIAMS RIGHT GUARD TO BUF 12 FOR 3 YARDS (25-T.DODSON, 21-J.POYER).",0,2023,3,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,15,OPP,0,,0,,0,10,1227,0,0
2023111300,2023-11-13,2,8,57,DEN,BUF,2,7,88,0,0,(8:57) 75-Q.BAILEY REPORTED IN AS ELIGIBLE.  33-J.WILLIAMS UP THE MIDDLE TO BUF 11 FOR 1 YARD (91-E.OLIVER; 25-T.DODSON).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,12,OPP,0,,0,,0,10,1263,0,0
2023111300,2023-11-13,2,8,14,DEN,BUF,3,6,89,0,0,(8:14) 3-R.WILSON PASS SHORT RIGHT TO 14-C.SUTTON TO BUF 7 FOR 4 YARDS (43-T.BERNARD).,0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,10,1306,0,0
2023111300,2023-11-13,2,7,23,DEN,BUF,4,2,93,1,0,"(7:23) 3-R.WILSON PASS INCOMPLETE SHORT LEFT TO 14-C.SUTTON. QB PRESSURE: S.LAWSON. THE REPLAY OFFICIAL REVIEWED THE INCOMPLETE PASS RULING, AND THE PLAY WAS REVERSED. 3-R.WILSON PASS SHORT LEFT TO 14-C.SUTTON FOR 7 YARDS, TOUCHDOWN. PASS CAUGHT 8 YDS. INTO END ZONE, ALONG SIDELINE.",0,2023,7,UNDER CENTER,PASS,0,1,1,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,10,1357,0,0
2023111300,2023-11-13,2,7,23,DEN,BUF,0,0,100,1,0,TIMEOUT #1 BY DEN AT 07:23.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1357,0,0
2023111300,2023-11-13,2,7,17,DEN,BUF,0,0,85,1,0,"16-W.LUTZ EXTRA POINT IS NO GOOD, HIT LEFT UPRIGHT, CENTER-48-M.FRABONI, HOLDER-9-R.DIXON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,10,1363,0,0
2023111300,2023-11-13,2,7,17,BUF,DEN,0,0,65,1,0,16-W.LUTZ KICKS 65 YARDS FROM DEN 35 TO BUF 0. 10-K.SHAKIR TO BUF 19 FOR 19 YARDS (40-J.STRNAD; 39-D.WASHINGTON). BUF-39-C.LEWIS WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.  C.LEWIS WALKS OFF.,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,1363,0,0
2023111300,2023-11-13,2,7,10,BUF,DEN,1,10,19,0,0,(7:10) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 4-J.COOK TO BUF 27 FOR 8 YARDS (49-A.SINGLETON).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,10,1370,0,0
2023111300,2023-11-13,2,7,10,BUF,DEN,0,0,100,1,0,TIMEOUT AT 07:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1370,0,0
2023111300,2023-11-13,2,6,41,BUF,DEN,2,2,27,1,0,"(6:41) (NO HUDDLE, SHOTGUN) 4-J.COOK RIGHT GUARD TO BUF 40 FOR 13 YARDS (31-J.SIMMONS).",0,2023,13,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,27,OWN,0,,0,,0,10,1399,0,0
2023111300,2023-11-13,2,6,19,BUF,DEN,1,10,40,0,0,"(6:19) (NO HUDDLE, SHOTGUN) 4-J.COOK UP THE MIDDLE TO BUF 45 FOR 5 YARDS (32-D.TURNER-YELL).",0,2023,5,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OWN,0,,0,,0,10,1421,0,0
2023111300,2023-11-13,2,5,56,BUF,DEN,2,5,45,0,0,"(5:56) (NO HUDDLE, SHOTGUN) 4-J.COOK RIGHT TACKLE TO BUF 48 FOR 3 YARDS (47-J.JEWELL; 32-D.TURNER-YELL).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,45,OWN,0,,0,,0,10,1444,0,0
2023111300,2023-11-13,2,5,22,BUF,DEN,3,2,48,1,0,"(5:22) (NO HUDDLE, SHOTGUN) 28-L.MURRAY LEFT GUARD TO 50 FOR 2 YARDS (99-Z.ALLEN).",0,2023,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,48,OWN,0,,0,,0,10,1478,0,0
2023111300,2023-11-13,2,4,50,BUF,DEN,1,10,100,1,0,"(4:50) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 14-S.DIGGS TO DEN 36 FOR 14 YARDS (47-J.JEWELL, 32-D.TURNER-YELL).",0,2023,14,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1510,0,0
2023111300,2023-11-13,2,4,17,BUF,DEN,1,10,64,1,0,"(4:17) (NO HUDDLE, SHOTGUN) 28-L.MURRAY RIGHT END TO DEN 22 FOR 14 YARDS (31-J.SIMMONS; 42-N.BONITTO).",0,2023,14,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,36,OPP,0,,0,,0,10,1543,0,0
