GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,LAC,DET
2023111208,2023-11-12,2,3,21,DET,LAC,1,10,25,1,0,"(3:21) 5-D.MONTGOMERY LEFT GUARD FOR 75 YARDS, TOUCHDOWN. THE REPLAY OFFICIAL REVIEWED THE RUNNER WAS INBOUNDS RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2023,75,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,1599,0,0
2023111208,2023-11-12,2,3,21,DET,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1599,0,0
2023111208,2023-11-12,2,3,21,LAC,DET,0,0,100,1,0,TIMEOUT AT 03:21.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1599,0,0
2023111208,2023-11-12,2,3,21,LAC,DET,0,0,85,1,0,"11-C.DICKER EXTRA POINT IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1599,0,0
2023111208,2023-11-12,2,3,7,LAC,DET,1,10,25,0,0,(3:07) (SHOTGUN) 30-A.EKELER LEFT END TO LAC 34 FOR 9 YARDS (32-B.BRANCH).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,1613,0,0
2023111208,2023-11-12,2,3,7,LAC,DET,0,0,100,1,0,TIMEOUT AT 03:07.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1613,0,0
2023111208,2023-11-12,2,3,7,DET,LAC,0,0,85,1,0,"36-R.PATTERSON EXTRA POINT IS GOOD, CENTER-43-J.MCQUAIDE, HOLDER-3-J.FOX.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1613,0,0
2023111208,2023-11-12,2,3,7,LAC,DET,0,0,65,1,0,"3-J.FOX KICKS 65 YARDS FROM DET 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1613,0,0
2023111208,2023-11-12,2,2,43,LAC,DET,2,1,34,1,0,"(2:43) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 13-K.ALLEN PUSHED OB AT LAC 41 FOR 7 YARDS (31-K.JOSEPH).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,1637,0,0
2023111208,2023-11-12,2,2,19,LAC,DET,1,10,41,1,0,"(2:19) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS SHORT MIDDLE TO 13-K.ALLEN TO DET 46 FOR 13 YARDS (31-K.JOSEPH).",0,2023,13,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,1661,0,0
2023111208,2023-11-12,2,2,0,LAC,DET,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023111208,2023-11-12,2,2,0,LAC,DET,1,10,54,0,0,(2:00) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 1-Q.JOHNSTON TO DET 39 FOR 7 YARDS (1-C.SUTTON).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,1680,0,0
2023111208,2023-11-12,2,1,37,LAC,DET,2,3,61,0,0,"(1:37) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT RIGHT TO 30-A.EKELER.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,1703,0,0
2023111208,2023-11-12,2,1,34,LAC,DET,3,3,61,1,0,(1:34) (SHOTGUN) 10-J.HERBERT PASS DEEP LEFT TO 13-K.ALLEN TO DET 11 FOR 28 YARDS (31-K.JOSEPH).,0,2023,28,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,1706,0,0
2023111208,2023-11-12,2,1,4,LAC,DET,1,10,89,0,0,"(1:04) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS SHORT MIDDLE TO 15-J.GUYTON TO DET 3 FOR 8 YARDS (32-B.BRANCH; 55-D.BARNES).",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,1736,0,0
2023111208,2023-11-12,2,0,43,LAC,DET,2,2,97,0,0,"(:43) (NO HUDDLE, SHOTGUN) 30-A.EKELER UP THE MIDDLE TO DET 2 FOR 1 YARD (21-T.WALKER).",0,2023,1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,3,OPP,0,,0,,0,1757,0,0
2023111208,2023-11-12,2,0,33,LAC,DET,0,0,100,1,0,TIMEOUT #1 BY LAC AT 00:33.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1767,0,0
2023111208,2023-11-12,2,0,33,LAC,DET,3,1,98,0,0,(:33) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT MIDDLE TO 84-S.SMARTT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,2,OPP,0,,0,,0,1767,0,0
2023111208,2023-11-12,2,0,29,LAC,DET,4,1,98,1,0,"(:29) (SHOTGUN) 30-A.EKELER UP THE MIDDLE FOR 2 YARDS, TOUCHDOWN.",0,2023,2,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,2,OPP,0,,0,,0,1771,0,0
2023111208,2023-11-12,2,0,23,DET,LAC,1,10,25,0,0,(:23) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 9-J.WILLIAMS TO DET 30 FOR 5 YARDS (9-K.MURRAY).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1777,0,0
2023111208,2023-11-12,2,0,23,DET,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1777,0,0
2023111208,2023-11-12,2,0,23,LAC,DET,0,0,85,1,0,"11-C.DICKER EXTRA POINT IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1777,0,0
2023111208,2023-11-12,2,0,23,LAC,DET,0,0,100,1,0,TIMEOUT AT 00:23.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1777,0,0
2023111208,2023-11-12,3,15,0,DET,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023111208,2023-11-12,2,0,0,DET,LAC,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023111208,2023-11-12,3,15,0,DET,LAC,1,10,25,0,0,(15:00) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 8-J.REYNOLDS (32-A.GILMAN).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1800,0,0
2023111208,2023-11-12,3,14,52,DET,LAC,2,10,25,0,0,(14:52) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT LEFT TO 87-S.LAPORTA.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1808,0,0
2023111208,2023-11-12,3,14,49,DET,LAC,3,10,25,0,0,"(14:49) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 8-J.REYNOLDS TO DET 33 FOR 8 YARDS (3-D.JAMES). PENALTY ON LAC-3-D.JAMES, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT DET 33.",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,25,OWN,1,LAC,0,UNNECESSARY ROUGHNESS,15,1811,0,0
2023111208,2023-11-12,3,14,26,DET,LAC,1,10,48,0,0,"(14:26) 26-J.GIBBS UP THE MIDDLE TO LAC 49 FOR 3 YARDS (93-O.OGBONNIA, 36-J.TAYLOR).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OWN,0,,0,,0,1834,0,0
2023111208,2023-11-12,3,13,54,DET,LAC,2,7,51,1,0,(13:54) 16-J.GOFF PASS SHORT RIGHT TO 14-A.ST. BROWN PUSHED OB AT LAC 34 FOR 15 YARDS (33-D.LEONARD).,0,2023,15,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,1866,0,0
2023111208,2023-11-12,3,13,17,DET,LAC,1,10,66,0,0,(13:17) 26-J.GIBBS UP THE MIDDLE TO LAC 37 FOR -3 YARDS (3-D.JAMES).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OPP,0,,0,,0,1903,0,0
2023111208,2023-11-12,3,12,42,DET,LAC,2,13,63,0,0,(12:42) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 11-K.RAYMOND.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,1938,0,0
2023111208,2023-11-12,3,12,38,DET,LAC,3,13,63,0,0,(12:38) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT MIDDLE TO 26-J.GIBBS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,1942,0,0
2023111208,2023-11-12,3,12,34,DET,LAC,4,13,63,0,0,"(12:34) 3-J.FOX PUNTS 29 YARDS TO LAC 8, CENTER-43-J.MCQUAIDE, FAIR CATCH BY 12-D.DAVIS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,1946,0,0
2023111208,2023-11-12,3,12,27,LAC,DET,0,0,100,1,0,TIMEOUT AT 12:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1953,0,0
2023111208,2023-11-12,3,12,27,LAC,DET,1,10,8,0,0,(12:27) (SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 30-A.EKELER TO LAC 14 FOR 6 YARDS (46-J.CAMPBELL; 31-K.JOSEPH).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,8,OWN,0,,0,,0,1953,0,0
2023111208,2023-11-12,3,11,54,LAC,DET,2,4,14,0,0,"(11:54) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS INCOMPLETE DEEP RIGHT TO 1-Q.JOHNSTON. PENALTY ON DET-23-J.JACOBS, DEFENSIVE PASS INTERFERENCE, 15 YARDS, ENFORCED AT LAC 14 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,14,OWN,1,DET,1,DEFENSIVE PASS INTERFERENCE,15,1986,0,0
2023111208,2023-11-12,3,11,50,LAC,DET,1,10,29,0,0,(11:50) 25-J.KELLEY LEFT GUARD TO LAC 33 FOR 4 YARDS (97-A.HUTCHINSON; 54-A.MCNEILL).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,29,OWN,0,,0,,0,1990,0,0
2023111208,2023-11-12,3,11,15,LAC,DET,2,6,33,1,0,"(11:15) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS SHORT MIDDLE TO 89-D.PARHAM TO LAC 49 FOR 16 YARDS (32-B.BRANCH, 34-A.ANZALONE).",0,2023,16,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,2025,0,0
2023111208,2023-11-12,3,10,52,LAC,DET,1,10,49,0,0,"(10:52) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 89-D.PARHAM TO DET 49 FOR 2 YARDS (23-J.JACOBS, 34-A.ANZALONE). DET-23-J.JACOBS WAS INJURED DURING THE PLAY.",0,2023,2,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2048,0,0
2023111208,2023-11-12,3,10,27,LAC,DET,2,8,51,0,0,(10:27) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE DEEP RIGHT TO 84-S.SMARTT (34-A.ANZALONE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,2073,0,0
2023111208,2023-11-12,3,10,22,LAC,DET,3,8,51,1,0,(10:22) (SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 13-K.ALLEN TO DET 37 FOR 12 YARDS (53-C.HARRIS).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,2078,0,0
2023111208,2023-11-12,3,10,2,LAC,DET,1,10,63,0,0,"(10:02) (NO HUDDLE, SHOTGUN) 25-J.KELLEY UP THE MIDDLE TO DET 34 FOR 3 YARDS (99-J.OKWARA; 53-C.HARRIS).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OPP,0,,0,,0,2098,0,0
2023111208,2023-11-12,3,9,24,LAC,DET,2,7,66,0,0,"(9:24) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 15-J.GUYTON TO DET 30 FOR 4 YARDS (32-B.BRANCH).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,2136,0,0
2023111208,2023-11-12,3,8,46,LAC,DET,3,3,70,1,0,(8:46) (SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 13-K.ALLEN TO DET 18 FOR 12 YARDS (21-T.WALKER). LAC-13-K.ALLEN WAS INJURED DURING THE PLAY.,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,2174,0,0
2023111208,2023-11-12,3,8,3,LAC,DET,1,10,82,1,0,"(8:03) (SHOTGUN) 10-J.HERBERT PASS DEEP RIGHT TO 15-J.GUYTON FOR 18 YARDS, TOUCHDOWN.",0,2023,18,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,2217,0,0
2023111208,2023-11-12,3,7,59,LAC,DET,0,0,85,1,0,"11-C.DICKER EXTRA POINT IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2221,0,0
2023111208,2023-11-12,3,7,59,LAC,DET,0,0,100,1,0,TIMEOUT AT 07:59.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2221,0,0
2023111208,2023-11-12,3,7,59,DET,LAC,1,10,25,0,0,(7:59) 5-D.MONTGOMERY LEFT TACKLE TO DET 27 FOR 2 YARDS (98-A.JOHNSON; 51-S.JOSEPH).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,2221,0,0
2023111208,2023-11-12,3,7,59,DET,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2221,0,0
2023111208,2023-11-12,3,7,22,DET,LAC,2,8,27,0,0,(7:22) (SHOTGUN) 5-D.MONTGOMERY UP THE MIDDLE TO DET 32 FOR 5 YARDS (95-N.WILLIAMS; 51-S.JOSEPH).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,27,OWN,0,,0,,0,2258,0,0
2023111208,2023-11-12,3,6,41,DET,LAC,3,3,32,1,0,(6:41) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 8-J.REYNOLDS TO DET 39 FOR 7 YARDS (6-E.KENDRICKS).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,2299,0,0
2023111208,2023-11-12,3,6,2,DET,LAC,1,10,39,0,0,"(6:02) 5-D.MONTGOMERY LEFT TACKLE TO DET 47 FOR 8 YARDS (56-M.FOX, 93-O.OGBONNIA).",0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,39,OWN,0,,0,,0,2338,0,0
2023111208,2023-11-12,3,5,18,DET,LAC,2,2,47,0,0,(5:18) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 89-B.WRIGHT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,2382,0,0
2023111208,2023-11-12,3,5,13,DET,LAC,3,2,47,1,0,(5:13) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 14-A.ST. BROWN PUSHED OB AT LAC 20 FOR 33 YARDS (32-A.GILMAN).,0,2023,33,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,2387,0,0
2023111208,2023-11-12,3,4,36,DET,LAC,1,10,80,1,0,"(4:36) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 14-A.ST. BROWN FOR 20 YARDS, TOUCHDOWN.",0,2023,20,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,2424,0,0
2023111208,2023-11-12,3,4,31,LAC,DET,0,0,100,1,0,TIMEOUT AT 04:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2429,0,0
2023111208,2023-11-12,3,4,31,DET,LAC,0,0,85,1,0,"36-R.PATTERSON EXTRA POINT IS GOOD, CENTER-43-J.MCQUAIDE, HOLDER-3-J.FOX.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2429,0,0
2023111208,2023-11-12,3,4,31,LAC,DET,1,10,25,0,0,(4:31) (SHOTGUN) 30-A.EKELER UP THE MIDDLE TO LAC 30 FOR 5 YARDS (46-J.CAMPBELL).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,2429,0,0
2023111208,2023-11-12,3,4,31,LAC,DET,0,0,65,1,0,"3-J.FOX KICKS 65 YARDS FROM DET 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2429,0,0
2023111208,2023-11-12,3,4,1,LAC,DET,2,5,30,0,0,"(4:01) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT RIGHT TO 15-J.GUYTON (23-J.JACOBS).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,2459,0,0
2023111208,2023-11-12,3,3,58,LAC,DET,3,5,30,1,0,(3:58) (SHOTGUN) 10-J.HERBERT SCRAMBLES RIGHT END PUSHED OB AT LAC 43 FOR 13 YARDS (21-T.WALKER).,0,2023,13,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,2462,0,0
2023111208,2023-11-12,3,3,29,LAC,DET,1,10,43,0,0,"(3:29) (SHOTGUN) 25-J.KELLEY RIGHT TACKLE TO LAC 47 FOR 4 YARDS (34-A.ANZALONE, 46-J.CAMPBELL).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,43,OWN,0,,0,,0,2491,0,0
2023111208,2023-11-12,3,2,54,LAC,DET,2,6,47,0,0,(2:54) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT RIGHT TO 84-S.SMARTT (1-C.SUTTON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,2526,0,0
2023111208,2023-11-12,3,2,49,LAC,DET,3,6,47,0,0,"(2:49) (SHOTGUN) PENALTY ON LAC-68-J.SALYER, FALSE START, 5 YARDS, ENFORCED AT LAC 47 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,47,OWN,1,LAC,1,FALSE START,5,2531,0,0
2023111208,2023-11-12,3,2,49,LAC,DET,3,11,42,0,0,"(2:49) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT LEFT. PENALTY ON DET-99-J.OKWARA, ROUGHING THE PASSER, OFFSETTING, ENFORCED AT LAC 42 - NO PLAY. PENALTY ON LAC-10-J.HERBERT, INTENTIONAL GROUNDING, OFFSETTING.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,42,OWN,1,DET,1,ROUGHING THE PASSER,0,2531,0,0
2023111208,2023-11-12,3,2,44,LAC,DET,3,11,42,0,0,"(2:44) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE DEEP RIGHT TO 1-Q.JOHNSTON [53-C.HARRIS]. PENALTY ON DET-1-C.SUTTON, DEFENSIVE PASS INTERFERENCE, 14 YARDS, ENFORCED AT LAC 42 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,42,OWN,1,DET,1,DEFENSIVE PASS INTERFERENCE,14,2536,0,0
2023111208,2023-11-12,3,2,39,LAC,DET,1,10,56,0,0,(2:39) 30-A.EKELER LEFT GUARD TO DET 40 FOR 4 YARDS (21-T.WALKER).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,44,OPP,0,,0,,0,2541,0,0
2023111208,2023-11-12,3,2,7,LAC,DET,2,6,60,1,0,"(2:07) (NO HUDDLE, SHOTGUN) 30-A.EKELER LEFT END TO DET 23 FOR 17 YARDS (31-K.JOSEPH, 95-R.OKWARA).",0,2023,17,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,40,OPP,0,,0,,0,2573,0,0
2023111208,2023-11-12,3,1,32,LAC,DET,1,10,77,0,0,"(1:32) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 12-D.DAVIS TO DET 25 FOR -2 YARDS (1-C.SUTTON).",0,2023,-2,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,2608,0,0
2023111208,2023-11-12,3,0,56,LAC,DET,2,12,75,1,0,(:56) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 1-Q.JOHNSTON TO DET 8 FOR 17 YARDS (55-D.BARNES) [97-A.HUTCHINSON].,0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,2644,0,0
2023111208,2023-11-12,3,0,9,LAC,DET,1,8,92,0,0,(:09) (SHOTGUN) 30-A.EKELER UP THE MIDDLE TO DET 6 FOR 2 YARDS (95-R.OKWARA).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,8,OPP,0,,0,,0,2691,0,0
2023111208,2023-11-12,3,0,0,LAC,DET,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023111208,2023-11-12,4,15,0,LAC,DET,2,6,94,0,0,(15:00) 30-A.EKELER UP THE MIDDLE TO DET 1 FOR 5 YARDS (55-D.BARNES; 31-K.JOSEPH).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,6,OPP,0,,0,,0,2700,0,0
2023111208,2023-11-12,4,14,17,LAC,DET,3,1,99,0,0,"(14:17) 30-A.EKELER RIGHT TACKLE TO DET 1 FOR NO GAIN (97-A.HUTCHINSON, 25-W.HARRIS).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,1,OPP,0,,0,,0,2743,0,0
2023111208,2023-11-12,4,13,37,LAC,DET,4,1,99,0,0,"(13:37) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT LEFT TO 1-Q.JOHNSTON. PENALTY ON DET-1-C.SUTTON, DEFENSIVE PASS INTERFERENCE, 0 YARDS, ENFORCED AT DET 1 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,1,OPP,1,DET,1,DEFENSIVE PASS INTERFERENCE,0,2783,0,0
