GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,SEA,WAS
2023111210,2023-11-12,1,5,43,WAS,SEA,4,10,42,0,0,"(5:43) 5-T.WAY PUNTS 43 YARDS TO SEA 15, CENTER-54-C.CHEESEMAN, FAIR CATCH BY 31-D.DALLAS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,10,557,0,0
2023111210,2023-11-12,1,5,36,SEA,WAS,1,10,15,0,0,(5:36) 7-G.SMITH PASS SHORT RIGHT TO 19-J.BOBO TO SEA 17 FOR 2 YARDS (29-K.FULLER).,0,2023,2,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,10,564,0,0
2023111210,2023-11-12,1,5,36,SEA,WAS,0,0,100,1,0,TIMEOUT AT 05:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,564,0,0
2023111210,2023-11-12,1,5,10,SEA,WAS,2,8,17,0,0,"(5:10) (NO HUDDLE, SHOTGUN) 9-K.WALKER UP THE MIDDLE TO SEA 24 FOR 7 YARDS (31-K.CURL, 51-D.MAYO).",0,2023,7,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,17,OWN,0,,0,,0,10,590,0,0
2023111210,2023-11-12,1,4,33,SEA,WAS,3,1,24,1,0,(4:33) (SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 14-D.METCALF TO SEA 27 FOR 3 YARDS (29-K.FULLER).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,10,627,0,0
2023111210,2023-11-12,1,3,52,SEA,WAS,1,10,27,0,0,(3:52) 9-K.WALKER RIGHT END TO SEA 30 FOR 3 YARDS (96-J.SMITH-WILLIAMS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,27,OWN,0,,0,,0,10,668,0,0
2023111210,2023-11-12,1,3,14,SEA,WAS,2,7,30,0,0,(3:14) (SHOTGUN) 9-K.WALKER LEFT GUARD TO SEA 33 FOR 3 YARDS (93-J.ALLEN).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,30,OWN,0,,0,,0,10,706,0,0
2023111210,2023-11-12,1,2,35,SEA,WAS,3,4,33,0,0,(2:35) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE DEEP LEFT TO 14-D.METCALF (25-B.ST-JUSTE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,10,745,0,0
2023111210,2023-11-12,1,2,29,SEA,WAS,4,4,33,0,0,"(2:29) 4-M.DICKSON PUNTS 40 YARDS TO WAS 27, CENTER-41-C.STOLL. 83-J.CROWDER TO WAS 28 FOR 1 YARD (20-J.LOVE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,10,751,0,0
2023111210,2023-11-12,1,2,21,WAS,SEA,1,10,28,0,0,(2:21) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 87-J.BATES TO WAS 28 FOR NO GAIN (56-J.BROOKS).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,10,759,0,0
