GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,DAL,SEA
2023113000,2023-11-30,1,1,43,SEA,DAL,2,10,77,0,0,(1:43) (SHOTGUN) 26-Z.CHARBONNET RIGHT TACKLE TO DAL 18 FOR 5 YARDS (90-D.LAWRENCE; 97-O.ODIGHIZUWA).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,23,OPP,0,,0,,0,797,0,0
2023113000,2023-11-30,1,1,5,SEA,DAL,3,5,82,0,0,(1:05) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT RIGHT [11-M.PARSONS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,835,0,0
2023113000,2023-11-30,1,1,1,SEA,DAL,4,11,76,0,0,"(1:01) 5-J.MYERS 42 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,839,0,0
2023113000,2023-11-30,1,0,58,DAL,SEA,1,10,32,1,0,(:58) 4-D.PRESCOTT PASS SHORT MIDDLE TO 86-L.SCHOONMAKER TO DAL 44 FOR 12 YARDS (20-J.LOVE).,0,2023,12,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,842,0,0
2023113000,2023-11-30,1,0,58,DAL,SEA,0,0,100,1,0,TIMEOUT AT 00:58.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,842,0,0
2023113000,2023-11-30,1,0,22,DAL,SEA,1,10,44,0,0,(:22) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT RIGHT TO 9-K.TURPIN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,878,0,0
2023113000,2023-11-30,1,0,19,DAL,SEA,2,10,44,0,0,(:19) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 88-C.LAMB PUSHED OB AT 50 FOR 6 YARDS (27-T.WOOLEN).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,881,0,0
2023113000,2023-11-30,1,0,0,DAL,SEA,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023113000,2023-11-30,2,15,0,DAL,SEA,3,4,100,0,0,(15:00) (SHOTGUN) 4-D.PRESCOTT LEFT END TO SEA 47 FOR 3 YARDS (20-J.LOVE).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,0,OPP,0,,0,,0,900,0,0
2023113000,2023-11-30,2,14,18,DAL,SEA,4,1,53,1,0,(14:18) (NO HUDDLE) 20-T.POLLARD LEFT END PUSHED OB AT SEA 36 FOR 11 YARDS (6-Q.DIGGS).,0,2023,11,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,47,OPP,0,,0,,0,942,0,0
2023113000,2023-11-30,2,13,46,DAL,SEA,1,10,64,1,0,(13:46) 4-D.PRESCOTT PASS SHORT RIGHT TO 20-T.POLLARD TO SEA 24 FOR 12 YARDS (54-B.WAGNER; 21-D.WITHERSPOON) [53-B.MAFE].,0,2023,12,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,974,0,0
2023113000,2023-11-30,2,13,0,DAL,SEA,1,10,76,0,0,(13:00) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT LEFT TO 9-K.TURPIN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,1020,0,0
2023113000,2023-11-30,2,12,54,DAL,SEA,2,10,76,0,0,(12:54) (SHOTGUN) 23-R.DOWDLE UP THE MIDDLE TO SEA 16 FOR 8 YARDS (90-JA.REED; 20-J.LOVE).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,24,OPP,0,,0,,0,1026,0,0
2023113000,2023-11-30,2,12,54,DAL,SEA,0,0,100,1,0,TIMEOUT #1 BY SEA AT 12:54.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1026,0,0
2023113000,2023-11-30,2,12,16,DAL,SEA,3,2,84,1,0,(12:16) (SHOTGUN) 4-D.PRESCOTT PASS SHORT MIDDLE TO 88-C.LAMB TO SEA 2 FOR 14 YARDS (6-Q.DIGGS).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,1064,0,0
2023113000,2023-11-30,2,11,52,DAL,SEA,1,2,98,0,0,"(11:52) 71-C.EDOGA REPORTED IN AS ELIGIBLE.  4-D.PRESCOTT PASS INCOMPLETE SHORT RIGHT [33-J.ADAMS]. PENALTY ON DAL-73-TYL.SMITH, INELIGIBLE DOWNFIELD PASS, 5 YARDS, ENFORCED AT SEA 2 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,2,OPP,1,DAL,1,INELIGIBLE DOWNFIELD PASS,5,1088,0,0
2023113000,2023-11-30,2,11,46,DAL,SEA,1,7,93,0,0,(11:46) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT RIGHT TO 88-C.LAMB.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,1094,0,0
2023113000,2023-11-30,2,11,40,DAL,SEA,2,7,93,1,0,"(11:40) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 3-B.COOKS FOR 7 YARDS, TOUCHDOWN.",0,2023,7,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,1100,0,0
2023113000,2023-11-30,2,11,37,SEA,DAL,1,10,25,1,0,(11:37) 7-G.SMITH PASS SHORT LEFT TO 87-N.FANT PUSHED OB AT SEA 35 FOR 10 YARDS (26-D.BLAND).,0,2023,10,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1103,0,0
