GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,DET,NO
2023120301,2023-12-03,2,9,11,NO,DET,2,6,94,1,0,"(9:11) (SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 80-J.GRAHAM FOR 6 YARDS, TOUCHDOWN.",0,2023,6,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,1249,0,0
2023120301,2023-12-03,2,9,8,NO,DET,0,0,85,1,0,"19-B.GRUPE EXTRA POINT IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1252,0,0
2023120301,2023-12-03,2,9,8,NO,DET,0,0,100,1,0,TIMEOUT AT 09:08.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1252,0,0
2023120301,2023-12-03,2,9,8,DET,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1252,0,0
2023120301,2023-12-03,2,9,8,DET,NO,1,10,25,0,0,"(9:08) 5-D.MONTGOMERY RIGHT GUARD TO DET 28 FOR 3 YARDS (97-M.ROACH). DET-77-F.RAGNOW WAS INJURED DURING THE PLAY.  INJURY UPDATE: NO 75-A.PEAT, HAND, PROBABLE TO RETURN.",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,1252,0,0
2023120301,2023-12-03,2,8,52,DET,NO,0,0,100,1,0,TIMEOUT AT 08:52.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1268,0,0
2023120301,2023-12-03,2,8,44,DET,NO,2,7,28,0,0,(8:44) 26-J.GIBBS LEFT GUARD TO DET 33 FOR 5 YARDS (55-I.FOSKEY).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,28,OWN,0,,0,,0,1276,0,0
2023120301,2023-12-03,2,8,6,DET,NO,3,2,33,0,0,(8:06) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 87-S.LAPORTA TO DET 34 FOR 1 YARD (96-C.GRANDERSON).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1314,0,0
2023120301,2023-12-03,2,7,24,DET,NO,4,1,34,0,0,"(7:24) 3-J.FOX PUNTS 59 YARDS TO NO 7, CENTER-43-J.MCQUAIDE. 5-L.BOWDEN TO NO 10 FOR 3 YARDS (42-J.REEVES-MAYBIN, 46-J.CAMPBELL).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,1356,0,0
2023120301,2023-12-03,2,7,13,NO,DET,1,10,10,0,0,(7:13) 21-J.WILLIAMS LEFT TACKLE TO NO 13 FOR 3 YARDS (79-J.COMINSKY; 94-B.JONES).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,10,OWN,0,,0,,0,1367,0,0
2023120301,2023-12-03,2,6,39,NO,DET,2,7,13,0,0,(6:39) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 12-C.OLAVE PUSHED OB AT NO 17 FOR 4 YARDS (23-J.JACOBS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,1401,0,0
2023120301,2023-12-03,2,6,3,NO,DET,3,3,17,0,0,"(6:03) (SHOTGUN) 41-A.KAMARA LEFT END PUSHED OB AT NO 18 FOR 1 YARD (55-D.BARNES). INJURY UPDATE: DET 77-F.RAGNOW, KNEE, QUESTIONABLE TO RETURN.",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,17,OWN,0,,0,,0,1437,0,0
2023120301,2023-12-03,2,5,43,NO,DET,0,0,100,1,0,TIMEOUT AT 05:43.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1457,0,0
2023120301,2023-12-03,2,5,30,NO,DET,4,2,18,0,0,"(5:30) 39-L.HEDLEY PUNTS 42 YARDS TO DET 40, CENTER-49-Z.WOOD, FAIR CATCH BY 11-K.RAYMOND. PENALTY ON DET-57-A.PITTMAN, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT DET 40.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,18,OWN,1,DET,0,OFFENSIVE HOLDING,10,1470,0,0
2023120301,2023-12-03,2,5,24,DET,NO,1,10,30,0,0,(5:24) (SHOTGUN) DIRECT SNAP TO 5-D.MONTGOMERY.  5-D.MONTGOMERY RIGHT END TO DET 29 FOR -1 YARDS (45-N.SEWELL).,0,2023,0,SHOTGUN,,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1476,0,0
2023120301,2023-12-03,2,4,41,DET,NO,2,11,29,0,0,"(4:41) (SHOTGUN) PENALTY ON DET-68-T.DECKER, FALSE START, 5 YARDS, ENFORCED AT DET 29 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,29,OWN,1,DET,1,FALSE START,5,1519,0,0
2023120301,2023-12-03,2,4,24,DET,NO,2,16,24,0,0,"(4:24) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 87-S.LAPORTA TO DET 35 FOR 11 YARDS (45-N.SEWELL, 29-P.ADEBO).",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,1536,0,0
2023120301,2023-12-03,2,3,46,DET,NO,3,5,35,1,0,(3:46) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 87-S.LAPORTA TO DET 49 FOR 14 YARDS (31-J.HOWDEN).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,1574,0,0
2023120301,2023-12-03,2,3,3,DET,NO,1,10,49,0,0,(3:03) 26-J.GIBBS RIGHT TACKLE TO 50 FOR 1 YARD (45-N.SEWELL; 99-K.SAUNDERS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,49,OWN,0,,0,,0,1617,0,0
2023120301,2023-12-03,2,2,25,DET,NO,2,9,100,0,0,"(2:25) (SHOTGUN) 5-D.MONTGOMERY RIGHT GUARD TO NO 48 FOR 2 YARDS (45-N.SEWELL, 99-K.SAUNDERS).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,0,OPP,0,,0,,0,1655,0,0
2023120301,2023-12-03,2,2,0,DET,NO,3,7,52,1,0,(2:00) (SHOTGUN) 16-J.GOFF PASS DEEP RIGHT TO 14-A.ST. BROWN TO NO 24 FOR 24 YARDS (29-P.ADEBO).,0,2023,24,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1680,0,0
2023120301,2023-12-03,2,2,0,DET,NO,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023120301,2023-12-03,2,1,22,DET,NO,1,10,76,0,0,(1:22) 11-K.RAYMOND RIGHT END TO NO 15 FOR 9 YARDS (29-P.ADEBO).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,24,OPP,0,,0,,0,1718,0,0
2023120301,2023-12-03,2,1,6,DET,NO,2,1,85,1,0,(1:06) 70-D.SKIPPER REPORTED IN AS ELIGIBLE.  5-D.MONTGOMERY RIGHT GUARD TO NO 11 FOR 4 YARDS (97-M.ROACH; 92-T.KPASSAGNON).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,15,OPP,0,,0,,0,1734,0,0
2023120301,2023-12-03,2,1,6,DET,NO,0,0,100,1,0,TIMEOUT #1 BY NO AT 01:06.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1734,0,0
2023120301,2023-12-03,2,1,1,DET,NO,1,10,89,0,0,"(1:01) 26-J.GIBBS RIGHT GUARD TO NO 8 FOR 3 YARDS (56-D.DAVIS, 96-C.GRANDERSON).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,11,OPP,0,,0,,0,1739,0,0
2023120301,2023-12-03,2,1,1,DET,NO,0,0,100,1,0,TIMEOUT #2 BY NO AT 01:01.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1739,0,0
2023120301,2023-12-03,2,0,22,DET,NO,2,7,92,0,0,(:22) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT LEFT TO 14-A.ST. BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,1778,0,0
2023120301,2023-12-03,2,0,15,DET,NO,3,7,92,0,0,(:15) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT LEFT TO 19-D.PEOPLES-JONES [96-C.GRANDERSON].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,1785,0,0
2023120301,2023-12-03,2,0,10,DET,NO,4,7,92,0,0,"(:10) 36-R.PATTERSON 26 YARD FIELD GOAL IS GOOD, CENTER-43-J.MCQUAIDE, HOLDER-3-J.FOX.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,1790,0,0
2023120301,2023-12-03,2,0,8,NO,DET,0,0,65,1,0,"3-J.FOX KICKS 65 YARDS FROM DET 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1792,0,0
2023120301,2023-12-03,2,0,8,NO,DET,1,10,25,0,0,(:08) 4-D.CARR KNEELS TO NO 24 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1792,0,0
2023120301,2023-12-03,3,15,0,NO,DET,0,0,65,1,0,"3-J.FOX KICKS 65 YARDS FROM DET 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023120301,2023-12-03,2,0,0,NO,DET,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023120301,2023-12-03,3,15,0,NO,DET,1,10,25,0,0,(15:00) 4-D.CARR PASS SHORT LEFT TO 5-L.BOWDEN TO NO 30 FOR 5 YARDS (55-D.BARNES).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1800,0,0
2023120301,2023-12-03,3,14,26,NO,DET,2,5,30,1,0,(14:26) 41-A.KAMARA LEFT END TO NO 37 FOR 7 YARDS (23-J.JACOBS; 55-D.BARNES).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,30,OWN,0,,0,,0,1834,0,0
2023120301,2023-12-03,3,13,47,NO,DET,1,10,37,0,0,(13:47) (SHOTGUN) 67-L.YOUNG REPORTED IN AS ELIGIBLE.  7-T.HILL PASS INCOMPLETE DEEP LEFT TO 12-C.OLAVE (31-K.JOSEPH).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1873,0,0
2023120301,2023-12-03,3,13,39,NO,DET,2,10,37,1,0,(13:39) (SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 41-A.KAMARA TO NO 49 FOR 12 YARDS (32-B.BRANCH; 21-T.WALKER) [97-A.HUTCHINSON]. DET-54-A.MCNEILL WAS INJURED DURING THE PLAY.,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1881,0,0
2023120301,2023-12-03,3,13,22,NO,DET,1,10,49,0,0,(13:22) (SHOTGUN) 41-A.KAMARA LEFT TACKLE TO NO 49 FOR NO GAIN (93-J.PASCHAL).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,49,OWN,0,,0,,0,1898,0,0
2023120301,2023-12-03,3,12,50,NO,DET,2,10,49,1,0,(12:50) (SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 7-T.HILL TO DET 33 FOR 18 YARDS (21-T.WALKER).,0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,1930,0,0
2023120301,2023-12-03,3,12,8,NO,DET,1,10,67,0,0,(12:08) (SHOTGUN) 7-T.HILL RIGHT TACKLE TO DET 32 FOR 1 YARD (31-K.JOSEPH; 95-R.OKWARA).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,33,OPP,0,,0,,0,1972,0,0
2023120301,2023-12-03,3,11,34,NO,DET,2,9,68,0,0,(11:34) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 7-T.HILL TO DET 35 FOR -3 YARDS (55-D.BARNES).,0,2023,-3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,2006,0,0
2023120301,2023-12-03,3,10,52,NO,DET,3,12,65,1,0,(10:52) (SHOTGUN) 4-D.CARR PASS DEEP LEFT TO 12-C.OLAVE TO DET 2 FOR 33 YARDS (23-J.JACOBS) [79-J.COMINSKY].,0,2023,33,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2048,0,0
2023120301,2023-12-03,3,10,8,NO,DET,1,2,98,1,0,"(10:08) 41-A.KAMARA LEFT GUARD FOR 2 YARDS, TOUCHDOWN.",0,2023,2,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT GUARD,2,OPP,0,,0,,0,2092,0,0
2023120301,2023-12-03,3,10,4,NO,DET,0,0,85,1,0,"19-B.GRUPE EXTRA POINT IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2096,0,0
2023120301,2023-12-03,3,10,4,NO,DET,0,0,100,1,0,TIMEOUT AT 10:04.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2096,0,0
2023120301,2023-12-03,3,10,4,DET,NO,0,0,65,1,0,19-B.GRUPE KICKS 60 YARDS FROM NO 35 TO DET 5. 30-K.DORSEY TO DET 27 FOR 22 YARDS (27-I.YIADOM).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2096,0,0
2023120301,2023-12-03,3,10,1,DET,NO,1,10,27,0,0,(10:01) 5-D.MONTGOMERY LEFT END PUSHED OB AT DET 27 FOR NO GAIN (56-D.DAVIS).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,27,OWN,0,,0,,0,2099,0,0
2023120301,2023-12-03,3,9,21,DET,NO,2,10,27,0,0,"(9:21) (SHOTGUN) PENALTY ON DET-87-S.LAPORTA, FALSE START, 5 YARDS, ENFORCED AT DET 27 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,27,OWN,1,DET,1,FALSE START,5,2139,0,0
2023120301,2023-12-03,3,9,8,DET,NO,2,15,22,0,0,(9:08) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 26-J.GIBBS [96-C.GRANDERSON].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,2152,0,0
2023120301,2023-12-03,3,9,4,DET,NO,3,15,22,0,0,(9:04) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 87-S.LAPORTA TO DET 30 FOR 8 YARDS (32-T.MATHIEU; 1-A.TAYLOR).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,2156,0,0
2023120301,2023-12-03,3,8,22,DET,NO,4,7,30,0,0,"(8:22) 3-J.FOX PUNTS 48 YARDS TO NO 22, CENTER-43-J.MCQUAIDE. 5-L.BOWDEN TO NO 38 FOR 16 YARDS (13-C.REYNOLDS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,2198,0,0
2023120301,2023-12-03,3,8,11,NO,DET,1,10,38,1,0,(8:11) 4-D.CARR PASS DEEP RIGHT TO 12-C.OLAVE TO DET 34 FOR 28 YARDS (32-B.BRANCH).,0,2023,28,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,2209,0,0
2023120301,2023-12-03,3,8,11,NO,DET,0,0,100,1,0,TIMEOUT AT 08:11.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2209,0,0
2023120301,2023-12-03,3,7,33,NO,DET,1,10,66,1,0,(7:33) 4-D.CARR PASS SHORT RIGHT TO 87-F.MOREAU TO DET 15 FOR 19 YARDS (21-T.WALKER).,0,2023,19,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,2247,0,0
2023120301,2023-12-03,3,6,55,NO,DET,1,10,85,0,0,(6:55) 41-A.KAMARA RIGHT TACKLE TO DET 6 FOR 9 YARDS (23-J.JACOBS).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,15,OPP,0,,0,,0,2285,0,0
2023120301,2023-12-03,3,6,12,NO,DET,2,1,94,0,0,(6:12) (SHOTGUN) 7-T.HILL RIGHT END TO DET 6 FOR NO GAIN (46-J.CAMPBELL; 21-T.WALKER).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,6,OPP,0,,0,,0,2328,0,0
2023120301,2023-12-03,3,5,30,NO,DET,3,1,94,1,0,"(5:30) (SHOTGUN) 7-T.HILL LEFT TACKLE TO DET 1 FOR 5 YARDS (97-A.HUTCHINSON, 55-D.BARNES).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,6,OPP,0,,0,,0,2370,0,0
2023120301,2023-12-03,3,4,51,NO,DET,1,1,99,0,0,"(4:51) 41-A.KAMARA LEFT TACKLE FOR 1 YARD, TOUCHDOWN. THE REPLAY OFFICIAL REVIEWED THE RUNNER BROKE THE PLANE RULING, AND THE PLAY WAS REVERSED. 41-A.KAMARA LEFT TACKLE TO DET 1 FOR NO GAIN (44-M.RODRIGUEZ; 42-J.REEVES-MAYBIN).",0,2023,0,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT TACKLE,1,OPP,0,,0,,0,2409,0,0
2023120301,2023-12-03,3,4,42,NO,DET,2,1,99,1,0,"(4:42) (SHOTGUN) 73-M.GARCIA, 67-L.YOUNG AND 99-K.SAUNDERS REPORTED IN AS ELIGIBLE.  7-T.HILL LEFT GUARD FOR 1 YARD, TOUCHDOWN.",0,2023,1,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT GUARD,1,OPP,0,,0,,0,2418,0,0
2023120301,2023-12-03,3,4,34,DET,NO,0,0,65,1,0,19-B.GRUPE KICKS 62 YARDS FROM NO 35 TO DET 3. 30-K.DORSEY TO DET 22 FOR 19 YARDS (42-T.SUMMERS; 24-J.ABRAM).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2426,0,0
2023120301,2023-12-03,3,4,34,NO,DET,0,0,85,1,0,"19-B.GRUPE EXTRA POINT IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2426,0,0
2023120301,2023-12-03,3,4,27,DET,NO,1,10,22,0,0,"(4:27) 70-D.SKIPPER REPORTED IN AS ELIGIBLE.  16-J.GOFF PASS INCOMPLETE DEEP LEFT TO 87-S.LAPORTA (53-Z.BAUN). PENALTY ON NO-1-A.TAYLOR, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT DET 22 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,22,OWN,1,NO,1,DEFENSIVE HOLDING,5,2433,0,0
2023120301,2023-12-03,3,4,19,DET,NO,1,10,27,0,0,(4:19) 16-J.GOFF PASS SHORT LEFT TO 89-B.WRIGHT TO DET 35 FOR 8 YARDS (31-J.HOWDEN).,0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2441,0,0
2023120301,2023-12-03,3,3,36,DET,NO,2,2,35,1,0,(3:36) 70-D.SKIPPER REPORTED IN AS ELIGIBLE.  5-D.MONTGOMERY RIGHT TACKLE TO DET 38 FOR 3 YARDS (99-K.SAUNDERS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,35,OWN,0,,0,,0,2484,0,0
2023120301,2023-12-03,3,2,59,DET,NO,1,10,38,1,0,(2:59) 16-J.GOFF PASS DEEP RIGHT TO 87-S.LAPORTA PUSHED OB AT NO 14 FOR 48 YARDS (29-P.ADEBO).,0,2023,48,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,2521,0,0
2023120301,2023-12-03,3,2,15,DET,NO,1,10,86,0,0,"(2:15) 5-D.MONTGOMERY RIGHT GUARD TO NO 13 FOR 1 YARD (45-N.SEWELL; 97-M.ROACH). INJURY UPDATE: DET 77-F.RAGNOW, KNEE, OUT.",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,14,OPP,0,,0,,0,2565,0,0
2023120301,2023-12-03,3,1,36,DET,NO,2,9,87,0,0,(1:36) (SHOTGUN) 26-J.GIBBS RIGHT END PUSHED OB AT NO 9 FOR 4 YARDS (29-P.ADEBO).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,13,OPP,0,,0,,0,2604,0,0
2023120301,2023-12-03,3,0,53,DET,NO,3,5,91,0,0,(:53) (SHOTGUN) 5-D.MONTGOMERY RIGHT GUARD TO NO 8 FOR 1 YARD (90-B.BRESEE; 96-C.GRANDERSON).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,9,OPP,0,,0,,0,2647,0,0
2023120301,2023-12-03,3,0,7,DET,NO,4,4,92,0,0,"(:07) (RUN FORMATION) PENALTY ON DET, DELAY OF GAME, 5 YARDS, ENFORCED AT NO 8 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,8,OPP,1,DET,1,DELAY OF GAME,5,2693,0,0
2023120301,2023-12-03,3,0,1,DET,NO,4,9,87,0,0,"(:01) 36-R.PATTERSON 32 YARD FIELD GOAL IS GOOD, CENTER-43-J.MCQUAIDE, HOLDER-3-J.FOX.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,2699,0,0
2023120301,2023-12-03,4,15,0,NO,DET,0,0,65,1,0,"3-J.FOX KICKS 65 YARDS FROM DET 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2700,0,0
2023120301,2023-12-03,3,0,0,NO,DET,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023120301,2023-12-03,4,15,0,NO,DET,1,10,25,0,0,"(15:00) 4-D.CARR TO NO 24 FOR -1 YARDS. FUMBLES, TOUCHED AT NO 25, RECOVERED BY DET-93-J.PASCHAL AT NO 26.",0,2023,0,UNDER CENTER,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,25,OWN,0,,0,,0,2700,0,0
2023120301,2023-12-03,4,14,56,DET,NO,1,10,74,0,0,(14:56) 26-J.GIBBS RIGHT TACKLE TO NO 19 FOR 7 YARDS (56-D.DAVIS).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,26,OPP,0,,0,,0,2704,0,0
2023120301,2023-12-03,4,14,15,DET,NO,2,3,81,1,0,"(14:15) 9-J.WILLIAMS RIGHT END FOR 19 YARDS, TOUCHDOWN.",0,2023,19,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT END,19,OPP,0,,0,,0,2745,0,0
2023120301,2023-12-03,4,14,7,DET,NO,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 16-J.GOFF PASS TO 14-A.ST. BROWN IS INCOMPLETE. ATTEMPT FAILS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,0,,2,OPP,0,,0,,0,2753,0,0
