GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,LAC,NE
2023120300,2023-12-03,1,0,41,LAC,NE,2,3,25,1,0,(:41) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 7-G.EVERETT TO NE 49 FOR 26 YARDS (5-J.PEPPERS).,0,2023,26,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,13,859,0,0
2023120300,2023-12-03,1,0,2,LAC,NE,1,10,51,0,0,"(:02) (NO HUDDLE, SHOTGUN) PENALTY ON LAC-77-Z.JOHNSON, FALSE START, 5 YARDS, ENFORCED AT NE 49 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,49,OPP,1,LAC,1,FALSE START,5,13,898,0,0
2023120300,2023-12-03,2,15,0,LAC,NE,1,15,46,1,0,(15:00) 71-J.MCFADDEN REPORTED IN AS ELIGIBLE.  10-J.HERBERT PASS SHORT LEFT TO 13-K.ALLEN PUSHED OB AT NE 39 FOR 15 YARDS (31-J.JONES).,0,2023,15,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,13,900,0,0
2023120300,2023-12-03,1,0,0,LAC,NE,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,900,0,0
2023120300,2023-12-03,2,14,30,LAC,NE,1,10,61,0,0,(14:30) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE DEEP RIGHT TO 89-D.PARHAM.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,13,930,0,0
2023120300,2023-12-03,2,14,24,LAC,NE,2,10,61,0,0,(14:24) (SHOTGUN) 10-J.HERBERT SCRAMBLES RIGHT END RAN OB AT NE 38 FOR 1 YARD (99-K.WHITE).,0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,13,936,0,0
2023120300,2023-12-03,2,13,44,LAC,NE,3,9,62,0,0,(13:44) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT RIGHT TO 15-J.GUYTON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,13,976,0,0
2023120300,2023-12-03,2,13,41,LAC,NE,4,9,62,0,0,"(13:41) 16-J.SCOTT PUNTS 29 YARDS TO NE 9, CENTER-47-J.HARRIS, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,13,979,0,0
2023120300,2023-12-03,2,13,33,NE,LAC,0,0,100,1,0,TIMEOUT AT 13:33.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,987,0,0
2023120300,2023-12-03,2,13,33,NE,LAC,1,10,9,0,0,(13:33) (SHOTGUN) 4-B.ZAPPE PASS SHORT MIDDLE TO 15-E.ELLIOTT TO NE 12 FOR 3 YARDS (6-E.KENDRICKS).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,13,987,0,0
2023120300,2023-12-03,2,12,55,NE,LAC,2,7,12,0,0,(12:55) (SHOTGUN) 15-E.ELLIOTT UP THE MIDDLE TO NE 17 FOR 5 YARDS (3-D.JAMES; 95-N.WILLIAMS).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,12,OWN,0,,0,,0,13,1025,0,0
2023120300,2023-12-03,2,12,14,NE,LAC,3,2,17,0,0,(12:14) (SHOTGUN) 15-E.ELLIOTT LEFT END TO NE 11 FOR -6 YARDS (56-M.FOX).,0,2023,-6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,17,OWN,0,,0,,0,13,1066,0,0
2023120300,2023-12-03,2,11,45,NE,LAC,4,8,11,0,0,"(11:45) 17-B.BARINGER PUNTS 44 YARDS TO LAC 45, CENTER-49-J.CARDONA. 12-D.DAVIS PUSHED OB AT NE 47 FOR 8 YARDS (14-T.MONTGOMERY).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,13,1095,0,0
2023120300,2023-12-03,2,11,35,LAC,NE,1,10,53,1,0,(11:35) (SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 30-A.EKELER TO NE 36 FOR 11 YARDS (8-J.BENTLEY; 29-J.JACKSON).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,13,1105,0,0
2023120300,2023-12-03,2,11,35,NE,LAC,0,0,100,1,0,TIMEOUT AT 11:35.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,1105,0,0
