GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,KC,GB
2023120310,2023-12-03,2,1,21,GB,KC,3,3,30,1,0,"(1:21) (NO HUDDLE, SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 9-C.WATSON RAN OB AT GB 39 FOR 9 YARDS.",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1719,0,0
2023120310,2023-12-03,2,1,16,GB,KC,1,10,39,0,0,"(1:16) (SHOTGUN) 27-P.TAYLOR RIGHT END TO GB 44 FOR 5 YARDS (50-W.GAY, 6-B.COOK).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,39,OWN,0,,0,,0,1724,0,0
2023120310,2023-12-03,2,0,52,GB,KC,2,5,44,1,0,"(:52) (NO HUDDLE, SHOTGUN) 27-P.TAYLOR UP THE MIDDLE TO KC 32 FOR 24 YARDS (6-B.COOK).",0,2023,24,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,44,OWN,0,,0,,0,1748,0,0
2023120310,2023-12-03,2,0,32,GB,KC,0,0,100,1,0,TIMEOUT #1 BY KC AT 00:32.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1768,0,0
2023120310,2023-12-03,2,0,32,GB,KC,1,10,68,0,0,"(:32) (SHOTGUN) PENALTY ON GB-11-J.REED, FALSE START, 5 YARDS, ENFORCED AT KC 32 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,32,OPP,1,GB,1,FALSE START,5,1768,0,0
2023120310,2023-12-03,2,0,32,GB,KC,1,15,63,0,0,(:32) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT MIDDLE TO 27-P.TAYLOR [95-C.JONES].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,1768,0,0
2023120310,2023-12-03,2,0,29,GB,KC,2,15,63,0,0,(:29) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,1771,0,0
2023120310,2023-12-03,2,0,22,GB,KC,3,15,63,0,0,"(:22) (SHOTGUN) 10-J.LOVE PASS SHORT MIDDLE TO 32-J.ROBINSON TO KC 39 FOR -2 YARDS (43-J.COCHRANE, 22-T.MCDUFFIE).",0,2023,-2,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,1778,0,0
2023120310,2023-12-03,2,0,18,GB,KC,0,0,100,1,0,TIMEOUT #2 BY KC AT 00:18.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1782,0,0
2023120310,2023-12-03,2,0,18,GB,KC,4,17,61,0,0,"(:18) 19-D.WHELAN PUNTS 36 YARDS TO KC 3, CENTER-42-M.ORZECH, DOWNED BY GB-20-R.FORD.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,1782,0,0
2023120310,2023-12-03,2,0,9,GB,KC,0,0,100,1,0,TIMEOUT AT 00:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1791,0,0
2023120310,2023-12-03,2,0,9,KC,GB,1,10,3,0,0,(:09) 15-P.MAHOMES KNEELS TO KC 2 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,3,OWN,0,,0,,0,1791,0,0
2023120310,2023-12-03,3,15,0,KC,GB,1,10,25,1,0,(15:00) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 87-T.KELCE TO KC 46 FOR 21 YARDS (7-Q.WALKER; 37-C.VALENTINE).,0,2023,21,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1800,0,0
2023120310,2023-12-03,3,15,0,KC,GB,0,0,65,1,0,"17-A.CARLSON KICKS 65 YARDS FROM GB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023120310,2023-12-03,2,0,0,KC,GB,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023120310,2023-12-03,3,14,25,KC,GB,1,10,46,0,0,"(14:25) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 10-I.PACHECO PUSHED OB AT GB 43 FOR 11 YARDS (59-D.CAMPBELL). PENALTY ON KC-74-J.TAYLOR, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT KC 46 - NO PLAY.",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,46,OWN,1,KC,1,OFFENSIVE HOLDING,10,1835,0,0
2023120310,2023-12-03,3,13,58,KC,GB,1,20,36,0,0,"(13:58) (SHOTGUN) 19-K.TONEY LEFT END TO KC 45 FOR 9 YARDS (34-J.OWENS, 91-P.SMITH). PENALTY ON KC, ILLEGAL SHIFT, 5 YARDS, ENFORCED AT KC 36 - NO PLAY.",0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,36,OWN,1,KC,1,ILLEGAL SHIFT,5,1862,0,0
2023120310,2023-12-03,3,13,40,KC,GB,1,25,31,0,0,(13:40) (SHOTGUN) 10-I.PACHECO UP THE MIDDLE TO KC 34 FOR 3 YARDS (97-K.CLARK). KC-10-I.PACHECO WAS INJURED DURING THE PLAY.,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OWN,0,,0,,0,1880,0,0
2023120310,2023-12-03,3,13,26,KC,GB,0,0,100,1,0,TIMEOUT AT 13:26.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1894,0,0
2023120310,2023-12-03,3,13,17,KC,GB,2,22,34,0,0,(13:17) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 4-R.RICE TO KC 38 FOR 4 YARDS (59-D.CAMPBELL).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,1903,0,0
2023120310,2023-12-03,3,12,41,KC,GB,3,18,38,1,0,(12:41) (SHOTGUN) 15-P.MAHOMES PASS DEEP MIDDLE TO 87-T.KELCE TO GB 35 FOR 27 YARDS (34-J.OWENS).,0,2023,27,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,1939,0,0
2023120310,2023-12-03,3,11,59,KC,GB,1,10,65,1,0,(11:59) (SHOTGUN) 10-I.PACHECO LEFT GUARD TO GB 24 FOR 11 YARDS (55-K.ENAGBARE).,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,35,OPP,0,,0,,0,1981,0,0
2023120310,2023-12-03,3,11,18,KC,GB,1,10,76,1,0,(11:18) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 4-R.RICE PUSHED OB AT GB 11 FOR 13 YARDS (26-D.SAVAGE).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,2022,0,0
2023120310,2023-12-03,3,10,47,KC,GB,1,10,89,0,0,(10:47) 10-I.PACHECO RIGHT END TO GB 5 FOR 6 YARDS (55-K.ENAGBARE; 93-T.SLATON).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,11,OPP,0,,0,,0,2053,0,0
2023120310,2023-12-03,3,10,7,KC,GB,2,4,95,1,0,(10:07) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 4-R.RICE TO GB 1 FOR 4 YARDS (7-Q.WALKER; 35-C.BALLENTINE).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,2093,0,0
2023120310,2023-12-03,3,9,41,KC,GB,1,1,99,0,0,"(9:41) (NO HUDDLE, SHOTGUN) 10-I.PACHECO LEFT TACKLE FOR 1 YARD, TOUCHDOWN. PENALTY ON GB-90-L.VAN NESS, DEFENSIVE OFFSIDE, DECLINED. PENALTY ON GB-90-L.VAN NESS, ILLEGAL SUBSTITUTION, DECLINED.",0,2023,1,NO HUDDLE SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,1,0,0,LEFT TACKLE,1,OPP,0,GB,0,DEFENSIVE OFFSIDE,0,2119,0,0
2023120310,2023-12-03,3,9,39,KC,GB,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 10-I.PACHECO RUSHES LEFT END. ATTEMPT FAILS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,0,,2,OPP,0,,0,,0,2121,0,0
2023120310,2023-12-03,3,9,39,GB,KC,0,0,65,1,0,7-H.BUTKER KICKS 67 YARDS FROM KC 35 TO GB -2. 25-K.NIXON PUSHED OB AT GB 33 FOR 35 YARDS (35-JA.WATSON).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2121,0,0
2023120310,2023-12-03,3,9,39,GB,KC,0,0,100,1,0,TIMEOUT AT 09:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2121,0,0
2023120310,2023-12-03,3,9,31,GB,KC,1,10,33,1,0,(9:31) 10-J.LOVE PASS SHORT LEFT TO 28-A.DILLON TO GB 47 FOR 14 YARDS (6-B.COOK). KC-6-B.COOK WAS INJURED DURING THE PLAY. HE IS OUT.,0,2023,14,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,2129,0,0
2023120310,2023-12-03,3,9,17,GB,KC,0,0,100,1,0,TIMEOUT AT 09:17.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2143,0,0
2023120310,2023-12-03,3,9,2,GB,KC,1,10,47,0,0,"(9:02) 28-A.DILLON RIGHT END TO GB 49 FOR 2 YARDS (43-J.COCHRANE, 21-M.EDWARDS).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,47,OWN,0,,0,,0,2158,0,0
2023120310,2023-12-03,3,8,23,GB,KC,2,8,49,0,0,(8:23) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 11-J.REED TO GB 49 FOR NO GAIN (38-L.SNEED).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2197,0,0
2023120310,2023-12-03,3,7,40,GB,KC,3,8,49,0,0,"(7:40) (NO HUDDLE, SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 11-J.REED TO KC 44 FOR 7 YARDS (22-T.MCDUFFIE).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2240,0,0
2023120310,2023-12-03,3,6,56,GB,KC,4,1,56,1,0,(6:56) (SHOTGUN) 10-J.LOVE PASS DEEP MIDDLE TO 87-R.DOUBS TO KC 11 FOR 33 YARDS (20-J.REID).,0,2023,33,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,2284,0,0
2023120310,2023-12-03,3,6,11,GB,KC,1,10,89,0,0,"(6:11) 28-A.DILLON UP THE MIDDLE TO KC 12 FOR -1 YARDS (43-J.COCHRANE, 54-L.CHENAL).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,11,OPP,0,,0,,0,2329,0,0
2023120310,2023-12-03,3,5,28,GB,KC,2,11,88,0,0,"(5:28) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 9-C.WATSON FOR 12 YARDS, TOUCHDOWN. PENALTY ON KC-38-L.SNEED, DEFENSIVE HOLDING, DECLINED.",0,2023,12,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,1,0,0,,12,OPP,0,KC,0,DEFENSIVE HOLDING,0,2372,0,0
2023120310,2023-12-03,3,5,23,KC,GB,0,0,65,1,0,17-A.CARLSON KICKS 62 YARDS FROM GB 35 TO KC 3. 17-R.JAMES PUSHED OB AT KC 34 FOR 31 YARDS (54-K.WELCH).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2377,0,0
2023120310,2023-12-03,3,5,23,GB,KC,0,0,85,1,0,"17-A.CARLSON EXTRA POINT IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2377,0,0
2023120310,2023-12-03,3,5,23,GB,KC,0,0,100,1,0,TIMEOUT AT 05:23.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2377,0,0
2023120310,2023-12-03,3,5,17,KC,GB,1,10,34,0,0,(5:17) (SHOTGUN) 10-I.PACHECO LEFT GUARD TO KC 39 FOR 5 YARDS (90-L.VAN NESS).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,34,OWN,0,,0,,0,2383,0,0
2023120310,2023-12-03,3,4,43,KC,GB,2,5,39,1,0,(4:43) 10-I.PACHECO LEFT END TO KC 46 FOR 7 YARDS (7-Q.WALKER).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,39,OWN,0,,0,,0,2417,0,0
2023120310,2023-12-03,3,4,5,KC,GB,1,10,46,1,0,(4:05) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 17-R.JAMES TO GB 42 FOR 12 YARDS (25-K.NIXON; 37-C.VALENTINE).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,2455,0,0
2023120310,2023-12-03,3,3,25,KC,GB,1,10,58,0,0,"(3:25) 15-P.MAHOMES PASS SHORT RIGHT TO 87-T.KELCE TO GB 40 FOR 2 YARDS (37-C.VALENTINE). PENALTY ON GB-95-D.WYATT, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT GB 42 - NO PLAY.",0,2023,2,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,42,OPP,1,GB,1,DEFENSIVE OFFSIDE,5,2495,0,0
2023120310,2023-12-03,3,3,8,KC,GB,1,5,63,0,0,(3:08) 10-I.PACHECO RIGHT TACKLE TO GB 36 FOR 1 YARD (25-K.NIXON).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,37,OPP,0,,0,,0,2512,0,0
2023120310,2023-12-03,3,2,31,KC,GB,0,0,100,1,0,TIMEOUT #1 BY GB AT 02:31.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2549,0,0
2023120310,2023-12-03,3,2,31,KC,GB,2,4,64,1,0,(2:31) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 4-R.RICE PUSHED OB AT GB 28 FOR 8 YARDS (34-J.OWENS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,2549,0,0
2023120310,2023-12-03,3,2,1,KC,GB,1,10,72,0,0,(2:01) (SHOTGUN) DIRECT SNAP TO 10-I.PACHECO.  19-K.TONEY RIGHT END TO GB 22 FOR 6 YARDS (7-Q.WALKER).,0,2023,0,SHOTGUN,,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,2579,0,0
2023120310,2023-12-03,3,1,22,KC,GB,2,4,78,1,0,(1:22) (SHOTGUN) 10-I.PACHECO UP THE MIDDLE TO GB 14 FOR 8 YARDS (7-Q.WALKER).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,22,OPP,0,,0,,0,2618,0,0
2023120310,2023-12-03,3,0,47,KC,GB,1,10,86,1,0,"(:47) (SHOTGUN) 10-I.PACHECO LEFT TACKLE TO GB 1 FOR 13 YARDS (25-K.NIXON, 35-C.BALLENTINE).",0,2023,13,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,14,OPP,0,,0,,0,2653,0,0
2023120310,2023-12-03,3,0,12,KC,GB,1,1,99,0,0,"(:12) (NO HUDDLE, SHOTGUN) 10-I.PACHECO LEFT TACKLE TO GB 2 FOR -1 YARDS (97-K.CLARK).",0,2023,-1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,1,OPP,0,,0,,0,2688,0,0
2023120310,2023-12-03,3,0,0,KC,GB,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023120310,2023-12-03,4,15,0,KC,GB,2,2,98,0,0,(15:00) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT MIDDLE TO 25-C.EDWARDS-HELAIRE (93-T.SLATON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,2,OPP,0,,0,,0,2700,0,0
2023120310,2023-12-03,4,14,55,KC,GB,3,2,98,1,0,"(14:55) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 83-N.GRAY FOR 2 YARDS, TOUCHDOWN.",0,2023,2,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,2,OPP,0,,0,,0,2705,0,0
2023120310,2023-12-03,4,14,51,GB,KC,0,0,65,1,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2709,0,0
2023120310,2023-12-03,4,14,51,GB,KC,1,10,25,0,0,(14:51) (SHOTGUN) 28-A.DILLON RIGHT END TO GB 27 FOR 2 YARDS (93-M.DICKERSON).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,2709,0,0
2023120310,2023-12-03,4,14,51,KC,GB,0,0,85,1,0,"7-H.BUTKER EXTRA POINT IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2709,0,0
2023120310,2023-12-03,4,14,51,GB,KC,0,0,100,1,0,TIMEOUT AT 14:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2709,0,0
2023120310,2023-12-03,4,14,10,GB,KC,2,8,27,1,0,(14:10) 10-J.LOVE SCRAMBLES LEFT END PUSHED OB AT GB 35 FOR 8 YARDS (43-J.COCHRANE).,0,2023,8,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2750,0,0
2023120310,2023-12-03,4,13,28,GB,KC,1,10,35,0,0,(13:28) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 9-C.WATSON TO GB 40 FOR 5 YARDS (20-J.REID).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,2792,0,0
2023120310,2023-12-03,4,12,45,GB,KC,2,5,40,1,0,(12:45) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 9-C.WATSON TO GB 47 FOR 7 YARDS (20-J.REID).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,2835,0,0
2023120310,2023-12-03,4,12,1,GB,KC,1,10,47,0,0,"(12:01) (SHOTGUN) PENALTY ON GB, DELAY OF GAME, 6 YARDS, ENFORCED AT GB 47 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,47,OWN,1,GB,1,DELAY OF GAME,6,2879,0,0
2023120310,2023-12-03,4,12,1,GB,KC,1,16,41,0,0,(12:01) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE DEEP LEFT TO 87-R.DOUBS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,2879,0,0
2023120310,2023-12-03,4,11,57,GB,KC,2,16,41,0,0,(11:57) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT TO 13-D.WICKS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,2883,0,0
2023120310,2023-12-03,4,11,51,GB,KC,3,16,41,0,0,(11:51) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE DEEP RIGHT TO 11-J.REED.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,2889,0,0
2023120310,2023-12-03,4,11,44,GB,KC,4,16,41,0,0,"(11:44) 19-D.WHELAN PUNTS 40 YARDS TO KC 19, CENTER-42-M.ORZECH, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,2896,0,0
2023120310,2023-12-03,4,11,36,GB,KC,0,0,100,1,0,TIMEOUT AT 11:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2904,0,0
2023120310,2023-12-03,4,11,36,KC,GB,1,10,19,0,0,(11:36) (SHOTGUN) 10-I.PACHECO RIGHT GUARD TO KC 21 FOR 2 YARDS (26-D.SAVAGE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,19,OWN,0,,0,,0,2904,0,0
2023120310,2023-12-03,4,11,3,KC,GB,2,8,21,0,0,(11:03) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP LEFT TO 11-M.VALDES-SCANTLING.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,2937,0,0
2023120310,2023-12-03,4,10,57,KC,GB,3,8,21,0,0,(10:57) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT MIDDLE TO 17-R.JAMES.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,2943,0,0
2023120310,2023-12-03,4,10,53,KC,GB,4,8,21,0,0,"(10:53) 5-T.TOWNSEND PUNTS 57 YARDS TO GB 22, CENTER-41-J.WINCHESTER. 25-K.NIXON TO GB 23 FOR 1 YARD (27-C.CONNER).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,2947,0,0
2023120310,2023-12-03,4,10,41,GB,KC,1,10,23,0,0,(10:41) 28-A.DILLON LEFT GUARD TO GB 27 FOR 4 YARDS (20-J.REID).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,23,OWN,0,,0,,0,2959,0,0
2023120310,2023-12-03,4,10,2,GB,KC,2,6,27,0,0,"(10:02) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT LEFT. PENALTY ON GB-63-R.WALKER, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT GB 27 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,27,OWN,1,GB,1,OFFENSIVE HOLDING,10,2998,0,0
2023120310,2023-12-03,4,9,55,GB,KC,2,16,17,1,0,(9:55) (SHOTGUN) 10-J.LOVE PASS DEEP LEFT TO 87-R.DOUBS TO GB 44 FOR 27 YARDS (20-J.REID).,0,2023,27,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,3005,0,0
2023120310,2023-12-03,4,9,12,GB,KC,1,10,44,1,0,(9:12) 9-C.WATSON LEFT END PUSHED OB AT KC 43 FOR 13 YARDS (51-M.DANNA).,0,2023,13,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,44,OWN,0,,0,,0,3048,0,0
2023120310,2023-12-03,4,8,30,GB,KC,1,10,57,0,0,(8:30) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT TO 18-M.HEATH.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,3090,0,0
2023120310,2023-12-03,4,8,25,GB,KC,2,10,57,1,0,(8:25) (SHOTGUN) 28-A.DILLON UP THE MIDDLE TO KC 33 FOR 10 YARDS (21-M.EDWARDS).,0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,43,OPP,0,,0,,0,3095,0,0
2023120310,2023-12-03,4,7,42,GB,KC,1,10,67,0,0,(7:42) 10-J.LOVE PASS INCOMPLETE DEEP MIDDLE TO 9-C.WATSON [95-C.JONES].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,3138,0,0
2023120310,2023-12-03,4,7,37,GB,KC,2,10,67,1,0,(7:37) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 18-M.HEATH PUSHED OB AT KC 18 FOR 15 YARDS (20-J.REID).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,3143,0,0
