GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,TEN,IND
2023120305,2023-12-03,1,0,58,TEN,IND,2,10,90,0,0,(:58) 32-T.SPEARS UP THE MIDDLE TO IND 6 FOR 4 YARDS (45-E.SPEED).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,10,OPP,0,,0,,0,13,842,0,0
2023120305,2023-12-03,1,0,21,TEN,IND,3,6,94,0,0,(:21) (SHOTGUN) 8-W.LEVIS PASS INCOMPLETE SHORT MIDDLE TO 10-D.HOPKINS (20-N.CROSS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,13,879,0,0
2023120305,2023-12-03,1,0,17,TEN,IND,4,6,94,0,0,"(:17) 6-N.FOLK 24 YARD FIELD GOAL IS GOOD, CENTER-46-M.COX, HOLDER-4-R.STONEHOUSE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,13,883,0,0
2023120305,2023-12-03,1,0,13,IND,TEN,1,10,25,0,0,"(:13) (SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO IND 30 FOR 5 YARDS (2-A.AL-SHAAIR, 94-J.JOHNSON).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,13,887,0,0
2023120305,2023-12-03,1,0,13,IND,TEN,0,0,65,1,0,"6-N.FOLK KICKS 65 YARDS FROM TEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,13,887,0,0
2023120305,2023-12-03,1,0,0,IND,TEN,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,900,0,0
2023120305,2023-12-03,2,15,0,IND,TEN,2,5,30,0,0,(15:00) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT MIDDLE TO 11-M.PITTMAN (50-J.GIBBENS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,13,900,0,0
2023120305,2023-12-03,2,14,56,IND,TEN,3,5,30,0,0,(14:56) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT TO 1-J.DOWNS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,13,904,0,0
2023120305,2023-12-03,2,14,52,IND,TEN,4,5,30,0,0,"(14:52) 8-R.SANCHEZ PUNTS 56 YARDS TO TEN 14, CENTER-46-L.RHODES. 33-E.GARROR TO TEN 23 FOR 9 YARDS (43-T.DENBOW).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,13,908,0,0
2023120305,2023-12-03,2,14,41,TEN,IND,1,10,23,1,0,(14:41) 8-W.LEVIS PASS DEEP LEFT TO 10-D.HOPKINS PUSHED OB AT TEN 41 FOR 18 YARDS (40-J.JONES).,0,2023,18,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,13,919,0,0
2023120305,2023-12-03,2,14,41,TEN,IND,0,0,100,1,0,TIMEOUT AT 14:41.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,919,0,0
2023120305,2023-12-03,2,14,5,TEN,IND,1,10,41,0,0,(14:05) 22-D.HENRY UP THE MIDDLE TO TEN 43 FOR 2 YARDS (54-D.ODEYINGBO).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OWN,0,,0,,0,13,955,0,0
2023120305,2023-12-03,2,13,23,TEN,IND,2,8,43,0,0,(13:23) (SHOTGUN) 22-D.HENRY RIGHT TACKLE TO 50 FOR 7 YARDS (39-D.BAKER).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,43,OWN,0,,0,,0,13,997,0,0
2023120305,2023-12-03,2,12,52,TEN,IND,3,1,100,1,0,(12:52) 22-D.HENRY UP THE MIDDLE TO IND 48 FOR 2 YARDS (44-Z.FRANKLIN; 51-K.PAYE).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,0,OPP,0,,0,,0,13,1028,0,0
2023120305,2023-12-03,2,12,8,TEN,IND,1,10,52,0,0,(12:08) 32-T.SPEARS LEFT GUARD TO IND 39 FOR 9 YARDS (32-J.BLACKMON).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,48,OPP,0,,0,,0,13,1072,0,0
2023120305,2023-12-03,2,11,29,TEN,IND,2,1,61,1,0,(11:29) 22-D.HENRY RIGHT END TO IND 32 FOR 7 YARDS (32-J.BLACKMON).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,39,OPP,0,,0,,0,13,1111,0,0
2023120305,2023-12-03,2,10,48,TEN,IND,1,10,68,1,0,(10:48) 8-W.LEVIS PASS DEEP MIDDLE TO 10-D.HOPKINS TO IND 5 FOR 27 YARDS (40-J.JONES).,0,2023,27,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,13,1152,0,0
2023120305,2023-12-03,2,10,25,TEN,IND,1,5,95,1,0,"(10:25) (NO HUDDLE, SHOTGUN) 22-D.HENRY UP THE MIDDLE FOR 5 YARDS, TOUCHDOWN.",0,2023,5,NO HUDDLE SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,5,OPP,0,,0,,0,13,1175,0,0
2023120305,2023-12-03,2,10,22,IND,TEN,1,10,25,0,0,(10:22) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 31-T.GOODSON PUSHED OB AT IND 32 FOR 7 YARDS (58-H.LANDRY).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,13,1178,0,0
2023120305,2023-12-03,2,10,22,IND,TEN,0,0,60,1,0,"6-N.FOLK KICKS 60 YARDS FROM TEN 40 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,13,1178,0,0
2023120305,2023-12-03,2,10,22,TEN,IND,0,0,100,1,0,TIMEOUT AT 10:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,1178,0,0
2023120305,2023-12-03,2,10,22,TEN,IND,0,0,85,0,0,"6-N.FOLK EXTRA POINT IS GOOD, CENTER-46-M.COX, HOLDER-4-R.STONEHOUSE. PENALTY ON IND-45-E.SPEED, DEFENSIVE HOLDING, 5 YARDS, ENFORCED BETWEEN DOWNS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,1,0,0,,15,OPP,1,IND,0,DEFENSIVE HOLDING,5,13,1178,0,0
2023120305,2023-12-03,2,9,49,IND,TEN,2,3,32,0,0,"(9:49) (SHOTGUN) 21-Z.MOSS LEFT TACKLE TO IND 32 FOR NO GAIN (98-J.SIMMONS; 37-A.HOOKER). PENALTY ON TEN-98-J.SIMMONS, FACE MASK, 15 YARDS, ENFORCED AT IND 32 - NO PLAY. PENALTY ON TEN-93-T.TART, DEFENSIVE OFFSIDE, DECLINED.",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT TACKLE,32,OWN,0,TEN,1,FACE MASK,0,13,1211,0,0
2023120305,2023-12-03,2,9,23,IND,TEN,1,10,47,0,0,"(9:23) (SHOTGUN) 10-G.MINSHEW TO IND 41 FOR -6 YARDS. FUMBLES, AND RECOVERS AT IND 41. 10-G.MINSHEW PASS DEEP LEFT TO 83-K.GRANSON RAN OB AT TEN 28 FOR 25 YARDS.",0,2023,-6,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,1,0,0,0,,47,OWN,0,,0,,0,13,1237,0,0
2023120305,2023-12-03,2,9,5,IND,TEN,1,10,72,0,0,"(9:05) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW PASS SHORT MIDDLE TO 21-Z.MOSS TO TEN 23 FOR 5 YARDS (2-A.AL-SHAAIR, 56-M.RICE).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,13,1255,0,0
