GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,WAS,MIA
2023120306,2023-12-03,1,5,55,MIA,WAS,1,10,64,0,0,(5:55) (SHOTGUN) 31-R.MOSTERT LEFT END TO WAS 40 FOR -4 YARDS (52-J.DAVIS).,0,2023,-4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,36,OPP,0,,0,,0,13,545,0,0
2023120306,2023-12-03,1,5,14,MIA,WAS,2,14,60,0,0,(5:14) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 30-A.INGOLD TO WAS 43 FOR -3 YARDS (52-J.DAVIS).,0,2023,-3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,13,586,0,0
2023120306,2023-12-03,1,4,29,MIA,WAS,3,17,57,0,0,(4:29) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT MIDDLE TO 17-J.WADDLE TO WAS 31 FOR 12 YARDS (31-K.CURL).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,13,631,0,0
2023120306,2023-12-03,1,3,43,MIA,WAS,4,5,69,0,0,"(3:43) 7-J.SANDERS 49 YARD FIELD GOAL IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,13,677,0,0
2023120306,2023-12-03,1,3,39,WAS,MIA,0,0,100,1,0,TIMEOUT AT 03:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,681,0,0
2023120306,2023-12-03,1,3,39,WAS,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,13,681,0,0
2023120306,2023-12-03,1,3,39,WAS,MIA,1,10,25,0,0,"(3:39) 8-B.ROBINSON UP THE MIDDLE TO WAS 29 FOR 4 YARDS (94-C.WILKINS, 21-D.ELLIOTT).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,13,681,0,0
2023120306,2023-12-03,1,3,3,WAS,MIA,2,6,29,0,0,(3:03) 8-B.ROBINSON LEFT TACKLE TO WAS 32 FOR 3 YARDS (55-J.BAKER).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,29,OWN,0,,0,,0,13,717,0,0
2023120306,2023-12-03,1,2,22,WAS,MIA,3,3,32,0,0,(2:22) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT MIDDLE TO 17-T.MCLAURIN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,13,758,0,0
2023120306,2023-12-03,1,2,18,WAS,MIA,4,3,32,0,0,"(2:18) 5-T.WAY PUNTS 49 YARDS TO MIA 19, CENTER-54-C.CHEESEMAN, FAIR CATCH BY 0-B.BERRIOS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,13,762,0,0
2023120306,2023-12-03,1,2,12,MIA,WAS,1,10,19,0,0,(2:12) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE DEEP MIDDLE TO 17-J.WADDLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,13,768,0,0
2023120306,2023-12-03,1,2,2,MIA,WAS,2,10,19,0,0,(2:02) (SHOTGUN) 28-D.ACHANE RIGHT END TO MIA 12 FOR -7 YARDS (55-K.HENRY).,0,2023,-7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,19,OWN,0,,0,,0,13,778,0,0
2023120306,2023-12-03,1,1,23,MIA,WAS,3,17,12,0,0,"(1:23) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 10-T.HILL TO MIA 6 FOR -6 YARDS (94-D.PAYNE) [93-J.ALLEN]. PENALTY ON MIA-74-L.EICHENBERG, INELIGIBLE DOWNFIELD PASS, DECLINED. PENALTY ON MIA-0-B.BERRIOS, OFFENSIVE PASS INTERFERENCE, DECLINED.",0,2023,-6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,12,OWN,0,MIA,0,INELIGIBLE DOWNFIELD PASS,0,13,817,0,0
2023120306,2023-12-03,1,1,8,MIA,WAS,4,23,6,0,0,"(1:08) 16-J.BAILEY PUNTS 46 YARDS TO WAS 48, CENTER-44-B.FERGUSON, FAIR CATCH BY 83-J.CROWDER. PENALTY ON WAS-2-D.BROWN, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT WAS 48.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,6,OWN,1,WAS,0,OFFENSIVE HOLDING,10,13,832,0,0
2023120306,2023-12-03,1,1,1,WAS,MIA,1,10,38,1,0,"(1:01) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT INTENDED FOR 1-J.DOTSON INTERCEPTED BY 43-A.VAN GINKEL AT WAS 33. 43-A.VAN GINKEL FOR 33 YARDS, TOUCHDOWN.",0,2023,33,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,1,0,0,0,0,,38,OWN,0,,0,,0,13,839,0,0
2023120306,2023-12-03,1,0,55,WAS,MIA,0,0,15,1,0,"7-J.SANDERS EXTRA POINT IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,13,845,0,0
2023120306,2023-12-03,1,0,55,WAS,MIA,1,10,25,0,0,"(:55) (SHOTGUN) 8-B.ROBINSON RIGHT TACKLE TO WAS 33 FOR 8 YARDS (29-B.JONES, 4-K.KOHOU).",0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,13,845,0,0
2023120306,2023-12-03,1,0,55,WAS,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,13,845,0,0
2023120306,2023-12-03,1,0,14,WAS,MIA,2,2,33,1,0,"(:14) (SHOTGUN) 8-B.ROBINSON RIGHT TACKLE TO WAS 40 FOR 7 YARDS (21-D.ELLIOTT, 2-B.CHUBB).",0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,33,OWN,0,,0,,0,13,886,0,0
2023120306,2023-12-03,2,15,0,WAS,MIA,1,10,40,0,0,(15:00) (SHOTGUN) 14-S.HOWELL SACKED AT WAS 34 FOR -6 YARDS (91-E.OGBAH).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,13,900,0,0
2023120306,2023-12-03,1,0,0,WAS,MIA,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,900,0,0
