GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,DEN,HOU
2023120307,2023-12-03,2,2,36,DEN,HOU,1,10,68,0,0,(2:36) (SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 82-A.TRAUTMAN TO HOU 26 FOR 6 YARDS (53-B.CASHMAN).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,13,1644,0,0
2023120307,2023-12-03,2,2,0,DEN,HOU,2,4,74,1,0,(2:00) 38-J.MCLAUGHLIN RIGHT END TO HOU 20 FOR 6 YARDS (5-J.PITRE). DEN-84-C.MANHERTZ WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,26,OPP,0,,0,,0,13,1680,0,0
2023120307,2023-12-03,2,2,0,DEN,HOU,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,1680,0,0
2023120307,2023-12-03,2,1,48,DEN,HOU,0,0,100,1,0,TIMEOUT #1 BY DEN AT 01:48.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,1692,0,0
2023120307,2023-12-03,2,1,48,DEN,HOU,1,10,80,0,0,(1:48) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 10-J.JEUDY TO HOU 14 FOR 6 YARDS (25-D.KING; 1-J.WARD).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,13,1692,0,0
2023120307,2023-12-03,2,1,37,DEN,HOU,0,0,100,1,0,TIMEOUT #1 BY HOU AT 01:37.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,1703,0,0
2023120307,2023-12-03,2,1,37,DEN,HOU,2,4,86,0,0,(1:37) 33-J.WILLIAMS LEFT GUARD TO HOU 16 FOR -2 YARDS (5-J.PITRE).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,14,OPP,0,,0,,0,13,1703,0,0
2023120307,2023-12-03,2,1,34,DEN,HOU,0,0,100,1,0,TIMEOUT #2 BY HOU AT 01:34.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,1706,0,0
2023120307,2023-12-03,2,1,34,DEN,HOU,3,6,84,0,0,(1:34) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE DEEP RIGHT [52-J.GREENARD].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,13,1706,0,0
2023120307,2023-12-03,2,1,27,DEN,HOU,4,6,84,0,0,"(1:27) 16-W.LUTZ 34 YARD FIELD GOAL IS GOOD, CENTER-48-M.FRABONI, HOLDER-9-R.DIXON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,13,1713,0,0
2023120307,2023-12-03,2,1,24,HOU,DEN,0,0,65,1,0,"16-W.LUTZ KICKS 65 YARDS FROM DEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,13,1716,0,0
2023120307,2023-12-03,2,1,24,HOU,DEN,1,10,25,1,0,(1:24) (SHOTGUN) 26-D.SINGLETARY RIGHT GUARD TO HOU 39 FOR 14 YARDS (2-P.SURTAIN).,0,2023,14,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,13,1716,0,0
2023120307,2023-12-03,2,0,55,HOU,DEN,1,10,39,0,0,(:55) (SHOTGUN) 7-C.STROUD PASS SHORT LEFT TO 12-N.COLLINS TO HOU 44 FOR 5 YARDS (23-F.MOREAU; 29-J.MCMILLIAN).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,13,1745,0,0
2023120307,2023-12-03,2,0,35,HOU,DEN,2,5,44,0,0,"(:35) (NO HUDDLE, SHOTGUN) 7-C.STROUD PASS INCOMPLETE DEEP MIDDLE TO 8-J.METCHIE.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,13,1765,0,0
2023120307,2023-12-03,2,0,28,HOU,DEN,3,5,44,0,0,(:28) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,13,1772,0,0
2023120307,2023-12-03,2,0,20,HOU,DEN,4,5,44,0,0,"(:20) 11-C.JOHNSTON PUNTS 45 YARDS TO DEN 11, CENTER-46-J.WEEKS, FAIR CATCH BY 19-M.MIMS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,13,1780,0,0
2023120307,2023-12-03,2,0,14,DEN,HOU,1,10,11,0,0,(:14) 3-R.WILSON KNEELS TO DEN 10 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,13,1786,0,0
2023120307,2023-12-03,3,15,0,DEN,HOU,0,0,65,1,0,"16-M.AMMENDOLA KICKS 65 YARDS FROM HOU 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,13,1800,0,0
2023120307,2023-12-03,2,0,0,DEN,HOU,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,1800,0,0
2023120307,2023-12-03,3,15,0,DEN,HOU,1,10,25,0,0,(15:00) 3-R.WILSON SACKED AT DEN 21 FOR -4 YARDS (51-W.ANDERSON).,0,2023,-4,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,13,1800,0,0
2023120307,2023-12-03,3,14,20,DEN,HOU,2,14,21,0,0,(14:20) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 38-J.MCLAUGHLIN TO DEN 26 FOR 5 YARDS (52-J.GREENARD).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,13,1840,0,0
2023120307,2023-12-03,3,13,34,DEN,HOU,3,9,26,0,0,(13:34) (SHOTGUN) 3-R.WILSON SACKED AT DEN 19 FOR -7 YARDS (52-J.GREENARD).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,13,1886,0,0
2023120307,2023-12-03,3,13,3,DEN,HOU,4,16,19,0,0,"(13:03) 9-R.DIXON PUNTS 48 YARDS TO HOU 33, CENTER-48-M.FRABONI. 25-D.KING PUSHED OB AT HOU 40 FOR 7 YARDS (39-D.WASHINGTON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,13,1917,0,0
2023120307,2023-12-03,3,12,53,HOU,DEN,1,10,40,0,0,(12:53) (SHOTGUN) 31-D.PIERCE UP THE MIDDLE TO HOU 40 FOR NO GAIN (99-Z.ALLEN).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OWN,0,,0,,0,13,1927,0,0
2023120307,2023-12-03,3,12,53,HOU,DEN,0,0,100,1,0,TIMEOUT AT 12:53.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,1927,0,0
2023120307,2023-12-03,3,12,19,HOU,DEN,2,10,40,0,0,(12:19) 31-D.PIERCE UP THE MIDDLE TO HOU 39 FOR -1 YARDS (93-D.JONES).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OWN,0,,0,,0,13,1961,0,0
2023120307,2023-12-03,3,11,44,HOU,DEN,3,11,39,1,0,(11:44) (SHOTGUN) 7-C.STROUD PASS DEEP MIDDLE TO 12-N.COLLINS TO DEN 22 FOR 39 YARDS (6-P.LOCKE).,0,2023,39,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,13,1996,0,0
2023120307,2023-12-03,3,10,58,HOU,DEN,1,10,78,0,0,"(10:58) (SHOTGUN) 8-J.METCHIE LEFT END TO DEN 19 FOR 3 YARDS (2-P.SURTAIN). PENALTY ON HOU, ILLEGAL FORMATION, 5 YARDS, ENFORCED AT DEN 22 - NO PLAY.",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,22,OPP,1,HOU,1,ILLEGAL FORMATION,5,13,2042,0,0
2023120307,2023-12-03,3,10,35,HOU,DEN,1,15,73,0,0,(10:35) 31-D.PIERCE UP THE MIDDLE TO DEN 24 FOR 3 YARDS (92-J.HARRIS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,27,OPP,0,,0,,0,13,2065,0,0
2023120307,2023-12-03,3,10,15,HOU,DEN,2,12,76,0,0,"(10:15) (NO HUDDLE, SHOTGUN) 7-C.STROUD SACKED AT DEN 25 FOR -1 YARDS (92-J.HARRIS).",0,2023,-1,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,13,2085,0,0
2023120307,2023-12-03,3,9,35,HOU,DEN,3,13,75,0,0,(9:35) (SHOTGUN) 7-C.STROUD PASS SHORT LEFT TO 12-N.COLLINS TO DEN 20 FOR 5 YARDS (47-J.JEWELL).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,13,2125,0,0
2023120307,2023-12-03,3,8,55,HOU,DEN,4,8,80,0,0,"(8:55) 16-M.AMMENDOLA 38 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,13,2165,0,0
2023120307,2023-12-03,3,8,51,HOU,DEN,0,0,100,1,0,TIMEOUT AT 08:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,2169,0,0
2023120307,2023-12-03,3,8,51,DEN,HOU,0,0,65,1,0,16-M.AMMENDOLA KICKS 58 YARDS FROM HOU 35 TO DEN 7. 19-M.MIMS TO DEN 24 FOR 17 YARDS (30-D.HOUSTON-CARSON; 39-H.TO'OTO'O).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,13,2169,0,0
2023120307,2023-12-03,3,8,47,DEN,HOU,1,10,24,0,0,(8:47) 38-J.MCLAUGHLIN LEFT END PUSHED OB AT DEN 26 FOR 2 YARDS (5-J.PITRE).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,24,OWN,0,,0,,0,13,2173,0,0
2023120307,2023-12-03,3,8,9,DEN,HOU,2,8,26,0,0,(8:09) (NO HUDDLE) 3-R.WILSON PASS SHORT MIDDLE TO 33-J.WILLIAMS TO DEN 31 FOR 5 YARDS (6-D.PERRYMAN) [98-S.RANKINS].,0,2023,5,NO HUDDLE,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,13,2211,0,0
2023120307,2023-12-03,3,7,24,DEN,HOU,3,3,31,0,0,(7:24) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 25-S.PERINE TO DEN 31 FOR NO GAIN (25-D.KING).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,13,2256,0,0
2023120307,2023-12-03,3,7,7,DEN,HOU,4,3,31,0,0,"(7:07) 9-R.DIXON PUNTS 54 YARDS TO HOU 15, CENTER-48-M.FRABONI, FAIR CATCH BY 2-R.WOODS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,13,2273,0,0
2023120307,2023-12-03,3,7,0,HOU,DEN,1,10,15,0,0,(7:00) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT MIDDLE TO 9-B.JORDAN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,13,2280,0,0
2023120307,2023-12-03,3,7,0,HOU,DEN,0,0,100,1,0,TIMEOUT AT 07:00.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,2280,0,0
2023120307,2023-12-03,3,6,56,HOU,DEN,2,10,15,0,0,"(6:56) 26-D.SINGLETARY LEFT TACKLE TO HOU 15 FOR NO GAIN (42-N.BONITTO, 99-Z.ALLEN).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,15,OWN,0,,0,,0,13,2284,0,0
2023120307,2023-12-03,3,6,20,HOU,DEN,3,10,15,0,0,(6:20) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE DEEP RIGHT TO 85-N.BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,13,2320,0,0
2023120307,2023-12-03,3,6,14,HOU,DEN,4,10,15,0,0,"(6:14) 11-C.JOHNSTON PUNTS 43 YARDS TO DEN 42, CENTER-46-J.WEEKS, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,13,2326,0,0
2023120307,2023-12-03,3,6,7,HOU,DEN,0,0,100,1,0,TIMEOUT AT 06:07.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,2333,0,0
2023120307,2023-12-03,3,6,7,DEN,HOU,1,10,42,0,0,"(6:07) (SHOTGUN) PENALTY ON HOU-93-K.HINISH, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT DEN 42 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,42,OWN,1,HOU,1,NEUTRAL ZONE INFRACTION,5,13,2333,0,0
2023120307,2023-12-03,3,6,7,DEN,HOU,1,5,47,0,0,(6:07) 33-J.WILLIAMS RIGHT TACKLE TO HOU 49 FOR 4 YARDS (48-C.HARRIS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,47,OWN,0,,0,,0,13,2333,0,0
2023120307,2023-12-03,3,5,33,DEN,HOU,2,1,51,1,0,(5:33) 20-M.BURTON RIGHT GUARD TO HOU 45 FOR 4 YARDS (48-C.HARRIS; 6-D.PERRYMAN).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,49,OPP,0,,0,,0,13,2367,0,0
