GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,TB,CAR
2023120304,2023-12-03,3,0,41,TB,CAR,1,10,33,1,0,(:41) (SHOTGUN) 6-B.MAYFIELD PASS SHORT MIDDLE TO 1-R.WHITE PUSHED OB AT CAR 47 FOR 20 YARDS (98-M.HAYNES). TB-78-T.WIRFS WAS INJURED DURING THE PLAY.,0,2023,20,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,13,2659,0,0
2023120304,2023-12-03,4,15,0,TB,CAR,1,10,53,0,0,(15:00) 1-R.WHITE UP THE MIDDLE TO CAR 43 FOR 4 YARDS (97-Y.GROSS-MATOS; 40-D.JONES).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OPP,0,,0,,0,13,2700,0,0
2023120304,2023-12-03,3,0,0,TB,CAR,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,2700,0,0
2023120304,2023-12-03,4,14,23,TB,CAR,2,6,57,0,0,(14:23) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE DEEP LEFT TO 13-M.EVANS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,13,2737,0,0
2023120304,2023-12-03,4,14,16,TB,CAR,3,6,57,0,0,"(14:16) (SHOTGUN) 6-B.MAYFIELD SACKED AT CAR 43 FOR 0 YARDS (98-M.HAYNES). PENALTY ON CAR-97-Y.GROSS-MATOS, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT CAR 43 - NO PLAY.",0,2023,0,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,43,OPP,1,CAR,1,ILLEGAL USE OF HANDS,5,13,2744,0,0
2023120304,2023-12-03,4,13,48,TB,CAR,1,10,62,1,0,(13:48) 1-R.WHITE RIGHT END RAN OB AT CAR 27 FOR 11 YARDS (25-X.WOODS).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,38,OPP,0,,0,,0,13,2772,0,0
2023120304,2023-12-03,4,13,9,TB,CAR,1,10,73,0,0,(13:09) (SHOTGUN) 83-D.THOMPKINS LEFT END TO CAR 22 FOR 5 YARDS (13-T.HILL).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,27,OPP,0,,0,,0,13,2811,0,0
2023120304,2023-12-03,4,12,24,TB,CAR,2,5,78,0,0,(12:24) (SHOTGUN) 22-C.EDMONDS UP THE MIDDLE TO CAR 19 FOR 3 YARDS (13-T.HILL; 98-M.HAYNES).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,22,OPP,0,,0,,0,13,2856,0,0
2023120304,2023-12-03,4,11,43,TB,CAR,3,2,81,1,0,"(11:43) 14-C.GODWIN RIGHT END FOR 19 YARDS, TOUCHDOWN.",0,2023,19,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT END,19,OPP,0,,0,,0,13,2897,0,0
2023120304,2023-12-03,4,11,36,CAR,TB,1,10,25,0,0,(11:36) (SHOTGUN) 30-C.HUBBARD LEFT END TO CAR 32 FOR 7 YARDS (27-Z.MCCOLLUM).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,13,2904,0,0
2023120304,2023-12-03,4,11,36,TB,CAR,0,0,85,1,0,"4-C.MCLAUGHLIN EXTRA POINT IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,13,2904,0,0
2023120304,2023-12-03,4,11,36,TB,CAR,0,0,100,1,0,TIMEOUT AT 11:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,2904,0,0
2023120304,2023-12-03,4,11,36,CAR,TB,0,0,65,1,0,"5-J.CAMARDA KICKS 65 YARDS FROM TB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,13,2904,0,0
2023120304,2023-12-03,4,11,0,CAR,TB,2,3,32,1,0,"(11:00) (SHOTGUN) 30-C.HUBBARD LEFT TACKLE TO CAR 36 FOR 4 YARDS (23-R.NEAL, 51-J.RUSSELL).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,32,OWN,0,,0,,0,13,2940,0,0
2023120304,2023-12-03,4,10,24,CAR,TB,1,10,36,0,0,(10:24) (SHOTGUN) 30-C.HUBBARD UP THE MIDDLE TO CAR 37 FOR 1 YARD (9-J.TRYON; 98-A.NELSON).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,36,OWN,0,,0,,0,13,2976,0,0
2023120304,2023-12-03,4,9,39,CAR,TB,2,9,37,0,0,(9:39) (SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 6-M.SANDERS TO CAR 43 FOR 6 YARDS (30-D.DELANEY; 9-J.TRYON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,13,3021,0,0
2023120304,2023-12-03,4,8,53,CAR,TB,3,3,43,1,0,"(8:53) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 15-J.MINGO TO TB 45 FOR 12 YARDS (29-C.IZIEN). FUMBLES (29-C.IZIEN), TOUCHED AT TB 42, RECOVERED BY CAR-6-M.SANDERS AT TB 42.",0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,1,0,0,0,,43,OWN,0,,0,,0,13,3067,0,0
2023120304,2023-12-03,4,8,9,CAR,TB,1,10,58,0,0,(8:09) (SHOTGUN) 6-M.SANDERS UP THE MIDDLE TO TB 38 FOR 4 YARDS (50-V.VEA).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,42,OPP,0,,0,,0,13,3111,0,0
2023120304,2023-12-03,4,7,24,CAR,TB,2,6,62,0,0,(7:24) 6-M.SANDERS UP THE MIDDLE TO TB 38 FOR NO GAIN (94-C.KANCEY).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OPP,0,,0,,0,13,3156,0,0
2023120304,2023-12-03,4,6,38,CAR,TB,3,6,62,0,0,(6:38) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT RIGHT TO 15-J.MINGO.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,13,3202,0,0
2023120304,2023-12-03,4,6,34,CAR,TB,4,6,62,1,0,(6:34) (SHOTGUN) 9-B.YOUNG PASS DEEP RIGHT TO 17-D.CHARK TO TB 8 FOR 30 YARDS (24-C.DAVIS).,0,2023,30,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,13,3206,0,0
2023120304,2023-12-03,4,5,45,CAR,TB,1,8,92,0,0,(5:45) (SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 19-A.THIELEN TO TB 1 FOR 7 YARDS (29-C.IZIEN).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,13,3255,0,0
2023120304,2023-12-03,4,5,6,CAR,TB,2,1,99,1,0,"(5:06) 30-C.HUBBARD RIGHT GUARD FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT GUARD,1,OPP,0,,0,,0,13,3294,0,0
2023120304,2023-12-03,4,5,2,TB,CAR,1,10,25,1,0,(5:02) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 13-M.EVANS TO TB 36 FOR 11 YARDS (49-F.LUVU).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,13,3298,0,0
2023120304,2023-12-03,4,5,2,TB,CAR,0,0,65,1,0,"4-E.PINEIRO KICKS 65 YARDS FROM CAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,13,3298,0,0
2023120304,2023-12-03,4,5,2,TB,CAR,0,0,100,1,0,TIMEOUT AT 05:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,3298,0,0
2023120304,2023-12-03,4,5,2,CAR,TB,0,0,99,1,0,TWO-POINT CONVERSION ATTEMPT. 9-B.YOUNG RUSHES RIGHT END. ATTEMPT SUCCEEDS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,1,,1,OPP,0,,0,,0,13,3298,0,0
2023120304,2023-12-03,4,5,2,CAR,TB,0,0,98,0,0,"TWO-POINT CONVERSION ATTEMPT. 9-B.YOUNG IS SACKED. ATTEMPT FAILS. PENALTY ON TB-9-J.TRYON, FACE MASK, 1 YARD, ENFORCED AT TB 2 - NO PLAY.",0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,1,1,0,,2,OPP,1,TB,1,FACE MASK,1,13,3298,0,0
2023120304,2023-12-03,4,4,22,TB,CAR,1,10,36,0,0,(4:22) 1-R.WHITE RIGHT TACKLE TO TB 39 FOR 3 YARDS (98-M.HAYNES). CAR-97-Y.GROSS-MATOS WAS INJURED DURING THE PLAY.,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,36,OWN,0,,0,,0,13,3338,0,0
2023120304,2023-12-03,4,3,50,TB,CAR,2,7,39,0,0,(3:50) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 1-R.WHITE TO TB 35 FOR -4 YARDS (49-F.LUVU).,0,2023,-4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,13,3370,0,0
2023120304,2023-12-03,4,3,45,TB,CAR,3,11,35,0,0,(3:45) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT LEFT TO 14-C.GODWIN (26-D.JACKSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,13,3375,0,0
2023120304,2023-12-03,4,3,45,TB,CAR,0,0,100,1,0,TIMEOUT #1 BY CAR AT 03:45.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,3375,0,0
2023120304,2023-12-03,4,3,40,TB,CAR,4,11,35,0,0,"(3:40) 5-J.CAMARDA PUNTS 34 YARDS TO CAR 31, CENTER-97-Z.TRINER, DOWNED BY TB-26-K.MERRIWEATHER.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,13,3380,0,0
2023120304,2023-12-03,4,3,31,CAR,TB,1,10,31,0,0,(3:31) (SHOTGUN) 30-C.HUBBARD UP THE MIDDLE TO CAR 36 FOR 5 YARDS (29-C.IZIEN).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OWN,0,,0,,0,13,3389,0,0
2023120304,2023-12-03,4,3,0,CAR,TB,2,5,36,0,0,(3:00) (SHOTGUN) 30-C.HUBBARD UP THE MIDDLE TO CAR 40 FOR 4 YARDS (31-A.WINFIELD; 0-Y.DIABY).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,36,OWN,0,,0,,0,13,3420,0,0
2023120304,2023-12-03,4,2,27,CAR,TB,3,1,40,0,0,(2:27) 9-B.YOUNG PASS INCOMPLETE SHORT RIGHT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,13,3453,0,0
2023120304,2023-12-03,4,2,21,CAR,TB,4,1,40,0,0,(2:21) (SHOTGUN) 9-B.YOUNG PASS DEEP RIGHT INTENDED FOR 19-A.THIELEN INTERCEPTED BY 31-A.WINFIELD [94-C.KANCEY] AT TB 43. 31-A.WINFIELD RAN OB AT TB 43 FOR NO GAIN.,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,1,0,0,0,0,,40,OWN,0,,0,,0,13,3459,0,0
2023120304,2023-12-03,4,2,14,TB,CAR,1,10,43,0,0,(2:14) (SHOTGUN) 1-R.WHITE UP THE MIDDLE TO TB 45 FOR 2 YARDS (93-L.RAY; 49-F.LUVU).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,43,OWN,0,,0,,0,13,3466,0,0
2023120304,2023-12-03,4,2,10,TB,CAR,0,0,100,1,0,TIMEOUT #2 BY CAR AT 02:10.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,3470,0,0
2023120304,2023-12-03,4,2,10,TB,CAR,2,8,45,0,0,(2:10) 6-B.MAYFIELD PASS SHORT RIGHT TO 13-M.EVANS TO CAR 48 FOR 7 YARDS (29-D.JAMISON).,0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,13,3470,0,0
2023120304,2023-12-03,4,2,0,TB,CAR,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,3480,0,0
2023120304,2023-12-03,4,2,0,TB,CAR,3,1,52,1,0,(2:00) 1-R.WHITE UP THE MIDDLE TO CAR 18 FOR 30 YARDS (26-D.JACKSON).,0,2023,30,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OPP,0,,0,,0,13,3480,0,0
2023120304,2023-12-03,4,1,12,TB,CAR,1,10,82,0,0,(1:12) 6-B.MAYFIELD KNEELS TO CAR 19 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,13,3528,0,0
2023120304,2023-12-03,4,0,38,TB,CAR,2,11,81,0,0,(:38) 6-B.MAYFIELD KNEELS TO CAR 20 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,13,3562,0,0
2023120304,2023-12-03,4,0,0,TB,CAR,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,3600,0,0
