GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CIN,JAX
2023120400,2023-12-04,2,9,18,JAX,CIN,3,6,40,0,0,"(9:18) (SHOTGUN) PENALTY ON CIN-91-T.HENDRICKSON, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT JAX 40 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,40,OWN,1,CIN,1,NEUTRAL ZONE INFRACTION,5,1242,0,0
2023120400,2023-12-04,2,8,56,JAX,CIN,3,1,45,1,0,(8:56) 73-B.HANCE REPORTED IN AS ELIGIBLE.  16-T.LAWRENCE UP THE MIDDLE TO JAX 46 FOR 1 YARD (55-L.WILSON).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OWN,0,,0,,0,1264,0,0
2023120400,2023-12-04,2,8,18,JAX,CIN,1,10,46,1,0,(8:18) 1-T.ETIENNE RIGHT END TO CIN 43 FOR 11 YARDS (98-D.READER; 23-D.HILL).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,46,OWN,0,,0,,0,1302,0,0
2023120400,2023-12-04,2,7,43,JAX,CIN,1,10,57,0,0,(7:43) (SHOTGUN) 1-T.ETIENNE UP THE MIDDLE TO CIN 43 FOR NO GAIN (98-D.READER; 57-G.PRATT).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,43,OPP,0,,0,,0,1337,0,0
2023120400,2023-12-04,2,7,8,JAX,CIN,2,10,57,1,0,(7:08) (SHOTGUN) 16-T.LAWRENCE PASS DEEP RIGHT TO 0-C.RIDLEY RAN OB AT CIN 22 FOR 21 YARDS.,0,2023,21,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1372,0,0
2023120400,2023-12-04,2,6,30,JAX,CIN,1,10,78,1,0,"(6:30) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 17-E.ENGRAM FOR 22 YARDS, TOUCHDOWN.",0,2023,22,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,1410,0,0
2023120400,2023-12-04,2,6,24,JAX,CIN,0,0,85,1,0,"10-B.MCMANUS EXTRA POINT IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1416,0,0
2023120400,2023-12-04,2,6,24,CIN,JAX,1,10,25,1,0,"(6:24) (SHOTGUN) 6-J.BROWNING PASS SHORT RIGHT TO 5-T.HIGGINS TO CIN 36 FOR 11 YARDS (33-D.LLOYD, 32-TY.CAMPBELL).",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1416,0,0
2023120400,2023-12-04,2,6,24,CIN,JAX,0,0,65,1,0,"10-B.MCMANUS KICKS 65 YARDS FROM JAX 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1416,0,0
2023120400,2023-12-04,2,6,24,JAX,CIN,0,0,100,1,0,TIMEOUT AT 06:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1416,0,0
