GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,DAL,MIA
2023122410,2023-12-24,1,1,30,DAL,MIA,0,0,85,1,0,"17-B.AUBREY EXTRA POINT IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,16,810,0,0
2023122410,2023-12-24,1,1,27,MIA,DAL,2,10,25,1,0,(1:27) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 11-C.WILSON TO MIA 43 FOR 18 YARDS (6-D.WILSON).,0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,16,813,0,0
2023122410,2023-12-24,1,0,43,MIA,DAL,1,10,43,1,0,(:43) (SHOTGUN) 1-T.TAGOVAILOA PASS DEEP RIGHT TO 3-R.CHOSEN TO DAL 38 FOR 19 YARDS (33-D.CLARK). MIA-3-R.CHOSEN WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,2023,19,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,16,857,0,0
2023122410,2023-12-24,1,0,29,MIA,DAL,0,0,100,1,0,TIMEOUT AT 00:29.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,871,0,0
2023122410,2023-12-24,1,0,13,MIA,DAL,1,10,62,0,0,(:13) 31-R.MOSTERT RIGHT GUARD TO DAL 36 FOR 2 YARDS (99-C.GOLSTON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,38,OPP,0,,0,,0,16,887,0,0
2023122410,2023-12-24,1,0,0,MIA,DAL,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,900,0,0
2023122410,2023-12-24,2,15,0,MIA,DAL,2,8,64,0,0,(15:00) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 28-D.ACHANE TO DAL 29 FOR 7 YARDS (11-M.PARSONS; 96-N.GALLIMORE).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,16,900,0,0
2023122410,2023-12-24,2,14,22,MIA,DAL,3,1,71,1,0,(14:22) (SHOTGUN) 31-R.MOSTERT UP THE MIDDLE TO DAL 14 FOR 15 YARDS (26-D.BLAND).,0,2023,15,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,29,OPP,0,,0,,0,16,938,0,0
2023122410,2023-12-24,2,13,39,MIA,DAL,1,10,86,0,0,(13:39) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 30-A.INGOLD TO DAL 9 FOR 5 YARDS (6-D.WILSON).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,16,981,0,0
2023122410,2023-12-24,2,12,59,MIA,DAL,2,5,91,1,0,(12:59) 31-R.MOSTERT LEFT GUARD TO DAL 3 FOR 6 YARDS (21-S.GILMORE).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,9,OPP,0,,0,,0,16,1021,0,0
