GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,IND,ATL
2023122402,2023-12-24,2,12,58,IND,ATL,2,10,29,0,0,(12:58) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT RIGHT TO 81-M.ALIE-COX (96-Z.HARRISON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,1022,0,0
2023122402,2023-12-24,2,12,54,IND,ATL,3,10,29,0,0,(12:54) (SHOTGUN) 10-G.MINSHEW SCRAMBLES LEFT END PUSHED OB AT IND 33 FOR 4 YARDS (53-N.LANDMAN).,0,2023,4,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,1026,0,0
2023122402,2023-12-24,2,12,14,IND,ATL,4,6,33,0,0,"(12:14) 8-R.SANCHEZ PUNTS 48 YARDS TO ATL 19, CENTER-46-L.RHODES. 20-D.ALFORD PUSHED OB AT ATL 27 FOR 8 YARDS (37-A.SPEED).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1066,0,0
2023122402,2023-12-24,2,12,6,ATL,IND,1,10,27,0,0,(12:06) (SHOTGUN) 4-T.HEINICKE SACKED AT ATL 27 FOR 0 YARDS (51-K.PAYE).,0,2023,0,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,1074,0,0
2023122402,2023-12-24,2,12,6,ATL,IND,0,0,100,1,0,TIMEOUT AT 12:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1074,0,0
2023122402,2023-12-24,2,11,29,ATL,IND,2,10,27,0,0,"(11:29) (SHOTGUN) 7-B.ROBINSON LEFT END TO ATL 28 FOR 1 YARD (51-K.PAYE, 23-K.MOORE).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,27,OWN,0,,0,,0,1111,0,0
2023122402,2023-12-24,2,10,49,ATL,IND,3,9,28,0,0,"(10:49) (SHOTGUN) PENALTY ON ATL-65-M.BERGERON, FALSE START, 5 YARDS, ENFORCED AT ATL 28 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,28,OWN,1,ATL,1,FALSE START,5,1151,0,0
2023122402,2023-12-24,2,10,32,ATL,IND,3,14,23,0,0,"(10:32) (SHOTGUN) 4-T.HEINICKE PASS SHORT MIDDLE TO 84-C.PATTERSON TO ATL 34 FOR 11 YARDS (45-E.SPEED, 32-J.BLACKMON). IND-32-J.BLACKMON WAS INJURED DURING THE PLAY.",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,1168,0,0
2023122402,2023-12-24,2,10,20,ATL,IND,0,0,100,1,0,TIMEOUT AT 10:20.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1180,0,0
2023122402,2023-12-24,2,10,17,ATL,IND,4,3,34,0,0,"(10:17) 13-B.PINION PUNTS 44 YARDS TO IND 22, CENTER-49-L.MCCULLOUGH, FAIR CATCH BY 1-J.DOWNS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,1183,0,0
2023122402,2023-12-24,2,10,11,IND,ATL,1,10,22,0,0,(10:11) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT TO 1-J.DOWNS [90-D.ONYEMATA].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,1189,0,0
2023122402,2023-12-24,2,10,6,IND,ATL,2,10,22,0,0,"(10:06) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE DEEP LEFT TO 81-M.ALIE-COX. PENALTY ON ATL-37-D.HELLAMS, DEFENSIVE PASS INTERFERENCE, 12 YARDS, ENFORCED AT IND 22 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,22,OWN,1,ATL,1,DEFENSIVE PASS INTERFERENCE,12,1194,0,0
2023122402,2023-12-24,2,10,2,IND,ATL,1,10,34,0,0,(10:02) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT RIGHT TO 83-K.GRANSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,1198,0,0
2023122402,2023-12-24,2,9,57,IND,ATL,2,10,34,0,0,(9:57) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE DEEP LEFT TO 1-J.DOWNS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,1203,0,0
2023122402,2023-12-24,2,9,51,IND,ATL,3,10,34,0,0,(9:51) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT MIDDLE TO 14-A.PIERCE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,1209,0,0
2023122402,2023-12-24,2,9,45,IND,ATL,4,10,34,0,0,"(9:45) 8-R.SANCHEZ PUNTS 52 YARDS TO ATL 14, CENTER-46-L.RHODES. 20-D.ALFORD TO ATL 14 FOR NO GAIN (37-A.SPEED).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,1215,0,0
2023122402,2023-12-24,2,9,36,ATL,IND,0,0,100,1,0,TIMEOUT AT 09:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1224,0,0
2023122402,2023-12-24,2,9,36,ATL,IND,1,10,14,0,0,"(9:36) 25-T.ALLGEIER LEFT TACKLE TO ATL 20 FOR 6 YARDS (29-J.BRENTS, 44-Z.FRANKLIN).",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,14,OWN,0,,0,,0,1224,0,0
2023122402,2023-12-24,2,9,2,ATL,IND,2,4,20,0,0,"(9:02) (SHOTGUN) 4-T.HEINICKE PASS SHORT LEFT TO 25-T.ALLGEIER PUSHED OB AT ATL 39 FOR 19 YARDS (45-E.SPEED). PENALTY ON IND-45-E.SPEED, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT ATL 39.",0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,20,OWN,1,IND,0,UNNECESSARY ROUGHNESS,15,1258,0,0
2023122402,2023-12-24,2,8,37,ATL,IND,1,10,54,0,0,(8:37) (SHOTGUN) 4-T.HEINICKE PASS SHORT LEFT TO 81-J.SMITH TO IND 49 FOR -3 YARDS (45-E.SPEED).,0,2023,-3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,1283,0,0
2023122402,2023-12-24,2,8,9,ATL,IND,2,13,51,0,0,"(8:09) (NO HUDDLE, SHOTGUN) 4-T.HEINICKE PASS SHORT LEFT TO 7-B.ROBINSON PUSHED OB AT IND 38 FOR 11 YARDS (44-Z.FRANKLIN).",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,1311,0,0
2023122402,2023-12-24,2,7,34,ATL,IND,3,2,62,1,0,(7:34) (SHOTGUN) 4-T.HEINICKE PASS SHORT LEFT TO 7-B.ROBINSON TO IND 36 FOR 2 YARDS (20-N.CROSS).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1346,0,0
2023122402,2023-12-24,2,6,58,ATL,IND,1,10,64,0,0,"(6:58) (NO HUDDLE, SHOTGUN) 4-T.HEINICKE PASS INCOMPLETE SHORT MIDDLE TO 81-J.SMITH (45-E.SPEED).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,1382,0,0
