GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,PHI,NYG
2023122501,2023-12-25,1,2,19,PHI,NYG,1,10,76,0,0,(2:19) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 11-A.BROWN TO NYG 17 FOR 7 YARDS (25-D.BANKS).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,761,0,0
2023122501,2023-12-25,1,1,47,PHI,NYG,2,3,83,0,0,"(1:47) (NO HUDDLE, SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT RIGHT TO 80-J.JONES.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,793,0,0
2023122501,2023-12-25,1,1,44,PHI,NYG,3,3,83,0,0,"(1:44) (SHOTGUN) 1-J.HURTS TO NYG 23 FOR -6 YARDS. FUMBLES, AND RECOVERS AT NYG 29. 1-J.HURTS PASS SHORT LEFT TO 81-G.CALCATERRA TO NYG 8 FOR 9 YARDS (28-C.FLOTT).",0,2023,-6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,1,0,0,0,,17,OPP,0,,0,,0,796,0,0
2023122501,2023-12-25,1,0,53,PHI,NYG,1,8,92,0,0,(:53) (SHOTGUN) 0-D.SWIFT RIGHT TACKLE TO NYG 3 FOR 5 YARDS (97-D.LAWRENCE).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,8,OPP,0,,0,,0,847,0,0
2023122501,2023-12-25,1,0,12,PHI,NYG,2,3,97,1,0,"(:12) (SHOTGUN) 0-D.SWIFT LEFT END FOR 3 YARDS, TOUCHDOWN. THE REPLAY OFFICIAL REVIEWED THE RUNNER WAS NOT DOWN BY CONTACT RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 0-D.SWIFT LEFT END TO NYG 5 FOR -2 YARDS (97-D.LAWRENCE).",0,2023,3,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT END,3,OPP,0,,0,,0,888,0,0
2023122501,2023-12-25,1,0,0,PHI,NYG,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023122501,2023-12-25,2,15,0,PHI,NYG,3,5,95,0,0,(15:00) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT RIGHT TO 88-D.GOEDERT [5-K.THIBODEAUX].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,900,0,0
2023122501,2023-12-25,2,14,56,PHI,NYG,4,10,90,0,0,"(14:56) 4-J.ELLIOTT 28 YARD FIELD GOAL IS GOOD, CENTER-45-R.LOVATO, HOLDER-10-B.MANN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,904,0,0
2023122501,2023-12-25,2,14,53,NYG,PHI,1,10,25,0,0,(14:53) (SHOTGUN) 15-T.DEVITO PASS SHORT LEFT TO 17-W.ROBINSON TO NYG 26 FOR 1 YARD (3-N.SMITH).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,907,0,0
2023122501,2023-12-25,2,14,53,NYG,PHI,0,0,65,1,0,"4-J.ELLIOTT KICKS 65 YARDS FROM PHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,907,0,0
2023122501,2023-12-25,2,14,16,NYG,PHI,2,9,26,0,0,(14:16) (SHOTGUN) 26-S.BARKLEY RIGHT GUARD TO NYG 30 FOR 4 YARDS (90-J.DAVIS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,26,OWN,0,,0,,0,944,0,0
2023122501,2023-12-25,2,13,39,NYG,PHI,3,5,30,0,0,(13:39) (SHOTGUN) 15-T.DEVITO PASS SHORT RIGHT TO 31-M.BREIDA TO NYG 33 FOR 3 YARDS (31-K.BYARD).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,981,0,0
2023122501,2023-12-25,2,13,2,NYG,PHI,4,2,33,0,0,"(13:02) 6-J.GILLAN PUNTS 31 YARDS TO PHI 36, CENTER-59-C.KREITER. 18-B.COVEY PUSHED OB AT PHI 48 FOR 12 YARDS (94-T.FOX).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1018,0,0
2023122501,2023-12-25,2,12,52,PHI,NYG,1,10,48,1,0,(12:52) (SHOTGUN) 1-J.HURTS RIGHT TACKLE TO NYG 36 FOR 16 YARDS (58-B.OKEREKE).,0,2023,16,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,48,OWN,0,,0,,0,1028,0,0
2023122501,2023-12-25,2,12,52,PHI,NYG,0,0,100,1,0,TIMEOUT AT 12:52.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1028,0,0
2023122501,2023-12-25,2,11,55,PHI,NYG,1,10,64,0,0,"(11:55) (NO HUDDLE, SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT RIGHT TO 6-D.SMITH.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,1085,0,0
2023122501,2023-12-25,2,11,52,PHI,NYG,2,10,64,1,0,"(11:52) (SHOTGUN) 1-J.HURTS PASS SHORT MIDDLE TO 6-D.SMITH FOR 36 YARDS, TOUCHDOWN.",0,2023,36,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,1088,0,0
2023122501,2023-12-25,2,11,44,NYG,PHI,0,0,65,1,0,"4-J.ELLIOTT KICKS 65 YARDS FROM PHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1096,0,0
2023122501,2023-12-25,2,11,44,PHI,NYG,0,0,100,1,0,TIMEOUT AT 11:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1096,0,0
2023122501,2023-12-25,2,11,44,NYG,PHI,1,10,25,1,0,(11:44) (SHOTGUN) 26-S.BARKLEY RIGHT GUARD TO NYG 37 FOR 12 YARDS (32-R.BLANKENSHIP).,0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,1096,0,0
2023122501,2023-12-25,2,11,44,PHI,NYG,0,0,85,1,0,"4-J.ELLIOTT EXTRA POINT IS GOOD, CENTER-45-R.LOVATO, HOLDER-10-B.MANN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1096,0,0
