GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,NE,DEN
2023122411,2023-12-24,2,0,51,NE,DEN,3,6,78,0,0,"(:51) (SHOTGUN) 4-B.ZAPPE SCRAMBLES LEFT END TO DEN 17 FOR 5 YARDS (49-A.SINGLETON). PENALTY ON NE-68-A.MAFI, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT DEN 22 - NO PLAY.",0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,22,OPP,1,NE,1,OFFENSIVE HOLDING,10,16,1749,0,0
2023122411,2023-12-24,2,0,44,NE,DEN,3,16,68,0,0,(:44) (SHOTGUN) 15-E.ELLIOTT LEFT GUARD TO DEN 29 FOR 3 YARDS (0-J.COOPER).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,32,OPP,0,,0,,0,16,1756,0,0
2023122411,2023-12-24,2,0,38,NE,DEN,4,13,71,0,0,"(:38) 37-C.RYLAND 47 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,16,1762,0,0
2023122411,2023-12-24,2,0,38,NE,DEN,0,0,100,1,0,TIMEOUT #2 BY DEN AT 00:38.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1762,0,0
2023122411,2023-12-24,2,0,33,DEN,NE,1,10,37,0,0,"(:33) (SHOTGUN) 3-R.WILSON PASS SHORT MIDDLE TO 25-S.PERINE TO DEN 46 FOR 9 YARDS (27-M.BRYANT, 30-M.MAPU).",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,16,1767,0,0
2023122411,2023-12-24,2,0,26,DEN,NE,2,1,46,1,0,(:26) (SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 85-L.KRULL PUSHED OB AT NE 47 FOR 7 YARDS (8-J.BENTLEY).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,16,1774,0,0
2023122411,2023-12-24,2,0,26,DEN,NE,0,0,100,1,0,TIMEOUT #3 BY DEN AT 00:26.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1774,0,0
2023122411,2023-12-24,2,0,18,DEN,NE,1,10,53,0,0,"(:18) (NO HUDDLE, SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 25-S.PERINE TO NE 39 FOR 8 YARDS (30-M.MAPU) [99-K.WHITE].",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,16,1782,0,0
2023122411,2023-12-24,2,0,3,DEN,NE,2,2,61,0,0,(:03) (NO HUDDLE) 3-R.WILSON SPIKED THE BALL TO STOP THE CLOCK.,0,2023,0,NO HUDDLE,CLOCK STOP,0,0,0,0,,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,16,1797,0,0
2023122411,2023-12-24,2,0,2,DEN,NE,3,2,61,0,0,"(:02) 16-W.LUTZ 57 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-48-M.FRABONI, HOLDER-9-R.DIXON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,16,1798,0,0
2023122411,2023-12-24,3,15,0,DEN,NE,0,0,65,1,0,37-C.RYLAND KICKS 65 YARDS FROM NE 35 TO DEN 0. 19-M.MIMS TO DEN 31 FOR 31 YARDS (2-J.MILLS).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,1800,0,0
2023122411,2023-12-24,2,0,0,DEN,NE,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1800,0,0
2023122411,2023-12-24,3,14,55,DEN,NE,1,10,31,0,0,(14:55) (SHOTGUN) 3-R.WILSON SACKED AT DEN 23 FOR -8 YARDS (90-C.BARMORE).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,16,1805,0,0
2023122411,2023-12-24,3,14,14,DEN,NE,2,18,23,0,0,"(14:14) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 33-J.WILLIAMS TO DEN 22 FOR -1 YARDS (23-K.DUGGER, 8-J.BENTLEY).",0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,16,1846,0,0
2023122411,2023-12-24,3,13,28,DEN,NE,3,19,22,0,0,(13:28) (SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 85-L.KRULL TO DEN 31 FOR 9 YARDS (27-M.BRYANT).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,16,1892,0,0
2023122411,2023-12-24,3,12,50,DEN,NE,4,10,31,0,0,"(12:50) 9-R.DIXON PUNTS 39 YARDS TO NE 30, CENTER-48-M.FRABONI, FAIR CATCH BY 27-M.BRYANT.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,16,1930,0,0
2023122411,2023-12-24,3,12,44,DEN,NE,0,0,100,1,0,TIMEOUT AT 12:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1936,0,0
2023122411,2023-12-24,3,12,44,NE,DEN,1,10,30,1,0,(12:44) 4-B.ZAPPE PASS DEEP LEFT TO 81-D.DOUGLAS TO DEN 29 FOR 41 YARDS (31-J.SIMMONS).,0,2023,41,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,16,1936,0,0
2023122411,2023-12-24,3,11,59,NE,DEN,1,10,71,0,0,(11:59) 15-E.ELLIOTT UP THE MIDDLE TO DEN 28 FOR 1 YARD (31-J.SIMMONS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,29,OPP,0,,0,,0,16,1981,0,0
2023122411,2023-12-24,3,11,18,NE,DEN,2,9,72,1,0,(11:18) (SHOTGUN) 4-B.ZAPPE PASS SHORT LEFT TO 81-D.DOUGLAS RAN OB AT DEN 15 FOR 13 YARDS (6-P.LOCKE) [99-Z.ALLEN].,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,16,2022,0,0
2023122411,2023-12-24,3,10,39,NE,DEN,1,10,85,0,0,(10:39) 15-E.ELLIOTT LEFT END TO DEN 15 FOR NO GAIN (56-B.BROWNING).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,15,OPP,0,,0,,0,16,2061,0,0
2023122411,2023-12-24,3,9,54,NE,DEN,2,10,85,1,0,"(9:54) (SHOTGUN) 4-B.ZAPPE PASS SHORT RIGHT TO 15-E.ELLIOTT FOR 15 YARDS, TOUCHDOWN.",0,2023,15,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,16,2106,0,0
2023122411,2023-12-24,3,9,48,DEN,NE,0,0,65,1,0,"37-C.RYLAND KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,2112,0,0
2023122411,2023-12-24,3,9,48,DEN,NE,0,0,100,1,0,TIMEOUT AT 09:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,2112,0,0
2023122411,2023-12-24,3,9,48,DEN,NE,1,10,25,1,0,(9:48) (SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 89-B.JOHNSON TO DEN 38 FOR 13 YARDS (26-S.WADE).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,16,2112,0,0
2023122411,2023-12-24,3,9,48,NE,DEN,0,0,85,1,0,"37-C.RYLAND EXTRA POINT IS NO GOOD, HIT LEFT UPRIGHT, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,16,2112,0,0
2023122411,2023-12-24,3,9,6,DEN,NE,1,10,38,0,0,(9:06) 33-J.WILLIAMS RIGHT TACKLE TO DEN 40 FOR 2 YARDS (90-C.BARMORE).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,38,OWN,0,,0,,0,16,2154,0,0
2023122411,2023-12-24,3,8,28,DEN,NE,2,8,40,0,0,(8:28) 3-R.WILSON PASS INCOMPLETE DEEP MIDDLE TO 89-B.JOHNSON.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,16,2192,0,0
2023122411,2023-12-24,3,8,23,DEN,NE,0,0,100,1,0,TIMEOUT #1 BY NE AT 08:23.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,2197,0,0
2023122411,2023-12-24,3,8,23,DEN,NE,3,8,40,0,0,(8:23) (SHOTGUN) 3-R.WILSON SACKED AT DEN 30 FOR -10 YARDS (55-J.UCHE).,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,16,2197,0,0
2023122411,2023-12-24,3,7,49,DEN,NE,4,18,30,0,0,"(7:49) 9-R.DIXON PUNTS 46 YARDS TO NE 24, CENTER-48-M.FRABONI. 27-M.BRYANT RAN OB AT NE 31 FOR 7 YARDS (40-J.STRNAD).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,16,2231,0,0
2023122411,2023-12-24,3,7,40,NE,DEN,1,10,31,0,0,(7:40) (SHOTGUN) 4-B.ZAPPE PASS SHORT RIGHT TO 15-E.ELLIOTT TO NE 33 FOR 2 YARDS (49-A.SINGLETON).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,16,2240,0,0
2023122411,2023-12-24,3,7,40,DEN,NE,0,0,100,1,0,TIMEOUT AT 07:40.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,2240,0,0
2023122411,2023-12-24,3,7,5,NE,DEN,2,8,33,0,0,(7:05) 15-E.ELLIOTT LEFT TACKLE TO NE 35 FOR 2 YARDS (99-Z.ALLEN).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,33,OWN,0,,0,,0,16,2275,0,0
2023122411,2023-12-24,3,6,22,NE,DEN,3,6,35,0,0,(6:22) (SHOTGUN) 4-B.ZAPPE PASS INCOMPLETE SHORT RIGHT TO 81-D.DOUGLAS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,16,2318,0,0
2023122411,2023-12-24,3,6,17,NE,DEN,4,6,35,0,0,"(6:17) 17-B.BARINGER PUNTS 51 YARDS TO DEN 14, CENTER-49-J.CARDONA. 19-M.MIMS PUSHED OB AT DEN 15 FOR 1 YARD (53-C.ELLISS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,16,2323,0,0
2023122411,2023-12-24,3,6,4,DEN,NE,1,10,15,0,0,"(6:04) 3-R.WILSON PASS SHORT LEFT TO 33-J.WILLIAMS TO DEN 12 FOR -3 YARDS (92-D.GODCHAUX, 91-D.WISE).",0,2023,-3,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,16,2336,0,0
2023122411,2023-12-24,3,6,4,DEN,NE,0,0,100,1,0,TIMEOUT AT 06:04.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,2336,0,0
2023122411,2023-12-24,3,5,26,DEN,NE,2,13,12,0,0,(5:26) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT RIGHT TO 19-M.MIMS [90-C.BARMORE].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,16,2374,0,0
2023122411,2023-12-24,3,5,20,DEN,NE,3,13,12,0,0,(5:20) (SHOTGUN) 3-R.WILSON SACKED AT DEN 3 FOR -9 YARDS (90-C.BARMORE).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,16,2380,0,0
2023122411,2023-12-24,3,4,38,DEN,NE,4,22,3,0,0,"(4:38) 9-R.DIXON PUNTS 47 YARDS TO 50, CENTER-48-M.FRABONI. 27-M.BRYANT TO DEN 42 FOR 8 YARDS (57-B.NIEMANN).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,3,OWN,0,,0,,0,16,2422,0,0
2023122411,2023-12-24,3,4,28,NE,DEN,1,10,58,0,0,(4:28) (SHOTGUN) 4-B.ZAPPE PASS SHORT LEFT TO 15-E.ELLIOTT TO DEN 42 FOR NO GAIN (47-J.JEWELL).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,16,2432,0,0
2023122411,2023-12-24,3,3,41,NE,DEN,2,10,58,1,0,(3:41) (SHOTGUN) 4-B.ZAPPE PASS DEEP LEFT TO 1-D.PARKER TO DEN 12 FOR 30 YARDS (2-P.SURTAIN).,0,2023,30,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,16,2479,0,0
2023122411,2023-12-24,3,2,57,NE,DEN,1,10,88,0,0,"(2:57) 15-E.ELLIOTT RIGHT GUARD TO DEN 6 FOR 6 YARDS (0-J.COOPER). PENALTY ON NE-68-A.MAFI, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT DEN 12 - NO PLAY.",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT GUARD,12,OPP,1,NE,1,OFFENSIVE HOLDING,10,16,2523,0,0
2023122411,2023-12-24,3,2,27,NE,DEN,1,20,78,0,0,(2:27) (SHOTGUN) 4-B.ZAPPE PASS INCOMPLETE SHORT RIGHT TO 81-D.DOUGLAS [49-A.SINGLETON].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,16,2553,0,0
2023122411,2023-12-24,3,2,24,NE,DEN,2,20,78,0,0,(2:24) (SHOTGUN) 4-B.ZAPPE PASS SHORT LEFT TO 11-T.THORNTON TO DEN 11 FOR 11 YARDS (6-P.LOCKE).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,16,2556,0,0
2023122411,2023-12-24,3,1,41,NE,DEN,3,9,89,1,0,"(1:41) (SHOTGUN) 4-B.ZAPPE PASS SHORT RIGHT TO 88-M.GESICKI FOR 11 YARDS, TOUCHDOWN [56-B.BROWNING].",0,2023,11,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,16,2599,0,0
2023122411,2023-12-24,3,1,34,DEN,NE,0,0,65,1,0,"37-C.RYLAND KICKS 66 YARDS FROM NE 35 TO DEN -1. 19-M.MIMS MUFFS CATCH, AND RECOVERS AT DEN 4. 19-M.MIMS TO DEN 9 FOR 5 YARDS (30-M.MAPU). FUMBLES (30-M.MAPU), RECOVERED BY NE-22-C.DAVIS AT DEN 1. 22-C.DAVIS FOR 1 YARD, TOUCHDOWN.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,1,,0,0,0,,0,1,0,0,0,,35,OPP,0,,0,,0,16,2606,0,0
2023122411,2023-12-24,3,1,34,NE,DEN,0,0,85,1,0,"37-C.RYLAND EXTRA POINT IS GOOD, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,16,2606,0,0
2023122411,2023-12-24,3,1,28,DEN,NE,1,10,25,0,0,"(1:28) 38-J.MCLAUGHLIN LEFT END TO DEN 27 FOR 2 YARDS (91-D.WISE, 8-J.BENTLEY).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,16,2612,0,0
2023122411,2023-12-24,3,1,28,DEN,NE,0,0,65,1,0,"37-C.RYLAND KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,2612,0,0
2023122411,2023-12-24,3,1,28,DEN,NE,0,0,15,1,0,"37-C.RYLAND EXTRA POINT IS GOOD, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,16,2612,0,0
2023122411,2023-12-24,3,0,51,DEN,NE,2,8,27,0,0,(:51) (NO HUDDLE) 33-J.WILLIAMS RIGHT END TO DEN 27 FOR NO GAIN (2-J.MILLS).,0,2023,0,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,27,OWN,0,,0,,0,16,2649,0,0
2023122411,2023-12-24,3,0,6,DEN,NE,3,8,27,0,0,"(:06) (SHOTGUN) 3-R.WILSON SACKED AT DEN 19 FOR -8 YARDS (90-C.BARMORE). FUMBLES (90-C.BARMORE) [90-C.BARMORE], TOUCHED AT DEN 19, RECOVERED BY DEN-77-Q.MEINERZ AT DEN 17.",0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,27,OWN,0,,0,,0,16,2694,0,0
2023122411,2023-12-24,4,15,0,DEN,NE,4,18,17,0,0,"(15:00) 9-R.DIXON PUNTS 46 YARDS TO NE 37, CENTER-48-M.FRABONI. 27-M.BRYANT MUFFS CATCH, RECOVERED BY NE-41-B.SCHOOLER AT NE 38.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,16,2700,0,0
2023122411,2023-12-24,3,0,0,DEN,NE,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,2700,0,0
2023122411,2023-12-24,4,14,51,NE,DEN,1,10,38,0,0,"(14:51) (SHOTGUN) 36-K.HARRIS UP THE MIDDLE TO NE 40 FOR 2 YARDS (49-A.SINGLETON, 41-D.SANDERS).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OWN,0,,0,,0,16,2709,0,0
2023122411,2023-12-24,4,14,9,NE,DEN,2,8,40,0,0,(14:09) 36-K.HARRIS RIGHT GUARD TO NE 42 FOR 2 YARDS (51-R.PERKINS; 99-Z.ALLEN).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,40,OWN,0,,0,,0,16,2751,0,0
2023122411,2023-12-24,4,13,25,NE,DEN,3,6,42,0,0,(13:25) (SHOTGUN) 4-B.ZAPPE PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,16,2795,0,0
2023122411,2023-12-24,4,13,19,NE,DEN,4,6,42,0,0,"(13:19) 17-B.BARINGER PUNTS 41 YARDS TO DEN 17, CENTER-49-J.CARDONA, FAIR CATCH BY 19-M.MIMS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,16,2801,0,0
2023122411,2023-12-24,4,13,11,DEN,NE,0,0,100,1,0,TIMEOUT AT 13:11.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,2809,0,0
2023122411,2023-12-24,4,13,11,DEN,NE,1,10,17,1,0,(13:11) (SHOTGUN) 3-R.WILSON PASS SHORT MIDDLE TO 25-S.PERINE TO DEN 30 FOR 13 YARDS (8-J.BENTLEY).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,16,2809,0,0
2023122411,2023-12-24,4,12,47,DEN,NE,1,10,30,0,0,"(12:47) (NO HUDDLE, SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 19-M.MIMS TO DEN 37 FOR 7 YARDS (23-K.DUGGER).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,16,2833,0,0
2023122411,2023-12-24,4,12,24,DEN,NE,2,3,37,0,0,(12:24) (NO HUDDLE) 25-S.PERINE UP THE MIDDLE TO DEN 39 FOR 2 YARDS (91-D.WISE; 55-J.UCHE).,0,2023,2,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OWN,0,,0,,0,16,2856,0,0
2023122411,2023-12-24,4,11,44,DEN,NE,3,1,39,0,0,(11:44) 75-Q.BAILEY REPORTED IN AS ELIGIBLE.  20-M.BURTON UP THE MIDDLE TO DEN 39 FOR NO GAIN (93-L.GUY; 2-J.MILLS).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,39,OWN,0,,0,,0,16,2896,0,0
2023122411,2023-12-24,4,11,6,DEN,NE,4,1,39,1,0,(11:06) 3-R.WILSON UP THE MIDDLE TO DEN 41 FOR 2 YARDS (8-J.BENTLEY).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,39,OWN,0,,0,,0,16,2934,0,0
2023122411,2023-12-24,4,10,28,DEN,NE,1,10,41,1,0,"(10:28) (SHOTGUN) 3-R.WILSON PASS DEEP RIGHT TO 19-M.MIMS TO NE 12 FOR 47 YARDS (8-J.BENTLEY). NEW ENGLAND CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #2.)",0,2023,47,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,1,0,,0,0,0,0,0,,41,OWN,0,,0,,0,16,2972,0,0
2023122411,2023-12-24,4,9,54,DEN,NE,1,10,88,0,0,"(9:54) 33-J.WILLIAMS RIGHT END PUSHED OB AT NE 16 FOR -4 YARDS (33-A.JENNINGS, 28-A.AUSTIN).",0,2023,-4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,12,OPP,0,,0,,0,16,3006,0,0
2023122411,2023-12-24,4,9,18,DEN,NE,2,14,84,0,0,(9:18) 3-R.WILSON PASS SHORT LEFT TO 10-J.JEUDY TO NE 3 FOR 13 YARDS (26-S.WADE).,0,2023,13,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,16,3042,0,0
2023122411,2023-12-24,4,8,39,DEN,NE,3,1,97,1,0,"(8:39) 3-R.WILSON PASS SHORT RIGHT TO 85-L.KRULL FOR 3 YARDS, TOUCHDOWN.",0,2023,3,UNDER CENTER,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,16,3081,0,0
2023122411,2023-12-24,4,8,33,NE,DEN,1,10,25,0,0,(8:33) (SHOTGUN) 4-B.ZAPPE PASS SHORT RIGHT TO 15-E.ELLIOTT PUSHED OB AT NE 26 FOR 1 YARD (31-J.SIMMONS).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,16,3087,0,0
2023122411,2023-12-24,4,8,33,DEN,NE,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 3-R.WILSON PASS TO 89-B.JOHNSON IS COMPLETE. ATTEMPT SUCCEEDS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,1,,2,OPP,0,,0,,0,16,3087,0,0
2023122411,2023-12-24,4,8,33,DEN,NE,0,0,100,1,0,TIMEOUT AT 08:33.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3087,0,0
2023122411,2023-12-24,4,8,33,NE,DEN,0,0,65,1,0,"16-W.LUTZ KICKS 65 YARDS FROM DEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,3087,0,0
2023122411,2023-12-24,4,7,54,NE,DEN,2,9,26,0,0,(7:54) (SHOTGUN) 4-B.ZAPPE PASS SHORT RIGHT TO 15-E.ELLIOTT TO NE 28 FOR 2 YARDS (31-J.SIMMONS).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,16,3126,0,0
2023122411,2023-12-24,4,7,12,NE,DEN,3,7,28,0,0,(7:12) (SHOTGUN) 4-B.ZAPPE PASS SHORT RIGHT TO 83-J.REAGOR TO NE 33 FOR 5 YARDS (2-P.SURTAIN).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,16,3168,0,0
2023122411,2023-12-24,4,6,39,NE,DEN,4,2,33,0,0,"(6:39) 17-B.BARINGER PUNTS 45 YARDS TO DEN 22, CENTER-49-J.CARDONA, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,16,3201,0,0
