GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,KC,LV
2023122500,2023-12-25,2,4,55,KC,LV,0,0,65,1,0,"2-D.CARLSON KICKS 65 YARDS FROM LV 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1505,0,0
2023122500,2023-12-25,2,4,48,KC,LV,0,0,2,1,0,TWO-POINT CONVERSION ATTEMPT. 34-B.BOLDEN RUSHES UP THE MIDDLE. ATTEMPT SUCCEEDS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,1,,2,OWN,0,,0,,0,1512,0,0
2023122500,2023-12-25,2,4,48,KC,LV,0,0,65,1,0,"2-D.CARLSON KICKS 65 YARDS FROM LV 35 TO END ZONE, TOUCHBACK. LV-19-D.TURNER WAS INJURED DURING THE PLAY.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1512,0,0
2023122500,2023-12-25,2,4,48,KC,LV,0,0,100,1,0,TIMEOUT #1 BY LV AT 04:48.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1512,0,0
2023122500,2023-12-25,2,4,48,KC,LV,1,10,25,0,0,(4:48) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 4-R.RICE PUSHED OB AT KC 34 FOR 9 YARDS (21-A.ROBERTSON; 25-T.MOEHRIG).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1512,0,0
2023122500,2023-12-25,2,4,18,KC,LV,2,1,34,1,0,(4:18) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 84-JU.WATSON TO KC 43 FOR 9 YARDS (21-A.ROBERTSON).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,1542,0,0
2023122500,2023-12-25,2,3,41,KC,LV,1,10,43,0,0,(3:41) (SHOTGUN) 10-I.PACHECO RIGHT END TO KC 48 FOR 5 YARDS (41-R.SPILLANE).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,43,OWN,0,,0,,0,1579,0,0
2023122500,2023-12-25,2,2,55,KC,LV,0,0,100,1,0,TIMEOUT #2 BY KC AT 02:55.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1625,0,0
2023122500,2023-12-25,2,2,55,KC,LV,2,5,48,0,0,(2:55) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP LEFT TO 4-R.RICE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1625,0,0
2023122500,2023-12-25,2,2,48,KC,LV,3,5,48,0,0,(2:48) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT TO 4-R.RICE [98-M.CROSBY].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1632,0,0
2023122500,2023-12-25,2,2,8,KC,LV,1,10,59,0,0,"(2:08) (SHOTGUN) 15-P.MAHOMES SCRAMBLES RIGHT END RAN OB AT LV 35 FOR 6 YARDS (41-R.SPILLANE). PENALTY ON KC-81-B.BELL, ILLEGAL SHIFT, OFFSETTING, ENFORCED AT LV 41 - NO PLAY. PENALTY ON LV-5-D.DEABLO, DEFENSIVE HOLDING, OFFSETTING.",0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,41,OPP,1,KC,1,ILLEGAL SHIFT,0,1672,0,0
2023122500,2023-12-25,2,2,0,KC,LV,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023122500,2023-12-25,2,2,0,KC,LV,1,10,59,0,0,(2:00) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 10-I.PACHECO TO LV 41 FOR NO GAIN (21-A.ROBERTSON).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,1680,0,0
2023122500,2023-12-25,2,1,36,KC,LV,2,10,59,0,0,"(1:36) (NO HUDDLE, SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 87-T.KELCE TO LV 34 FOR 7 YARDS (39-N.HOBBS).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,1704,0,0
2023122500,2023-12-25,2,0,56,KC,LV,3,3,66,1,0,(:56) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 84-JU.WATSON TO LV 23 FOR 11 YARDS (18-J.JONES).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,1744,0,0
2023122500,2023-12-25,2,0,56,KC,LV,0,0,100,1,0,TIMEOUT #2 BY LV AT 00:56.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1744,0,0
2023122500,2023-12-25,2,0,29,KC,LV,1,10,77,0,0,"(:29) (NO HUDDLE, SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT LEFT.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,1771,0,0
2023122500,2023-12-25,2,0,24,KC,LV,2,10,77,0,0,(:24) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,1776,0,0
2023122500,2023-12-25,2,0,18,KC,LV,3,10,77,0,0,(:18) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 87-T.KELCE TO LV 18 FOR 5 YARDS (39-N.HOBBS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,1782,0,0
2023122500,2023-12-25,2,0,9,KC,LV,4,5,82,0,0,"(:09) 7-H.BUTKER 36 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,1791,0,0
2023122500,2023-12-25,2,0,9,KC,LV,0,0,100,1,0,TIMEOUT #3 BY KC AT 00:09.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1791,0,0
2023122500,2023-12-25,2,0,5,LV,KC,1,10,26,0,0,(:05) 4-A.O'CONNELL KNEELS TO LV 25 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1795,0,0
2023122500,2023-12-25,2,0,0,LV,KC,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023122500,2023-12-25,3,15,0,LV,KC,0,0,65,1,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023122500,2023-12-25,3,15,0,LV,KC,1,10,25,0,0,(15:00) 35-Z.WHITE LEFT END TO LV 29 FOR 4 YARDS (56-G.KARLAFTIS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,1800,0,0
2023122500,2023-12-25,3,14,28,LV,KC,2,6,29,0,0,"(14:28) 35-Z.WHITE RIGHT END TO LV 30 FOR 1 YARD (32-N.BOLTON, 22-T.MCDUFFIE).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,29,OWN,0,,0,,0,1832,0,0
2023122500,2023-12-25,3,13,49,LV,KC,3,5,30,0,0,"(13:49) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE DEEP RIGHT TO 17-D.ADAMS [20-J.REID]. PENALTY ON KC-38-L.SNEED, DEFENSIVE PASS INTERFERENCE, 15 YARDS, ENFORCED AT LV 30 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,30,OWN,1,KC,1,DEFENSIVE PASS INTERFERENCE,15,1871,0,0
2023122500,2023-12-25,3,13,44,LV,KC,1,10,45,0,0,(13:44) 35-Z.WHITE LEFT GUARD TO LV 48 FOR 3 YARDS (51-M.DANNA).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,45,OWN,0,,0,,0,1876,0,0
2023122500,2023-12-25,3,13,5,LV,KC,2,7,48,0,0,(13:05) 4-A.O'CONNELL PASS INCOMPLETE SHORT RIGHT TO 35-Z.WHITE (51-M.DANNA).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1915,0,0
2023122500,2023-12-25,3,13,1,LV,KC,3,7,48,0,0,(13:01) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE DEEP RIGHT TO 16-J.MEYERS (35-JA.WATSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1919,0,0
2023122500,2023-12-25,3,12,53,LV,KC,4,7,48,0,0,"(12:53) 6-A.COLE PUNTS 34 YARDS TO KC 18, CENTER-50-J.BOBENMOYER, OUT OF BOUNDS. PENALTY ON KC-2-J.WILLIAMS, OFFENSIVE HOLDING, 9 YARDS, ENFORCED AT KC 18.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,48,OWN,1,KC,0,OFFENSIVE HOLDING,9,1927,0,0
2023122500,2023-12-25,3,12,46,KC,LV,1,10,9,0,0,(12:46) (SHOTGUN) 10-I.PACHECO RIGHT END TO KC 12 FOR 3 YARDS (91-B.NICHOLS; 51-M.KOONCE).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,9,OWN,0,,0,,0,1934,0,0
2023122500,2023-12-25,3,12,46,KC,LV,0,0,100,1,0,TIMEOUT AT 12:46.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1934,0,0
2023122500,2023-12-25,3,12,7,KC,LV,2,7,12,0,0,(12:07) (SHOTGUN) 15-P.MAHOMES SACKED AT KC 11 FOR -1 YARDS (51-M.KOONCE).,0,2023,-1,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,1973,0,0
2023122500,2023-12-25,3,11,23,KC,LV,3,8,11,0,0,"(11:23) (SHOTGUN) 15-P.MAHOMES SCRAMBLES RIGHT END TO KC 16 FOR 5 YARDS (5-D.DEABLO). PENALTY ON LV-39-N.HOBBS, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT KC 16.",0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,11,OWN,1,LV,0,DEFENSIVE HOLDING,5,2017,0,0
2023122500,2023-12-25,3,10,52,KC,LV,1,10,21,0,0,(10:52) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 8-J.ROSS PUSHED OB AT KC 23 FOR 2 YARDS (9-T.WILSON).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,2048,0,0
2023122500,2023-12-25,3,10,12,KC,LV,2,8,23,0,0,(10:12) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 4-R.RICE TO KC 30 FOR 7 YARDS (41-R.SPILLANE).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,2088,0,0
2023122500,2023-12-25,3,9,32,KC,LV,3,1,30,0,0,"(9:32) (SHOTGUN) 10-I.PACHECO LEFT GUARD TO KC 30 FOR NO GAIN (39-N.HOBBS, 90-J.TILLERY).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,30,OWN,0,,0,,0,2128,0,0
2023122500,2023-12-25,3,8,46,KC,LV,0,0,100,1,0,TIMEOUT #1 BY KC AT 08:46.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2174,0,0
2023122500,2023-12-25,3,8,46,KC,LV,4,1,30,1,0,(8:46) 15-P.MAHOMES SCRAMBLES RIGHT END TO KC 37 FOR 7 YARDS (18-J.JONES).,0,2023,7,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,2174,0,0
2023122500,2023-12-25,3,8,8,KC,LV,1,10,37,0,0,(8:08) (SHOTGUN) 10-I.PACHECO RIGHT GUARD TO KC 39 FOR 2 YARDS (41-R.SPILLANE; 95-J.JENKINS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,37,OWN,0,,0,,0,2212,0,0
2023122500,2023-12-25,3,7,28,KC,LV,2,8,39,1,0,"(7:28) 15-P.MAHOMES SCRAMBLES UP THE MIDDLE TO LV 48 FOR 13 YARDS (41-R.SPILLANE, 39-N.HOBBS).",0,2023,13,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,2252,0,0
2023122500,2023-12-25,3,6,44,KC,LV,1,10,52,0,0,"(6:44) (SHOTGUN) 25-C.EDWARDS-HELAIRE LEFT END TO LV 44 FOR 4 YARDS (41-R.SPILLANE, 90-J.TILLERY).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,48,OPP,0,,0,,0,2296,0,0
2023122500,2023-12-25,3,6,6,KC,LV,2,6,56,0,0,(6:06) (SHOTGUN) 25-C.EDWARDS-HELAIRE RIGHT END TO LV 43 FOR 1 YARD (5-D.DEABLO).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,44,OPP,0,,0,,0,2334,0,0
2023122500,2023-12-25,3,5,30,KC,LV,3,5,57,0,0,(5:30) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT LEFT TO 4-R.RICE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,2370,0,0
2023122500,2023-12-25,3,5,27,KC,LV,4,5,57,0,0,"(5:27) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP LEFT TO 4-R.RICE [90-J.TILLERY]. PENALTY ON KC-87-T.KELCE, OFFENSIVE PASS INTERFERENCE, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,43,OPP,0,KC,0,OFFENSIVE PASS INTERFERENCE,0,2373,0,0
2023122500,2023-12-25,3,5,21,KC,LV,0,0,100,1,0,TIMEOUT AT 05:21.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2379,0,0
2023122500,2023-12-25,3,5,21,LV,KC,1,10,43,0,0,(5:21) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE SHORT RIGHT TO 81-A.HOOPER [54-L.CHENAL].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,2379,0,0
2023122500,2023-12-25,3,5,17,LV,KC,2,10,43,0,0,(5:17) 35-Z.WHITE RIGHT END TO LV 47 FOR 4 YARDS (32-N.BOLTON).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,43,OWN,0,,0,,0,2383,0,0
2023122500,2023-12-25,3,4,36,LV,KC,3,6,47,0,0,(4:36) (SHOTGUN) 4-A.O'CONNELL SACKED AT LV 41 FOR -6 YARDS (90-C.OMENIHU).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,2424,0,0
2023122500,2023-12-25,3,3,55,LV,KC,4,12,41,0,0,"(3:55) 6-A.COLE PUNTS 50 YARDS TO KC 9, CENTER-50-J.BOBENMOYER. 17-R.JAMES TO KC 19 FOR 10 YARDS (19-D.TURNER; 22-A.ABDULLAH).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,2465,0,0
2023122500,2023-12-25,3,3,44,KC,LV,1,10,19,0,0,"(3:44) (SHOTGUN) 15-P.MAHOMES SACKED AT KC 15 FOR -4 YARDS (51-M.KOONCE). PENALTY ON KC-74-J.TAYLOR, OFFENSIVE HOLDING, DECLINED.",0,2023,-4,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,19,OWN,0,KC,0,OFFENSIVE HOLDING,0,2476,0,0
2023122500,2023-12-25,3,3,44,KC,LV,0,0,100,1,0,TIMEOUT AT 03:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2476,0,0
2023122500,2023-12-25,3,3,25,KC,LV,2,14,15,0,0,(3:25) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 10-I.PACHECO TO KC 20 FOR 5 YARDS (5-D.DEABLO).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,2495,0,0
2023122500,2023-12-25,3,2,58,KC,LV,3,9,20,0,0,(2:58) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP LEFT TO 84-JU.WATSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,2522,0,0
2023122500,2023-12-25,3,2,52,KC,LV,4,9,20,0,0,"(2:52) 5-T.TOWNSEND PUNTS 22 YARDS TO KC 42, CENTER-41-J.WINCHESTER, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,2528,0,0
2023122500,2023-12-25,3,2,47,KC,LV,0,0,100,1,0,TIMEOUT AT 02:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2533,0,0
2023122500,2023-12-25,3,2,47,LV,KC,1,10,58,0,0,"(2:47) 35-Z.WHITE RIGHT END TO KC 36 FOR 6 YARDS (38-L.SNEED, 23-D.TRANQUILL). KC-38-L.SNEED WAS INJURED DURING THE PLAY.",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,42,OPP,0,,0,,0,2533,0,0
2023122500,2023-12-25,3,2,33,LV,KC,0,0,100,1,0,TIMEOUT AT 02:33.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2547,0,0
2023122500,2023-12-25,3,2,26,LV,KC,2,4,64,0,0,(2:26) 35-Z.WHITE UP THE MIDDLE TO KC 33 FOR 3 YARDS (91-D.NNADI).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,36,OPP,0,,0,,0,2554,0,0
2023122500,2023-12-25,3,1,49,LV,KC,3,1,67,1,0,(1:49) 71-J.HERRON REPORTED IN AS ELIGIBLE.  35-Z.WHITE LEFT TACKLE PUSHED OB AT KC 17 FOR 16 YARDS (20-J.REID; 21-M.EDWARDS).,0,2023,16,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,33,OPP,0,,0,,0,2591,0,0
2023122500,2023-12-25,3,1,14,LV,KC,1,10,83,0,0,"(1:14) 35-Z.WHITE LEFT END TO KC 17 FOR NO GAIN (20-J.REID, 95-C.JONES).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,17,OPP,0,,0,,0,2626,0,0
2023122500,2023-12-25,3,0,36,LV,KC,2,10,83,0,0,(:36) 4-A.O'CONNELL PASS INCOMPLETE SHORT RIGHT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,2664,0,0
2023122500,2023-12-25,3,0,30,LV,KC,3,10,83,0,0,(:30) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE SHORT LEFT TO 17-D.ADAMS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,2670,0,0
2023122500,2023-12-25,3,0,27,LV,KC,4,10,83,0,0,"(:27) 2-D.CARLSON 35 YARD FIELD GOAL IS GOOD, CENTER-50-J.BOBENMOYER, HOLDER-6-A.COLE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,2673,0,0
2023122500,2023-12-25,3,0,24,KC,LV,0,0,65,1,0,2-D.CARLSON KICKS 62 YARDS FROM LV 35 TO KC 3. 17-R.JAMES TO KC 24 FOR 21 YARDS (34-B.BOLDEN).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2676,0,0
2023122500,2023-12-25,3,0,19,KC,LV,1,10,24,0,0,(:19) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 4-R.RICE TO KC 31 FOR 7 YARDS (41-R.SPILLANE; 18-J.JONES).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,2681,0,0
2023122500,2023-12-25,4,15,0,KC,LV,2,3,31,1,0,(15:00) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 4-R.RICE TO KC 39 FOR 8 YARDS (21-A.ROBERTSON).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,2700,0,0
2023122500,2023-12-25,3,0,0,KC,LV,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023122500,2023-12-25,4,14,35,KC,LV,1,10,39,0,0,"(14:35) (NO HUDDLE, SHOTGUN) 15-P.MAHOMES SCRAMBLES RIGHT END TO KC 46 FOR 7 YARDS (39-N.HOBBS).",0,2023,7,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,2725,0,0
2023122500,2023-12-25,4,14,11,KC,LV,2,3,46,1,0,"(14:11) (NO HUDDLE, SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 83-N.GRAY TO LV 49 FOR 5 YARDS (41-R.SPILLANE).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,2749,0,0
2023122500,2023-12-25,4,13,31,KC,LV,1,10,51,0,0,"(13:31) 15-P.MAHOMES PASS SHORT RIGHT INTENDED FOR 83-N.GRAY INTERCEPTED BY 25-T.MOEHRIG [97-J.ROBINSON] AT LV 42. 25-T.MOEHRIG TO LV 42 FOR NO GAIN (83-N.GRAY). THE REPLAY OFFICIAL REVIEWED THE INTERCEPTION RULING, AND THE PLAY WAS REVERSED. 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT TO 83-N.GRAY (25-T.MOEHRIG) [97-J.ROBINSON].",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,1,0,0,0,0,,49,OPP,0,,0,,0,2789,0,0
2023122500,2023-12-25,4,13,22,KC,LV,2,10,51,0,0,(13:22) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 25-C.EDWARDS-HELAIRE TO LV 41 FOR 8 YARDS (18-J.JONES).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,2798,0,0
2023122500,2023-12-25,4,12,35,KC,LV,3,2,59,1,0,(12:35) (SHOTGUN) 15-P.MAHOMES SCRAMBLES LEFT END RAN OB AT LV 34 FOR 7 YARDS (39-N.HOBBS).,0,2023,7,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,2845,0,0
2023122500,2023-12-25,4,12,12,KC,LV,1,10,66,0,0,"(12:12) (NO HUDDLE, SHOTGUN) 25-C.EDWARDS-HELAIRE LEFT END TO LV 29 FOR 5 YARDS (41-R.SPILLANE, 21-A.ROBERTSON). PENALTY ON KC-64-W.MORRIS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT LV 32.",0,2023,5,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,34,OPP,1,KC,0,OFFENSIVE HOLDING,10,2868,0,0
2023122500,2023-12-25,4,11,58,KC,LV,1,18,58,0,0,(11:58) (SHOTGUN) 15-P.MAHOMES SCRAMBLES RIGHT END TO LV 41 FOR 1 YARD (5-D.DEABLO).,0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,2882,0,0
2023122500,2023-12-25,4,11,15,KC,LV,2,17,59,1,0,(11:15) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 25-C.EDWARDS-HELAIRE PUSHED OB AT LV 9 FOR 32 YARDS (25-T.MOEHRIG).,0,2023,32,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,2925,0,0
