GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,PIT,CIN
2023122300,2023-12-23,2,8,41,PIT,CIN,1,10,86,0,0,(8:41) (SHOTGUN) 2-M.RUDOLPH PASS INCOMPLETE SHORT LEFT TO 18-D.JOHNSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,16,1279,0,0
2023122300,2023-12-23,2,8,37,PIT,CIN,2,10,86,0,0,(8:37) (SHOTGUN) 22-N.HARRIS UP THE MIDDLE TO CIN 10 FOR 4 YARDS (55-L.WILSON; 27-J.BATTLE).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,14,OPP,0,,0,,0,16,1283,0,0
2023122300,2023-12-23,2,7,59,PIT,CIN,3,6,90,1,0,(7:59) (SHOTGUN) 2-M.RUDOLPH SCRAMBLES RIGHT GUARD TO CIN 3 FOR 7 YARDS (21-M.HILTON).,0,2023,7,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,16,1321,0,0
2023122300,2023-12-23,2,7,13,PIT,CIN,1,3,97,1,0,"(7:13) 22-N.HARRIS RIGHT GUARD FOR 3 YARDS, TOUCHDOWN.",0,2023,3,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT GUARD,3,OPP,0,,0,,0,16,1367,0,0
2023122300,2023-12-23,2,7,6,CIN,PIT,1,10,25,0,0,(7:06) 30-C.BROWN LEFT GUARD TO CIN 29 FOR 4 YARDS (38-M.WALKER).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,16,1374,0,0
2023122300,2023-12-23,2,7,6,PIT,CIN,0,0,85,1,0,"9-C.BOSWELL EXTRA POINT IS GOOD, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,16,1374,0,0
2023122300,2023-12-23,2,7,6,PIT,CIN,0,0,100,1,0,TIMEOUT AT 07:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1374,0,0
2023122300,2023-12-23,2,7,6,CIN,PIT,0,0,65,1,0,"9-C.BOSWELL KICKS 65 YARDS FROM PIT 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,1374,0,0
2023122300,2023-12-23,2,6,28,CIN,PIT,2,6,29,1,0,(6:28) (SHOTGUN) 6-J.BROWNING PASS SHORT MIDDLE TO 83-T.BOYD TO PIT 42 FOR 29 YARDS (34-C.SULLIVAN).,0,2023,29,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,16,1412,0,0
2023122300,2023-12-23,2,5,44,CIN,PIT,1,10,58,1,0,(5:44) (SHOTGUN) 6-J.BROWNING PASS SHORT LEFT TO 83-T.BOYD RAN OB AT PIT 28 FOR 14 YARDS.,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,16,1456,0,0
2023122300,2023-12-23,2,5,10,CIN,PIT,1,10,72,1,0,"(5:10) (SHOTGUN) 6-J.BROWNING PASS SHORT MIDDLE TO 89-D.SAMPLE TO PIT 14 FOR 14 YARDS (90-T.WATT, 20-P.PETERSON).",0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,16,1490,0,0
2023122300,2023-12-23,2,4,31,CIN,PIT,1,10,86,0,0,"(4:31) (SHOTGUN) 6-J.BROWNING PASS SHORT RIGHT TO 16-T.IRWIN TO PIT 5 FOR 9 YARDS (16-M.JACK, 38-M.WALKER).",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,16,1529,0,0
2023122300,2023-12-23,2,3,47,CIN,PIT,2,1,95,0,0,(3:47) (SHOTGUN) 6-J.BROWNING PASS SHORT LEFT TO 16-T.IRWIN TO PIT 5 FOR NO GAIN (24-J.PORTER).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,16,1573,0,0
2023122300,2023-12-23,2,3,8,CIN,PIT,3,1,95,0,0,"(3:08) 28-J.MIXON UP THE MIDDLE TO PIT 5 FOR NO GAIN (44-M.GOLDEN). CINCINNATI CHALLENGED THE SHORT OF THE LINE TO GAIN RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #2.)",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,1,0,,0,0,0,0,0,CENTER,5,OPP,0,,0,,0,16,1612,0,0
2023122300,2023-12-23,2,2,19,CIN,PIT,4,1,95,0,0,(2:19) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE SHORT LEFT TO 5-T.HIGGINS (24-J.PORTER) [16-M.JACK].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,16,1661,0,0
2023122300,2023-12-23,2,2,14,PIT,CIN,1,10,5,0,0,(2:14) (SHOTGUN) 2-M.RUDOLPH PASS SHORT LEFT TO 30-J.WARREN PUSHED OB AT PIT 14 FOR 9 YARDS (23-D.HILL).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OWN,0,,0,,0,16,1666,0,0
2023122300,2023-12-23,2,2,0,PIT,CIN,2,1,14,1,0,(2:00) (SHOTGUN) 30-J.WARREN LEFT TACKLE TO PIT 16 FOR 2 YARDS (92-B.HILL).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,14,OWN,0,,0,,0,16,1680,0,0
2023122300,2023-12-23,2,2,0,PIT,CIN,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1680,0,0
2023122300,2023-12-23,2,1,40,PIT,CIN,1,10,16,0,0,"(1:40) (NO HUDDLE, SHOTGUN) 2-M.RUDOLPH PASS INCOMPLETE SHORT MIDDLE [92-B.HILL].",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,16,1700,0,0
2023122300,2023-12-23,2,1,36,PIT,CIN,2,10,16,0,0,(1:36) (SHOTGUN) 2-M.RUDOLPH PASS INCOMPLETE SHORT LEFT TO 14-G.PICKENS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,16,1704,0,0
