GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,LAC,BUF
2023122301,2023-12-23,2,3,17,BUF,LAC,1,10,52,0,0,(3:17) 4-J.COOK LEFT TACKLE TO LAC 44 FOR 4 YARDS (52-K.MACK).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,48,OPP,0,,0,,0,16,1603,0,0
2023122301,2023-12-23,2,2,40,BUF,LAC,2,6,56,1,0,(2:40) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 13-G.DAVIS TO LAC 24 FOR 20 YARDS (3-D.JAMES).,0,2023,20,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,16,1640,0,0
2023122301,2023-12-23,2,2,0,BUF,LAC,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1680,0,0
2023122301,2023-12-23,2,2,0,BUF,LAC,1,10,76,0,0,(2:00) 4-J.COOK RIGHT TACKLE TO LAC 16 FOR 8 YARDS (37-J.HAWKINS).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,24,OPP,0,,0,,0,16,1680,0,0
2023122301,2023-12-23,2,1,23,BUF,LAC,2,2,84,1,0,(1:23) 5-L.FOURNETTE RIGHT GUARD TO LAC 11 FOR 5 YARDS (9-K.MURRAY).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,16,OPP,0,,0,,0,16,1717,0,0
2023122301,2023-12-23,2,0,46,BUF,LAC,1,10,89,0,0,(:46) 5-L.FOURNETTE LEFT TACKLE TO LAC 2 FOR 9 YARDS (9-K.MURRAY; 37-J.HAWKINS).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,11,OPP,0,,0,,0,16,1754,0,0
2023122301,2023-12-23,2,0,41,BUF,LAC,2,1,98,1,0,"(:41) (SHOTGUN) 17-J.ALLEN RIGHT TACKLE FOR 2 YARDS, TOUCHDOWN.",0,2023,2,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,2,OPP,0,,0,,0,16,1759,0,0
2023122301,2023-12-23,2,0,41,BUF,LAC,0,0,100,1,0,TIMEOUT #1 BY BUF AT 00:41.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1759,0,0
2023122301,2023-12-23,2,0,38,LAC,BUF,0,0,65,1,0,"2-T.BASS KICKS 65 YARDS FROM BUF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,1762,0,0
2023122301,2023-12-23,2,0,38,BUF,LAC,0,0,85,1,0,"2-T.BASS EXTRA POINT IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,16,1762,0,0
2023122301,2023-12-23,2,0,38,LAC,BUF,1,10,25,0,0,(:38) (SHOTGUN) 30-A.EKELER RIGHT GUARD TO LAC 31 FOR 6 YARDS (91-E.OLIVER; 20-T.RAPP).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,16,1762,0,0
2023122301,2023-12-23,2,0,0,LAC,BUF,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1800,0,0
2023122301,2023-12-23,3,15,0,LAC,BUF,0,0,65,1,0,"2-T.BASS KICKS 65 YARDS FROM BUF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,1800,0,0
2023122301,2023-12-23,3,14,58,LAC,BUF,1,10,25,0,0,"(14:58) (SHOTGUN) 2-E.STICK PASS SHORT MIDDLE TO 7-G.EVERETT TO LAC 29 FOR 4 YARDS (7-TA.JOHNSON). LAC-7-G.EVERETT WAS INJURED DURING THE PLAY.  PENALTY ON BUF-7-TA.JOHNSON, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT LAC 29.",0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,25,OWN,1,BUF,0,UNNECESSARY ROUGHNESS,15,16,1802,0,0
2023122301,2023-12-23,3,14,34,LAC,BUF,1,10,44,1,0,"(14:34) (SHOTGUN) 2-E.STICK PASS SHORT RIGHT TO 30-A.EKELER TO BUF 42 FOR 14 YARDS (20-T.RAPP, 21-J.POYER).",0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,16,1826,0,0
2023122301,2023-12-23,3,14,8,LAC,BUF,1,10,58,0,0,(14:08) (NO HUDDLE) 30-A.EKELER LEFT END TO BUF 40 FOR 2 YARDS (99-T.SETTLE; 7-TA.JOHNSON).,0,2023,2,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,42,OPP,0,,0,,0,16,1852,0,0
2023122301,2023-12-23,3,13,36,LAC,BUF,2,8,60,0,0,"(13:36) (NO HUDDLE, SHOTGUN) 2-E.STICK PASS INCOMPLETE SHORT LEFT TO 30-A.EKELER.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,16,1884,0,0
2023122301,2023-12-23,3,13,32,LAC,BUF,3,8,60,0,0,(13:32) (SHOTGUN) 2-E.STICK SACKED AT 50 FOR -10 YARDS (31-R.DOUGLAS).,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,16,1888,0,0
2023122301,2023-12-23,3,12,53,LAC,BUF,4,18,100,0,0,"(12:53) 16-J.SCOTT PUNTS 40 YARDS TO BUF 10, CENTER-47-J.HARRIS, FAIR CATCH BY 11-D.HARTY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1927,0,0
2023122301,2023-12-23,3,12,46,LAC,BUF,0,0,100,1,0,TIMEOUT AT 12:46.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1934,0,0
2023122301,2023-12-23,3,12,46,BUF,LAC,1,10,10,0,0,"(12:46) 4-J.COOK UP THE MIDDLE TO BUF 13 FOR 3 YARDS (45-T.TUIPULOTU). FUMBLES (45-T.TUIPULOTU), TOUCHED AT BUF 14, RECOVERED BY BUF-41-R.GILLIAM AT BUF 13.",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,CENTER,10,OWN,0,,0,,0,16,1934,0,0
2023122301,2023-12-23,3,12,18,BUF,LAC,2,7,13,0,0,(12:18) 17-J.ALLEN PASS DEEP LEFT INTENDED FOR 14-S.DIGGS INTERCEPTED BY 32-A.GILMAN AT LAC 42. 32-A.GILMAN TO LAC 42 FOR NO GAIN (14-S.DIGGS).,0,2023,0,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,13,OWN,0,,0,,0,16,1962,0,0
2023122301,2023-12-23,3,12,8,LAC,BUF,1,10,42,0,0,"(12:08) (SHOTGUN) 30-A.EKELER RIGHT TACKLE TO BUF 49 FOR 9 YARDS (20-T.RAPP, 43-T.BERNARD).",0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,42,OWN,0,,0,,0,16,1972,0,0
2023122301,2023-12-23,3,11,45,LAC,BUF,2,1,51,1,0,"(11:45) (NO HUDDLE, SHOTGUN) 30-A.EKELER UP THE MIDDLE TO BUF 46 FOR 3 YARDS (93-L.JOSEPH).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,49,OPP,0,,0,,0,16,1995,0,0
2023122301,2023-12-23,3,11,10,LAC,BUF,1,10,54,0,0,(11:10) 12-D.DAVIS LEFT END PUSHED OB AT BUF 38 FOR 8 YARDS (47-C.BENFORD).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,46,OPP,0,,0,,0,16,2030,0,0
2023122301,2023-12-23,3,10,35,LAC,BUF,2,2,62,1,0,"(10:35) (SHOTGUN) 2-E.STICK LEFT END TO BUF 17 FOR 21 YARDS (20-T.RAPP, 93-L.JOSEPH).",0,2023,21,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,38,OPP,0,,0,,0,16,2065,0,0
2023122301,2023-12-23,3,9,49,LAC,BUF,1,10,83,0,0,"(9:49) (SHOTGUN) 1-Q.JOHNSTON RIGHT END TO BUF 4 FOR 13 YARDS (47-C.BENFORD, 20-T.RAPP). PENALTY ON LAC, ILLEGAL FORMATION, 5 YARDS, ENFORCED AT BUF 17 - NO PLAY.",0,2023,13,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,17,OPP,1,LAC,1,ILLEGAL FORMATION,5,16,2111,0,0
2023122301,2023-12-23,3,9,24,LAC,BUF,1,15,78,0,0,"(9:24) (SHOTGUN) 2-E.STICK PASS SHORT RIGHT TO 30-A.EKELER TO BUF 20 FOR 2 YARDS (7-TA.JOHNSON, 47-C.BENFORD).",0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,16,2136,0,0
2023122301,2023-12-23,3,8,46,LAC,BUF,2,13,80,0,0,(8:46) (SHOTGUN) 2-E.STICK PASS SHORT RIGHT TO 28-I.SPILLER TO BUF 16 FOR 4 YARDS (25-T.DODSON).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,16,2174,0,0
2023122301,2023-12-23,3,8,5,LAC,BUF,0,0,100,1,0,TIMEOUT #1 BY LAC AT 08:05.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,2215,0,0
2023122301,2023-12-23,3,8,5,LAC,BUF,3,9,84,0,0,(8:05) (SHOTGUN) 2-E.STICK SACKED AT BUF 22 FOR -6 YARDS (98-P.FORD).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,16,2215,0,0
2023122301,2023-12-23,3,7,26,LAC,BUF,4,15,78,0,0,"(7:26) 11-C.DICKER 40 YARD FIELD GOAL IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,16,2254,0,0
2023122301,2023-12-23,3,7,22,LAC,BUF,0,0,100,1,0,TIMEOUT AT 07:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,2258,0,0
2023122301,2023-12-23,3,7,22,BUF,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,2258,0,0
2023122301,2023-12-23,3,7,22,BUF,LAC,1,10,25,0,0,(7:22) 4-J.COOK UP THE MIDDLE TO BUF 29 FOR 4 YARDS (93-O.OGBONNIA).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,16,2258,0,0
2023122301,2023-12-23,3,6,51,BUF,LAC,2,6,29,0,0,(6:51) 4-J.COOK RIGHT END TO BUF 32 FOR 3 YARDS (3-D.JAMES; 93-O.OGBONNIA).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,29,OWN,0,,0,,0,16,2289,0,0
2023122301,2023-12-23,3,6,10,BUF,LAC,3,3,32,1,0,(6:10) (SHOTGUN) 17-J.ALLEN PASS SHORT MIDDLE TO 14-S.DIGGS TO BUF 36 FOR 4 YARDS (9-K.MURRAY).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,16,2330,0,0
2023122301,2023-12-23,3,5,29,BUF,LAC,1,10,36,0,0,"(5:29) 4-J.COOK UP THE MIDDLE TO BUF 36 FOR NO GAIN (52-K.MACK, 95-N.WILLIAMS).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,36,OWN,0,,0,,0,16,2371,0,0
2023122301,2023-12-23,3,4,48,BUF,LAC,2,10,36,0,0,(4:48) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 14-S.DIGGS TO BUF 42 FOR 6 YARDS (43-M.DAVIS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,16,2412,0,0
2023122301,2023-12-23,3,4,7,BUF,LAC,3,4,42,1,0,(4:07) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 10-K.SHAKIR TO LAC 42 FOR 16 YARDS (3-D.JAMES).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,16,2453,0,0
2023122301,2023-12-23,3,3,22,BUF,LAC,1,10,58,1,0,(3:22) (SHOTGUN) 17-J.ALLEN PASS DEEP LEFT TO 13-G.DAVIS RAN OB AT LAC 6 FOR 36 YARDS.,0,2023,36,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,16,2498,0,0
2023122301,2023-12-23,3,2,48,BUF,LAC,1,6,94,0,0,(2:48) (SHOTGUN) 4-J.COOK LEFT END PUSHED OB AT LAC 1 FOR 5 YARDS (6-E.KENDRICKS).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,6,OPP,0,,0,,0,16,2532,0,0
2023122301,2023-12-23,3,2,9,BUF,LAC,2,1,99,0,0,(2:09) 5-L.FOURNETTE RIGHT GUARD TO LAC 1 FOR NO GAIN (3-D.JAMES; 93-O.OGBONNIA).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,1,OPP,0,,0,,0,16,2571,0,0
2023122301,2023-12-23,3,1,32,BUF,LAC,3,1,99,1,0,"(1:32) 17-J.ALLEN UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,16,2608,0,0
2023122301,2023-12-23,3,1,28,LAC,BUF,1,10,25,0,0,(1:28) (SHOTGUN) 2-E.STICK PASS INCOMPLETE SHORT MIDDLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,16,2612,0,0
2023122301,2023-12-23,3,1,28,BUF,LAC,0,0,85,1,0,"2-T.BASS EXTRA POINT IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,16,2612,0,0
2023122301,2023-12-23,3,1,28,LAC,BUF,0,0,65,1,0,"2-T.BASS KICKS 61 YARDS FROM BUF 35 TO LAC 4, FAIR CATCH BY 82-A.ERICKSON.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,2612,0,0
2023122301,2023-12-23,3,1,28,LAC,BUF,0,0,100,1,0,TIMEOUT AT 01:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,2612,0,0
2023122301,2023-12-23,3,1,25,LAC,BUF,2,10,25,0,0,"(1:25) (SHOTGUN) 2-E.STICK PASS SHORT RIGHT TO 1-Q.JOHNSTON TO LAC 33 FOR 8 YARDS (40-V.MILLER, 47-C.BENFORD).",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,16,2615,0,0
2023122301,2023-12-23,3,0,47,LAC,BUF,3,2,33,1,0,(:47) (SHOTGUN) 2-E.STICK PASS SHORT RIGHT TO 82-A.ERICKSON TO LAC 36 FOR 3 YARDS (31-R.DOUGLAS).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,16,2653,0,0
2023122301,2023-12-23,3,0,10,LAC,BUF,1,10,36,0,0,"(:10) 30-A.EKELER LEFT TACKLE TO LAC 38 FOR 2 YARDS (98-P.FORD, 50-G.ROUSSEAU).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,36,OWN,0,,0,,0,16,2690,0,0
2023122301,2023-12-23,3,0,0,LAC,BUF,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,2700,0,0
2023122301,2023-12-23,4,15,0,LAC,BUF,2,8,38,1,0,(15:00) 2-E.STICK PASS SHORT RIGHT TO 15-J.GUYTON TO 50 FOR 12 YARDS (47-C.BENFORD).,0,2023,12,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,16,2700,0,0
2023122301,2023-12-23,4,14,20,LAC,BUF,1,10,100,0,0,"(14:20) (NO HUDDLE, SHOTGUN) 2-E.STICK PASS INCOMPLETE SHORT RIGHT TO 5-J.PALMER (7-TA.JOHNSON).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,2740,0,0
2023122301,2023-12-23,4,14,17,LAC,BUF,2,10,100,1,0,(14:17) (SHOTGUN) 2-E.STICK PASS DEEP LEFT TO 5-J.PALMER TO BUF 32 FOR 18 YARDS (20-T.RAPP).,0,2023,18,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,2743,0,0
2023122301,2023-12-23,4,13,55,LAC,BUF,1,10,68,0,0,(13:55) (NO HUDDLE) 2-E.STICK SCRAMBLES RIGHT END RAN OB AT BUF 30 FOR 2 YARDS (7-TA.JOHNSON).,0,2023,2,NO HUDDLE,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,16,2765,0,0
2023122301,2023-12-23,4,13,23,LAC,BUF,2,8,70,0,0,"(13:23) 30-A.EKELER LEFT TACKLE TO BUF 29 FOR 1 YARD (99-T.SETTLE, 43-T.BERNARD).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,30,OPP,0,,0,,0,16,2797,0,0
2023122301,2023-12-23,4,12,43,LAC,BUF,3,7,71,0,0,(12:43) (SHOTGUN) 2-E.STICK PASS INCOMPLETE SHORT RIGHT TO 5-J.PALMER (7-TA.JOHNSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,16,2837,0,0
2023122301,2023-12-23,4,12,40,LAC,BUF,4,7,71,0,0,"(12:40) 11-C.DICKER 47 YARD FIELD GOAL IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,16,2840,0,0
2023122301,2023-12-23,4,12,36,BUF,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,2844,0,0
2023122301,2023-12-23,4,12,36,BUF,LAC,1,10,25,0,0,(12:36) 4-J.COOK UP THE MIDDLE TO BUF 30 FOR 5 YARDS (98-A.JOHNSON).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,16,2844,0,0
2023122301,2023-12-23,4,12,36,LAC,BUF,0,0,100,1,0,TIMEOUT AT 12:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,2844,0,0
2023122301,2023-12-23,4,12,1,BUF,LAC,2,5,30,0,0,"(12:01) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 4-J.COOK PUSHED OB AT BUF 36 FOR 6 YARDS (6-E.KENDRICKS). PENALTY ON BUF-79-S.BROWN, TRIPPING, 15 YARDS, ENFORCED AT BUF 30 - NO PLAY.",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,30,OWN,1,BUF,1,TRIPPING,15,16,2879,0,0
2023122301,2023-12-23,4,11,35,BUF,LAC,2,20,15,0,0,"(11:35) (SHOTGUN) 17-J.ALLEN PASS DEEP RIGHT TO 13-G.DAVIS TO BUF 43 FOR 28 YARDS (37-J.HAWKINS). PENALTY ON BUF-60-M.MORSE, OFFENSIVE HOLDING, 7 YARDS, ENFORCED AT BUF 15 - NO PLAY.",0,2023,28,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,15,OWN,1,BUF,1,OFFENSIVE HOLDING,7,16,2905,0,0
2023122301,2023-12-23,4,11,6,BUF,LAC,2,27,8,0,0,(11:06) (SHOTGUN) 17-J.ALLEN SCRAMBLES UP THE MIDDLE TO BUF 12 FOR 4 YARDS (9-K.MURRAY).,0,2023,4,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,8,OWN,0,,0,,0,16,2934,0,0
2023122301,2023-12-23,4,10,20,BUF,LAC,3,23,12,0,0,(10:20) (SHOTGUN) 17-J.ALLEN SACKED AT BUF 5 FOR -7 YARDS (SACK SPLIT BY 6-E.KENDRICKS AND 45-T.TUIPULOTU).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,16,2980,0,0
2023122301,2023-12-23,4,9,28,BUF,LAC,4,32,3,0,0,"(9:28) 8-S.MARTIN PUNTS 58 YARDS TO LAC 39, CENTER-69-R.FERGUSON. 12-D.DAVIS TO BUF 48 FOR 13 YARDS (44-T.MATAKEVICH, 69-R.FERGUSON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,3,OWN,0,,0,,0,16,3032,0,0
2023122301,2023-12-23,4,9,28,BUF,LAC,0,0,100,1,0,TIMEOUT #1 BY BUF AT 09:28.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3032,0,0
2023122301,2023-12-23,4,9,16,LAC,BUF,1,10,52,0,0,(9:16) (SHOTGUN) 2-E.STICK PASS INCOMPLETE SHORT LEFT TO 15-J.GUYTON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,16,3044,0,0
2023122301,2023-12-23,4,9,11,LAC,BUF,2,10,52,1,0,(9:11) (SHOTGUN) 2-E.STICK PASS DEEP LEFT TO 82-A.ERICKSON TO BUF 25 FOR 23 YARDS (47-C.BENFORD). BUF-47-C.BENFORD WAS INJURED DURING THE PLAY.,0,2023,23,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,16,3049,0,0
2023122301,2023-12-23,4,8,49,LAC,BUF,1,10,75,0,0,"(8:49) (SHOTGUN) 2-E.STICK PASS INCOMPLETE DEEP RIGHT TO 5-J.PALMER. PENALTY ON LAC, ILLEGAL SHIFT, 5 YARDS, ENFORCED AT BUF 25 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,25,OPP,1,LAC,1,ILLEGAL SHIFT,5,16,3071,0,0
2023122301,2023-12-23,4,8,44,LAC,BUF,1,15,70,0,0,(8:44) (SHOTGUN) 2-E.STICK SACKED AT BUF 37 FOR -7 YARDS (91-E.OLIVER).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,16,3076,0,0
2023122301,2023-12-23,4,8,16,LAC,BUF,2,22,63,0,0,"(8:16) (NO HUDDLE, SHOTGUN) 2-E.STICK PASS SHORT MIDDLE TO 7-G.EVERETT TO BUF 33 FOR 4 YARDS (7-TA.JOHNSON).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,16,3104,0,0
2023122301,2023-12-23,4,8,1,LAC,BUF,3,18,67,0,0,"(8:01) (NO HUDDLE, SHOTGUN) 2-E.STICK PASS SHORT MIDDLE TO 12-D.DAVIS TO BUF 27 FOR 6 YARDS (21-J.POYER).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,16,3119,0,0
2023122301,2023-12-23,4,7,23,LAC,BUF,4,12,73,0,0,"(7:23) 11-C.DICKER 45 YARD FIELD GOAL IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,16,3157,0,0
2023122301,2023-12-23,4,7,19,BUF,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,3161,0,0
