GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,LA,NO
2023122100,2023-12-21,4,10,13,NO,LA,3,1,59,1,0,"(10:13) 73-M.GARCIA REPORTED IN AS ELIGIBLE.  21-J.WILLIAMS UP THE MIDDLE TO LAR 37 FOR 4 YARDS (91-K.TURNER, 59-T.REEDER).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OPP,0,,0,,0,16,2987,0,0
2023122100,2023-12-21,4,9,42,NO,LA,1,10,63,0,0,"(9:42) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 41-A.KAMARA TO LAR 40 FOR -3 YARDS (37-Q.LAKE).",0,2023,-3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,16,3018,0,0
2023122100,2023-12-21,4,9,9,NO,LA,2,13,60,0,0,"(9:09) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 12-C.OLAVE TO LAR 33 FOR 7 YARDS (37-Q.LAKE).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,16,3051,0,0
2023122100,2023-12-21,4,8,40,NO,LA,3,6,67,1,0,"(8:40) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 83-J.JOHNSON PUSHED OB AT LAR 13 FOR 20 YARDS (4-J.FULLER).",0,2023,20,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,16,3080,0,0
2023122100,2023-12-21,4,8,2,NO,LA,1,10,87,0,0,(8:02) (SHOTGUN) 4-D.CARR SCRAMBLES RIGHT END RAN OB AT LAR 10 FOR 3 YARDS (4-J.FULLER).,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,16,3118,0,0
2023122100,2023-12-21,4,7,22,NO,LA,2,7,90,0,0,(7:22) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 41-A.KAMARA TO LAR 5 FOR 5 YARDS (56-C.ROZEBOOM).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,16,3158,0,0
2023122100,2023-12-21,4,6,38,NO,LA,3,2,95,1,0,"(6:38) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 83-J.JOHNSON FOR 5 YARDS, TOUCHDOWN.",0,2023,5,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,16,3202,0,0
2023122100,2023-12-21,4,6,33,NO,LA,0,0,85,1,0,"19-B.GRUPE EXTRA POINT IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,16,3207,0,0
2023122100,2023-12-21,4,6,33,LA,NO,0,0,65,1,0,19-B.GRUPE KICKS 51 YARDS FROM NO 35 TO LAR 14. 81-A.TRAMMELL RAN OB AT LAR 17 FOR 3 YARDS (0-U.AMADI).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,3207,0,0
2023122100,2023-12-21,4,6,33,LA,NO,0,0,100,1,0,TIMEOUT AT 06:33.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3207,0,0
2023122100,2023-12-21,4,6,31,LA,NO,1,10,83,0,0,"(6:31) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 17-P.NACUA TO LAR 33 FOR 16 YARDS (27-I.YIADOM; 31-J.HOWDEN). PENALTY ON NO-29-P.ADEBO, DEFENSIVE HOLDING, DECLINED.",0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,17,OPP,0,NO,0,DEFENSIVE HOLDING,0,16,3209,0,0
2023122100,2023-12-21,4,6,3,LA,NO,1,10,67,0,0,"(6:03) (SHOTGUN) 23-K.WILLIAMS UP THE MIDDLE TO LAR 34 FOR 1 YARD (99-K.SAUNDERS, 31-J.HOWDEN).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,33,OPP,0,,0,,0,16,3237,0,0
2023122100,2023-12-21,4,5,21,LA,NO,2,9,66,0,0,"(5:21) (SHOTGUN) 23-K.WILLIAMS RIGHT TACKLE TO NO 40 FOR 26 YARDS (29-P.ADEBO). PENALTY ON LAR-87-D.ALLEN, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT LAR 34 - NO PLAY.",0,2023,26,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,34,OPP,1,LAR,1,OFFENSIVE HOLDING,10,16,3279,0,0
2023122100,2023-12-21,4,4,48,LA,NO,2,19,76,0,0,"(4:48) (SHOTGUN) 23-K.WILLIAMS RIGHT TACKLE TO LAR 26 FOR 2 YARDS (93-N.SHEPHERD, 20-P.WERNER).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,24,OPP,0,,0,,0,16,3312,0,0
2023122100,2023-12-21,4,4,44,LA,NO,3,17,74,0,0,"(4:44) (SHOTGUN) 23-K.WILLIAMS UP THE MIDDLE TO LAR 27 FOR 1 YARD (53-Z.BAUN, 32-T.MATHIEU).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,26,OPP,0,,0,,0,16,3316,0,0
2023122100,2023-12-21,4,4,44,LA,NO,0,0,100,1,0,TIMEOUT #2 BY NO AT 04:44.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3316,0,0
2023122100,2023-12-21,4,4,40,LA,NO,0,0,100,1,0,TIMEOUT #3 BY NO AT 04:40.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3320,0,0
2023122100,2023-12-21,4,4,40,LA,NO,4,16,73,0,0,"(4:40) 42-E.EVANS PUNTS 8 YARDS TO LAR 35, CENTER-46-C.TINKER, OUT OF BOUNDS. NO-48-J.GRAY DEFLECTS PUNT.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,16,3320,0,0
2023122100,2023-12-21,4,4,33,NO,LA,1,10,65,0,0,(4:33) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 22-R.SHAHEED TO LAR 35 FOR NO GAIN (56-C.ROZEBOOM; 37-Q.LAKE).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,3327,0,0
2023122100,2023-12-21,4,4,33,LA,NO,0,0,100,1,0,TIMEOUT AT 04:33.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3327,0,0
2023122100,2023-12-21,4,3,59,NO,LA,2,10,65,1,0,"(3:59) (SHOTGUN) 4-D.CARR PASS DEEP LEFT TO 17-A.PERRY FOR 35 YARDS, TOUCHDOWN.",0,2023,35,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,3361,0,0
2023122100,2023-12-21,4,3,53,LA,NO,0,0,65,1,0,19-B.GRUPE KICKS ONSIDE 9 YARDS FROM NO 35 TO NO 44. 17-P.NACUA (DIDN'T TRY TO ADVANCE) TO NO 44 FOR NO GAIN.,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,3367,0,0
2023122100,2023-12-21,4,3,53,NO,LA,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 4-D.CARR PASS TO 12-C.OLAVE IS COMPLETE. ATTEMPT SUCCEEDS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,1,,2,OPP,0,,0,,0,16,3367,0,0
2023122100,2023-12-21,4,3,52,LA,NO,1,10,56,0,0,(3:52) (SHOTGUN) 23-K.WILLIAMS UP THE MIDDLE TO NO 39 FOR 5 YARDS (54-P.MUSTIPHER; 93-N.SHEPHERD).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,44,OPP,0,,0,,0,16,3368,0,0
2023122100,2023-12-21,4,3,9,LA,NO,2,5,61,1,0,(3:09) 17-P.NACUA LEFT END TO NO 30 FOR 9 YARDS (27-I.YIADOM; 96-C.GRANDERSON).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,39,OPP,0,,0,,0,16,3411,0,0
2023122100,2023-12-21,4,2,21,LA,NO,1,10,70,0,0,(2:21) (SHOTGUN) 23-K.WILLIAMS UP THE MIDDLE TO NO 27 FOR 3 YARDS (32-T.MATHIEU).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,30,OPP,0,,0,,0,16,3459,0,0
2023122100,2023-12-21,4,2,0,LA,NO,2,7,73,0,0,"(2:00) 23-K.WILLIAMS RIGHT GUARD TO NO 25 FOR 2 YARDS (93-N.SHEPHERD, 56-D.DAVIS).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,27,OPP,0,,0,,0,16,3480,0,0
2023122100,2023-12-21,4,2,0,LA,NO,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3480,0,0
2023122100,2023-12-21,4,1,16,LA,NO,3,5,75,0,0,"(1:16) PENALTY ON NO-94-C.JORDAN, NEUTRAL ZONE INFRACTION, 4 YARDS, ENFORCED AT NO 25 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OPP,1,NO,1,NEUTRAL ZONE INFRACTION,4,16,3524,0,0
2023122100,2023-12-21,4,0,42,LA,NO,3,1,79,0,0,(:42) 9-M.STAFFORD KNEELS TO NO 25 FOR -4 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,16,3558,0,0
2023122100,2023-12-21,4,0,42,LA,NO,0,0,100,1,0,TIMEOUT #2 BY LAR AT 00:42.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3558,0,0
2023122100,2023-12-21,4,0,0,LA,NO,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3600,0,0
