GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,MIN,SF
2023102300,2023-10-23,4,10,35,MIN,SF,1,10,52,0,0,"(10:35) 2-A.MATTISON LEFT TACKLE TO SF 44 FOR 4 YARDS (57-D.GREENLAW, 54-F.WARNER).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,48,OPP,0,,0,,0,7,2965,0,0
2023102300,2023-10-23,4,10,10,MIN,SF,2,6,56,0,0,"(10:10) (NO HUDDLE, SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 87-T.HOCKENSON TO SF 42 FOR 2 YARDS (7-C.WARD).",0,2023,2,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,7,2990,0,0
2023102300,2023-10-23,4,9,26,MIN,SF,3,4,58,0,0,(9:26) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE DEEP RIGHT TO 17-K.OSBORN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,7,3034,0,0
2023102300,2023-10-23,4,9,22,MIN,SF,4,4,58,0,0,"(9:22) 14-R.WRIGHT PUNTS 42 YARDS TO END ZONE, CENTER-42-A.DEPAOLA, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,7,3038,0,0
2023102300,2023-10-23,4,9,14,SF,MIN,1,10,20,0,0,(9:14) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 23-C.MCCAFFREY PUSHED OB AT SF 24 FOR 4 YARDS (44-J.METELLUS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,7,3046,0,0
2023102300,2023-10-23,4,8,41,SF,MIN,2,6,24,1,0,(8:41) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 85-G.KITTLE TO SF 40 FOR 16 YARDS (24-C.BYNUM; 44-J.METELLUS).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,7,3079,0,0
2023102300,2023-10-23,4,7,58,SF,MIN,1,10,40,0,0,(7:58) (SHOTGUN) 23-C.MCCAFFREY LEFT END PUSHED OB AT SF 49 FOR 9 YARDS (22-H.SMITH).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,40,OWN,0,,0,,0,7,3122,0,0
2023102300,2023-10-23,4,7,27,SF,MIN,2,1,49,0,0,(7:27) 23-C.MCCAFFREY LEFT TACKLE TO SF 49 FOR NO GAIN (97-H.PHILLIPS).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,49,OWN,0,,0,,0,7,3153,0,0
2023102300,2023-10-23,4,7,3,SF,MIN,3,1,49,0,0,(7:03) (NO HUDDLE) 13-B.PURDY UP THE MIDDLE TO SF 49 FOR NO GAIN (58-J.HICKS; 98-D.WONNUM).,0,2023,0,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,49,OWN,0,,0,,0,7,3177,0,0
2023102300,2023-10-23,4,6,18,SF,MIN,4,1,49,1,0,(6:18) 13-B.PURDY UP THE MIDDLE TO MIN 49 FOR 2 YARDS (97-H.PHILLIPS; 94-D.LOWRY).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,49,OWN,0,,0,,0,7,3222,0,0
2023102300,2023-10-23,4,5,36,SF,MIN,1,10,51,0,0,(5:36) 13-B.PURDY PASS DEEP MIDDLE INTENDED FOR 15-J.JENNINGS INTERCEPTED BY 24-C.BYNUM AT MIN 30. 24-C.BYNUM TO MIN 30 FOR NO GAIN (15-J.JENNINGS).,0,2023,0,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,1,0,0,0,0,,49,OPP,0,,0,,0,7,3264,0,0
2023102300,2023-10-23,4,5,30,MIN,SF,1,10,30,0,0,(5:30) 31-C.AKERS LEFT GUARD TO MIN 27 FOR -3 YARDS (97-N.BOSA).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,30,OWN,0,,0,,0,7,3270,0,0
2023102300,2023-10-23,4,4,47,MIN,SF,2,13,27,0,0,"(4:47) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE DEEP RIGHT TO 3-J.ADDISON. PENALTY ON SF-7-C.WARD, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT MIN 27 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,27,OWN,1,SF,1,ILLEGAL CONTACT,5,7,3313,0,0
2023102300,2023-10-23,4,4,41,MIN,SF,1,10,32,0,0,(4:41) 8-K.COUSINS PASS SHORT RIGHT TO 17-K.OSBORN TO MIN 40 FOR 8 YARDS (2-D.LENOIR) [29-T.HUFANGA].,0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,7,3319,0,0
2023102300,2023-10-23,4,3,56,MIN,SF,2,2,40,1,0,(3:56) 31-C.AKERS LEFT TACKLE TO MIN 44 FOR 4 YARDS (2-D.LENOIR; 54-F.WARNER).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,40,OWN,0,,0,,0,7,3364,0,0
2023102300,2023-10-23,4,3,9,MIN,SF,1,10,44,0,0,(3:09) 8-K.COUSINS PASS SHORT LEFT TO 87-T.HOCKENSON TO MIN 45 FOR 1 YARD (54-F.WARNER). SF-54-F.WARNER WAS INJURED DURING THE PLAY.,0,2023,1,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,7,3411,0,0
2023102300,2023-10-23,4,3,3,MIN,SF,2,9,45,0,0,(3:03) (SHOTGUN) 8-K.COUSINS PASS SHORT LEFT TO 84-J.OLIVER TO SF 49 FOR 6 YARDS (48-O.BURKS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,7,3417,0,0
2023102300,2023-10-23,4,3,3,MIN,SF,0,0,100,1,0,TIMEOUT #2 BY SF AT 03:03.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,3417,0,0
2023102300,2023-10-23,4,2,26,MIN,SF,3,3,51,0,0,"(2:26) (SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 3-J.ADDISON TO SF 36 FOR 13 YARDS (29-T.HUFANGA). PENALTY ON SF-26-I.OLIVER, DEFENSIVE HOLDING, DECLINED.",0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,49,OPP,0,SF,0,DEFENSIVE HOLDING,0,7,3454,0,0
2023102300,2023-10-23,4,2,19,MIN,SF,1,10,64,0,0,"(2:19) 31-C.AKERS LEFT END TO SF 40 FOR -4 YARDS (54-F.WARNER, 31-T.GIPSON).",0,2023,-4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,36,OPP,0,,0,,0,7,3461,0,0
2023102300,2023-10-23,4,2,13,MIN,SF,2,14,60,0,0,"(2:13) 31-C.AKERS RIGHT GUARD TO SF 36 FOR 4 YARDS (97-N.BOSA, 7-C.WARD).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,40,OPP,0,,0,,0,7,3467,0,0
2023102300,2023-10-23,4,2,13,MIN,SF,0,0,100,1,0,TIMEOUT #3 BY SF AT 02:13.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,3467,0,0
2023102300,2023-10-23,4,2,0,MIN,SF,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,3480,0,0
2023102300,2023-10-23,4,2,0,MIN,SF,3,10,64,0,0,(2:00) (SHOTGUN) 31-C.AKERS LEFT GUARD TO SF 32 FOR 4 YARDS (98-J.HARGRAVE).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,36,OPP,0,,0,,0,7,3480,0,0
2023102300,2023-10-23,4,1,16,MIN,SF,0,0,100,1,0,TIMEOUT #1 BY MIN AT 01:16.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,3524,0,0
2023102300,2023-10-23,4,1,16,MIN,SF,4,6,68,0,0,"(1:16) 1-G.JOSEPH 50 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,7,3524,0,0
2023102300,2023-10-23,4,1,11,SF,MIN,1,10,40,0,0,(1:11) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT RIGHT TO 85-G.KITTLE (22-H.SMITH).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,7,3529,0,0
2023102300,2023-10-23,4,1,7,SF,MIN,2,10,40,0,0,(1:07) (SHOTGUN) 13-B.PURDY PASS SHORT MIDDLE TO 3-R.MCCLOUD TO SF 49 FOR 9 YARDS (44-J.METELLUS; 22-H.SMITH).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,7,3533,0,0
2023102300,2023-10-23,4,0,47,SF,MIN,3,1,49,1,0,"(:47) (NO HUDDLE, SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 3-R.MCCLOUD TO MIN 40 FOR 11 YARDS (23-A.BOOTH; 22-H.SMITH).",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,7,3553,0,0
2023102300,2023-10-23,4,0,35,SF,MIN,1,10,60,0,0,(:35) (NO HUDDLE) 13-B.PURDY SPIKED THE BALL TO STOP THE CLOCK.,0,2023,0,NO HUDDLE,CLOCK STOP,0,0,0,0,,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,7,3565,0,0
2023102300,2023-10-23,4,0,34,SF,MIN,2,10,60,0,0,(:34) (SHOTGUN) 13-B.PURDY PASS DEEP LEFT INTENDED FOR 3-R.MCCLOUD INTERCEPTED BY 24-C.BYNUM AT MIN 22. 24-C.BYNUM TO MIN 22 FOR NO GAIN (3-R.MCCLOUD).,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,40,OPP,0,,0,,0,7,3566,0,0
2023102300,2023-10-23,4,0,25,MIN,SF,1,10,22,0,0,(:25) 8-K.COUSINS KNEELS TO MIN 21 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,7,3575,0,0
2023102300,2023-10-23,4,0,0,MIN,SF,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,3600,0,0
