GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,BUF,NE
2023102203,2023-10-22,1,5,42,BUF,NE,3,1,34,0,0,"(5:42) (SHOTGUN) 17-J.ALLEN UP THE MIDDLE TO BUF 36 FOR 2 YARDS (91-D.WISE). PENALTY ON BUF-64-O.TORRENCE, OFFENSIVE OFFSIDE, 4 YARDS, ENFORCED AT BUF 34 - NO PLAY.",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,34,OWN,1,BUF,1,OFFENSIVE OFFSIDE,4,7,558,0,0
2023102203,2023-10-22,1,5,15,BUF,NE,3,5,30,1,0,(5:15) (SHOTGUN) 17-J.ALLEN PASS DEEP LEFT TO 4-J.COOK TO NE 42 FOR 28 YARDS (23-K.DUGGER).,0,2023,28,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,7,585,0,0
2023102203,2023-10-22,1,4,27,BUF,NE,1,10,58,0,0,"(4:27) (SHOTGUN) 4-J.COOK UP THE MIDDLE TO NE 39 FOR 3 YARDS (92-D.GODCHAUX, 48-JA.TAVAI).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,42,OPP,0,,0,,0,7,633,0,0
2023102203,2023-10-22,1,3,44,BUF,NE,2,7,61,0,0,(3:44) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE DEEP RIGHT TO 13-G.DAVIS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,7,676,0,0
2023102203,2023-10-22,1,3,35,BUF,NE,3,7,61,0,0,"(3:35) (SHOTGUN) 17-J.ALLEN SCRAMBLES UP THE MIDDLE TO NE 38 FOR 1 YARD (33-A.JENNINGS). PENALTY ON NE-2-J.MILLS, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT NE 38.",0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,39,OPP,1,NE,0,ILLEGAL CONTACT,5,7,685,0,0
2023102203,2023-10-22,1,3,4,BUF,NE,1,10,67,1,0,(3:04) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 4-J.COOK TO NE 23 FOR 10 YARDS (91-D.WISE). MEASUREMENT.,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,7,716,0,0
2023102203,2023-10-22,1,2,21,BUF,NE,1,10,77,0,0,(2:21) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 14-S.DIGGS TO NE 17 FOR 6 YARDS (27-M.BRYANT).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,7,759,0,0
2023102203,2023-10-22,1,1,35,BUF,NE,2,4,83,1,0,(1:35) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  4-J.COOK LEFT END PUSHED OB AT NE 11 FOR 6 YARDS (31-JO.JONES).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,17,OPP,0,,0,,0,7,805,0,0
2023102203,2023-10-22,1,0,54,BUF,NE,1,10,89,0,0,(:54) (SHOTGUN) 28-L.MURRAY UP THE MIDDLE TO NE 8 FOR 3 YARDS (33-A.JENNINGS; 5-J.PEPPERS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,11,OPP,0,,0,,0,7,846,0,0
2023102203,2023-10-22,1,0,14,BUF,NE,2,7,92,0,0,(:14) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT LEFT TO 14-S.DIGGS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,7,886,0,0
2023102203,2023-10-22,1,0,6,BUF,NE,3,7,92,0,0,"(:06) (SHOTGUN) 17-J.ALLEN PASS SHORT MIDDLE TO 88-D.KNOX FOR 8 YARDS, TOUCHDOWN NULLIFIED BY PENALTY. PENALTY ON BUF-28-L.MURRAY, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT NE 8 - NO PLAY.",0,2023,8,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,8,OPP,1,BUF,1,OFFENSIVE PASS INTERFERENCE,10,7,894,0,0
2023102203,2023-10-22,1,0,0,BUF,NE,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,900,0,0
2023102203,2023-10-22,2,15,0,BUF,NE,3,17,82,0,0,(15:00) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE DEEP RIGHT TO 13-G.DAVIS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,7,900,0,0
2023102203,2023-10-22,2,14,52,BUF,NE,4,17,82,0,0,"(14:52) 2-T.BASS 36 YARD FIELD GOAL IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,7,908,0,0
2023102203,2023-10-22,2,14,49,NE,BUF,0,0,65,1,0,"2-T.BASS KICKS 65 YARDS FROM BUF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,911,0,0
2023102203,2023-10-22,2,14,49,NE,BUF,1,10,25,0,0,(14:49) (SHOTGUN) 10-M.JONES PASS INCOMPLETE SHORT LEFT TO 84-K.BOURNE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,7,911,0,0
2023102203,2023-10-22,2,14,49,NE,BUF,0,0,100,1,0,TIMEOUT AT 14:49.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,911,0,0
2023102203,2023-10-22,2,14,41,NE,BUF,2,10,25,0,0,(14:41) 38-R.STEVENSON LEFT GUARD TO NE 26 FOR 1 YARD (7-TA.JOHNSON).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,7,919,0,0
2023102203,2023-10-22,2,14,4,NE,BUF,3,9,26,0,0,"(14:04) (SHOTGUN) 10-M.JONES PASS SHORT MIDDLE TO 38-R.STEVENSON TO NE 34 FOR 8 YARDS (7-TA.JOHNSON, 21-J.POYER).",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,7,956,0,0
2023102203,2023-10-22,2,13,8,NE,BUF,4,5,30,0,0,"(13:08) 17-B.BARINGER PUNTS 64 YARDS TO BUF 6, CENTER-49-J.CARDONA. 11-D.HARTY TO BUF 13 FOR 7 YARDS (41-B.SCHOOLER).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,7,1012,0,0
2023102203,2023-10-22,2,12,56,BUF,NE,1,10,13,0,0,(12:56) 17-J.ALLEN PASS SHORT LEFT TO 86-D.KINCAID TO BUF 21 FOR 8 YARDS (29-J.JACKSON).,0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,7,1024,0,0
2023102203,2023-10-22,2,12,56,NE,BUF,0,0,100,1,0,TIMEOUT AT 12:56.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1024,0,0
2023102203,2023-10-22,2,12,13,BUF,NE,2,2,21,0,0,(12:13) 4-J.COOK LEFT END TO BUF 16 FOR -5 YARDS (33-A.JENNINGS).,0,2023,-5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,21,OWN,0,,0,,0,7,1067,0,0
2023102203,2023-10-22,2,11,27,BUF,NE,3,7,16,0,0,"(11:27) (SHOTGUN) PENALTY ON BUF, DELAY OF GAME, 5 YARDS, ENFORCED AT BUF 16 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,16,OWN,1,BUF,1,DELAY OF GAME,5,7,1113,0,0
2023102203,2023-10-22,2,11,1,BUF,NE,3,12,11,0,0,"(11:01) (SHOTGUN) PENALTY ON NE-91-D.WISE, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT BUF 11 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,11,OWN,1,NE,1,NEUTRAL ZONE INFRACTION,5,7,1139,0,0
2023102203,2023-10-22,2,10,43,BUF,NE,3,7,16,0,0,(10:43) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE DEEP RIGHT TO 14-S.DIGGS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,7,1157,0,0
2023102203,2023-10-22,2,10,36,BUF,NE,4,7,16,0,0,"(10:36) 8-S.MARTIN PUNTS 55 YARDS TO NE 29, CENTER-69-R.FERGUSON. 81-D.DOUGLAS TO BUF 46 FOR 25 YARDS (26-T.JOHNSON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,7,1164,0,0
2023102203,2023-10-22,2,10,20,NE,BUF,0,0,100,1,0,TIMEOUT AT 10:20.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1180,0,0
2023102203,2023-10-22,2,10,20,NE,BUF,1,10,54,1,0,(10:20) (SHOTGUN) 10-M.JONES PASS SHORT RIGHT TO 84-K.BOURNE PUSHED OB AT BUF 13 FOR 33 YARDS (30-D.JACKSON).,0,2023,33,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,7,1180,0,0
2023102203,2023-10-22,2,9,46,NE,BUF,1,10,87,0,0,"(9:46) 15-E.ELLIOTT LEFT GUARD TO BUF 10 FOR 3 YARDS (30-D.JACKSON, 57-A.EPENESA).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,13,OPP,0,,0,,0,7,1214,0,0
2023102203,2023-10-22,2,9,1,NE,BUF,2,7,90,0,0,(9:01) (SHOTGUN) 15-E.ELLIOTT UP THE MIDDLE TO BUF 13 FOR -3 YARDS (23-M.HYDE).,0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,10,OPP,0,,0,,0,7,1259,0,0
2023102203,2023-10-22,2,8,21,NE,BUF,3,10,87,0,0,(8:21) (SHOTGUN) 10-M.JONES PASS SHORT RIGHT TO 84-K.BOURNE TO BUF 6 FOR 7 YARDS (47-C.BENFORD).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,7,1299,0,0
2023102203,2023-10-22,2,7,39,NE,BUF,4,3,94,0,0,"(7:39) 37-C.RYLAND 24 YARD FIELD GOAL IS GOOD, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,7,1341,0,0
2023102203,2023-10-22,2,7,36,NE,BUF,0,0,100,1,0,TIMEOUT AT 07:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1344,0,0
2023102203,2023-10-22,2,7,36,BUF,NE,0,0,65,1,0,"37-C.RYLAND KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,1344,0,0
2023102203,2023-10-22,2,7,36,BUF,NE,1,10,25,0,0,(7:36) (SHOTGUN) 17-J.ALLEN PASS SHORT MIDDLE TO 86-D.KINCAID TO BUF 32 FOR 7 YARDS (13-J.JONES; 5-J.PEPPERS).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,7,1344,0,0
2023102203,2023-10-22,2,7,2,BUF,NE,2,3,32,1,0,(7:02) (SHOTGUN) 4-J.COOK UP THE MIDDLE TO BUF 36 FOR 4 YARDS (8-J.BENTLEY; 92-D.GODCHAUX).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,32,OWN,0,,0,,0,7,1378,0,0
2023102203,2023-10-22,2,6,24,BUF,NE,1,10,36,1,0,(6:24) 17-J.ALLEN PASS SHORT MIDDLE TO 86-D.KINCAID TO NE 49 FOR 15 YARDS (8-J.BENTLEY; 13-J.JONES).,0,2023,15,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,7,1416,0,0
2023102203,2023-10-22,2,5,40,BUF,NE,1,10,51,0,0,(5:40) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 13-G.DAVIS TO NE 43 FOR 6 YARDS (29-J.JACKSON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,7,1460,0,0
2023102203,2023-10-22,2,5,9,BUF,NE,2,4,57,1,0,(5:09) (SHOTGUN) 4-J.COOK RIGHT GUARD TO NE 36 FOR 7 YARDS (48-JA.TAVAI).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,43,OPP,0,,0,,0,7,1491,0,0
2023102203,2023-10-22,2,4,33,BUF,NE,1,10,64,0,0,(4:33) (SHOTGUN) 4-J.COOK RIGHT GUARD TO NE 32 FOR 4 YARDS (23-K.DUGGER).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,36,OPP,0,,0,,0,7,1527,0,0
2023102203,2023-10-22,2,3,55,BUF,NE,2,6,68,0,0,(3:55) 17-J.ALLEN PASS INCOMPLETE DEEP LEFT TO 13-G.DAVIS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,7,1565,0,0
2023102203,2023-10-22,2,3,48,BUF,NE,3,6,68,1,0,(3:48) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 86-D.KINCAID TO NE 18 FOR 14 YARDS (23-K.DUGGER).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,7,1572,0,0
2023102203,2023-10-22,2,3,12,BUF,NE,1,10,82,0,0,(3:12) (SHOTGUN) 4-J.COOK UP THE MIDDLE TO NE 17 FOR 1 YARD (8-J.BENTLEY; 93-L.GUY).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,18,OPP,0,,0,,0,7,1608,0,0
2023102203,2023-10-22,2,2,38,BUF,NE,2,9,83,0,0,(2:38) (SHOTGUN) 17-J.ALLEN SACKED AT NE 24 FOR -7 YARDS (90-C.BARMORE).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,7,1642,0,0
2023102203,2023-10-22,2,2,0,BUF,NE,3,16,76,0,0,(2:00) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT RIGHT [91-D.WISE].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,7,1680,0,0
2023102203,2023-10-22,2,2,0,BUF,NE,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1680,0,0
2023102203,2023-10-22,2,1,55,BUF,NE,4,16,76,0,0,"(1:55) 2-T.BASS 42 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,7,1685,0,0
