GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CHI,LV
2023102201,2023-10-22,4,6,32,CHI,LV,2,22,60,0,0,(6:32) (SHOTGUN) 21-D.FOREMAN RIGHT GUARD TO LV 36 FOR 4 YARDS (98-M.CROSBY).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,40,OPP,0,,0,,0,3208,0,0
2023102201,2023-10-22,4,6,32,CHI,LV,2,17,65,0,0,"(6:32) (SHOTGUN) PENALTY ON CHI-85-C.KMET, FALSE START, 5 YARDS, ENFORCED AT LV 35 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,CHI,1,FALSE START,5,3208,0,0
2023102201,2023-10-22,4,5,53,CHI,LV,3,18,64,0,0,(5:53) (SHOTGUN) 17-T.BAGENT PASS INCOMPLETE SHORT LEFT TO 20-T.HOMER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,3247,0,0
2023102201,2023-10-22,4,5,51,CHI,LV,4,18,64,0,0,"(5:51) 8-C.SANTOS 54 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,3249,0,0
2023102201,2023-10-22,4,5,46,CHI,LV,0,0,100,1,0,TIMEOUT AT 05:46.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3254,0,0
2023102201,2023-10-22,4,5,46,LV,CHI,0,0,65,1,0,"8-C.SANTOS KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3254,0,0
2023102201,2023-10-22,4,5,46,LV,CHI,1,10,25,1,0,"(5:46) (SHOTGUN) 7-B.HOYER PASS SHORT LEFT INTENDED FOR 17-D.ADAMS INTERCEPTED BY 33-J.JOHNSON AT LV 39. 33-J.JOHNSON FOR 39 YARDS, TOUCHDOWN.",0,2023,39,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,1,0,0,0,0,,25,OWN,0,,0,,0,3254,0,0
2023102201,2023-10-22,4,5,36,LV,CHI,0,0,65,1,0,8-C.SANTOS KICKS 70 YARDS FROM CHI 35 TO LV -5. 3-D.CARTER TO LV 21 FOR 26 YARDS (22-E.HICKS; 12-V.JONES).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3264,0,0
2023102201,2023-10-22,4,5,36,CHI,LV,0,0,100,1,0,TIMEOUT AT 05:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3264,0,0
2023102201,2023-10-22,4,5,36,CHI,LV,0,0,85,1,0,"8-C.SANTOS EXTRA POINT IS BLOCKED (96-I.ROCHELL), CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3264,0,0
2023102201,2023-10-22,4,5,33,LV,CHI,1,10,21,0,0,(5:33) #4 O'CONNELL IN AT QB (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE SHORT MIDDLE TO 13-H.RENFROW.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,3267,0,0
2023102201,2023-10-22,4,5,28,LV,CHI,2,10,21,0,0,(5:28) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE SHORT LEFT TO 11-T.TUCKER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,3272,0,0
2023102201,2023-10-22,4,5,26,LV,CHI,3,10,21,0,0,(5:26) (SHOTGUN) 4-A.O'CONNELL PASS SHORT RIGHT TO 81-A.HOOPER TO LV 27 FOR 6 YARDS (6-K.GORDON; 49-T.EDMUNDS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,3274,0,0
2023102201,2023-10-22,4,4,44,LV,CHI,4,4,27,1,0,(4:44) (SHOTGUN) 4-A.O'CONNELL PASS SHORT LEFT TO 13-H.RENFROW PUSHED OB AT LV 36 FOR 9 YARDS (22-E.HICKS).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,3316,0,0
2023102201,2023-10-22,4,4,39,LV,CHI,1,10,36,0,0,(4:39) (SHOTGUN) 4-A.O'CONNELL PASS DEEP RIGHT INTENDED FOR 16-J.MEYERS INTERCEPTED BY 33-J.JOHNSON AT CHI 25. 33-J.JOHNSON TO CHI 25 FOR NO GAIN (16-J.MEYERS).,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,1,0,0,0,0,,36,OWN,0,,0,,0,3321,0,0
2023102201,2023-10-22,4,4,32,CHI,LV,1,10,25,0,0,(4:32) 21-D.FOREMAN RIGHT GUARD TO CHI 27 FOR 2 YARDS (24-M.PETERS; 98-M.CROSBY).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,3328,0,0
2023102201,2023-10-22,4,4,32,CHI,LV,0,0,100,1,0,TIMEOUT AT 04:32.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3328,0,0
2023102201,2023-10-22,4,3,50,CHI,LV,2,8,27,0,0,(3:50) 21-D.FOREMAN LEFT END TO CHI 29 FOR 2 YARDS (91-B.NICHOLS; 9-T.WILSON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,27,OWN,0,,0,,0,3370,0,0
2023102201,2023-10-22,4,3,44,CHI,LV,3,6,29,0,0,(3:44) 25-D.EVANS LEFT END TO CHI 30 FOR 1 YARD (9-T.WILSON; 91-B.NICHOLS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,29,OWN,0,,0,,0,3376,0,0
2023102201,2023-10-22,4,3,44,CHI,LV,0,0,100,1,0,TIMEOUT #1 BY LV AT 03:44.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3376,0,0
2023102201,2023-10-22,4,3,38,CHI,LV,4,5,30,0,0,"(3:38) 16-T.GILL PUNTS 30 YARDS TO LV 40, CENTER-48-P.SCALES, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,3382,0,0
2023102201,2023-10-22,4,3,38,CHI,LV,0,0,100,1,0,TIMEOUT #2 BY LV AT 03:38.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3382,0,0
2023102201,2023-10-22,4,3,32,LV,CHI,1,10,40,1,0,(3:32) (SHOTGUN) 4-A.O'CONNELL PASS SHORT LEFT TO 11-T.TUCKER TO CHI 48 FOR 12 YARDS (29-T.STEVENSON).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,3388,0,0
2023102201,2023-10-22,4,3,7,LV,CHI,1,10,52,0,0,"(3:07) (NO HUDDLE, SHOTGUN) 4-A.O'CONNELL PASS SHORT RIGHT TO 80-J.HORSTED PUSHED OB AT CHI 44 FOR 4 YARDS (6-K.GORDON).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,3413,0,0
2023102201,2023-10-22,4,3,1,LV,CHI,2,6,56,1,0,"(3:01) (NO HUDDLE, SHOTGUN) 4-A.O'CONNELL PASS SHORT LEFT TO 35-Z.WHITE TO CHI 35 FOR 9 YARDS (49-T.EDMUNDS; 6-K.GORDON).",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,3419,0,0
2023102201,2023-10-22,4,2,37,LV,CHI,1,10,65,1,0,"(2:37) (NO HUDDLE, SHOTGUN) 4-A.O'CONNELL PASS SHORT MIDDLE TO 35-Z.WHITE TO CHI 20 FOR 15 YARDS (49-T.EDMUNDS) [94-R.GREEN].",0,2023,15,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3443,0,0
2023102201,2023-10-22,4,2,10,LV,CHI,1,10,80,0,0,"(2:10) (NO HUDDLE, SHOTGUN) 4-A.O'CONNELL PASS SHORT LEFT TO 35-Z.WHITE TO CHI 18 FOR 2 YARDS (29-T.STEVENSON).",0,2023,2,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,3470,0,0
2023102201,2023-10-22,4,2,0,LV,CHI,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023102201,2023-10-22,4,2,0,LV,CHI,2,8,82,0,0,(2:00) (SHOTGUN) 4-A.O'CONNELL PASS SHORT LEFT TO 11-T.TUCKER TO CHI 14 FOR 4 YARDS (29-T.STEVENSON).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,3480,0,0
2023102201,2023-10-22,4,1,37,LV,CHI,3,4,86,1,0,"(1:37) (NO HUDDLE, SHOTGUN) 4-A.O'CONNELL PASS SHORT MIDDLE TO 13-H.RENFROW TO CHI 9 FOR 5 YARDS (6-K.GORDON).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,3503,0,0
2023102201,2023-10-22,4,1,14,LV,CHI,1,9,91,1,0,"(1:14) (NO HUDDLE, SHOTGUN) 4-A.O'CONNELL PASS SHORT RIGHT TO 16-J.MEYERS FOR 9 YARDS, TOUCHDOWN.",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,3526,0,0
2023102201,2023-10-22,4,1,10,LV,CHI,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 4-A.O'CONNELL PASS TO 81-A.HOOPER IS INCOMPLETE. ATTEMPT FAILS. CHI-9-J.BRISKER WAS INJURED DURING THE PLAY.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,0,,2,OPP,0,,0,,0,3530,0,0
2023102201,2023-10-22,4,1,10,CHI,LV,0,0,100,1,0,TIMEOUT #1 BY CHI AT 01:10.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3530,0,0
2023102201,2023-10-22,4,1,10,CHI,LV,0,0,65,1,0,2-D.CARLSON KICKS 22 YARDS FROM LV 35 TO CHI 43. 85-C.KMET (DIDN'T TRY TO ADVANCE) TO CHI 43 FOR NO GAIN.,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3530,0,0
2023102201,2023-10-22,4,1,7,CHI,LV,1,10,43,0,0,(1:07) 14-N.PETERMAN KNEELS TO CHI 41 FOR -2 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,3533,0,0
2023102201,2023-10-22,4,0,37,CHI,LV,2,12,41,0,0,(:37) 14-N.PETERMAN KNEELS TO CHI 39 FOR -2 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,3563,0,0
2023102201,2023-10-22,4,0,0,CHI,LV,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
