GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,LA,PIT
2023102206,2023-10-22,1,0,26,PIT,LA,3,9,73,0,0,"(:26) (SHOTGUN) 8-K.PICKETT PASS SHORT MIDDLE TO 18-D.JOHNSON PUSHED OB AT LAR 8 FOR 19 YARDS (37-Q.LAKE). LAR-2-R.YEAST WAS INJURED DURING THE PLAY.  PENALTY ON PIT-14-G.PICKENS, ILLEGAL BLINDSIDE BLOCK, 15 YARDS, ENFORCED AT LAR 20.",0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,27,OPP,1,PIT,0,ILLEGAL BLINDSIDE BLOCK,15,874,0,0
2023102206,2023-10-22,2,15,0,PIT,LA,3,17,65,0,0,(15:00) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT LEFT TO 30-J.WARREN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,900,0,0
2023102206,2023-10-22,1,0,0,PIT,LA,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023102206,2023-10-22,2,14,56,PIT,LA,4,17,65,0,0,"(14:56) 9-C.BOSWELL 53 YARD FIELD GOAL IS GOOD, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,904,0,0
2023102206,2023-10-22,2,14,51,LA,PIT,1,10,75,0,0,"(14:51) 27-D.HENDERSON UP THE MIDDLE TO LAR 25 FOR NO GAIN (57-M.ADAMS, 98-D.LEAL).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OPP,0,,0,,0,909,0,0
2023102206,2023-10-22,2,14,51,LA,PIT,0,0,65,1,0,"9-C.BOSWELL KICKS 65 YARDS FROM PIT 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,909,0,0
2023102206,2023-10-22,2,14,51,LA,PIT,0,0,100,1,0,TIMEOUT AT 14:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,909,0,0
2023102206,2023-10-22,2,14,7,LA,PIT,2,10,75,0,0,(14:07) (SHOTGUN) 27-D.HENDERSON LEFT GUARD TO LAR 24 FOR -1 YARDS (57-M.ADAMS).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OPP,0,,0,,0,953,0,0
2023102206,2023-10-22,2,14,7,LA,PIT,0,0,100,1,0,TIMEOUT #1 BY LAR AT 14:07.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,953,0,0
2023102206,2023-10-22,2,13,45,LA,PIT,3,11,76,1,0,"(13:45) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS DEEP LEFT TO 10-C.KUPP RAN OB AT LAR 48 FOR 24 YARDS.",0,2023,24,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,975,0,0
