GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,KC,LAC
2023102209,2023-10-22,3,7,53,LAC,KC,1,10,100,0,0,"(7:53) (NO HUDDLE, SHOTGUN) 25-J.KELLEY RIGHT END PUSHED OB AT KC 41 FOR 9 YARDS (35-JA.WATSON).",0,2023,9,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,0,OPP,0,,0,,0,7,2227,0,0
2023102209,2023-10-22,3,7,22,LAC,KC,2,1,59,1,0,(7:22) (SHOTGUN) 25-J.KELLEY LEFT GUARD TO KC 37 FOR 4 YARDS (54-L.CHENAL; 51-M.DANNA).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,41,OPP,0,,0,,0,7,2258,0,0
2023102209,2023-10-22,3,6,49,LAC,KC,1,10,63,0,0,(6:49) 30-A.EKELER RIGHT GUARD TO KC 34 FOR 3 YARDS (51-M.DANNA).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,37,OPP,0,,0,,0,7,2291,0,0
2023102209,2023-10-22,3,6,9,LAC,KC,2,7,66,0,0,"(6:09) (SHOTGUN) 10-J.HERBERT PASS DEEP LEFT TO 5-J.PALMER TO KC 9 FOR 25 YARDS (22-T.MCDUFFIE). PENALTY ON KC-22-T.MCDUFFIE, DEFENSIVE PASS INTERFERENCE, DECLINED.",0,2023,25,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,34,OPP,0,KC,0,DEFENSIVE PASS INTERFERENCE,0,7,2331,0,0
2023102209,2023-10-22,3,5,42,LAC,KC,1,9,91,0,0,"(5:42) (SHOTGUN) 30-A.EKELER UP THE MIDDLE TO KC 8 FOR 1 YARD (91-D.NNADI, 32-N.BOLTON).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,9,OPP,0,,0,,0,7,2358,0,0
2023102209,2023-10-22,3,5,11,LAC,KC,2,8,92,0,0,(5:11) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT MIDDLE TO 7-G.EVERETT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,7,2389,0,0
2023102209,2023-10-22,3,5,4,LAC,KC,3,8,92,0,0,(5:04) (SHOTGUN) 10-J.HERBERT PASS SHORT MIDDLE INTENDED FOR 89-D.PARHAM INTERCEPTED BY 38-L.SNEED (90-C.OMENIHU) AT KC 6. 38-L.SNEED TO KC 10 FOR 4 YARDS (70-R.SLATER; 76-W.CLAPP).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,1,0,0,0,0,,8,OPP,0,,0,,0,7,2396,0,0
2023102209,2023-10-22,3,4,56,KC,LAC,1,10,10,0,0,"(4:56) (SHOTGUN) 10-I.PACHECO RIGHT GUARD TO KC 16 FOR 6 YARDS (99-S.MATLOCK, 6-E.KENDRICKS).",0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,10,OWN,0,,0,,0,7,2404,0,0
2023102209,2023-10-22,3,4,56,KC,LAC,0,0,100,1,0,TIMEOUT AT 04:56.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,2404,0,0
2023102209,2023-10-22,3,4,19,KC,LAC,2,4,16,1,0,(4:19) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 24-S.MOORE TO KC 20 FOR 4 YARDS (6-E.KENDRICKS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,7,2441,0,0
2023102209,2023-10-22,3,3,40,KC,LAC,1,10,20,0,0,(3:40) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT TO 11-M.VALDES-SCANTLING [97-J.BOSA].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,7,2480,0,0
2023102209,2023-10-22,3,3,35,KC,LAC,2,10,20,0,0,"(3:35) (SHOTGUN) 1-J.MCKINNON LEFT END TO KC 19 FOR -1 YARDS (43-M.DAVIS, 3-D.JAMES).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,20,OWN,0,,0,,0,7,2485,0,0
2023102209,2023-10-22,3,2,55,KC,LAC,3,11,19,0,0,"(2:55) (SHOTGUN) PENALTY ON KC-87-T.KELCE, FALSE START, 5 YARDS, ENFORCED AT KC 19 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,19,OWN,1,KC,1,FALSE START,5,7,2525,0,0
2023102209,2023-10-22,3,2,32,KC,LAC,3,16,14,1,0,(2:32) (SHOTGUN) 15-P.MAHOMES SCRAMBLES LEFT END RAN OB AT KC 37 FOR 23 YARDS (9-K.MURRAY).,0,2023,23,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,7,2548,0,0
2023102209,2023-10-22,3,1,55,KC,LAC,1,10,37,0,0,(1:55) 10-I.PACHECO LEFT GUARD TO KC 37 FOR NO GAIN (9-K.MURRAY).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,37,OWN,0,,0,,0,7,2585,0,0
2023102209,2023-10-22,3,1,19,KC,LAC,2,10,37,0,0,(1:19) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,7,2621,0,0
2023102209,2023-10-22,3,1,11,KC,LAC,3,10,37,0,0,(1:11) (SHOTGUN) 15-P.MAHOMES SACKED AT KC 28 FOR -9 YARDS (9-K.MURRAY).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,7,2629,0,0
2023102209,2023-10-22,3,0,28,KC,LAC,4,19,28,0,0,"(:28) 5-T.TOWNSEND PUNTS 48 YARDS TO LAC 24, CENTER-41-J.WINCHESTER, DOWNED BY KC-2-J.WILLIAMS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,7,2672,0,0
2023102209,2023-10-22,3,0,16,LAC,KC,1,10,24,0,0,(:16) 30-A.EKELER LEFT GUARD TO LAC 29 FOR 5 YARDS (98-T.WHARTON).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,24,OWN,0,,0,,0,7,2684,0,0
2023102209,2023-10-22,3,0,16,KC,LAC,0,0,100,1,0,TIMEOUT AT 00:16.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,2684,0,0
2023102209,2023-10-22,4,15,0,LAC,KC,2,5,29,0,0,(15:00) (SHOTGUN) 30-A.EKELER RIGHT GUARD TO LAC 31 FOR 2 YARDS (6-B.COOK; 98-T.WHARTON).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,29,OWN,0,,0,,0,7,2700,0,0
2023102209,2023-10-22,3,0,0,LAC,KC,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,2700,0,0
2023102209,2023-10-22,4,14,28,LAC,KC,3,3,31,0,0,(14:28) (SHOTGUN) 25-J.KELLEY RIGHT END TO LAC 32 FOR 1 YARD (32-N.BOLTON; 56-G.KARLAFTIS).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,31,OWN,0,,0,,0,7,2732,0,0
2023102209,2023-10-22,4,13,44,LAC,KC,4,2,32,0,0,"(13:44) 16-J.SCOTT PUNTS 65 YARDS TO KC 3, CENTER-47-J.HARRIS, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,7,2776,0,0
2023102209,2023-10-22,4,13,34,KC,LAC,1,10,3,0,0,(13:34) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT LEFT TO 25-C.EDWARDS-HELAIRE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,3,OWN,0,,0,,0,7,2786,0,0
2023102209,2023-10-22,4,13,34,KC,LAC,0,0,100,1,0,TIMEOUT AT 13:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,2786,0,0
2023102209,2023-10-22,4,13,31,KC,LAC,2,10,3,0,0,(13:31) (SHOTGUN) 25-C.EDWARDS-HELAIRE LEFT TACKLE TO KC 10 FOR 7 YARDS (3-D.JAMES; 43-M.DAVIS).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,3,OWN,0,,0,,0,7,2789,0,0
2023102209,2023-10-22,4,12,54,KC,LAC,3,3,10,0,0,(12:54) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP RIGHT TO 4-R.RICE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,7,2826,0,0
2023102209,2023-10-22,4,12,48,KC,LAC,4,3,10,0,0,"(12:48) 5-T.TOWNSEND PUNTS 46 YARDS TO LAC 44, CENTER-41-J.WINCHESTER, FAIR CATCH BY 12-D.DAVIS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,7,2832,0,0
2023102209,2023-10-22,4,12,41,KC,LAC,0,0,100,1,0,TIMEOUT AT 12:41.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,2839,0,0
2023102209,2023-10-22,4,12,41,LAC,KC,1,10,44,0,0,(12:41) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT LEFT TO 5-J.PALMER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,7,2839,0,0
2023102209,2023-10-22,4,12,36,LAC,KC,2,15,39,0,0,(12:36) (SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 13-K.ALLEN TO LAC 47 FOR 8 YARDS (22-T.MCDUFFIE).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,7,2844,0,0
2023102209,2023-10-22,4,12,36,LAC,KC,2,10,44,0,0,"(12:36) (SHOTGUN) PENALTY ON LAC-12-D.DAVIS, FALSE START, 5 YARDS, ENFORCED AT LAC 44 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,44,OWN,1,LAC,1,FALSE START,5,7,2844,0,0
2023102209,2023-10-22,4,12,3,LAC,KC,3,7,47,0,0,"(12:03) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT MIDDLE TO 13-K.ALLEN (21-M.EDWARDS).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,7,2877,0,0
2023102209,2023-10-22,4,11,59,LAC,KC,4,7,47,0,0,"(11:59) 16-J.SCOTT PUNTS 45 YARDS TO KC 8, CENTER-47-J.HARRIS, FAIR CATCH BY 12-M.HARDMAN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,7,2881,0,0
2023102209,2023-10-22,4,11,51,KC,LAC,1,10,8,0,0,"(11:51) (SHOTGUN) 10-I.PACHECO RIGHT END TO KC 37 FOR 29 YARDS (20-D.MARLOWE). PENALTY ON KC-65-T.SMITH, OFFENSIVE HOLDING, 4 YARDS, ENFORCED AT KC 8 - NO PLAY.",0,2023,29,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,8,OWN,1,KC,1,OFFENSIVE HOLDING,4,7,2889,0,0
