GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CHI,TB
2023091706,2023-09-17,2,1,35,TB,CHI,2,2,33,1,0,"(1:35) (NO HUDDLE, SHOTGUN) 1-R.WHITE UP THE MIDDLE TO TB 38 FOR 5 YARDS (93-JU.JONES).",0,2023,5,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,33,OWN,0,,0,,0,1705,0,0
2023091706,2023-09-17,2,1,16,TB,CHI,1,10,38,0,0,"(1:16) (NO HUDDLE, SHOTGUN) 6-B.MAYFIELD PASS SHORT MIDDLE TO 1-R.WHITE TO TB 47 FOR 9 YARDS (53-T.EDWARDS; 27-G.STROMAN).",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,1724,0,0
2023091706,2023-09-17,2,0,57,TB,CHI,2,1,47,1,0,"(:57) (NO HUDDLE, SHOTGUN) 1-R.WHITE UP THE MIDDLE TO 50 FOR 3 YARDS (49-T.EDMUNDS).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OWN,0,,0,,0,1743,0,0
2023091706,2023-09-17,2,0,53,TB,CHI,0,0,100,1,0,TIMEOUT #1 BY TB AT 00:53.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1747,0,0
2023091706,2023-09-17,2,0,53,TB,CHI,1,10,100,0,0,(:53) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 13-M.EVANS TO CHI 43 FOR 7 YARDS (53-T.EDWARDS).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1747,0,0
2023091706,2023-09-17,2,0,35,TB,CHI,2,3,57,0,0,"(:35) (NO HUDDLE, SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT LEFT TO 13-M.EVANS.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1765,0,0
2023091706,2023-09-17,2,0,31,TB,CHI,3,3,57,1,0,(:31) (SHOTGUN) 6-B.MAYFIELD PASS DEEP RIGHT TO 10-T.PALMER RAN OB AT CHI 23 FOR 20 YARDS (22-E.HICKS).,0,2023,20,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1769,0,0
2023091706,2023-09-17,2,0,26,TB,CHI,1,10,77,0,0,"(:26) (NO HUDDLE, SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE DEEP RIGHT TO 14-C.GODWIN.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,1774,0,0
2023091706,2023-09-17,2,0,22,TB,CHI,2,10,77,0,0,"(:22) (SHOTGUN) 6-B.MAYFIELD SCRAMBLES LEFT END RAN OB AT CHI 14 FOR 9 YARDS (27-G.STROMAN). PENALTY ON CHI-27-G.STROMAN, UNNECESSARY ROUGHNESS, 7 YARDS, ENFORCED AT CHI 14.",0,2023,9,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,23,OPP,1,CHI,0,UNNECESSARY ROUGHNESS,7,1778,0,0
2023091706,2023-09-17,2,0,14,TB,CHI,1,7,93,0,0,(:14) 6-B.MAYFIELD SCRAMBLES UP THE MIDDLE TO CHI 6 FOR 1 YARD (96-Z.PICKENS).,0,2023,1,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,1786,0,0
2023091706,2023-09-17,2,0,9,TB,CHI,2,6,94,0,0,(:09) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,1791,0,0
2023091706,2023-09-17,2,0,9,TB,CHI,0,0,100,1,0,TIMEOUT #1 BY CHI AT 00:09.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1791,0,0
2023091706,2023-09-17,2,0,9,TB,CHI,0,0,100,1,0,TIMEOUT #2 BY TB AT 00:09.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1791,0,0
2023091706,2023-09-17,2,0,3,TB,CHI,3,6,94,0,0,"(:03) 4-C.MCLAUGHLIN 25 YARD FIELD GOAL IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,1797,0,0
2023091706,2023-09-17,2,0,0,TB,CHI,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023091706,2023-09-17,3,15,0,CHI,TB,1,10,25,0,0,(15:00) (SHOTGUN) 24-K.HERBERT UP THE MIDDLE TO CHI 33 FOR 8 YARDS (23-R.NEAL; 31-A.WINFIELD).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,1800,0,0
2023091706,2023-09-17,3,15,0,CHI,TB,0,0,65,1,0,"5-J.CAMARDA KICKS 65 YARDS FROM TB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023091706,2023-09-17,3,14,24,CHI,TB,2,2,33,0,0,(14:24) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT RIGHT TO 10-C.CLAYPOOL [50-V.VEA].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1836,0,0
2023091706,2023-09-17,3,14,18,CHI,TB,3,2,33,1,0,(14:18) (SHOTGUN) 24-K.HERBERT UP THE MIDDLE TO CHI 37 FOR 4 YARDS (7-S.BARRETT).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,33,OWN,0,,0,,0,1842,0,0
2023091706,2023-09-17,3,13,50,CHI,TB,1,10,37,0,0,(13:50) 24-K.HERBERT RIGHT GUARD TO CHI 39 FOR 2 YARDS (50-V.VEA).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,37,OWN,0,,0,,0,1870,0,0
2023091706,2023-09-17,3,13,18,CHI,TB,2,8,39,0,0,"(13:18) (NO HUDDLE) PENALTY ON CHI-70-B.JONES, FALSE START, 5 YARDS, ENFORCED AT CHI 39 - NO PLAY.",0,2023,0,NO HUDDLE,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,39,OWN,1,CHI,1,FALSE START,5,1902,0,0
2023091706,2023-09-17,3,13,0,CHI,TB,2,13,34,0,0,(13:00) (SHOTGUN) 1-J.FIELDS SACKED AT CHI 24 FOR -10 YARDS (9-J.TRYON).,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,1920,0,0
2023091706,2023-09-17,3,12,18,CHI,TB,3,23,24,0,0,"(12:18) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 23-R.JOHNSON TO CHI 32 FOR 8 YARDS (27-Z.MCCOLLUM, 45-D.WHITE).",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,1962,0,0
2023091706,2023-09-17,3,11,42,CHI,TB,4,15,32,0,0,"(11:42) 16-T.GILL PUNTS 47 YARDS TO TB 21, CENTER-48-P.SCALES, DOWNED BY CHI-12-V.JONES. PENALTY ON TB-32-J.HAYES, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT TB 21.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,32,OWN,1,TB,0,OFFENSIVE HOLDING,10,1998,0,0
2023091706,2023-09-17,3,11,31,TB,CHI,0,0,100,1,0,TIMEOUT AT 11:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2009,0,0
2023091706,2023-09-17,3,11,31,TB,CHI,1,10,11,0,0,"(11:31) 44-S.TUCKER RIGHT TACKLE TO TB 12 FOR 1 YARD (57-J.SANBORN). PENALTY ON CHI-91-Y.NGAKOUE, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT TB 11 - NO PLAY.",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,11,OWN,1,CHI,1,DEFENSIVE OFFSIDE,5,2009,0,0
2023091706,2023-09-17,3,11,3,TB,CHI,1,5,16,0,0,"(11:03) (SHOTGUN) 44-S.TUCKER UP THE MIDDLE TO TB 13 FOR -3 YARDS (97-A.BILLINGS, 57-J.SANBORN).",0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,16,OWN,0,,0,,0,2037,0,0
2023091706,2023-09-17,3,10,21,TB,CHI,2,8,13,1,0,(10:21) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 13-M.EVANS PUSHED OB AT TB 49 FOR 36 YARDS (29-T.STEVENSON).,0,2023,36,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,2079,0,0
2023091706,2023-09-17,3,9,51,TB,CHI,1,10,49,0,0,(9:51) 44-S.TUCKER UP THE MIDDLE TO CHI 44 FOR 7 YARDS (27-G.STROMAN; 22-E.HICKS).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,49,OWN,0,,0,,0,2109,0,0
2023091706,2023-09-17,3,9,13,TB,CHI,2,3,56,0,0,(9:13) 44-S.TUCKER LEFT GUARD TO CHI 42 FOR 2 YARDS (94-R.GREEN).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,44,OPP,0,,0,,0,2147,0,0
2023091706,2023-09-17,3,8,31,TB,CHI,3,1,58,1,0,(8:31) 6-B.MAYFIELD PASS SHORT MIDDLE TO 89-D.WELLS TO CHI 41 FOR 1 YARD (49-T.EDMUNDS).,0,2023,1,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,2189,0,0
2023091706,2023-09-17,3,7,52,TB,CHI,1,10,59,0,0,(7:52) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT MIDDLE TO 14-C.GODWIN (90-D.ROBINSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,2228,0,0
2023091706,2023-09-17,3,7,48,TB,CHI,2,10,59,0,0,(7:48) 1-R.WHITE UP THE MIDDLE TO CHI 37 FOR 4 YARDS (91-Y.NGAKOUE; 22-E.HICKS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OPP,0,,0,,0,2232,0,0
2023091706,2023-09-17,3,7,2,TB,CHI,3,6,63,0,0,(7:02) (SHOTGUN) 6-B.MAYFIELD PASS SHORT MIDDLE TO 88-C.OTTON TO CHI 32 FOR 5 YARDS (49-T.EDMUNDS; 53-T.EDWARDS) [95-D.WALKER].,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,2278,0,0
2023091706,2023-09-17,3,6,20,TB,CHI,4,1,68,1,0,(6:20) 1-R.WHITE RIGHT END PUSHED OB AT CHI 28 FOR 4 YARDS (29-T.STEVENSON).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,32,OPP,0,,0,,0,2320,0,0
2023091706,2023-09-17,3,5,43,TB,CHI,1,10,72,0,0,(5:43) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 18-R.JARRETT TO CHI 21 FOR 7 YARDS (33-J.JOHNSON).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,2357,0,0
2023091706,2023-09-17,3,5,3,TB,CHI,2,3,79,0,0,"(5:03) 6-B.MAYFIELD PASS SHORT RIGHT TO 89-D.WELLS TO CHI 21 FOR NO GAIN (33-J.JOHNSON). FUMBLES (33-J.JOHNSON), RECOVERED BY TB-6-B.MAYFIELD AT CHI 32.",0,2023,0,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,1,0,0,0,,21,OPP,0,,0,,0,2397,0,0
2023091706,2023-09-17,3,4,14,TB,CHI,3,14,68,1,0,"(4:14) (SHOTGUN) 6-B.MAYFIELD PASS DEEP LEFT TO 13-M.EVANS FOR 32 YARDS, TOUCHDOWN.",0,2023,32,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,2446,0,0
2023091706,2023-09-17,3,4,6,CHI,TB,0,0,65,1,0,"5-J.CAMARDA KICKS 65 YARDS FROM TB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2454,0,0
2023091706,2023-09-17,3,4,6,TB,CHI,0,0,85,1,0,"4-C.MCLAUGHLIN EXTRA POINT IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2454,0,0
2023091706,2023-09-17,3,4,6,CHI,TB,1,10,25,0,0,"(4:06) (SHOTGUN) 1-J.FIELDS LEFT END TO CHI 22 FOR -3 YARDS (29-C.IZIEN, 35-J.DEAN).",0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,2454,0,0
2023091706,2023-09-17,3,4,6,TB,CHI,0,0,100,1,0,TIMEOUT AT 04:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2454,0,0
2023091706,2023-09-17,3,3,21,CHI,TB,2,13,22,0,0,"(3:21) 1-J.FIELDS PASS SHORT RIGHT TO 2-D.MOORE TO CHI 27 FOR 5 YARDS (27-Z.MCCOLLUM, 29-C.IZIEN).",0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,2499,0,0
2023091706,2023-09-17,3,2,42,CHI,TB,3,8,27,1,0,(2:42) (SHOTGUN) 1-J.FIELDS PASS SHORT MIDDLE TO 85-C.KMET TO CHI 36 FOR 9 YARDS (27-Z.MCCOLLUM; 23-R.NEAL).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2538,0,0
2023091706,2023-09-17,3,2,6,CHI,TB,1,10,36,0,0,(2:06) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE DEEP LEFT TO 18-R.TONYAN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,2574,0,0
2023091706,2023-09-17,3,2,1,CHI,TB,2,10,36,0,0,(2:01) 24-K.HERBERT RIGHT END TO CHI 44 FOR 8 YARDS (23-R.NEAL; 29-C.IZIEN).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,36,OWN,0,,0,,0,2579,0,0
2023091706,2023-09-17,3,1,15,CHI,TB,3,2,44,1,0,(1:15) (SHOTGUN) 24-K.HERBERT LEFT END TO CHI 46 FOR 2 YARDS (35-J.DEAN).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,44,OWN,0,,0,,0,2625,0,0
2023091706,2023-09-17,3,0,52,CHI,TB,1,10,46,0,0,"(:52) (NO HUDDLE, SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT MIDDLE TO 10-C.CLAYPOOL.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,2648,0,0
2023091706,2023-09-17,3,0,48,CHI,TB,2,10,46,0,0,"(:48) (SHOTGUN) 1-J.FIELDS SACKED AT CHI 38 FOR -8 YARDS (45-D.WHITE). FUMBLES (45-D.WHITE) [45-D.WHITE], RECOVERED BY TB-29-C.IZIEN AT CHI 48. 29-C.IZIEN TO CHI 38 FOR 10 YARDS (13-T.SCOTT). THE REPLAY OFFICIAL REVIEWED THE FUMBLE RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT RIGHT TO 2-D.MOORE (45-D.WHITE) [45-D.WHITE].",0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,46,OWN,0,,0,,0,2652,0,0
2023091706,2023-09-17,3,0,46,CHI,TB,3,10,46,0,0,(:46) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT RIGHT TO 10-C.CLAYPOOL (27-Z.MCCOLLUM).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,2654,0,0
2023091706,2023-09-17,3,0,41,CHI,TB,4,10,46,0,0,"(:41) 16-T.GILL PUNTS 34 YARDS TO TB 20, CENTER-48-P.SCALES, DOWNED BY CHI-20-T.HOMER.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,2659,0,0
2023091706,2023-09-17,3,0,32,TB,CHI,1,10,20,0,0,"(:32) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 88-C.OTTON TO TB 23 FOR 3 YARDS (97-A.BILLINGS, 49-T.EDMUNDS).",0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,2668,0,0
2023091706,2023-09-17,3,0,0,TB,CHI,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023091706,2023-09-17,4,15,0,TB,CHI,2,7,23,0,0,(15:00) 44-S.TUCKER UP THE MIDDLE TO TB 20 FOR -3 YARDS (27-G.STROMAN).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,23,OWN,0,,0,,0,2700,0,0
2023091706,2023-09-17,4,14,32,TB,CHI,3,10,20,0,0,"(14:32) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 88-C.OTTON TO TB 29 FOR 9 YARDS (49-T.EDMUNDS, 9-J.BRISKER).",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,2728,0,0
2023091706,2023-09-17,4,13,42,TB,CHI,4,1,29,0,0,"(13:42) 5-J.CAMARDA PUNTS 55 YARDS TO CHI 16, CENTER-97-Z.TRINER, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,2778,0,0
2023091706,2023-09-17,4,13,34,CHI,TB,1,10,16,0,0,(13:34) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,2786,0,0
2023091706,2023-09-17,4,13,34,TB,CHI,0,0,100,1,0,TIMEOUT AT 13:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2786,0,0
2023091706,2023-09-17,4,13,26,CHI,TB,2,10,16,0,0,(13:26) (SHOTGUN) 23-R.JOHNSON LEFT GUARD TO CHI 16 FOR NO GAIN (96-G.GAINES).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,16,OWN,0,,0,,0,2794,0,0
2023091706,2023-09-17,4,12,44,CHI,TB,3,10,16,0,0,(12:44) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT RIGHT TO 85-C.KMET (90-L.HALL).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,2836,0,0
2023091706,2023-09-17,4,12,39,CHI,TB,4,10,16,0,0,"(12:39) 16-T.GILL PUNTS 49 YARDS TO TB 35, CENTER-48-P.SCALES, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,2841,0,0
2023091706,2023-09-17,4,12,31,TB,CHI,0,0,100,1,0,TIMEOUT AT 12:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2849,0,0
2023091706,2023-09-17,4,12,31,TB,CHI,1,10,35,0,0,(12:31) 1-R.WHITE RIGHT TACKLE TO TB 37 FOR 2 YARDS (57-J.SANBORN).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,35,OWN,0,,0,,0,2849,0,0
2023091706,2023-09-17,4,12,5,TB,CHI,2,8,37,0,0,"(12:05) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 14-C.GODWIN PUSHED OB AT TB 48 FOR 11 YARDS (22-E.HICKS). PENALTY ON TB-13-M.EVANS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT TB 38.",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,37,OWN,1,TB,0,OFFENSIVE HOLDING,10,2875,0,0
2023091706,2023-09-17,4,11,44,TB,CHI,2,17,28,0,0,(11:44) 6-B.MAYFIELD PASS SHORT LEFT TO 1-R.WHITE TO TB 36 FOR 8 YARDS (53-T.EDWARDS).,0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,2896,0,0
2023091706,2023-09-17,4,11,2,TB,CHI,3,9,36,0,0,(11:02) (SHOTGUN) 6-B.MAYFIELD PASS SHORT MIDDLE TO 13-M.EVANS TO TB 42 FOR 6 YARDS (27-G.STROMAN).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,2938,0,0
2023091706,2023-09-17,4,10,18,TB,CHI,4,3,42,0,0,"(10:18) 5-J.CAMARDA PUNTS 48 YARDS TO CHI 10, CENTER-97-Z.TRINER, FAIR CATCH BY 15-T.TAYLOR.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,2982,0,0
2023091706,2023-09-17,4,10,10,CHI,TB,1,10,10,0,0,(10:10) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 85-C.KMET TO CHI 17 FOR 7 YARDS (35-J.DEAN).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,2990,0,0
2023091706,2023-09-17,4,10,10,TB,CHI,0,0,100,1,0,TIMEOUT AT 10:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2990,0,0
2023091706,2023-09-17,4,9,37,CHI,TB,2,3,17,1,0,"(9:37) (NO HUDDLE, SHOTGUN) 24-K.HERBERT UP THE MIDDLE TO CHI 23 FOR 6 YARDS (54-L.DAVID; 23-R.NEAL).",0,2023,6,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,17,OWN,0,,0,,0,3023,0,0
2023091706,2023-09-17,4,9,12,CHI,TB,1,10,23,1,0,"(9:12) (NO HUDDLE, SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 24-K.HERBERT PUSHED OB AT CHI 46 FOR 23 YARDS (35-J.DEAN).",0,2023,23,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,3048,0,0
2023091706,2023-09-17,4,8,41,CHI,TB,1,10,46,0,0,"(8:41) (NO HUDDLE, SHOTGUN) 1-J.FIELDS FUMBLES (ABORTED) AT CHI 41, AND RECOVERS AT CHI 38.",0,2023,0,NO HUDDLE SHOTGUN,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,46,OWN,0,,0,,0,3079,0,0
2023091706,2023-09-17,4,8,1,CHI,TB,2,18,38,0,0,(8:01) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 10-C.CLAYPOOL TO CHI 46 FOR 8 YARDS (29-C.IZIEN).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,3119,0,0
2023091706,2023-09-17,4,7,21,CHI,TB,3,10,46,1,0,"(7:21) (NO HUDDLE, SHOTGUN) 1-J.FIELDS PASS DEEP MIDDLE TO 2-D.MOORE TO TB 32 FOR 22 YARDS (35-J.DEAN). TB-35-J.DEAN WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.",0,2023,22,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,3159,0,0
2023091706,2023-09-17,4,7,9,CHI,TB,0,0,100,1,0,TIMEOUT AT 07:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3171,0,0
2023091706,2023-09-17,4,6,59,CHI,TB,1,10,68,1,0,(6:59) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 2-D.MOORE RAN OB AT TB 20 FOR 12 YARDS.,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,3181,0,0
