GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CIN,BAL
2023091702,2023-09-17,1,1,12,BAL,CIN,1,10,10,0,0,(1:12) 35-G.EDWARDS RIGHT GUARD TO BAL 15 FOR 5 YARDS (33-N.SCOTT; 95-Z.CARTER).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,10,OWN,0,,0,,0,828,0,0
2023091702,2023-09-17,1,1,12,CIN,BAL,0,0,100,1,0,TIMEOUT AT 01:12.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,828,0,0
2023091702,2023-09-17,1,0,38,BAL,CIN,2,5,15,0,0,(:38) (SHOTGUN) 13-D.DUVERNAY RIGHT END TO BAL 17 FOR 2 YARDS (94-S.HUBBARD; 21-M.HILTON).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,15,OWN,0,,0,,0,862,0,0
2023091702,2023-09-17,2,15,0,BAL,CIN,3,3,17,0,0,"(15:00) (SHOTGUN) 8-L.JACKSON SACKED AT BAL 12 FOR -5 YARDS (91-T.HENDRICKSON). FUMBLES (91-T.HENDRICKSON) [91-T.HENDRICKSON], RECOVERED BY CIN-55-L.WILSON AT BAL 18. PENALTY ON CIN-95-Z.CARTER, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT BAL 17 - NO PLAY.",0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,1,0,0,,17,OWN,1,CIN,1,ILLEGAL USE OF HANDS,5,900,0,0
2023091702,2023-09-17,1,0,0,BAL,CIN,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023091702,2023-09-17,2,14,54,BAL,CIN,1,10,22,0,0,"(14:54) 43-J.HILL RIGHT GUARD TO BAL 21 FOR -1 YARDS (55-L.WILSON, 91-T.HENDRICKSON).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,22,OWN,0,,0,,0,906,0,0
2023091702,2023-09-17,2,14,15,BAL,CIN,2,11,21,0,0,(14:15) (SHOTGUN) 8-L.JACKSON UP THE MIDDLE TO BAL 27 FOR 6 YARDS (21-M.HILTON).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,21,OWN,0,,0,,0,945,0,0
2023091702,2023-09-17,2,13,35,BAL,CIN,3,5,27,0,0,(13:35) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT MIDDLE TO 89-M.ANDREWS (23-D.HILL).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,985,0,0
2023091702,2023-09-17,2,13,31,BAL,CIN,4,5,27,0,0,"(13:31) 11-J.STOUT PUNTS 54 YARDS TO CIN 19, CENTER-69-T.OTT. 15-C.JONES FOR 81 YARDS, TOUCHDOWN.",0,2023,0,PUNT,PUNT,0,0,0,1,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,989,0,0
2023091702,2023-09-17,2,13,14,CIN,BAL,0,0,100,1,0,TIMEOUT AT 13:14.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1006,0,0
