GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,NE,MIA
2023091712,2023-09-17,4,10,38,MIA,NE,2,3,37,1,0,(10:38) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 81-D.SMYTHE PUSHED OB AT MIA 45 FOR 8 YARDS (6-C.GONZALEZ).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,2,2962,0,0
2023091712,2023-09-17,4,10,4,MIA,NE,1,10,45,0,0,(10:04) (SHOTGUN) 1-T.TAGOVAILOA PASS DEEP LEFT INTENDED FOR 10-T.HILL INTERCEPTED BY 6-C.GONZALEZ [9-M.JUDON] AT NE 14. 6-C.GONZALEZ TO NE 14 FOR NO GAIN (10-T.HILL).,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,45,OWN,0,,0,,0,2,2996,0,0
2023091712,2023-09-17,4,9,56,NE,MIA,1,10,14,0,0,(9:56) (SHOTGUN) 10-M.JONES PASS INCOMPLETE SHORT LEFT TO 7-J.SMITH-SCHUSTER (33-E.APPLE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,2,3004,0,0
2023091712,2023-09-17,4,9,53,NE,MIA,2,10,14,0,0,(9:53) (SHOTGUN) 10-M.JONES SACKED AT NE 4 FOR -10 YARDS (43-A.VAN GINKEL).,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,2,3007,0,0
2023091712,2023-09-17,4,9,11,NE,MIA,3,20,4,0,0,(9:11) (SHOTGUN) 10-M.JONES PASS INCOMPLETE DEEP LEFT TO 88-M.GESICKI.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,4,OWN,0,,0,,0,2,3049,0,0
2023091712,2023-09-17,4,9,3,NE,MIA,4,20,4,0,0,"(9:03) 17-B.BARINGER PUNTS 57 YARDS TO MIA 39, CENTER-49-J.CARDONA. 0-B.BERRIOS PUSHED OB AT NE 43 FOR 18 YARDS (45-C.BOARD).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,4,OWN,0,,0,,0,2,3057,0,0
2023091712,2023-09-17,4,8,51,NE,MIA,0,0,100,1,0,TIMEOUT AT 08:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,3069,0,0
2023091712,2023-09-17,4,8,51,MIA,NE,1,10,57,1,0,"(8:51) (SHOTGUN) 31-R.MOSTERT LEFT GUARD FOR 43 YARDS, TOUCHDOWN.",0,2023,43,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT GUARD,43,OPP,0,,0,,0,2,3069,0,0
2023091712,2023-09-17,4,8,45,NE,MIA,1,10,25,0,0,"(8:45) (SHOTGUN) 10-M.JONES PASS SHORT LEFT TO 1-D.PARKER TO NE 33 FOR 8 YARDS (33-E.APPLE). PENALTY ON MIA-33-E.APPLE, DEFENSIVE PASS INTERFERENCE, 8 YARDS, ENFORCED AT NE 25 - NO PLAY.",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,25,OWN,1,MIA,1,DEFENSIVE PASS INTERFERENCE,8,2,3075,0,0
2023091712,2023-09-17,4,8,45,NE,MIA,0,0,100,1,0,TIMEOUT AT 08:45.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,3075,0,0
2023091712,2023-09-17,4,8,45,MIA,NE,0,0,85,1,0,"7-J.SANDERS EXTRA POINT IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2,3075,0,0
2023091712,2023-09-17,4,8,45,NE,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2,3075,0,0
2023091712,2023-09-17,4,8,36,NE,MIA,1,10,33,0,0,"(8:36) (NO HUDDLE, SHOTGUN) 10-M.JONES PASS SHORT LEFT TO 88-M.GESICKI TO NE 38 FOR 5 YARDS (8-J.HOLLAND).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,2,3084,0,0
2023091712,2023-09-17,4,8,14,NE,MIA,2,5,38,0,0,"(8:14) (NO HUDDLE, SHOTGUN) 10-M.JONES PASS INCOMPLETE SHORT LEFT TO 1-D.PARKER [43-A.VAN GINKEL]. PENALTY ON MIA-33-E.APPLE, DEFENSIVE PASS INTERFERENCE, 8 YARDS, ENFORCED AT NE 38 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,38,OWN,1,MIA,1,DEFENSIVE PASS INTERFERENCE,8,2,3106,0,0
2023091712,2023-09-17,4,8,10,NE,MIA,1,10,46,0,0,(8:10) (SHOTGUN) 10-M.JONES PASS SHORT LEFT TO 38-R.STEVENSON TO NE 49 FOR 3 YARDS (92-Z.SIELER; 55-J.BAKER).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,2,3110,0,0
2023091712,2023-09-17,4,7,46,NE,MIA,2,7,49,0,0,"(7:46) (NO HUDDLE, SHOTGUN) 10-M.JONES PASS INCOMPLETE DEEP RIGHT TO 84-K.BOURNE.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2,3134,0,0
2023091712,2023-09-17,4,7,39,NE,MIA,3,7,49,1,0,(7:39) (SHOTGUN) 10-M.JONES PASS SHORT MIDDLE TO 1-D.PARKER TO MIA 37 FOR 14 YARDS (33-E.APPLE) [43-A.VAN GINKEL].,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2,3141,0,0
2023091712,2023-09-17,4,7,17,NE,MIA,1,10,63,0,0,"(7:17) (NO HUDDLE, SHOTGUN) 10-M.JONES PASS SHORT RIGHT TO 85-H.HENRY TO MIA 30 FOR 7 YARDS (20-J.BETHEL).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,2,3163,0,0
2023091712,2023-09-17,4,6,54,NE,MIA,2,3,70,1,0,"(6:54) (NO HUDDLE, SHOTGUN) 38-R.STEVENSON UP THE MIDDLE TO MIA 18 FOR 12 YARDS (20-J.BETHEL).",0,2023,12,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,30,OPP,0,,0,,0,2,3186,0,0
2023091712,2023-09-17,4,6,30,NE,MIA,1,10,82,0,0,"(6:30) (NO HUDDLE, SHOTGUN) 38-R.STEVENSON UP THE MIDDLE TO MIA 13 FOR 5 YARDS (94-C.WILKINS).",0,2023,5,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,18,OPP,0,,0,,0,2,3210,0,0
2023091712,2023-09-17,4,5,55,NE,MIA,2,5,87,1,0,"(5:55) (NO HUDDLE, SHOTGUN) 10-M.JONES PASS SHORT RIGHT TO 7-J.SMITH-SCHUSTER TO MIA 2 FOR 11 YARDS (25-X.HOWARD).",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,2,3245,0,0
2023091712,2023-09-17,4,5,29,NE,MIA,1,2,98,1,0,"(5:29) (NO HUDDLE, SHOTGUN) 38-R.STEVENSON RIGHT GUARD FOR 2 YARDS, TOUCHDOWN.",0,2023,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT GUARD,2,OPP,0,,0,,0,2,3271,0,0
2023091712,2023-09-17,4,5,25,NE,MIA,0,0,85,1,0,"37-C.RYLAND EXTRA POINT IS GOOD, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2,3275,0,0
2023091712,2023-09-17,4,5,25,NE,MIA,0,0,100,1,0,TIMEOUT AT 05:25.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,3275,0,0
2023091712,2023-09-17,4,5,25,MIA,NE,0,0,65,1,0,"37-C.RYLAND KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2,3275,0,0
2023091712,2023-09-17,4,5,25,MIA,NE,0,0,100,1,0,TIMEOUT #1 BY MIA AT 05:25.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,3275,0,0
2023091712,2023-09-17,4,5,25,MIA,NE,1,10,25,0,0,(5:25) (SHOTGUN) 31-R.MOSTERT UP THE MIDDLE TO MIA 30 FOR 5 YARDS (92-D.GODCHAUX).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,2,3275,0,0
2023091712,2023-09-17,4,4,42,MIA,NE,2,5,30,0,0,"(4:42) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE DEEP RIGHT TO 17-J.WADDLE (9-M.JUDON). MIA-17-J.WADDLE WAS INJURED DURING THE PLAY.  PENALTY ON NE-30-M.MAPU, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT MIA 30 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,30,OWN,1,NE,1,UNNECESSARY ROUGHNESS,15,2,3318,0,0
2023091712,2023-09-17,4,4,37,MIA,NE,1,10,45,1,0,"(4:37) 31-R.MOSTERT RIGHT TACKLE TO NE 44 FOR 11 YARDS (48-JA.TAVAI, 23-K.DUGGER).",0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,45,OWN,0,,0,,0,2,3323,0,0
2023091712,2023-09-17,4,3,51,MIA,NE,1,10,56,0,0,(3:51) 31-R.MOSTERT LEFT TACKLE TO NE 42 FOR 2 YARDS (5-J.PEPPERS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,44,OPP,0,,0,,0,2,3369,0,0
2023091712,2023-09-17,4,3,7,MIA,NE,2,8,58,0,0,(3:07) (SHOTGUN) 31-R.MOSTERT LEFT GUARD TO NE 35 FOR 7 YARDS (91-D.WISE; 92-D.GODCHAUX).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,42,OPP,0,,0,,0,2,3413,0,0
2023091712,2023-09-17,4,2,22,MIA,NE,3,1,65,0,0,"(2:22) 1-T.TAGOVAILOA FUMBLES (ABORTED) AT NE 35, AND RECOVERS AT NE 37. 1-T.TAGOVAILOA TO NE 37 FOR NO GAIN (9-M.JUDON).",0,2023,0,UNDER CENTER,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,35,OPP,0,,0,,0,2,3458,0,0
2023091712,2023-09-17,4,2,19,MIA,NE,4,3,63,0,0,"(2:19) 7-J.SANDERS 55 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,2,3461,0,0
2023091712,2023-09-17,4,2,19,MIA,NE,0,0,100,1,0,TIMEOUT #2 BY NE AT 02:19.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,3461,0,0
2023091712,2023-09-17,4,2,14,NE,MIA,1,10,45,0,0,(2:14) (SHOTGUN) 10-M.JONES PASS SHORT MIDDLE TO 84-K.BOURNE TO NE 48 FOR 3 YARDS (55-J.BAKER).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,2,3466,0,0
2023091712,2023-09-17,4,2,0,NE,MIA,2,7,48,1,0,"(2:00) (SHOTGUN) 10-M.JONES PASS SHORT MIDDLE TO 84-K.BOURNE TO MIA 39 FOR 13 YARDS (33-E.APPLE, 8-J.HOLLAND).",0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,2,3480,0,0
2023091712,2023-09-17,4,2,0,NE,MIA,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,3480,0,0
2023091712,2023-09-17,4,1,39,NE,MIA,1,10,61,0,0,"(1:39) (NO HUDDLE, SHOTGUN) 10-M.JONES SACKED AT MIA 47 FOR -8 YARDS (2-B.CHUBB).",0,2023,-8,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,2,3501,0,0
2023091712,2023-09-17,4,1,10,NE,MIA,2,18,53,0,0,"(1:10) (NO HUDDLE, SHOTGUN) 10-M.JONES PASS INCOMPLETE SHORT RIGHT TO 85-H.HENRY (8-J.HOLLAND).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,2,3530,0,0
2023091712,2023-09-17,4,1,6,NE,MIA,3,18,53,0,0,(1:06) (SHOTGUN) 10-M.JONES PASS SHORT MIDDLE TO 88-M.GESICKI TO MIA 33 FOR 14 YARDS (4-K.KOHOU).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,2,3534,0,0
2023091712,2023-09-17,4,1,0,NE,MIA,0,0,100,1,0,TIMEOUT #3 BY NE AT 01:00.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,3540,0,0
2023091712,2023-09-17,4,1,0,NE,MIA,4,4,67,0,0,"(1:00) (SHOTGUN) 10-M.JONES PASS SHORT LEFT TO 88-M.GESICKI TO MIA 34 FOR -1 YARDS [2-B.CHUBB]. LATERAL TO 69-C.STRANGE TO MIA 29 FOR 5 YARDS (8-J.HOLLAND; 43-A.VAN GINKEL). THE REPLAY OFFICIAL REVIEWED THE FIRST DOWN RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 10-M.JONES PASS SHORT LEFT TO 88-M.GESICKI TO MIA 34 FOR -1 YARDS [2-B.CHUBB]. LATERAL TO 69-C.STRANGE TO MIA 30 FOR 4 YARDS (8-J.HOLLAND; 43-A.VAN GINKEL).",0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,2,3540,0,0
2023091712,2023-09-17,4,0,51,MIA,NE,1,10,30,0,0,"(:51) 1-T.TAGOVAILOA FUMBLES (ABORTED) AT MIA 28, AND RECOVERS AT MIA 28.",0,2023,0,UNDER CENTER,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,30,OWN,0,,0,,0,2,3549,0,0
2023091712,2023-09-17,4,0,31,MIA,NE,2,12,28,0,0,(:31) 1-T.TAGOVAILOA KNEELS TO MIA 27 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,2,3569,0,0
2023091712,2023-09-17,4,0,0,MIA,NE,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,3600,0,0
