GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,LA,SF
2023091709,2023-09-17,4,7,25,LA,SF,3,21,70,0,0,(7:25) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT MIDDLE TO 12-V.JEFFERSON (54-F.WARNER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,3155,0,0
2023091709,2023-09-17,4,7,18,LA,SF,4,21,70,0,0,"(7:18) 8-B.MAHER 48 YARD FIELD GOAL IS GOOD, CENTER-47-A.WARD, HOLDER-42-E.EVANS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,3162,0,0
2023091709,2023-09-17,4,7,13,LA,SF,0,0,100,1,0,TIMEOUT AT 07:13.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3167,0,0
2023091709,2023-09-17,4,7,13,SF,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3167,0,0
2023091709,2023-09-17,4,7,13,SF,LA,1,10,25,0,0,"(7:13) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 19-D.SAMUEL TO SF 32 FOR 7 YARDS (4-J.FULLER; 56-C.ROZEBOOM). FUMBLES (4-J.FULLER), BALL OUT OF BOUNDS AT SF 33.",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,1,0,0,0,,25,OWN,0,,0,,0,3167,0,0
2023091709,2023-09-17,4,6,27,SF,LA,0,0,100,1,0,TIMEOUT #1 BY SF AT 06:27.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3213,0,0
2023091709,2023-09-17,4,6,27,SF,LA,2,3,32,0,0,(6:27) (SHOTGUN) 19-D.SAMUEL LEFT END TO SF 33 FOR 1 YARD (97-M.HOECHT; 4-J.FULLER).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,32,OWN,0,,0,,0,3213,0,0
2023091709,2023-09-17,4,5,42,SF,LA,3,2,33,0,0,(5:42) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT MIDDLE TO 19-D.SAMUEL [0-B.YOUNG].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,3258,0,0
2023091709,2023-09-17,4,5,38,SF,LA,4,2,33,0,0,"(5:38) 18-M.WISHNOWSKY PUNTS 67 YARDS TO END ZONE, CENTER-46-T.PEPPER, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,3262,0,0
2023091709,2023-09-17,4,5,29,LA,SF,1,10,80,0,0,(5:29) (SHOTGUN) 23-K.WILLIAMS LEFT END TO LAR 25 FOR 5 YARDS (26-I.OLIVER).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,20,OPP,0,,0,,0,3271,0,0
2023091709,2023-09-17,4,5,2,LA,SF,2,5,75,0,0,"(5:02) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT MIDDLE TO 23-K.WILLIAMS (99-J.KINLAW).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,3298,0,0
2023091709,2023-09-17,4,4,58,LA,SF,3,5,75,1,0,(4:58) (SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE INTENDED FOR 12-V.JEFFERSON INTERCEPTED BY 2-D.LENOIR AT LAR 36. 2-D.LENOIR RAN OB AT LAR 15 FOR 21 YARDS (65-C.SHELTON).,0,2023,21,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,1,0,0,0,0,,25,OPP,0,,0,,0,3302,0,0
2023091709,2023-09-17,4,4,48,SF,LA,1,10,85,0,0,"(4:48) 23-C.MCCAFFREY RIGHT TACKLE TO LAR 9 FOR 6 YARDS (95-B.BROWN, 2-R.YEAST).",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,15,OPP,0,,0,,0,3312,0,0
2023091709,2023-09-17,4,4,2,SF,LA,2,4,91,0,0,(4:02) (SHOTGUN) 23-C.MCCAFFREY UP THE MIDDLE TO LAR 8 FOR 1 YARD (0-B.YOUNG; 53-E.JONES).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,9,OPP,0,,0,,0,3358,0,0
2023091709,2023-09-17,4,3,5,SF,LA,3,3,92,0,0,(3:05) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT RIGHT TO 19-D.SAMUEL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,3415,0,0
2023091709,2023-09-17,4,3,5,SF,LA,0,0,100,1,0,TIMEOUT #2 BY SF AT 03:05.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3415,0,0
2023091709,2023-09-17,4,3,2,SF,LA,4,3,92,0,0,"(3:02) 4-J.MOODY 26 YARD FIELD GOAL IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,3418,0,0
2023091709,2023-09-17,4,2,59,LA,SF,1,10,70,0,0,(2:59) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT MIDDLE TO 89-T.HIGBEE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,3421,0,0
2023091709,2023-09-17,4,2,59,LA,SF,0,0,65,0,0,"4-J.MOODY KICKS 65 YARDS FROM SF 35 TO END ZONE, TOUCHBACK. PENALTY ON SF-10-R.BELL, OFFSIDE ON FREE KICK, 5 YARDS, ENFORCED AT LAR 25.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,SF,0,OFFSIDE ON FREE KICK,5,3421,0,0
2023091709,2023-09-17,4,2,56,LA,SF,2,10,70,0,0,(2:56) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT MIDDLE TO 17-P.NACUA [97-N.BOSA].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,3424,0,0
2023091709,2023-09-17,4,2,52,LA,SF,3,10,70,0,0,(2:52) (SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 17-P.NACUA TO LAR 39 FOR 9 YARDS (26-I.OLIVER; 57-D.GREENLAW).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,3428,0,0
2023091709,2023-09-17,4,2,28,LA,SF,4,1,61,0,0,"(2:28) (NO HUDDLE, SHOTGUN) 23-K.WILLIAMS LEFT TACKLE TO LAR 38 FOR -1 YARDS (97-N.BOSA).",0,2023,-1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,39,OPP,0,,0,,0,3452,0,0
2023091709,2023-09-17,4,2,23,SF,LA,1,10,62,0,0,"(2:23) 23-C.MCCAFFREY UP THE MIDDLE TO LAR 32 FOR 6 YARDS (97-M.HOECHT, 4-J.FULLER).",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OPP,0,,0,,0,3457,0,0
2023091709,2023-09-17,4,2,17,SF,LA,0,0,100,1,0,TIMEOUT #1 BY LAR AT 02:17.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3463,0,0
2023091709,2023-09-17,4,2,17,SF,LA,2,4,68,0,0,"(2:17) 23-C.MCCAFFREY UP THE MIDDLE TO LAR 30 FOR 2 YARDS (92-J.WILLIAMS). PENALTY ON SF-89-C.WOERNER, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT LAR 32 - NO PLAY.",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,32,OPP,1,SF,1,OFFENSIVE HOLDING,10,3463,0,0
2023091709,2023-09-17,4,2,12,SF,LA,2,14,58,0,0,"(2:12) 23-C.MCCAFFREY RIGHT TACKLE TO LAR 40 FOR 2 YARDS (53-E.JONES, 95-B.BROWN).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,42,OPP,0,,0,,0,3468,0,0
2023091709,2023-09-17,4,2,0,SF,LA,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023091709,2023-09-17,4,2,0,SF,LA,3,12,60,0,0,"(2:00) 19-D.SAMUEL LEFT END TO LAR 31 FOR 9 YARDS (14-C.DURANT; 2-R.YEAST). LAR-56-C.ROZEBOOM WAS INJURED DURING THE PLAY.  PENALTY ON SF-15-J.JENNINGS, ILLEGAL BLINDSIDE BLOCK, 15 YARDS, ENFORCED AT LAR 38.",0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,40,OPP,1,SF,0,ILLEGAL BLINDSIDE BLOCK,15,3480,0,0
2023091709,2023-09-17,4,1,52,SF,LA,3,25,47,0,0,(1:52) (SHOTGUN) 23-C.MCCAFFREY UP THE MIDDLE TO 50 FOR 3 YARDS (91-K.TURNER).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OWN,0,,0,,0,3488,0,0
2023091709,2023-09-17,4,1,46,SF,LA,4,22,100,0,0,"(1:46) 18-M.WISHNOWSKY PUNTS 35 YARDS TO LAR 15, CENTER-46-T.PEPPER, FAIR CATCH BY 23-K.WILLIAMS. PENALTY ON SF-35-T.SWILLING, FAIR CATCH INTERFERENCE, 15 YARDS, ENFORCED AT LAR 15.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,0,OPP,1,SF,0,FAIR CATCH INTERFERENCE,15,3494,0,0
2023091709,2023-09-17,4,1,46,SF,LA,0,0,100,1,0,TIMEOUT #2 BY LAR AT 01:46.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3494,0,0
2023091709,2023-09-17,4,1,34,LA,SF,1,10,70,0,0,(1:34) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT RIGHT TO 89-T.HIGBEE (57-D.GREENLAW).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,3506,0,0
2023091709,2023-09-17,4,1,30,LA,SF,2,10,70,0,0,(1:30) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 17-P.NACUA RAN OB AT LAR 35 FOR 5 YARDS (7-C.WARD).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,3510,0,0
2023091709,2023-09-17,4,1,26,LA,SF,3,5,65,1,0,"(1:26) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD SCRAMBLES LEFT END RAN OB AT LAR 40 FOR 5 YARDS (54-F.WARNER).",0,2023,5,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3514,0,0
2023091709,2023-09-17,4,1,19,LA,SF,1,10,60,0,0,"(1:19) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 12-V.JEFFERSON TO LAR 49 FOR 9 YARDS (2-D.LENOIR).",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,3521,0,0
2023091709,2023-09-17,4,1,0,LA,SF,2,1,51,0,0,"(1:00) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP MIDDLE TO 17-P.NACUA.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,3540,0,0
2023091709,2023-09-17,4,0,54,LA,SF,3,1,51,1,0,(:54) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 5-T.ATWELL TO SF 45 FOR 6 YARDS (54-F.WARNER).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,3546,0,0
2023091709,2023-09-17,4,0,49,LA,SF,0,0,100,1,0,TIMEOUT #3 BY LAR AT 00:49.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3551,0,0
2023091709,2023-09-17,4,0,49,LA,SF,1,10,55,0,0,(:49) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP LEFT TO 12-V.JEFFERSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,3551,0,0
2023091709,2023-09-17,4,0,41,LA,SF,2,10,55,0,0,"(:41) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 23-K.WILLIAMS TO SF 37 FOR 8 YARDS (54-F.WARNER, 95-D.JACKSON).",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,3559,0,0
2023091709,2023-09-17,4,0,19,LA,SF,3,2,63,1,0,"(:19) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 17-P.NACUA TO SF 20 FOR 17 YARDS (54-F.WARNER, 29-T.HUFANGA).",0,2023,17,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,3581,0,0
2023091709,2023-09-17,4,0,5,LA,SF,1,10,80,0,0,(:05) (NO HUDDLE) 9-M.STAFFORD SPIKED THE BALL TO STOP THE CLOCK.,0,2023,0,NO HUDDLE,CLOCK STOP,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,3595,0,0
2023091709,2023-09-17,4,0,4,LA,SF,2,10,80,0,0,"(:04) 8-B.MAHER 38 YARD FIELD GOAL IS GOOD, CENTER-47-A.WARD, HOLDER-42-E.EVANS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,3596,0,0
2023091709,2023-09-17,4,0,0,LA,SF,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
