GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,GB,ATL
2023091700,2023-09-17,2,2,0,ATL,GB,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023091700,2023-09-17,2,2,0,ATL,GB,1,10,39,1,0,(2:00) 7-B.ROBINSON LEFT END PUSHED OB AT GB 48 FOR 13 YARDS (23-J.ALEXANDER).,0,2023,13,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,39,OWN,0,,0,,0,1680,0,0
2023091700,2023-09-17,2,1,54,ATL,GB,1,10,52,0,0,"(1:54) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 18-M.HOLLINS TO GB 40 FOR 8 YARDS (7-Q.WALKER).",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1686,0,0
2023091700,2023-09-17,2,1,35,ATL,GB,2,2,60,1,0,"(1:35) (NO HUDDLE, SHOTGUN) 7-B.ROBINSON RIGHT TACKLE TO GB 35 FOR 5 YARDS (59-D.CAMPBELL).",0,2023,5,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,40,OPP,0,,0,,0,1705,0,0
2023091700,2023-09-17,2,1,15,ATL,GB,1,10,65,0,0,"(1:15) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 8-K.PITTS TO GB 29 FOR 6 YARDS (29-R.DOUGLAS).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1725,0,0
2023091700,2023-09-17,2,0,56,ATL,GB,2,4,71,0,0,(:56) (NO HUDDLE) 7-B.ROBINSON LEFT END TO GB 26 FOR 3 YARDS (25-K.NIXON; 7-Q.WALKER).,0,2023,3,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,29,OPP,0,,0,,0,1744,0,0
2023091700,2023-09-17,2,0,35,ATL,GB,3,1,74,0,0,(:35) (NO HUDDLE) 9-D.RIDDER UP THE MIDDLE TO GB 26 FOR NO GAIN (25-K.NIXON; 59-D.CAMPBELL).,0,2023,0,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,26,OPP,0,,0,,0,1765,0,0
2023091700,2023-09-17,2,0,30,ATL,GB,0,0,100,1,0,TIMEOUT #2 BY ATL AT 00:30.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1770,0,0
2023091700,2023-09-17,2,0,30,ATL,GB,4,1,74,1,0,(:30) 7-B.ROBINSON RIGHT END PUSHED OB AT GB 13 FOR 13 YARDS (59-D.CAMPBELL).,0,2023,13,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,26,OPP,0,,0,,0,1770,0,0
2023091700,2023-09-17,2,0,25,ATL,GB,1,10,87,1,0,(:25) (SHOTGUN) 9-D.RIDDER PASS SHORT MIDDLE TO 81-J.SMITH TO GB 3 FOR 10 YARDS (26-D.SAVAGE).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,1775,0,0
2023091700,2023-09-17,2,0,16,ATL,GB,0,0,100,1,0,TIMEOUT #3 BY ATL AT 00:16.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1784,0,0
2023091700,2023-09-17,2,0,16,ATL,GB,0,0,100,1,0,TIMEOUT #2 BY GB AT 00:16.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1784,0,0
2023091700,2023-09-17,2,0,16,ATL,GB,1,3,97,1,0,"(:16) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 5-D.LONDON FOR 3 YARDS, TOUCHDOWN [7-Q.WALKER].",0,2023,3,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,1784,0,0
2023091700,2023-09-17,2,0,12,ATL,GB,0,0,85,1,0,"6-Y.KOO EXTRA POINT IS NO GOOD, WIDE LEFT, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1788,0,0
2023091700,2023-09-17,2,0,12,GB,ATL,0,0,65,1,0,"13-B.PINION KICKS 65 YARDS FROM ATL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1788,0,0
2023091700,2023-09-17,2,0,12,GB,ATL,1,10,25,0,0,(:12) 10-J.LOVE KNEELS TO GB 24 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1788,0,0
2023091700,2023-09-17,3,15,0,ATL,GB,0,0,65,1,0,"17-A.CARLSON KICKS 65 YARDS FROM GB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023091700,2023-09-17,3,15,0,ATL,GB,1,10,25,0,0,"(15:00) 9-D.RIDDER PASS INCOMPLETE SHORT RIGHT TO 85-M.PRUITT (29-R.DOUGLAS). PENALTY ON ATL-65-M.BERGERON, INELIGIBLE DOWNFIELD PASS, 5 YARDS, ENFORCED AT ATL 25 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,25,OWN,1,ATL,1,INELIGIBLE DOWNFIELD PASS,5,1800,0,0
2023091700,2023-09-17,2,0,0,GB,ATL,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023091700,2023-09-17,3,14,53,ATL,GB,1,15,20,0,0,(14:53) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT RIGHT TO 5-D.LONDON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1807,0,0
2023091700,2023-09-17,3,14,47,ATL,GB,2,15,20,0,0,(14:47) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT LEFT TO 18-M.HOLLINS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1813,0,0
2023091700,2023-09-17,3,14,42,ATL,GB,3,15,20,0,0,(14:42) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT RIGHT TO 8-K.PITTS (7-Q.WALKER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1818,0,0
2023091700,2023-09-17,3,14,37,ATL,GB,4,15,20,0,0,"(14:37) 13-B.PINION PUNTS 45 YARDS TO GB 35, CENTER-49-L.MCCULLOUGH, FAIR CATCH BY 11-J.REED.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1823,0,0
2023091700,2023-09-17,3,14,29,GB,ATL,1,10,35,0,0,"(14:29) 28-A.DILLON RIGHT TACKLE TO GB 39 FOR 4 YARDS (93-C.CAMPBELL, 97-G.JARRETT).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,35,OWN,0,,0,,0,1831,0,0
2023091700,2023-09-17,3,13,50,GB,ATL,2,6,39,1,0,(13:50) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 83-S.TOURE TO GB 45 FOR 6 YARDS (33-T.FLOWERS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,1870,0,0
2023091700,2023-09-17,3,13,12,GB,ATL,1,10,45,0,0,(13:12) 63-R.WALKER REPORTED IN AS ELIGIBLE.  28-A.DILLON LEFT GUARD TO GB 47 FOR 2 YARDS (93-C.CAMPBELL; 90-D.ONYEMATA).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,45,OWN,0,,0,,0,1908,0,0
2023091700,2023-09-17,3,12,30,GB,ATL,2,8,47,1,0,(12:30) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 87-R.DOUBS RAN OB AT ATL 38 FOR 15 YARDS.,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,1950,0,0
2023091700,2023-09-17,3,11,51,GB,ATL,1,10,62,0,0,(11:51) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 81-J.DEGUARA TO ATL 37 FOR 1 YARD (17-A.EBIKETIE).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1989,0,0
2023091700,2023-09-17,3,11,4,GB,ATL,2,9,63,0,0,"(11:04) 31-EM.WILSON LEFT END TO ATL 37 FOR NO GAIN (20-D.ALFORD). PENALTY ON ATL-95-T.GRAHAM, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT ATL 37 - NO PLAY.",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,37,OPP,1,ATL,1,DEFENSIVE HOLDING,5,2036,0,0
2023091700,2023-09-17,3,10,39,GB,ATL,1,10,68,1,0,"(10:39) (SHOTGUN) 10-J.LOVE PASS SHORT MIDDLE TO 13-D.WICKS FOR 32 YARDS, TOUCHDOWN.",0,2023,32,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,2061,0,0
2023091700,2023-09-17,3,10,31,ATL,GB,0,0,65,1,0,"17-A.CARLSON KICKS 65 YARDS FROM GB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2069,0,0
2023091700,2023-09-17,3,10,31,GB,ATL,0,0,85,1,0,"17-A.CARLSON EXTRA POINT IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2069,0,0
2023091700,2023-09-17,3,10,31,ATL,GB,1,10,25,1,0,(10:31) (SHOTGUN) 7-B.ROBINSON RIGHT TACKLE TO ATL 38 FOR 13 YARDS (7-Q.WALKER).,0,2023,13,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,2069,0,0
2023091700,2023-09-17,3,10,31,ATL,GB,0,0,100,1,0,TIMEOUT AT 10:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2069,0,0
2023091700,2023-09-17,3,9,44,ATL,GB,1,10,38,0,0,"(9:44) 7-B.ROBINSON RIGHT END TO ATL 43 FOR 5 YARDS (59-D.CAMPBELL, 7-Q.WALKER).",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,38,OWN,0,,0,,0,2116,0,0
2023091700,2023-09-17,3,8,58,ATL,GB,2,5,43,1,0,(8:58) (SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 81-J.SMITH TO GB 44 FOR 13 YARDS (26-D.SAVAGE).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,2162,0,0
2023091700,2023-09-17,3,8,12,ATL,GB,1,10,56,0,0,(8:12) (SHOTGUN) 25-T.ALLGEIER RIGHT GUARD TO GB 36 FOR 8 YARDS (20-R.FORD; 59-D.CAMPBELL).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,44,OPP,0,,0,,0,2208,0,0
2023091700,2023-09-17,3,7,35,ATL,GB,2,2,64,1,0,"(7:35) (SHOTGUN) 25-T.ALLGEIER RIGHT GUARD TO GB 32 FOR 4 YARDS (20-R.FORD, 90-L.VAN NESS).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,36,OPP,0,,0,,0,2245,0,0
2023091700,2023-09-17,3,6,55,ATL,GB,1,10,68,0,0,"(6:55) 25-T.ALLGEIER RIGHT TACKLE TO GB 26 FOR 6 YARDS (59-D.CAMPBELL, 95-D.WYATT).",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,32,OPP,0,,0,,0,2285,0,0
2023091700,2023-09-17,3,6,11,ATL,GB,2,4,74,1,0,"(6:11) (SHOTGUN) 25-T.ALLGEIER RIGHT END TO GB 22 FOR 4 YARDS (91-P.SMITH, 7-Q.WALKER).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,26,OPP,0,,0,,0,2329,0,0
2023091700,2023-09-17,3,5,28,ATL,GB,1,10,78,0,0,(5:28) 9-D.RIDDER PASS INCOMPLETE SHORT RIGHT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,2372,0,0
2023091700,2023-09-17,3,5,21,ATL,GB,2,10,78,1,0,(5:21) (NO HUDDLE) 7-B.ROBINSON LEFT TACKLE TO GB 12 FOR 10 YARDS (20-R.FORD).,0,2023,10,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,22,OPP,0,,0,,0,2379,0,0
2023091700,2023-09-17,3,4,47,ATL,GB,1,10,88,1,0,"(4:47) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT MIDDLE TO 18-M.HOLLINS FOR 12 YARDS, TOUCHDOWN. THE REPLAY OFFICIAL REVIEWED THE PASS COMPLETION RULING, AND THE PLAY WAS REVERSED. (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT MIDDLE TO 18-M.HOLLINS.",0,2023,12,NO HUDDLE SHOTGUN,PASS,0,1,1,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,2413,0,0
2023091700,2023-09-17,3,4,40,ATL,GB,2,10,88,0,0,(4:40) 25-T.ALLGEIER LEFT TACKLE TO GB 13 FOR -1 YARDS (52-R.GARY; 93-T.SLATON).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,12,OPP,0,,0,,0,2420,0,0
2023091700,2023-09-17,3,3,55,ATL,GB,3,11,87,0,0,(3:55) (SHOTGUN) 9-D.RIDDER SACKED AT GB 15 FOR -2 YARDS (SACK SPLIT BY 52-R.GARY AND 97-K.CLARK).,0,2023,-2,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,2465,0,0
2023091700,2023-09-17,3,3,12,ATL,GB,4,13,85,0,0,"(3:12) 6-Y.KOO 33 YARD FIELD GOAL IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION. PENALTY ON GB-55-K.ENAGBARE, DEFENSIVE OFFSIDE, DECLINED.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,1,0,0,,15,OPP,0,GB,0,DEFENSIVE OFFSIDE,0,2508,0,0
2023091700,2023-09-17,3,3,7,ATL,GB,0,0,100,1,0,TIMEOUT AT 03:07.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2513,0,0
2023091700,2023-09-17,3,3,7,GB,ATL,0,0,65,1,0,13-B.PINION KICKS 73 YARDS FROM ATL 35 TO GB -8. 25-K.NIXON TO GB 22 FOR 30 YARDS (40-K.SMITH).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2513,0,0
2023091700,2023-09-17,3,3,2,GB,ATL,1,10,22,0,0,"(3:02) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE DEEP LEFT TO 87-R.DOUBS [17-A.EBIKETIE]. PENALTY ON ATL-33-T.FLOWERS, DEFENSIVE PASS INTERFERENCE, 43 YARDS, ENFORCED AT GB 22 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,22,OWN,1,ATL,1,DEFENSIVE PASS INTERFERENCE,43,2518,0,0
2023091700,2023-09-17,3,2,55,GB,ATL,1,10,65,0,0,(2:55) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 11-J.REED PUSHED OB AT ATL 27 FOR 8 YARDS (24-A.TERRELL).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2525,0,0
2023091700,2023-09-17,3,2,17,GB,ATL,2,2,73,1,0,(2:17) 28-A.DILLON LEFT GUARD TO ATL 20 FOR 7 YARDS (27-R.GRANT).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,27,OPP,0,,0,,0,2563,0,0
2023091700,2023-09-17,3,1,35,GB,ATL,1,10,80,1,0,(1:35) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 11-J.REED PUSHED OB AT ATL 10 FOR 10 YARDS (33-T.FLOWERS).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,2605,0,0
2023091700,2023-09-17,3,1,1,GB,ATL,0,0,100,1,0,TIMEOUT #1 BY GB AT 01:01.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2639,0,0
2023091700,2023-09-17,3,1,1,GB,ATL,1,10,90,1,0,"(1:01) 63-R.WALKER REPORTED IN AS ELIGIBLE.  10-J.LOVE PASS SHORT RIGHT TO 11-J.REED FOR 10 YARDS, TOUCHDOWN.",0,2023,10,UNDER CENTER,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,2639,0,0
2023091700,2023-09-17,3,0,56,ATL,GB,1,5,30,0,0,"(:56) 7-B.ROBINSON LEFT END TO ATL 31 FOR 1 YARD (91-P.SMITH, 95-D.WYATT).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,30,OWN,0,,0,,0,2644,0,0
2023091700,2023-09-17,3,0,56,ATL,GB,1,10,25,0,0,"(:56) PENALTY ON GB-94-K.BROOKS, ENCROACHMENT, 5 YARDS, ENFORCED AT ATL 25 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OWN,1,GB,1,ENCROACHMENT,5,2644,0,0
2023091700,2023-09-17,3,0,56,ATL,GB,0,0,65,1,0,"17-A.CARLSON KICKS 65 YARDS FROM GB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2644,0,0
2023091700,2023-09-17,3,0,56,ATL,GB,0,0,100,1,0,TIMEOUT AT 00:56.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2644,0,0
2023091700,2023-09-17,3,0,56,GB,ATL,0,0,85,1,0,"17-A.CARLSON EXTRA POINT IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2644,0,0
2023091700,2023-09-17,3,0,11,ATL,GB,2,4,31,0,0,"(:11) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE DEEP RIGHT TO 16-S.MILLER. PENALTY ON GB-29-R.DOUGLAS, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT ATL 31 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,31,OWN,1,GB,1,ILLEGAL USE OF HANDS,5,2689,0,0
2023091700,2023-09-17,3,0,6,ATL,GB,1,10,36,0,0,(:06) (SHOTGUN) 7-B.ROBINSON RIGHT TACKLE TO ATL 43 FOR 7 YARDS (26-D.SAVAGE).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,36,OWN,0,,0,,0,2694,0,0
2023091700,2023-09-17,3,0,0,ATL,GB,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023091700,2023-09-17,4,15,0,ATL,GB,2,3,43,0,0,(15:00) (SHOTGUN) 25-T.ALLGEIER RIGHT END PUSHED OB AT ATL 43 FOR NO GAIN (23-J.ALEXANDER).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,43,OWN,0,,0,,0,2700,0,0
2023091700,2023-09-17,4,14,31,ATL,GB,3,3,43,1,0,(14:31) (SHOTGUN) 9-D.RIDDER PASS DEEP RIGHT TO 18-M.HOLLINS TO GB 12 FOR 45 YARDS (26-D.SAVAGE).,0,2023,45,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,2729,0,0
2023091700,2023-09-17,4,13,53,ATL,GB,1,10,88,0,0,(13:53) (NO HUDDLE) 25-T.ALLGEIER RIGHT END TO GB 11 FOR 1 YARD (97-K.CLARK; 91-P.SMITH).,0,2023,1,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,12,OPP,0,,0,,0,2767,0,0
2023091700,2023-09-17,4,13,15,ATL,GB,2,9,89,0,0,(13:15) (SHOTGUN) 7-B.ROBINSON LEFT TACKLE TO GB 10 FOR 1 YARD (7-Q.WALKER; 59-D.CAMPBELL).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,11,OPP,0,,0,,0,2805,0,0
2023091700,2023-09-17,4,12,36,ATL,GB,3,8,90,0,0,(12:36) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 5-D.LONDON TO GB 6 FOR 4 YARDS (29-R.DOUGLAS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,2844,0,0
2023091700,2023-09-17,4,11,54,ATL,GB,4,4,94,1,0,"(11:54) (SHOTGUN) 9-D.RIDDER LEFT END FOR 6 YARDS, TOUCHDOWN.",0,2023,6,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT END,6,OPP,0,,0,,0,2886,0,0
2023091700,2023-09-17,4,11,48,GB,ATL,1,10,25,0,0,(11:48) 10-J.LOVE PASS INCOMPLETE DEEP LEFT TO 13-D.WICKS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2892,0,0
2023091700,2023-09-17,4,11,48,ATL,GB,0,0,85,1,0,"6-Y.KOO EXTRA POINT IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2892,0,0
2023091700,2023-09-17,4,11,48,ATL,GB,0,0,100,1,0,TIMEOUT AT 11:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2892,0,0
2023091700,2023-09-17,4,11,48,GB,ATL,0,0,65,1,0,"13-B.PINION KICKS 65 YARDS FROM ATL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2892,0,0
2023091700,2023-09-17,4,11,42,GB,ATL,2,10,25,0,0,(11:42) (SHOTGUN) 28-A.DILLON RIGHT TACKLE TO GB 27 FOR 2 YARDS (0-L.CARTER).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,2898,0,0
2023091700,2023-09-17,4,11,7,GB,ATL,3,8,27,0,0,"(11:07) (NO HUDDLE, SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT TO 18-M.HEATH (24-A.TERRELL).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2933,0,0
2023091700,2023-09-17,4,11,3,GB,ATL,4,8,27,0,0,"(11:03) 19-D.WHELAN PUNTS 57 YARDS TO ATL 16, CENTER-42-M.ORZECH. 21-M.HUGHES TO ATL 20 FOR 4 YARDS (34-J.OWENS). PENALTY ON GB-34-J.OWENS, FACE MASK, 15 YARDS, ENFORCED AT ATL 20.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,27,OWN,1,GB,0,FACE MASK,15,2937,0,0
2023091700,2023-09-17,4,10,51,ATL,GB,0,0,100,1,0,TIMEOUT AT 10:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2949,0,0
2023091700,2023-09-17,4,10,51,ATL,GB,1,10,35,0,0,(10:51) (SHOTGUN) 25-T.ALLGEIER RIGHT END TO ATL 39 FOR 4 YARDS (95-D.WYATT; 59-D.CAMPBELL).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,35,OWN,0,,0,,0,2949,0,0
2023091700,2023-09-17,4,10,11,ATL,GB,2,6,39,0,0,"(10:11) 25-T.ALLGEIER RIGHT GUARD TO ATL 43 FOR 4 YARDS (47-J.HOLLINS, 55-K.ENAGBARE).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,39,OWN,0,,0,,0,2989,0,0
