GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,SEA,DET
2023091703,2023-09-17,2,1,51,SEA,DET,4,3,57,0,0,"(1:51) 4-M.DICKSON PUNTS 37 YARDS TO DET 6, CENTER-41-C.STOLL, DOWNED BY SEA-19-J.BOBO.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1689,0,0
2023091703,2023-09-17,2,1,51,SEA,DET,0,0,100,1,0,TIMEOUT #1 BY SEA AT 01:51.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1689,0,0
2023091703,2023-09-17,2,1,44,DET,SEA,1,10,6,0,0,(1:44) (SHOTGUN) 5-D.MONTGOMERY UP THE MIDDLE TO DET 11 FOR 5 YARDS (55-D.JONES; 54-B.WAGNER).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,6,OWN,0,,0,,0,1696,0,0
2023091703,2023-09-17,2,1,3,DET,SEA,2,5,11,0,0,(1:03) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT MIDDLE TO 26-J.GIBBS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,1737,0,0
2023091703,2023-09-17,2,0,58,DET,SEA,3,5,11,0,0,"(:58) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT LEFT. BALL THROWN AWAY. PENALTY ON DET-73-J.JACKSON, OFFENSIVE HOLDING, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,11,OWN,0,DET,0,OFFENSIVE HOLDING,0,1742,0,0
2023091703,2023-09-17,2,0,52,DET,SEA,4,5,11,0,0,"(:52) 3-J.FOX PUNTS 53 YARDS TO SEA 36, CENTER-47-S.DALY, FAIR CATCH BY 31-D.DALLAS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,1748,0,0
2023091703,2023-09-17,2,0,44,SEA,DET,1,10,36,0,0,"(:44) (SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 26-Z.CHARBONNET PUSHED OB AT SEA 41 FOR 5 YARDS (44-M.RODRIGUEZ). THE REPLAY OFFICIAL REVIEWED THE BALL WAS OUT OF BOUNDS RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 26-Z.CHARBONNET TO SEA 41 FOR 5 YARDS (44-M.RODRIGUEZ).",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1756,0,0
2023091703,2023-09-17,2,0,40,SEA,DET,0,0,100,1,0,TIMEOUT #2 BY SEA AT 00:40.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1760,0,0
2023091703,2023-09-17,2,0,40,SEA,DET,2,5,41,1,0,(:40) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 16-T.LOCKETT TO SEA 48 FOR 7 YARDS (1-C.SUTTON).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,1760,0,0
2023091703,2023-09-17,2,0,22,SEA,DET,1,10,48,0,0,"(:22) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 87-N.FANT TO DET 48 FOR 4 YARDS (1-C.SUTTON).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1778,0,0
2023091703,2023-09-17,2,0,19,SEA,DET,2,6,52,1,0,(:19) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 16-T.LOCKETT TO DET 38 FOR 10 YARDS (1-C.SUTTON).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1781,0,0
2023091703,2023-09-17,2,0,19,SEA,DET,0,0,100,1,0,TIMEOUT #3 BY SEA AT 00:19.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1781,0,0
2023091703,2023-09-17,2,0,8,SEA,DET,1,10,62,0,0,(:08) (NO HUDDLE) 7-G.SMITH SPIKED THE BALL TO STOP THE CLOCK.,0,2023,0,NO HUDDLE,CLOCK STOP,0,0,0,0,,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1792,0,0
2023091703,2023-09-17,2,0,7,SEA,DET,2,10,62,0,0,"(:07) 5-J.MYERS 56 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1793,0,0
2023091703,2023-09-17,2,0,2,DET,SEA,1,10,46,1,0,"(:02) (SHOTGUN) 16-J.GOFF PASS DEEP LEFT TO 14-A.ST. BROWN TO SEA 15 FOR 39 YARDS (22-T.BROWN). FUMBLES (22-T.BROWN), RECOVERED BY SEA-20-J.LOVE AT SEA 6. 20-J.LOVE PUSHED OB AT SEA 9 FOR 3 YARDS (14-A.ST. BROWN; 87-S.LAPORTA).",0,2023,39,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,1,0,0,0,,46,OWN,0,,0,,0,1798,0,0
2023091703,2023-09-17,2,0,0,DET,SEA,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023091703,2023-09-17,3,15,0,DET,SEA,0,0,65,1,0,"5-J.MYERS KICKS 65 YARDS FROM SEA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023091703,2023-09-17,3,15,0,DET,SEA,1,10,25,0,0,"(15:00) 5-D.MONTGOMERY UP THE MIDDLE TO DET 22 FOR -3 YARDS (10-U.NWOSU). FUMBLES (10-U.NWOSU), RECOVERED BY SEA-90-JA.REED AT DET 23.",0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,CENTER,25,OWN,0,,0,,0,1800,0,0
2023091703,2023-09-17,3,14,54,SEA,DET,1,10,77,1,0,(14:54) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 84-C.PARKINSON TO DET 3 FOR 20 YARDS (2-C.GARDNER-JOHNSON).,0,2023,20,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,1806,0,0
2023091703,2023-09-17,3,14,22,SEA,DET,1,3,97,1,0,"(14:22) (NO HUDDLE, SHOTGUN) 9-K.WALKER LEFT TACKLE FOR 3 YARDS, TOUCHDOWN.",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT TACKLE,3,OPP,0,,0,,0,1838,0,0
2023091703,2023-09-17,3,14,16,DET,SEA,1,10,25,1,0,(14:16) (SHOTGUN) 16-J.GOFF PASS DEEP LEFT TO 14-A.ST. BROWN TO SEA 48 FOR 27 YARDS (20-J.LOVE).,0,2023,27,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1844,0,0
2023091703,2023-09-17,3,14,16,SEA,DET,0,0,85,1,0,"5-J.MYERS EXTRA POINT IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1844,0,0
2023091703,2023-09-17,3,14,16,DET,SEA,0,0,100,1,0,TIMEOUT AT 14:16.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1844,0,0
2023091703,2023-09-17,3,14,16,DET,SEA,0,0,65,1,0,"5-J.MYERS KICKS 65 YARDS FROM SEA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1844,0,0
2023091703,2023-09-17,3,13,35,DET,SEA,1,10,52,0,0,"(13:35) (SHOTGUN) 5-D.MONTGOMERY LEFT END PUSHED OB AT SEA 33 FOR 15 YARDS (22-T.BROWN). PENALTY ON SEA-22-T.BROWN, FACE MASK, 15 YARDS, ENFORCED AT SEA 33.",0,2023,15,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,48,OPP,1,SEA,0,FACE MASK,15,1885,0,0
2023091703,2023-09-17,3,13,4,DET,SEA,1,10,82,0,0,"(13:04) 16-J.GOFF PASS SHORT LEFT TO 5-D.MONTGOMERY FOR 18 YARDS, TOUCHDOWN NULLIFIED BY PENALTY. PENALTY ON DET-8-J.REYNOLDS, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT SEA 18 - NO PLAY.",0,2023,18,UNDER CENTER,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,1,0,0,,18,OPP,1,DET,1,OFFENSIVE PASS INTERFERENCE,10,1916,0,0
2023091703,2023-09-17,3,12,53,DET,SEA,1,20,72,0,0,(12:53) (SHOTGUN) DIRECT SNAP TO 5-D.MONTGOMERY.  26-J.GIBBS LEFT END PUSHED OB AT SEA 27 FOR 1 YARD (52-D.TAYLOR).,0,2023,0,SHOTGUN,,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,1927,0,0
2023091703,2023-09-17,3,12,20,DET,SEA,2,19,73,0,0,(12:20) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 14-A.ST. BROWN TO SEA 13 FOR 14 YARDS (8-C.BRYANT). DET-14-A.ST. BROWN WAS INJURED DURING THE PLAY.,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,1960,0,0
2023091703,2023-09-17,3,11,47,DET,SEA,3,5,87,0,0,(11:47) (SHOTGUN) 5-D.MONTGOMERY RIGHT TACKLE TO SEA 11 FOR 2 YARDS (54-B.WAGNER).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,13,OPP,0,,0,,0,1993,0,0
2023091703,2023-09-17,3,11,7,DET,SEA,4,3,89,1,0,(11:07) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 14-A.ST. BROWN TO SEA 6 FOR 5 YARDS (20-J.LOVE).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,2033,0,0
2023091703,2023-09-17,3,10,28,DET,SEA,1,6,94,0,0,"(10:28) 5-D.MONTGOMERY LEFT GUARD TO SEA 7 FOR -1 YARDS (52-D.TAYLOR, 90-JA.REED).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,6,OPP,0,,0,,0,2072,0,0
2023091703,2023-09-17,3,9,51,DET,SEA,2,7,93,0,0,(9:51) 16-J.GOFF PASS SHORT RIGHT TO 87-S.LAPORTA TO SEA 4 FOR 3 YARDS (56-J.BROOKS).,0,2023,3,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,2109,0,0
2023091703,2023-09-17,3,9,9,DET,SEA,3,4,96,1,0,"(9:09) 5-D.MONTGOMERY UP THE MIDDLE FOR 4 YARDS, TOUCHDOWN.",0,2023,4,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,4,OPP,0,,0,,0,2151,0,0
2023091703,2023-09-17,3,9,5,SEA,DET,0,0,65,1,0,3-J.FOX KICKS 57 YARDS FROM DET 35 TO SEA 8. 31-D.DALLAS TO SEA 32 FOR 24 YARDS (42-J.REEVES-MAYBIN; 27-C.LUCAS).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2155,0,0
2023091703,2023-09-17,3,9,5,DET,SEA,0,0,85,1,0,"36-R.PATTERSON EXTRA POINT IS GOOD, CENTER-47-S.DALY, HOLDER-3-J.FOX.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2155,0,0
2023091703,2023-09-17,3,9,5,DET,SEA,0,0,100,1,0,TIMEOUT AT 09:05.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2155,0,0
2023091703,2023-09-17,3,8,59,SEA,DET,1,10,32,0,0,(8:59) 7-G.SMITH PASS SHORT LEFT TO 14-D.METCALF TO SEA 37 FOR 5 YARDS (1-C.SUTTON).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,2161,0,0
2023091703,2023-09-17,3,8,23,SEA,DET,2,5,37,0,0,(8:23) 9-K.WALKER RIGHT END TO SEA 40 FOR 3 YARDS (95-R.OKWARA; 55-D.BARNES).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,37,OWN,0,,0,,0,2197,0,0
2023091703,2023-09-17,3,7,42,SEA,DET,3,2,40,0,0,(7:42) (SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 16-T.LOCKETT TO SEA 41 FOR 1 YARD (32-B.BRANCH).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,2238,0,0
2023091703,2023-09-17,3,7,8,SEA,DET,4,1,41,1,0,"(7:08) (NO HUDDLE, SHOTGUN) 9-K.WALKER UP THE MIDDLE TO SEA 44 FOR 3 YARDS (97-A.HUTCHINSON).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OWN,0,,0,,0,2272,0,0
2023091703,2023-09-17,3,6,35,SEA,DET,1,10,44,1,0,(6:35) 7-G.SMITH PASS SHORT MIDDLE TO 14-D.METCALF TO DET 41 FOR 15 YARDS (46-J.CAMPBELL).,0,2023,15,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,2305,0,0
2023091703,2023-09-17,3,6,10,SEA,DET,1,10,59,0,0,"(6:10) (NO HUDDLE, SHOTGUN) 9-K.WALKER LEFT TACKLE TO DET 34 FOR 7 YARDS (46-J.CAMPBELL, 34-A.ANZALONE).",0,2023,7,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,41,OPP,0,,0,,0,2330,0,0
2023091703,2023-09-17,3,5,43,SEA,DET,2,3,66,1,0,"(5:43) (NO HUDDLE, SHOTGUN) 9-K.WALKER UP THE MIDDLE TO DET 23 FOR 11 YARDS (2-C.GARDNER-JOHNSON, 46-J.CAMPBELL).",0,2023,11,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OPP,0,,0,,0,2357,0,0
2023091703,2023-09-17,3,5,8,SEA,DET,1,10,77,1,0,(5:08) 7-G.SMITH PASS SHORT LEFT TO 89-W.DISSLY PUSHED OB AT DET 7 FOR 16 YARDS (31-K.JOSEPH).,0,2023,16,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,2392,0,0
2023091703,2023-09-17,3,4,28,SEA,DET,1,7,93,0,0,(4:28) 9-K.WALKER LEFT END PUSHED OB AT DET 7 FOR NO GAIN (34-A.ANZALONE).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,7,OPP,0,,0,,0,2432,0,0
2023091703,2023-09-17,3,3,47,SEA,DET,2,7,93,0,0,"(3:47) (SHOTGUN) 63-E.BROWN TO DET 9 FOR -2 YARDS. FUMBLES, RECOVERED BY SEA-7-G.SMITH AT DET 11. 7-G.SMITH PASS INCOMPLETE SHORT RIGHT TO 14-D.METCALF. PENALTY ON SEA-14-D.METCALF, FACE MASK, OFFSETTING, ENFORCED AT DET 7 - NO PLAY. PENALTY ON DET-31-K.JOSEPH, DEFENSIVE PASS INTERFERENCE, OFFSETTING.",0,2023,-2,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,1,1,0,0,,7,OPP,1,SEA,1,FACE MASK,0,2473,0,0
2023091703,2023-09-17,3,3,42,SEA,DET,2,7,93,0,0,(3:42) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT. BALL THROWN AWAY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,2478,0,0
2023091703,2023-09-17,3,3,34,SEA,DET,3,7,93,0,0,(3:34) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT RIGHT TO 11-J.SMITH-NJIGBA (31-K.JOSEPH).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,2486,0,0
2023091703,2023-09-17,3,3,30,SEA,DET,4,7,93,0,0,"(3:30) 5-J.MYERS 25 YARD FIELD GOAL IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,2490,0,0
2023091703,2023-09-17,3,3,27,DET,SEA,1,10,25,0,0,(3:27) (SHOTGUN) 5-D.MONTGOMERY RIGHT TACKLE TO DET 30 FOR 5 YARDS (97-M.EDWARDS).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,2493,0,0
2023091703,2023-09-17,3,3,27,DET,SEA,0,0,65,1,0,"5-J.MYERS KICKS 65 YARDS FROM SEA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2493,0,0
2023091703,2023-09-17,3,3,27,DET,SEA,0,0,100,1,0,TIMEOUT AT 03:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2493,0,0
2023091703,2023-09-17,3,3,0,DET,SEA,2,5,30,1,0,"(3:00) (NO HUDDLE, SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 5-D.MONTGOMERY TO DET 37 FOR 7 YARDS (56-J.BROOKS).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,2520,0,0
2023091703,2023-09-17,3,2,16,DET,SEA,1,10,37,0,0,(2:16) (SHOTGUN) 26-J.GIBBS LEFT END TO DET 39 FOR 2 YARDS (20-J.LOVE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,37,OWN,0,,0,,0,2564,0,0
2023091703,2023-09-17,3,1,38,DET,SEA,2,8,39,0,0,(1:38) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 26-J.GIBBS RAN OB AT DET 45 FOR 6 YARDS (56-J.BROOKS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,2602,0,0
2023091703,2023-09-17,3,1,7,DET,SEA,3,2,45,0,0,(1:07) (SHOTGUN) 26-J.GIBBS UP THE MIDDLE TO DET 45 FOR NO GAIN (54-B.WAGNER).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OWN,0,,0,,0,2633,0,0
2023091703,2023-09-17,3,0,32,DET,SEA,4,2,45,0,0,(:32) 16-J.GOFF PASS INCOMPLETE DEEP LEFT TO 8-J.REYNOLDS [58-D.HALL].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,2668,0,0
2023091703,2023-09-17,3,0,27,DET,SEA,0,0,100,1,0,TIMEOUT AT 00:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2673,0,0
2023091703,2023-09-17,3,0,27,SEA,DET,1,10,55,0,0,"(:27) PENALTY ON SEA-60-P.HAYNES, FALSE START, 5 YARDS, ENFORCED AT DET 45 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,45,OPP,1,SEA,1,FALSE START,5,2673,0,0
2023091703,2023-09-17,3,0,27,SEA,DET,1,15,100,0,0,(:27) 7-G.SMITH PASS SHORT LEFT TO 26-Z.CHARBONNET PUSHED OB AT DET 41 FOR 9 YARDS (44-M.RODRIGUEZ).,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2673,0,0
2023091703,2023-09-17,3,0,0,SEA,DET,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023091703,2023-09-17,4,15,0,SEA,DET,2,6,59,1,0,(15:00) 7-G.SMITH PASS SHORT RIGHT TO 89-W.DISSLY TO DET 28 FOR 13 YARDS (31-K.JOSEPH).,0,2023,13,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,2700,0,0
2023091703,2023-09-17,4,14,19,SEA,DET,1,10,72,0,0,(14:19) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 11-J.SMITH-NJIGBA PUSHED OB AT DET 22 FOR 6 YARDS (46-J.CAMPBELL).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,2741,0,0
2023091703,2023-09-17,4,13,57,SEA,DET,2,4,78,1,0,"(13:57) (NO HUDDLE, SHOTGUN) 26-Z.CHARBONNET UP THE MIDDLE TO DET 17 FOR 5 YARDS (46-J.CAMPBELL, 34-A.ANZALONE).",0,2023,5,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,22,OPP,0,,0,,0,2763,0,0
2023091703,2023-09-17,4,13,15,SEA,DET,1,10,83,0,0,"(13:15) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE DEEP RIGHT. PENALTY ON SEA-7-G.SMITH, INTENTIONAL GROUNDING, 10 YARDS, ENFORCED AT DET 17.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,17,OPP,1,SEA,0,INTENTIONAL GROUNDING,10,2805,0,0
2023091703,2023-09-17,4,13,11,SEA,DET,2,20,73,0,0,(13:11) (SHOTGUN) 7-G.SMITH SCRAMBLES LEFT END RAN OB AT DET 12 FOR 15 YARDS (32-B.BRANCH).,0,2023,15,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,2809,0,0
2023091703,2023-09-17,4,12,31,SEA,DET,3,5,88,0,0,"(12:31) (SHOTGUN) 7-G.SMITH SCRAMBLES UP THE MIDDLE TO DET 5 FOR 7 YARDS (31-K.JOSEPH). PENALTY ON SEA, ILLEGAL FORMATION, 5 YARDS, ENFORCED AT DET 12 - NO PLAY.",0,2023,7,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,12,OPP,1,SEA,1,ILLEGAL FORMATION,5,2849,0,0
2023091703,2023-09-17,4,12,1,SEA,DET,3,10,83,1,0,(12:01) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 16-T.LOCKETT RAN OB AT DET 5 FOR 12 YARDS (23-J.JACOBS).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,2879,0,0
2023091703,2023-09-17,4,12,1,SEA,DET,0,0,100,1,0,TIMEOUT #1 BY SEA AT 12:01.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2879,0,0
2023091703,2023-09-17,4,11,26,SEA,DET,1,5,95,0,0,(11:26) (SHOTGUN) 26-Z.CHARBONNET RIGHT END TO DET 3 FOR 2 YARDS (31-K.JOSEPH).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,5,OPP,0,,0,,0,2914,0,0
2023091703,2023-09-17,4,10,45,SEA,DET,2,3,97,1,0,"(10:45) 7-G.SMITH PASS SHORT LEFT TO 16-T.LOCKETT FOR 3 YARDS, TOUCHDOWN.",0,2023,3,UNDER CENTER,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,2955,0,0
2023091703,2023-09-17,4,10,38,DET,SEA,1,10,25,0,0,(10:38) 13-C.REYNOLDS RIGHT TACKLE TO DET 25 FOR NO GAIN (58-D.HALL). DET-72-H.VAITAI WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE. DET-14-A.ST. BROWN WAS INJURED DURING THE PLAY.,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,2962,0,0
2023091703,2023-09-17,4,10,38,SEA,DET,0,0,85,1,0,"5-J.MYERS EXTRA POINT IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2962,0,0
2023091703,2023-09-17,4,10,38,DET,SEA,0,0,100,1,0,TIMEOUT AT 10:38.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2962,0,0
2023091703,2023-09-17,4,10,38,DET,SEA,0,0,65,1,0,"5-J.MYERS KICKS 65 YARDS FROM SEA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2962,0,0
